rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id
Rank: 1,FERRUZOLA ALAVA Rafael Patricio,ECU,"Born: Oct 16, 1997",B.weight: 55.60,Group: A,1: 100,2: 104,3: 109,Total: 109,56kgMen,Snatch,408
Rank: 2,LEYES Jonatan Martin,ARG,"Born: May 12, 2001",B.weight: 55.52,Group: A,1: 87,2: 90,3: - 94,Total: 90,56kgMen,Snatch,408
Rank: 3,TAFUR ALVA Fredy,PER,"Born: Jun 22, 2001",B.weight: 55.06,Group: A,1: 78,2: 82,3: - 85,Total: 82,56kgMen,Snatch,408
Rank: 1,FERRUZOLA ALAVA Rafael Patricio,ECU,"Born: Oct 16, 1997",B.weight: 55.60,Group: A,1: 126,2: 131,3: -136,Total: 131,56kgMen,CleanJerk,408
Rank: 2,LEYES Jonatan Martin,ARG,"Born: May 12, 2001",B.weight: 55.52,Group: A,1: 107,2: 112,3: -117,Total: 112,56kgMen,CleanJerk,408
Rank: 3,TAFUR ALVA Fredy,PER,"Born: Jun 22, 2001",B.weight: 55.06,Group: A,1: 105,2: 110,3: -113,Total: 110,56kgMen,CleanJerk,408
Rank: 1,FERRUZOLA ALAVA Rafael Patricio,ECU,"Born: Oct 16, 1997",B.weight: 55.60,Group: A,Snatch: 109,CI&Jerk: 131,Total: 240,,56kgMen,Total,408
Rank: 2,LEYES Jonatan Martin,ARG,"Born: May 12, 2001",B.weight: 55.52,Group: A,Snatch: 90,CI&Jerk: 112,Total: 202,,56kgMen,Total,408
Rank: 3,TAFUR ALVA Fredy,PER,"Born: Jun 22, 2001",B.weight: 55.06,Group: A,Snatch: 82,CI&Jerk: 110,Total: 192,,56kgMen,Total,408
Rank: 1,ZURITA VALLEJO Cristhian David,ECU,"Born: Feb 10, 1998",B.weight: 60.72,Group: A,1: 115,2: 120,3: -125,Total: 120,62kgMen,Snatch,408
Rank: 2,GARRIDO B. Victor,ECU,"Born: May 27, 1998",B.weight: 59.75,Group: A,1: 105,2: 110,3: -115,Total: 110,62kgMen,Snatch,408
Rank: 3,LOPEZ CARRANZA Brandy,PER,"Born: Oct 15, 1998",B.weight: 61.69,Group: A,1: 97,2: -102,3: 102,Total: 102,62kgMen,Snatch,408
Rank: 4,FERREIRA SOARES Erick Wendel,BRA,"Born: Aug 16, 1998",B.weight: 61.22,Group: A,1: 95,2: 100,3: -102,Total: 100,62kgMen,Snatch,408
Rank: 5,KAPPES Ayrton Danel,ARG,"Born: Jul 27, 2000",B.weight: 60.40,Group: A,1: 95,2: 98,3: 100,Total: 100,62kgMen,Snatch,408
Rank: 6,VELA VALDEZ William Jhuniors,PER,"Born: May 08, 2001",B.weight: 60.54,Group: A,1: 92,2: 96,3: 98,Total: 98,62kgMen,Snatch,408
Rank: 7,CASTRO Aldair,CHI,"Born: Feb 04, 2000",B.weight: 61.48,Group: A,1: 83,2: 90,3: - 93,Total: 90,62kgMen,Snatch,408
