rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id
Rank: 1,MOSQUERA VALENCIA Francisco Antonio,COL,"Born: Apr 01, 1992",B.weight: 60.81,Group: A,1: 124,2: 126,3: ---,Total: 126,61kgMen,Snatch,485
Rank: 2,BRACHI GARCIA Josue,ESP,"Born: Sep 08, 1992",B.weight: 60.95,Group: A,1: 117,2: 122,3: 124,Total: 124,61kgMen,Snatch,485
Rank: 3,GARCIA BRITO Luis Alberto,DOM,"Born: Apr 19, 1995",B.weight: 60.82,Group: A,1: 118,2: 123,3: -126,Total: 123,61kgMen,Snatch,485
Rank: 4,ZURITA VALLEJO Cristhian David,ECU,"Born: Feb 10, 1998",B.weight: 60.28,Group: A,1: 121,2: -124,3: -125,Total: 121,61kgMen,Snatch,485
Rank: 5,ONATE ARAUJO Otto Felix,CUB,"Born: Jan 23, 2000",B.weight: 60.93,Group: A,1: 108,2: 112,3: 115,Total: 115,61kgMen,Snatch,485
Rank: 1,MOSQUERA VALENCIA Francisco Antonio,COL,"Born: Apr 01, 1992",B.weight: 60.81,Group: A,1: 157,2: 164,3: ---,Total: 164,61kgMen,CleanJerk,485
Rank: 2,GARCIA BRITO Luis Alberto,DOM,"Born: Apr 19, 1995",B.weight: 60.82,Group: A,1: 152,2: -160,3: -160,Total: 152,61kgMen,CleanJerk,485
Rank: 3,ZURITA VALLEJO Cristhian David,ECU,"Born: Feb 10, 1998",B.weight: 60.28,Group: A,1: 141,2: 146,3: -151,Total: 146,61kgMen,CleanJerk,485
Rank: 4,BRACHI GARCIA Josue,ESP,"Born: Sep 08, 1992",B.weight: 60.95,Group: A,1: 137,2: 142,3: 146,Total: 146,61kgMen,CleanJerk,485
Rank: 5,ONATE ARAUJO Otto Felix,CUB,"Born: Jan 23, 2000",B.weight: 60.93,Group: A,1: 135,2: 140,3: 145,Total: 145,61kgMen,CleanJerk,485
Rank: 1,MOSQUERA VALENCIA Francisco Antonio,COL,"Born: Apr 01, 1992",B.weight: 60.81,Group: A,Snatch: 126,CI&Jerk: 164,Total: 290,,61kgMen,Total,485
Rank: 2,GARCIA BRITO Luis Alberto,DOM,"Born: Apr 19, 1995",B.weight: 60.82,Group: A,Snatch: 123,CI&Jerk: 152,Total: 275,,61kgMen,Total,485
Rank: 3,BRACHI GARCIA Josue,ESP,"Born: Sep 08, 1992",B.weight: 60.95,Group: A,Snatch: 124,CI&Jerk: 146,Total: 270,,61kgMen,Total,485
Rank: 4,ZURITA VALLEJO Cristhian David,ECU,"Born: Feb 10, 1998",B.weight: 60.28,Group: A,Snatch: 121,CI&Jerk: 146,Total: 267,,61kgMen,Total,485
Rank: 5,ONATE ARAUJO Otto Felix,CUB,"Born: Jan 23, 2000",B.weight: 60.93,Group: A,Snatch: 115,CI&Jerk: 145,Total: 260,,61kgMen,Total,485
Rank: 1,HUANG Minhao,CHN,"Born: Aug 21, 1992",B.weight: 66.85,Group: A,1: 140,2: 146,3: -151,Total: 146,67kgMen,Snatch,485
