rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id
Rank: 1,CHOMCHUEN Natthawat,THA,"Born: Jul 31, 2001",B.weight: 49.78,Group: A,1: 90,2: 92,3: 96,Total: 96,50kgMen,Snatch,364
Rank: 2,LE Nguyen Quoc Bao,VIE,"Born: Jan 01, 2000",B.weight: 49.53,Group: A,1: - 90,2: 90,3: 95,Total: 95,50kgMen,Snatch,364
Rank: 3,CHOMCHUEN Teerapat,THA,"Born: Jul 31, 2001",B.weight: 49.56,Group: A,1: 85,2: 90,3: 93,Total: 93,50kgMen,Snatch,364
Rank: 4,GARCIA PEREZ Jairo Luis,COL,"Born: Aug 02, 2000",B.weight: 49.69,Group: A,1: 87,2: - 92,3: 92,Total: 92,50kgMen,Snatch,364
Rank: 5,AL-HABSI Ahmed Salim Said,OMA,"Born: Oct 20, 1999",B.weight: 49.98,Group: A,1: 85,2: 88,3: - 91,Total: 88,50kgMen,Snatch,364
Rank: 6,SUAREZ MESA Miguel Angel,COL,"Born: Sep 17, 1999",B.weight: 49.61,Group: A,1: 83,2: 86,3: - 90,Total: 86,50kgMen,Snatch,364
Rank: 7,IANCU Valentin-Ionadi,ROU,"Born: Jan 16, 2000",B.weight: 49.66,Group: A,1: 81,2: 85,3: - 88,Total: 85,50kgMen,Snatch,364
Rank: 8,BALLENA VIDAURRE James Paul,PER,"Born: Nov 11, 2000",B.weight: 49.95,Group: A,1: 81,2: 84,3: - 86,Total: 84,50kgMen,Snatch,364
Rank: 9,DONEN Dogan,TUR,"Born: Dec 10, 2002",B.weight: 49.76,Group: A,1: 80,2: - 85,3: - 87,Total: 80,50kgMen,Snatch,364
Rank: 10,CHUC PECH Alejandro,MEX,"Born: Feb 16, 2001",B.weight: 49.87,Group: A,1: - 80,2: - 80,3: 80,Total: 80,50kgMen,Snatch,364
Rank: 11,RIVERA John Paolo Jr,PHI,"Born: Feb 12, 2001",B.weight: 48.87,Group: B,1: 70,2: 75,3: 78,Total: 78,50kgMen,Snatch,364
Rank: 12,ELFRADO Roy Bin Matin,MAS,"Born: Sep 05, 2000",B.weight: 49.98,Group: B,1: 70,2: 75,3: 77,Total: 77,50kgMen,Snatch,364
Rank: 13,GASIMOV Rustam,AZE,"Born: Jan 29, 2002",B.weight: 49.95,Group: B,1: 72,2: 76,3: - 78,Total: 76,50kgMen,Snatch,364
Rank: 14,RAJAPAKSHAGE Dinesh Prasanna Abenayaka,SRI,"Born: Jun 12, 1999",B.weight: 49.85,Group: B,1: 70,2: 75,3: - 80,Total: 75,50kgMen,Snatch,364
Rank: 15,ATHTHANAYAKA MUDIYANSELAGE Tharanga D.T.,SRI,"Born: Feb 24, 2000",B.weight: 47.45,Group: B,1: 67,2: 70,3: 73,Total: 73,50kgMen,Snatch,364
Rank: 16,WU Che-Yu,TPE,"Born: Sep 15, 2000",B.weight: 49.86,Group: B,1: - 68,2: 68,3: 71,Total: 71,50kgMen,Snatch,364
Rank: 17,ALHAYEK Ahmed Bandar A,KSA,"Born: Sep 28, 2002",B.weight: 49.96,Group: B,1: 66,2: 71,3: - 74,Total: 71,50kgMen,Snatch,364
Rank: 18,LU Ming-Han,TPE,"Born: Feb 07, 2001",B.weight: 49.86,Group: B,1: 60,2: - 63,3: - 63,Total: 60,50kgMen,Snatch,364
Rank: 1,AL-HABSI Ahmed Salim Said,OMA,"Born: Oct 20, 1999",B.weight: 49.98,Group: A,1: 116,2: -120,3: 120,Total: 120,50kgMen,CleanJerk,364
Rank: 2,GARCIA PEREZ Jairo Luis,COL,"Born: Aug 02, 2000",B.weight: 49.69,Group: A,1: 112,2: 117,3: -121,Total: 117,50kgMen,CleanJerk,364
Rank: 3,LE Nguyen Quoc Bao,VIE,"Born: Jan 01, 2000",B.weight: 49.53,Group: A,1: 112,2: 116,3: -120,Total: 116,50kgMen,CleanJerk,364
Rank: 4,SUAREZ MESA Miguel Angel,COL,"Born: Sep 17, 1999",B.weight: 49.61,Group: A,1: 110,2: 115,3: -118,Total: 115,50kgMen,CleanJerk,364
Rank: 5,CHOMCHUEN Natthawat,THA,"Born: Jul 31, 2001",B.weight: 49.78,Group: A,1: 110,2: -115,3: 115,Total: 115,50kgMen,CleanJerk,364
Rank: 6,BALLENA VIDAURRE James Paul,PER,"Born: Nov 11, 2000",B.weight: 49.95,Group: A,1: 105,2: 109,3: 111,Total: 111,50kgMen,CleanJerk,364
Rank: 7,CHOMCHUEN Teerapat,THA,"Born: Jul 31, 2001",B.weight: 49.56,Group: A,1: -110,2: -110,3: 110,Total: 110,50kgMen,CleanJerk,364
