rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id
Rank: 1,THACH Kim Tuan,VIE,"Born: Jan 15, 1994",B.weight: 55.69,Group: A,1: 120,2: 133,3: -135,Total: 133,56kgMen,Snatch,288
Rank: 2,SCARANTINO Mirco,ITA,"Born: Jan 16, 1995",B.weight: 55.89,Group: A,1: 110,2: 112,3: -115,Total: 112,56kgMen,Snatch,288
Rank: 3,SERNA MENDOZA Jhon Jairo,COL,"Born: Dec 03, 1994",B.weight: 55.90,Group: A,1: 110,2: -112,3: 112,Total: 112,56kgMen,Snatch,288
Rank: 4,KRUAITHONG Sinphet,THA,"Born: Aug 22, 1995",B.weight: 55.68,Group: A,1: 107,2: -111,3: 111,Total: 111,56kgMen,Snatch,288
Rank: 5,BARNES Darren Lamar,USA,"Born: Jan 20, 1994",B.weight: 56.00,Group: A,1: 102,2: 107,3: 111,Total: 111,56kgMen,Snatch,288
Rank: 6,HIGUITA BARRERA Luis Fernando,COL,"Born: Jan 10, 1997",B.weight: 55.52,Group: A,1: 105,2: 108,3: -110,Total: 108,56kgMen,Snatch,288
Rank: 7,ALBACHACHI Ali Ahmed Abd Ali,IRQ,"Born: Apr 23, 1994",B.weight: 55.40,Group: A,1: -106,2: 106,3: -110,Total: 106,56kgMen,Snatch,288
Rank: 8,GUERRERO MALTE Jefferson David,ECU,"Born: Jan 11, 1995",B.weight: 55.36,Group: B,1: 98,2: 101,3: 105,Total: 105,56kgMen,Snatch,288
Rank: 9,JU Jinpyo,KOR,"Born: Aug 04, 1994",B.weight: 55.88,Group: A,1: 100,2: 105,3: -109,Total: 105,56kgMen,Snatch,288
Rank: 10,OSHIDA Shin,JPN,"Born: Jul 29, 1994",B.weight: 55.70,Group: B,1: 95,2: 98,3: 101,Total: 101,56kgMen,Snatch,288
Rank: 11,MINGMOON Witoon,THA,"Born: Feb 10, 1996",B.weight: 55.27,Group: A,1: 100,2: -105,3: -105,Total: 100,56kgMen,Snatch,288
Rank: 12,MOTOKI Kazuma,JPN,"Born: Aug 03, 1994",B.weight: 55.46,Group: A,1: - 97,2: 97,3: 100,Total: 100,56kgMen,Snatch,288
Rank: 13,GOVDELI Furkan,TUR,"Born: Jul 28, 1994",B.weight: 55.84,Group: B,1: 90,2: 94,3: 97,Total: 97,56kgMen,Snatch,288
Rank: 14,SON Igor,KAZ,"Born: Nov 16, 1998",B.weight: 54.27,Group: B,1: 90,2: 94,3: - 97,Total: 94,56kgMen,Snatch,288
Rank: 15,VALLECILLO LEDESMA Vicente Jesus Manuel,MEX,"Born: Jan 05, 1997",B.weight: 54.78,Group: B,1: 87,2: 91,3: - 95,Total: 91,56kgMen,Snatch,288
Rank: 16,LOPEZ CARRANZA Brandy,PER,"Born: Oct 15, 1998",B.weight: 56.00,Group: B,1: 87,2: - 90,3: 90,Total: 90,56kgMen,Snatch,288
Rank: 17,AL-BADRI Karrar Hameed Zayed,IRQ,"Born: Sep 03, 1998",B.weight: 55.74,Group: B,1: 86,2: - 90,3: - 91,Total: 86,56kgMen,Snatch,288
Rank: ---,VIZITIU Daniel-Florin,ROU,"Born: Jan 30, 1996",B.weight: 55.78,Group: A,1: -108,2: -108,3: -108,Total: ---,56kgMen,Snatch,288
Rank: 1,THACH Kim Tuan,VIE,"Born: Jan 15, 1994",B.weight: 55.69,Group: A,1: 146,2: 160,3: -163,Total: 160,56kgMen,CleanJerk,288
Rank: 2,KRUAITHONG Sinphet,THA,"Born: Aug 22, 1995",B.weight: 55.68,Group: A,1: 136,2: 142,3: 144,Total: 144,56kgMen,CleanJerk,288
Rank: 3,SCARANTINO Mirco,ITA,"Born: Jan 16, 1995",B.weight: 55.89,Group: A,1: -140,2: 140,3: 143,Total: 143,56kgMen,CleanJerk,288
Rank: 4,MINGMOON Witoon,THA,"Born: Feb 10, 1996",B.weight: 55.27,Group: A,1: 135,2: 140,3: 141,Total: 141,56kgMen,CleanJerk,288
Rank: 5,SERNA MENDOZA Jhon Jairo,COL,"Born: Dec 03, 1994",B.weight: 55.90,Group: A,1: -140,2: 141,3: -144,Total: 141,56kgMen,CleanJerk,288
Rank: 6,ALBACHACHI Ali Ahmed Abd Ali,IRQ,"Born: Apr 23, 1994",B.weight: 55.40,Group: A,1: 135,2: -140,3: -141,Total: 135,56kgMen,CleanJerk,288
Rank: 7,HIGUITA BARRERA Luis Fernando,COL,"Born: Jan 10, 1997",B.weight: 55.52,Group: A,1: 130,2: -133,3: -133,Total: 130,56kgMen,CleanJerk,288
Rank: 8,BARNES Darren Lamar,USA,"Born: Jan 20, 1994",B.weight: 56.00,Group: A,1: -130,2: -130,3: 130,Total: 130,56kgMen,CleanJerk,288
Rank: 9,GUERRERO MALTE Jefferson David,ECU,"Born: Jan 11, 1995",B.weight: 55.36,Group: B,1: 119,2: 123,3: 126,Total: 126,56kgMen,CleanJerk,288
Rank: 10,OSHIDA Shin,JPN,"Born: Jul 29, 1994",B.weight: 55.70,Group: B,1: 123,2: -126,3: 126,Total: 126,56kgMen,CleanJerk,288
Rank: 11,GOVDELI Furkan,TUR,"Born: Jul 28, 1994",B.weight: 55.84,Group: B,1: 118,2: 122,3: 125,Total: 125,56kgMen,CleanJerk,288
Rank: 12,JU Jinpyo,KOR,"Born: Aug 04, 1994",B.weight: 55.88,Group: A,1: 120,2: 125,3: -128,Total: 125,56kgMen,CleanJerk,288
Rank: 13,LOPEZ CARRANZA Brandy,PER,"Born: Oct 15, 1998",B.weight: 56.00,Group: B,1: 118,2: 122,3: 125,Total: 125,56kgMen,CleanJerk,288
Rank: 14,MOTOKI Kazuma,JPN,"Born: Aug 03, 1994",B.weight: 55.46,Group: A,1: 120,2: 124,3: -127,Total: 124,56kgMen,CleanJerk,288
Rank: 15,SON Igor,KAZ,"Born: Nov 16, 1998",B.weight: 54.27,Group: B,1: 110,2: 115,3: 120,Total: 120,56kgMen,CleanJerk,288
