rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id
Rank: ---,MUHAMMAD Azroy Hazalwafie,MAS,"Born: Apr 04, 1994",B.weight: 55.79,Group: A,1: 106,2: -110,3: -110,Total: 106,56kgMen,Snatch,379
Rank: ---,CAIN Shadrach,NRU,"Born: Jul 27, 1999",B.weight: 54.89,Group: A,1: 70,2: -73,3: -73,Total: 70,56kgMen,Snatch,379
Rank: ---,BRECHTEFELD Elson Edward,NRU,"Born: Mar 02, 1994",B.weight: 55.57,Group: A,1: 95,2: -100,3: -100,Total: 95,56kgMen,Snatch,379
Rank: ---,TULO Manueli,FIJ,"Born: Mar 25, 1990",B.weight: 55.68,Group: A,1: 100,2: 104,3: -107,Total: 104,56kgMen,Snatch,379
Rank: ---,MUHAMMAD Azroy Hazalwafie,MAS,"Born: Apr 04, 1994",B.weight: 55.79,Group: A,1: 130,2: -132,3: 132,Total: 132,56kgMen,CleanJerk,379
Rank: ---,CAIN Shadrach,NRU,"Born: Jul 27, 1999",B.weight: 54.89,Group: A,1: 95,2: 100,3: 102,Total: 102,56kgMen,CleanJerk,379
Rank: ---,BRECHTEFELD Elson Edward,NRU,"Born: Mar 02, 1994",B.weight: 55.57,Group: A,1: 125,2: -130,3: -130,Total: 125,56kgMen,CleanJerk,379
Rank: ---,TULO Manueli,FIJ,"Born: Mar 25, 1990",B.weight: 55.68,Group: A,1: 130,2: -135,3: -135,Total: 130,56kgMen,CleanJerk,379
Rank: 1,MUHAMMAD Azroy Hazalwafie,MAS,"Born: Apr 04, 1994",B.weight: 55.79,Group: A,Snatch: 106,CI&Jerk: 132,Total: 238,,56kgMen,Total,379
Rank: 2,TULO Manueli,FIJ,"Born: Mar 25, 1990",B.weight: 55.68,Group: A,Snatch: 104,CI&Jerk: 130,Total: 234,,56kgMen,Total,379
Rank: 3,BRECHTEFELD Elson Edward,NRU,"Born: Mar 02, 1994",B.weight: 55.57,Group: A,Snatch: 95,CI&Jerk: 125,Total: 220,,56kgMen,Total,379
Rank: 4,CAIN Shadrach,NRU,"Born: Jul 27, 1999",B.weight: 54.89,Group: A,Snatch: 70,CI&Jerk: 102,Total: 172,,56kgMen,Total,379
Rank: ---,MUHAMMAD Zaidi Bin Mohd Nordin,MAS,"Born: Apr 14, 1997",B.weight: 61.80,Group: A,1: -110,2: -110,3: 111,Total: 111,62kgMen,Snatch,379
Rank: ---,BARU Morea,PNG,"Born: Apr 15, 1990",B.weight: 61.91,Group: A,1: 110,2: 115,3: -120,Total: 115,62kgMen,Snatch,379
Rank: ---,GUINARES Ianne Ernesto Vergara,NZL,"Born: Jan 12, 1988",B.weight: 61.79,Group: A,1: 110,2: 114,3: -118,Total: 114,62kgMen,Snatch,379
Rank: ---,MOSES Ezekiel,NRU,"Born: Jul 02, 2001",B.weight: 60.55,Group: A,1: 85,2: 90,3: -92,Total: 90,62kgMen,Snatch,379
Rank: ---,BETERO Takirua,KIR,"Born: Jan 10, 1999",B.weight: 61.61,Group: A,1: 80,2: -85,3: 85,Total: 85,62kgMen,Snatch,379
