rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id
Rank: 1,OM Yun Chol,PRK,"Born: Nov 18, 1991",B.weight: 54.95,Group: A,1: 121,2: 126,3: 128,Total: 128,55kgMen,Snatch,472
Rank: 2,NGUYEN Tran Anh Tuan,VIE,"Born: Feb 22, 1998",B.weight: 54.80,Group: A,1: 115,2: -119,3: 120,Total: 120,55kgMen,Snatch,472
Rank: 3,SON Igor,KAZ,"Born: Nov 16, 1998",B.weight: 55.00,Group: A,1: 115,2: -119,3: 120,Total: 120,55kgMen,Snatch,472
Rank: 4,LAI Gia Thanh,VIE,"Born: May 03, 1998",B.weight: 54.90,Group: A,1: 116,2: 119,3: -121,Total: 119,55kgMen,Snatch,472
Rank: 5,CHONTEY Arli,KAZ,"Born: Jul 01, 1992",B.weight: 54.95,Group: A,1: 115,2: 118,3: -120,Total: 118,55kgMen,Snatch,472
Rank: 6,AL SALEEM Mansour Abdulrahim M,KSA,"Born: Mar 16, 1988",B.weight: 55.00,Group: A,1: -118,2: 118,3: -121,Total: 118,55kgMen,Snatch,472
Rank: 7,CENIZA John Fabuar,PHI,"Born: Feb 07, 1998",B.weight: 54.95,Group: A,1: 110,2: 115,3: 117,Total: 117,55kgMen,Snatch,472
Rank: 8,WIJOYO Surahmat Bin Suwoto,INA,"Born: May 11, 1988",B.weight: 55.00,Group: B,1: 106,2: 111,3: -114,Total: 111,55kgMen,Snatch,472
Rank: 9,GHASHGHAEI Hafez,IRI,"Born: Mar 16, 1995",B.weight: 55.00,Group: A,1: 111,2: -116,3: -116,Total: 111,55kgMen,Snatch,472
Rank: 10,LUNGU Daniel,MDA,"Born: Oct 16, 1998",B.weight: 55.00,Group: B,1: 105,2: -110,3: 110,Total: 110,55kgMen,Snatch,472
Rank: 11,MASSIDDA Sergio,ITA,"Born: Jan 26, 2002",B.weight: 55.00,Group: B,1: 105,2: 109,3: -112,Total: 109,55kgMen,Snatch,472
Rank: 12,YODAGE Dilanka Isuru Kumara,SRI,"Born: Apr 21, 1996",B.weight: 54.95,Group: B,1: 100,2: 105,3: 108,Total: 108,55kgMen,Snatch,472
Rank: 1,OM Yun Chol,PRK,"Born: Nov 18, 1991",B.weight: 54.95,Group: A,1: 155,2: -163,3: 166,Total: 166,55kgMen,CleanJerk,472
Rank: 2,GHASHGHAEI Hafez,IRI,"Born: Mar 16, 1995",B.weight: 55.00,Group: A,1: 140,2: 149,3: -155,Total: 149,55kgMen,CleanJerk,472
Rank: 3,AL SALEEM Mansour Abdulrahim M,KSA,"Born: Mar 16, 1988",B.weight: 55.00,Group: A,1: 140,2: -147,3: 147,Total: 147,55kgMen,CleanJerk,472
Rank: 4,SON Igor,KAZ,"Born: Nov 16, 1998",B.weight: 55.00,Group: A,1: 142,2: 146,3: -157,Total: 146,55kgMen,CleanJerk,472
Rank: 5,CENIZA John Fabuar,PHI,"Born: Feb 07, 1998",B.weight: 54.95,Group: A,1: 145,2: -148,3: -148,Total: 145,55kgMen,CleanJerk,472
Rank: 6,CHONTEY Arli,KAZ,"Born: Jul 01, 1992",B.weight: 54.95,Group: A,1: 138,2: 143,3: 145,Total: 145,55kgMen,CleanJerk,472
