rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id
Rank: 1,TULO Manueli,FIJ,"Born: Mar 25, 1990",B.weight: 55.86,Group: A,1: -103,2: 103,3: 107,Total: 107,56kgMen,Snatch,396
Rank: 2,BRECHTEFELD Elson Edward,NRU,"Born: Mar 02, 1994",B.weight: 55.84,Group: A,1: 95,2: 100,3: 103,Total: 103,56kgMen,Snatch,396
Rank: 3,CAIN Shadrach,NRU,"Born: Jul 27, 1999",B.weight: 55.47,Group: A,1: 75,2: -80,3: 80,Total: 80,56kgMen,Snatch,396
Rank: 1,TULO Manueli,FIJ,"Born: Mar 25, 1990",B.weight: 55.86,Group: A,1: -135,2: 135,3: -140,Total: 135,56kgMen,CleanJerk,396
Rank: 2,BRECHTEFELD Elson Edward,NRU,"Born: Mar 02, 1994",B.weight: 55.84,Group: A,1: 125,2: -130,3: 130,Total: 130,56kgMen,CleanJerk,396
Rank: 3,CAIN Shadrach,NRU,"Born: Jul 27, 1999",B.weight: 55.47,Group: A,1: 105,2: -110,3: -110,Total: 105,56kgMen,CleanJerk,396
Rank: 1,TULO Manueli,FIJ,"Born: Mar 25, 1990",B.weight: 55.86,Group: A,Snatch: 107,CI&Jerk: 135,Total: 242,,56kgMen,Total,396
Rank: 2,BRECHTEFELD Elson Edward,NRU,"Born: Mar 02, 1994",B.weight: 55.84,Group: A,Snatch: 103,CI&Jerk: 130,Total: 233,,56kgMen,Total,396
Rank: 3,CAIN Shadrach,NRU,"Born: Jul 27, 1999",B.weight: 55.47,Group: A,Snatch: 80,CI&Jerk: 105,Total: 185,,56kgMen,Total,396
Rank: 1,BARU Morea,PNG,"Born: Apr 15, 1990",B.weight: 61.96,Group: A,1: 120,2: -124,3: -125,Total: 120,62kgMen,Snatch,396
Rank: 2,GUINARES Ianne Ernesto Vergara,NZL,"Born: Jan 12, 1988",B.weight: 61.85,Group: A,1: 109,2: -113,3: -114,Total: 109,62kgMen,Snatch,396
