rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id
Rank: 1,GARCIA BRITO Luis Alberto,DOM,"Born: Apr 19, 1995",B.weight: 55.40,Group: A,1: 106,2: -111,3: -111,Total: 106,56kgMen,Snatch,323
Rank: 2,HIGUITA BARRERA Luis Fernando,COL,"Born: Jan 10, 1997",B.weight: 55.40,Group: A,1: -106,2: 106,3: -111,Total: 106,56kgMen,Snatch,323
Rank: 3,CRUZ ESCOBAR Ramon Ernesto,ESA,"Born: May 23, 1995",B.weight: 55.60,Group: A,1: 100,2: -103,3: -103,Total: 100,56kgMen,Snatch,323
Rank: 4,GUERRERO MALTE Jefferson David,ECU,"Born: Jan 11, 1995",B.weight: 55.70,Group: A,1: 95,2: 100,3: -104,Total: 100,56kgMen,Snatch,323
Rank: 5,FERRUZOLA ALAVA Rafael Patricio,ECU,"Born: Oct 16, 1997",B.weight: 54.45,Group: A,1: -98,2: 98,3: -103,Total: 98,56kgMen,Snatch,323
Rank: 6,CHAVEZ VEGA Oscar Fernando,MEX,"Born: Feb 06, 1996",B.weight: 55.95,Group: A,1: -96,2: 96,3: -99,Total: 96,56kgMen,Snatch,323
Rank: 7,BONA David,VEN,"Born: Mar 30, 1997",B.weight: 54.55,Group: A,1: -93,2: -93,3: 93,Total: 93,56kgMen,Snatch,323
Rank: 8,GUZMAN PEREZ Bryan Gilberto,PUR,"Born: Nov 30, 1997",B.weight: 55.60,Group: A,1: -90,2: 90,3: -95,Total: 90,56kgMen,Snatch,323
Rank: 9,ROJAS BRIONES Kevin Yorjanny,CRC,"Born: Mar 28, 1996",B.weight: 54.85,Group: A,1: 65,2: 70,3: -75,Total: 70,56kgMen,Snatch,323
Rank: ---,CARRASCO VALDEZ Jefri Miguel,DOM,"Born: Nov 15, 1995",B.weight: 55.40,Group: A,1: -100,2: -100,3: -100,Total: ---,56kgMen,Snatch,323
Rank: 1,GARCIA BRITO Luis Alberto,DOM,"Born: Apr 19, 1995",B.weight: 55.40,Group: A,1: 133,2: -135,3: 136,Total: 136,56kgMen,CleanJerk,323
Rank: 2,HIGUITA BARRERA Luis Fernando,COL,"Born: Jan 10, 1997",B.weight: 55.40,Group: A,1: 130,2: 134,3: 135,Total: 135,56kgMen,CleanJerk,323
Rank: 3,CRUZ ESCOBAR Ramon Ernesto,ESA,"Born: May 23, 1995",B.weight: 55.60,Group: A,1: 125,2: -128,3: 128,Total: 128,56kgMen,CleanJerk,323
Rank: 4,FERRUZOLA ALAVA Rafael Patricio,ECU,"Born: Oct 16, 1997",B.weight: 54.45,Group: A,1: 121,2: -126,3: 126,Total: 126,56kgMen,CleanJerk,323
Rank: 5,GUERRERO MALTE Jefferson David,ECU,"Born: Jan 11, 1995",B.weight: 55.70,Group: A,1: 116,2: 120,3: 126,Total: 126,56kgMen,CleanJerk,323
Rank: 6,CHAVEZ VEGA Oscar Fernando,MEX,"Born: Feb 06, 1996",B.weight: 55.95,Group: A,1: 114,2: 117,3: 120,Total: 120,56kgMen,CleanJerk,323
Rank: 7,BONA David,VEN,"Born: Mar 30, 1997",B.weight: 54.55,Group: A,1: 114,2: 118,3: -123,Total: 118,56kgMen,CleanJerk,323
Rank: 8,ROJAS BRIONES Kevin Yorjanny,CRC,"Born: Mar 28, 1996",B.weight: 54.85,Group: A,1: 85,2: 90,3: -95,Total: 90,56kgMen,CleanJerk,323
Rank: ---,GUZMAN PEREZ Bryan Gilberto,PUR,"Born: Nov 30, 1997",B.weight: 55.60,Group: A,1: -115,2: -115,3: -115,Total: ---,56kgMen,CleanJerk,323
Rank: ---,CARRASCO VALDEZ Jefri Miguel,DOM,"Born: Nov 15, 1995",B.weight: 55.40,Group: A,1: -125,2: -125,3: ---,Total: ---,56kgMen,CleanJerk,323
Rank: 1,GARCIA BRITO Luis Alberto,DOM,"Born: Apr 19, 1995",B.weight: 55.40,Group: A,Snatch: 106,CI&Jerk: 136,Total: 242,,56kgMen,Total,323
Rank: 2,HIGUITA BARRERA Luis Fernando,COL,"Born: Jan 10, 1997",B.weight: 55.40,Group: A,Snatch: 106,CI&Jerk: 135,Total: 241,,56kgMen,Total,323
Rank: 3,CRUZ ESCOBAR Ramon Ernesto,ESA,"Born: May 23, 1995",B.weight: 55.60,Group: A,Snatch: 100,CI&Jerk: 128,Total: 228,,56kgMen,Total,323
Rank: 4,GUERRERO MALTE Jefferson David,ECU,"Born: Jan 11, 1995",B.weight: 55.70,Group: A,Snatch: 100,CI&Jerk: 126,Total: 226,,56kgMen,Total,323
Rank: 5,FERRUZOLA ALAVA Rafael Patricio,ECU,"Born: Oct 16, 1997",B.weight: 54.45,Group: A,Snatch: 98,CI&Jerk: 126,Total: 224,,56kgMen,Total,323
Rank: 6,CHAVEZ VEGA Oscar Fernando,MEX,"Born: Feb 06, 1996",B.weight: 55.95,Group: A,Snatch: 96,CI&Jerk: 120,Total: 216,,56kgMen,Total,323
Rank: 7,BONA David,VEN,"Born: Mar 30, 1997",B.weight: 54.55,Group: A,Snatch: 93,CI&Jerk: 118,Total: 211,,56kgMen,Total,323
Rank: 8,ROJAS BRIONES Kevin Yorjanny,CRC,"Born: Mar 28, 1996",B.weight: 54.85,Group: A,Snatch: 70,CI&Jerk: 90,Total: 160,,56kgMen,Total,323
Rank: ---,GUZMAN PEREZ Bryan Gilberto,PUR,"Born: Nov 30, 1997",B.weight: 55.60,Group: A,Snatch: 90,CI&Jerk: ---,Total: ---,,56kgMen,Total,323
Rank: ---,CARRASCO VALDEZ Jefri Miguel,DOM,"Born: Nov 15, 1995",B.weight: 55.40,Group: A,Snatch: ---,CI&Jerk: ---,Total: ---,,56kgMen,Total,323
Rank: 1,MOSQUERA LOZANO Jose David,COL,"Born: Oct 09, 1998",B.weight: 61.40,Group: A,1: 118,2: 122,3: 125,Total: 125,62kgMen,Snatch,323
Rank: 2,MAYORA PERNIA Julio Ruben,VEN,"Born: Sep 02, 1996",B.weight: 61.70,Group: A,1: 118,2: -123,3: -123,Total: 118,62kgMen,Snatch,323
Rank: 3,ZURITA VALLEJO Cristhian David,ECU,"Born: Feb 10, 1998",B.weight: 61.75,Group: A,1: 110,2: 114,3: 117,Total: 117,62kgMen,Snatch,323
Rank: 4,ROSARIO GARCIA Jean Carlos,DOM,"Born: Feb 25, 1995",B.weight: 61.45,Group: A,1: 102,2: 106,3: 110,Total: 110,62kgMen,Snatch,323
Rank: 5,GUANTEO Alejandro,CHI,"Born: Jan 01, 1995",B.weight: 61.80,Group: A,1: -109,2: 109,3: -114,Total: 109,62kgMen,Snatch,323
Rank: 6,RODRIGUEZ MUNOZ Oscar Damian,MEX,"Born: May 23, 1997",B.weight: 61.45,Group: A,1: 98,2: 103,3: 106,Total: 106,62kgMen,Snatch,323
Rank: 7,JIMENES Nahuel Carlos Daniel,ARG,"Born: Jun 21, 1996",B.weight: 61.20,Group: A,1: 95,2: 99,3: 101,Total: 101,62kgMen,Snatch,323
Rank: 8,SUAREZ Jorge,GUA,"Born: Jun 02, 1996",B.weight: 61.35,Group: A,1: 90,2: 95,3: -101,Total: 95,62kgMen,Snatch,323
Rank: ---,FERNANDES SILVEIRA Gabriel,BRA,"Born: Dec 27, 1996",B.weight: 61.60,Group: A,1: -105,2: -105,3: -106,Total: ---,62kgMen,Snatch,323
Rank: ---,FERNANDES SILVEIRA Rafael,BRA,"Born: Dec 27, 1996",B.weight: 61.30,Group: A,1: -105,2: -105,3: -106,Total: ---,62kgMen,Snatch,323
Rank: 1,MAYORA PERNIA Julio Ruben,VEN,"Born: Sep 02, 1996",B.weight: 61.70,Group: A,1: 140,2: -145,3: 145,Total: 145,62kgMen,CleanJerk,323
Rank: 2,MOSQUERA LOZANO Jose David,COL,"Born: Oct 09, 1998",B.weight: 61.40,Group: A,1: 137,2: 143,3: -146,Total: 143,62kgMen,CleanJerk,323
