rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id
Rank: 1,CROITORU Florin Ionut,ROU,"Born: Aug 25, 1993",B.weight: 55.95,Group: A,1: 118,2: 121,3: -126,Total: 121,56kgMen,Snatch,183
Rank: 2,CHADOVICH Stanislau,BLR,"Born: Aug 24, 1992",B.weight: 55.92,Group: A,1: 113,2: -117,3: 117,Total: 117,56kgMen,Snatch,183
Rank: 3,BRACHI GARCIA Josue,ESP,"Born: Sep 08, 1992",B.weight: 56.00,Group: A,1: 103,2: 108,3: 109,Total: 109,56kgMen,Snatch,183
Rank: 4,MATSAROV Stefan Vasilev,BUL,"Born: Dec 13, 1993",B.weight: 55.98,Group: A,1: 105,2: -108,3: 108,Total: 108,56kgMen,Snatch,183
Rank: 5,SOOKY Gergely Zoltan,HUN,"Born: Sep 19, 1993",B.weight: 55.94,Group: A,1: 100,2: 105,3: -108,Total: 105,56kgMen,Snatch,183
Rank: 6,MURADOV Asen Selimov,BUL,"Born: Aug 01, 1991",B.weight: 55.75,Group: A,1: 100,2: 104,3: -106,Total: 104,56kgMen,Snatch,183
Rank: 7,MARGARYAN Smbat,ARM,"Born: Mar 17, 1993",B.weight: 55.60,Group: A,1: 95,2: -100,3: 100,Total: 100,56kgMen,Snatch,183
Rank: 1,CROITORU Florin Ionut,ROU,"Born: Aug 25, 1993",B.weight: 55.95,Group: A,1: 139,2: 142,3: 149,Total: 149,56kgMen,CleanJerk,183
Rank: 2,CHADOVICH Stanislau,BLR,"Born: Aug 24, 1992",B.weight: 55.92,Group: A,1: 132,2: 137,3: -146,Total: 137,56kgMen,CleanJerk,183
Rank: 3,MATSAROV Stefan Vasilev,BUL,"Born: Dec 13, 1993",B.weight: 55.98,Group: A,1: 131,2: 135,3: -141,Total: 135,56kgMen,CleanJerk,183
Rank: 4,SOOKY Gergely Zoltan,HUN,"Born: Sep 19, 1993",B.weight: 55.94,Group: A,1: 129,2: 133,3: -138,Total: 133,56kgMen,CleanJerk,183
Rank: 5,MARGARYAN Smbat,ARM,"Born: Mar 17, 1993",B.weight: 55.60,Group: A,1: 131,2: -138,3: -138,Total: 131,56kgMen,CleanJerk,183
Rank: 6,BRACHI GARCIA Josue,ESP,"Born: Sep 08, 1992",B.weight: 56.00,Group: A,1: -125,2: 129,3: -134,Total: 129,56kgMen,CleanJerk,183
Rank: 7,MURADOV Asen Selimov,BUL,"Born: Aug 01, 1991",B.weight: 55.75,Group: A,1: 115,2: 123,3: 127,Total: 127,56kgMen,CleanJerk,183
Rank: 1,CROITORU Florin Ionut,ROU,"Born: Aug 25, 1993",B.weight: 55.95,Group: A,Snatch: 121,CI&Jerk: 149,Total: 270,,56kgMen,Total,183
Rank: 2,CHADOVICH Stanislau,BLR,"Born: Aug 24, 1992",B.weight: 55.92,Group: A,Snatch: 117,CI&Jerk: 137,Total: 254,,56kgMen,Total,183
Rank: 3,MATSAROV Stefan Vasilev,BUL,"Born: Dec 13, 1993",B.weight: 55.98,Group: A,Snatch: 108,CI&Jerk: 135,Total: 243,,56kgMen,Total,183
Rank: 4,SOOKY Gergely Zoltan,HUN,"Born: Sep 19, 1993",B.weight: 55.94,Group: A,Snatch: 105,CI&Jerk: 133,Total: 238,,56kgMen,Total,183
Rank: 5,BRACHI GARCIA Josue,ESP,"Born: Sep 08, 1992",B.weight: 56.00,Group: A,Snatch: 109,CI&Jerk: 129,Total: 238,,56kgMen,Total,183
Rank: 6,MARGARYAN Smbat,ARM,"Born: Mar 17, 1993",B.weight: 55.60,Group: A,Snatch: 100,CI&Jerk: 131,Total: 231,,56kgMen,Total,183
Rank: 7,MURADOV Asen Selimov,BUL,"Born: Aug 01, 1991",B.weight: 55.75,Group: A,Snatch: 104,CI&Jerk: 127,Total: 231,,56kgMen,Total,183
Rank: 1,DUDOGLO Iuri,MDA,"Born: Jul 09, 1991",B.weight: 61.50,Group: A,1: 120,2: -124,3: 124,Total: 124,62kgMen,Snatch,183
Rank: 2,GAINUTDINOV Rais,RUS,"Born: Jun 24, 1991",B.weight: 61.10,Group: A,1: 115,2: 120,3: 123,Total: 123,62kgMen,Snatch,183
Rank: 3,KOCUM Muhammet,TUR,"Born: Jan 02, 1992",B.weight: 61.70,Group: A,1: 117,2: 121,3: 122,Total: 122,62kgMen,Snatch,183
Rank: 4,NICOARA Razvan,ROU,"Born: Nov 06, 1991",B.weight: 61.45,Group: A,1: 115,2: -120,3: 121,Total: 121,62kgMen,Snatch,183
Rank: 5,TERNA Ion,MDA,"Born: Jul 11, 1993",B.weight: 61.50,Group: A,1: 113,2: 116,3: -118,Total: 116,62kgMen,Snatch,183
Rank: 6,ILIE Ionut,ROU,"Born: Jan 02, 1993",B.weight: 61.60,Group: A,1: -114,2: 115,3: -121,Total: 115,62kgMen,Snatch,183
Rank: 7,LESNIK Kamil,POL,"Born: Aug 24, 1991",B.weight: 61.95,Group: A,1: 106,2: 110,3: 113,Total: 113,62kgMen,Snatch,183
Rank: 8,BICER Berat,TUR,"Born: Jul 02, 1992",B.weight: 61.80,Group: A,1: 106,2: 111,3: -116,Total: 111,62kgMen,Snatch,183
Rank: 9,ZEREBKOVS Artjoms,LAT,"Born: Oct 05, 1993",B.weight: 61.70,Group: A,1: 105,2: 110,3: -113,Total: 110,62kgMen,Snatch,183
Rank: 10,MARI Charles,FRA,"Born: May 14, 1992",B.weight: 60.35,Group: A,1: 100,2: 105,3: -107,Total: 105,62kgMen,Snatch,183
Rank: ---,CASTRO MARINO Victor,ESP,"Born: Dec 18, 1992",B.weight: 61.80,Group: A,1: -110,2: -110,3: -110,Total: ---,62kgMen,Snatch,183
Rank: 1,GAINUTDINOV Rais,RUS,"Born: Jun 24, 1991",B.weight: 61.10,Group: A,1: 146,2: 150,3: 154,Total: 154,62kgMen,CleanJerk,183
Rank: 2,DUDOGLO Iuri,MDA,"Born: Jul 09, 1991",B.weight: 61.50,Group: A,1: 147,2: -151,3: 153,Total: 153,62kgMen,CleanJerk,183
Rank: 3,KOCUM Muhammet,TUR,"Born: Jan 02, 1992",B.weight: 61.70,Group: A,1: 146,2: 148,3: -154,Total: 148,62kgMen,CleanJerk,183
Rank: 4,NICOARA Razvan,ROU,"Born: Nov 06, 1991",B.weight: 61.45,Group: A,1: 140,2: 147,3: -151,Total: 147,62kgMen,CleanJerk,183
Rank: 5,TERNA Ion,MDA,"Born: Jul 11, 1993",B.weight: 61.50,Group: A,1: 140,2: -146,3: -147,Total: 140,62kgMen,CleanJerk,183
Rank: 6,LESNIK Kamil,POL,"Born: Aug 24, 1991",B.weight: 61.95,Group: A,1: 136,2: 140,3: -144,Total: 140,62kgMen,CleanJerk,183
Rank: 7,ILIE Ionut,ROU,"Born: Jan 02, 1993",B.weight: 61.60,Group: A,1: 130,2: -135,3: 135,Total: 135,62kgMen,CleanJerk,183
Rank: 8,ZEREBKOVS Artjoms,LAT,"Born: Oct 05, 1993",B.weight: 61.70,Group: A,1: -135,2: -135,3: 135,Total: 135,62kgMen,CleanJerk,183
