rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id
Rank: 1,KIREEV Rinat,RUS,"Born: Oct 19, 1987",B.weight: 94.00,Group: A,1: 161,2: 170,3: 175,Total: 175,94kgMen,Snatch,255
Rank: 2,RASULOV Ramazan,RUS,"Born: Apr 21, 1990",B.weight: 93.30,Group: A,1: 162,2: 168,3: -172,Total: 168,94kgMen,Snatch,255
Rank: 3,ABDALLA Ragab Abdelhay Saad A.,EGY,"Born: Mar 04, 1991",B.weight: 93.40,Group: A,1: 161,2: 165,3: 168,Total: 168,94kgMen,Snatch,255
Rank: 4,ZIELINSKI Tomasz Bernard,POL,"Born: Oct 29, 1990",B.weight: 93.00,Group: A,1: 155,2: 160,3: 162,Total: 162,94kgMen,Snatch,255
Rank: 5,ANUSKEVICIUS Donatas,LTU,"Born: May 07, 1980",B.weight: 90.00,Group: A,1: 155,2: 160,3: -163,Total: 160,94kgMen,Snatch,255
Rank: DSQ,ZAIROV Intigam,AZE,"Born: Apr 21, 1985",B.weight: 93.00,Group: A,1: 150,2: 155,3: -160,Total: ---,94kgMen,Snatch,255
Rank: 1,RASULOV Ramazan,RUS,"Born: Apr 21, 1990",B.weight: 93.30,Group: A,1: 193,2: 200,3: 205,Total: 205,94kgMen,CleanJerk,255
Rank: 2,ZIELINSKI Tomasz Bernard,POL,"Born: Oct 29, 1990",B.weight: 93.00,Group: A,1: 193,2: -200,3: 200,Total: 200,94kgMen,CleanJerk,255
Rank: 3,ABDALLA Ragab Abdelhay Saad A.,EGY,"Born: Mar 04, 1991",B.weight: 93.40,Group: A,1: 200,2: -205,3: -206,Total: 200,94kgMen,CleanJerk,255
Rank: 4,ANUSKEVICIUS Donatas,LTU,"Born: May 07, 1980",B.weight: 90.00,Group: A,1: 185,2: 193,3: -200,Total: 193,94kgMen,CleanJerk,255
Rank: 5,KIREEV Rinat,RUS,"Born: Oct 19, 1987",B.weight: 94.00,Group: A,1: 191,2: -200,3: -217,Total: 191,94kgMen,CleanJerk,255
Rank: DSQ,ZAIROV Intigam,AZE,"Born: Apr 21, 1985",B.weight: 93.00,Group: A,1: 180,2: 190,3: ---,Total: ---,94kgMen,CleanJerk,255
Rank: 1,RASULOV Ramazan,RUS,"Born: Apr 21, 1990",B.weight: 93.30,Group: A,Snatch: 168,CI&Jerk: 205,Total: 373,,94kgMen,Total,255
Rank: 2,ABDALLA Ragab Abdelhay Saad A.,EGY,"Born: Mar 04, 1991",B.weight: 93.40,Group: A,Snatch: 168,CI&Jerk: 200,Total: 368,,94kgMen,Total,255
Rank: 3,KIREEV Rinat,RUS,"Born: Oct 19, 1987",B.weight: 94.00,Group: A,Snatch: 175,CI&Jerk: 191,Total: 366,,94kgMen,Total,255
Rank: 4,ZIELINSKI Tomasz Bernard,POL,"Born: Oct 29, 1990",B.weight: 93.00,Group: A,Snatch: 162,CI&Jerk: 200,Total: 362,,94kgMen,Total,255
Rank: 5,ANUSKEVICIUS Donatas,LTU,"Born: May 07, 1980",B.weight: 90.00,Group: A,Snatch: 160,CI&Jerk: 193,Total: 353,,94kgMen,Total,255
Rank: DSQ,ZAIROV Intigam,AZE,"Born: Apr 21, 1985",B.weight: 93.00,Group: A,Snatch: ---,CI&Jerk: ---,Total: ---,,94kgMen,Total,255
Rank: 1,SHEIKO Maksim,RUS,"Born: Apr 14, 1988",B.weight: 103.90,Group: A,1: 180,2: 185,3: 187,Total: 187,105kgMen,Snatch,255
Rank: 2,NANIEV Timur,RUS,"Born: Sep 20, 1994",B.weight: 104.90,Group: A,1: 174,2: 182,3: -186,Total: 182,105kgMen,Snatch,255
Rank: 3,PLESNIEKS Arturs,LAT,"Born: Jan 21, 1992",B.weight: 102.00,Group: A,1: 170,2: 175,3: 180,Total: 180,105kgMen,Snatch,255
Rank: 4,BONK Bartlomiej Wojciech,POL,"Born: Oct 11, 1984",B.weight: 101.60,Group: A,1: -170,2: -172,3: 175,Total: 175,105kgMen,Snatch,255
Rank: 5,GYURKOVICS Ferenc,HUN,"Born: Sep 03, 1979",B.weight: 103.60,Group: A,1: 160,2: 167,3: 171,Total: 171,105kgMen,Snatch,255
Rank: 6,JUGHELI Ahed,SYR,"Born: Oct 10, 1982",B.weight: 104.00,Group: A,1: 166,2: -171,3: -171,Total: 166,105kgMen,Snatch,255
Rank: 1,SHEIKO Maksim,RUS,"Born: Apr 14, 1988",B.weight: 103.90,Group: A,1: 215,2: 221,3: 226,Total: 226,105kgMen,CleanJerk,255
