rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id
Rank: 1,BARU Morea,PNG,"Born: Apr 15, 1990",B.weight: 61.00,Group: A,1: 115,2: -120,3: 120,Total: 120,61kgMen,Snatch,502
Rank: 2,BRECHTEFELD Elson Edward,NRU,"Born: Mar 02, 1994",B.weight: 60.86,Group: A,1: 95,2: 100,3: 105,Total: 105,61kgMen,Snatch,502
Rank: 1,BARU Morea,PNG,"Born: Apr 15, 1990",B.weight: 61.00,Group: A,1: 145,2: 155,3: 160,Total: 160,61kgMen,CleanJerk,502
Rank: 2,BRECHTEFELD Elson Edward,NRU,"Born: Mar 02, 1994",B.weight: 60.86,Group: A,1: -125,2: 125,3: -135,Total: 125,61kgMen,CleanJerk,502
Rank: 1,BARU Morea,PNG,"Born: Apr 15, 1990",B.weight: 61.00,Group: A,Snatch: 120,CI&Jerk: 160,Total: 280,,61kgMen,Total,502
Rank: 2,BRECHTEFELD Elson Edward,NRU,"Born: Mar 02, 1994",B.weight: 60.86,Group: A,Snatch: 105,CI&Jerk: 125,Total: 230,,61kgMen,Total,502
Rank: 1,IOANE Vaipava Nevo,SAM,"Born: Apr 14, 1988",B.weight: 65.96,Group: A,1: 121,2: -126,3: -126,Total: 121,67kgMen,Snatch,502
Rank: 2,KATOATAU Ruben,KIR,"Born: Feb 09, 1997",B.weight: 66.94,Group: A,1: 120,2: -124,3: -124,Total: 120,67kgMen,Snatch,502
Rank: 1,IOANE Vaipava Nevo,SAM,"Born: Apr 14, 1988",B.weight: 65.96,Group: A,1: 161,2: -165,3: 165,Total: 165,67kgMen,CleanJerk,502
Rank: 2,KATOATAU Ruben,KIR,"Born: Feb 09, 1997",B.weight: 66.94,Group: A,1: 155,2: 161,3: -165,Total: 161,67kgMen,CleanJerk,502
Rank: 1,IOANE Vaipava Nevo,SAM,"Born: Apr 14, 1988",B.weight: 65.96,Group: A,Snatch: 121,CI&Jerk: 165,Total: 286,,67kgMen,Total,502
Rank: 2,KATOATAU Ruben,KIR,"Born: Feb 09, 1997",B.weight: 66.94,Group: A,Snatch: 120,CI&Jerk: 161,Total: 281,,67kgMen,Total,502
Rank: 1,MOSES Ezekiel,NRU,"Born: Jul 02, 2001",B.weight: 72.72,Group: A,1: -123,2: 123,3: 127,Total: 127,73kgMen,Snatch,502
Rank: 2,DOGUAPE Larko,NRU,"Born: Jul 05, 2000",B.weight: 72.66,Group: A,1: 120,2: 125,3: -128,Total: 125,73kgMen,Snatch,502
Rank: 3,DELANEY James Joseph,AUS,"Born: Jul 29, 1996",B.weight: 71.98,Group: A,1: 113,2: 117,3: -120,Total: 117,73kgMen,Snatch,502
Rank: 4,PREDKOWSKI Nicholas,AUS,"Born: Dec 24, 1999",B.weight: 72.72,Group: A,1: 102,2: ---,3: ---,Total: 102,73kgMen,Snatch,502
Rank: 1,DOGUAPE Larko,NRU,"Born: Jul 05, 2000",B.weight: 72.66,Group: A,1: 155,2: 160,3: 163,Total: 163,73kgMen,CleanJerk,502
Rank: 2,MOSES Ezekiel,NRU,"Born: Jul 02, 2001",B.weight: 72.72,Group: A,1: 153,2: 158,3: 162,Total: 162,73kgMen,CleanJerk,502
Rank: 3,DELANEY James Joseph,AUS,"Born: Jul 29, 1996",B.weight: 71.98,Group: A,1: -148,2: 148,3: -155,Total: 148,73kgMen,CleanJerk,502
Rank: ---,PREDKOWSKI Nicholas,AUS,"Born: Dec 24, 1999",B.weight: 72.72,Group: A,1: ---,2: ---,3: ---,Total: ---,73kgMen,CleanJerk,502
Rank: 1,MOSES Ezekiel,NRU,"Born: Jul 02, 2001",B.weight: 72.72,Group: A,Snatch: 127,CI&Jerk: 162,Total: 289,,73kgMen,Total,502
Rank: 2,DOGUAPE Larko,NRU,"Born: Jul 05, 2000",B.weight: 72.66,Group: A,Snatch: 125,CI&Jerk: 163,Total: 288,,73kgMen,Total,502
Rank: 3,DELANEY James Joseph,AUS,"Born: Jul 29, 1996",B.weight: 71.98,Group: A,Snatch: 117,CI&Jerk: 148,Total: 265,,73kgMen,Total,502
Rank: ---,PREDKOWSKI Nicholas,AUS,"Born: Dec 24, 1999",B.weight: 72.72,Group: A,Snatch: 102,CI&Jerk: ---,Total: ---,,73kgMen,Total,502
Rank: 1,PORTER Ryley James,AUS,"Born: Mar 27, 1995",B.weight: 79.56,Group: A,1: 135,2: 140,3: 142,Total: 142,81kgMen,Snatch,502
Rank: 2,ALIKLIK Ika,NRU,"Born: Sep 16, 1985",B.weight: 79.14,Group: A,1: 122,2: -127,3: 127,Total: 127,81kgMen,Snatch,502
Rank: 3,LAPUA Lapua Tuau,TUV,"Born: Apr 15, 1991",B.weight: 80.66,Group: A,1: 120,2: -124,3: 124,Total: 124,81kgMen,Snatch,502
Rank: 4,DETUDAMO Uea,NRU,"Born: Dec 16, 1999",B.weight: 75.62,Group: A,1: 120,2: -123,3: -123,Total: 120,81kgMen,Snatch,502
