rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id
Rank: 1,GARCIA PEREZ Jairo Luis,COL,"Born: Aug 02, 2000",B.weight: 54.95,Group: A,1: 108,2: -113,3: -113,Total: 108,55kgMen,Snatch,455
Rank: 2,JOSEPH Edouard,HAI,"Born: Dec 24, 1989",B.weight: 55.00,Group: A,1: -100,2: -104,3: ---,Total: 100,55kgMen,Snatch,455
Rank: 3,ICAL SALAZAR Jose Fernando,GUA,"Born: May 16, 1999",B.weight: 54.75,Group: A,1: 85,2: 90,3: 95,Total: 95,55kgMen,Snatch,455
Rank: 1,GARCIA PEREZ Jairo Luis,COL,"Born: Aug 02, 2000",B.weight: 54.95,Group: A,1: 130,2: -135,3: 135,Total: 135,55kgMen,CleanJerk,455
Rank: 2,ICAL SALAZAR Jose Fernando,GUA,"Born: May 16, 1999",B.weight: 54.75,Group: A,1: 110,2: 120,3: -125,Total: 120,55kgMen,CleanJerk,455
Rank: ---,JOSEPH Edouard,HAI,"Born: Dec 24, 1989",B.weight: 55.00,Group: A,1: -127,2: -127,3: -127,Total: ---,55kgMen,CleanJerk,455
Rank: 1,GARCIA PEREZ Jairo Luis,COL,"Born: Aug 02, 2000",B.weight: 54.95,Group: A,Snatch: 108,CI&Jerk: 135,Total: 243,,55kgMen,Total,455
Rank: 2,ICAL SALAZAR Jose Fernando,GUA,"Born: May 16, 1999",B.weight: 54.75,Group: A,Snatch: 95,CI&Jerk: 120,Total: 215,,55kgMen,Total,455
Rank: ---,JOSEPH Edouard,HAI,"Born: Dec 24, 1989",B.weight: 55.00,Group: A,Snatch: 100,CI&Jerk: ---,Total: ---,,55kgMen,Total,455
Rank: 1,ZURITA VALLEJO Cristhian David,ECU,"Born: Feb 10, 1998",B.weight: 61.00,Group: A,1: 121,2: 124,3: -127,Total: 124,61kgMen,Snatch,455
Rank: 2,GARCIA BRITO Luis Alberto,DOM,"Born: Apr 19, 1995",B.weight: 60.75,Group: A,1: 120,2: 123,3: -125,Total: 123,61kgMen,Snatch,455
Rank: 3,ONATE ARAUJO Otto Felix,CUB,"Born: Jan 23, 2000",B.weight: 60.45,Group: A,1: 113,2: 117,3: 121,Total: 121,61kgMen,Snatch,455
Rank: 4,CALDERON LICOURT Arley Lazaro,CUB,"Born: Feb 26, 1999",B.weight: 60.60,Group: A,1: 110,2: 115,3: 119,Total: 119,61kgMen,Snatch,455
Rank: 5,VAZQUEZ MENDEZ Antonio,MEX,"Born: Aug 12, 1993",B.weight: 60.85,Group: A,1: 115,2: 118,3: -122,Total: 118,61kgMen,Snatch,455
Rank: 6,GUEMEZ CEL Victor Badur,MEX,"Born: Jun 23, 2000",B.weight: 60.85,Group: A,1: 113,2: 116,3: -119,Total: 116,61kgMen,Snatch,455
Rank: 7,VASQUEZ MORALES Orlando Antonio,NCA,"Born: Oct 28, 1997",B.weight: 60.70,Group: A,1: 113,2: 116,3: -120,Total: 116,61kgMen,Snatch,455
Rank: 8,ROJAS CONCHA Marcos Antonio,PER,"Born: Jun 02, 1995",B.weight: 60.90,Group: A,1: 108,2: -112,3: 112,Total: 112,61kgMen,Snatch,455
Rank: 9,CRUZ LOPEZ Dario Enrique,GUA,"Born: Aug 23, 1997",B.weight: 60.70,Group: A,1: 105,2: -110,3: -110,Total: 105,61kgMen,Snatch,455
Rank: 10,SALAMANCA PINEDA Julio Cesar,ESA,"Born: Jul 15, 1989",B.weight: 60.95,Group: A,1: 100,2: -105,3: ---,Total: 100,61kgMen,Snatch,455
Rank: 1,VAZQUEZ MENDEZ Antonio,MEX,"Born: Aug 12, 1993",B.weight: 60.85,Group: A,1: 160,2: 164,3: -170,Total: 164,61kgMen,CleanJerk,455
Rank: 2,GARCIA BRITO Luis Alberto,DOM,"Born: Apr 19, 1995",B.weight: 60.75,Group: A,1: 153,2: 158,3: -161,Total: 158,61kgMen,CleanJerk,455
Rank: 3,CALDERON LICOURT Arley Lazaro,CUB,"Born: Feb 26, 1999",B.weight: 60.60,Group: A,1: 145,2: 150,3: -154,Total: 150,61kgMen,CleanJerk,455
Rank: 4,ZURITA VALLEJO Cristhian David,ECU,"Born: Feb 10, 1998",B.weight: 61.00,Group: A,1: 143,2: 146,3: 148,Total: 148,61kgMen,CleanJerk,455
Rank: 5,GUEMEZ CEL Victor Badur,MEX,"Born: Jun 23, 2000",B.weight: 60.85,Group: A,1: 141,2: 146,3: -149,Total: 146,61kgMen,CleanJerk,455
Rank: 6,ONATE ARAUJO Otto Felix,CUB,"Born: Jan 23, 2000",B.weight: 60.45,Group: A,1: 140,2: 145,3: -150,Total: 145,61kgMen,CleanJerk,455
Rank: 7,ROJAS CONCHA Marcos Antonio,PER,"Born: Jun 02, 1995",B.weight: 60.90,Group: A,1: -142,2: 142,3: -146,Total: 142,61kgMen,CleanJerk,455
Rank: 8,CRUZ LOPEZ Dario Enrique,GUA,"Born: Aug 23, 1997",B.weight: 60.70,Group: A,1: 130,2: 135,3: 140,Total: 140,61kgMen,CleanJerk,455
Rank: 9,SALAMANCA PINEDA Julio Cesar,ESA,"Born: Jul 15, 1989",B.weight: 60.95,Group: A,1: 130,2: ---,3: ---,Total: 130,61kgMen,CleanJerk,455
Rank: ---,VASQUEZ MORALES Orlando Antonio,NCA,"Born: Oct 28, 1997",B.weight: 60.70,Group: A,1: -143,2: -143,3: -143,Total: ---,61kgMen,CleanJerk,455
Rank: 1,VAZQUEZ MENDEZ Antonio,MEX,"Born: Aug 12, 1993",B.weight: 60.85,Group: A,Snatch: 118,CI&Jerk: 164,Total: 282,,61kgMen,Total,455
Rank: 2,GARCIA BRITO Luis Alberto,DOM,"Born: Apr 19, 1995",B.weight: 60.75,Group: A,Snatch: 123,CI&Jerk: 158,Total: 281,,61kgMen,Total,455
Rank: 3,ZURITA VALLEJO Cristhian David,ECU,"Born: Feb 10, 1998",B.weight: 61.00,Group: A,Snatch: 124,CI&Jerk: 148,Total: 272,,61kgMen,Total,455
Rank: 4,CALDERON LICOURT Arley Lazaro,CUB,"Born: Feb 26, 1999",B.weight: 60.60,Group: A,Snatch: 119,CI&Jerk: 150,Total: 269,,61kgMen,Total,455
Rank: 5,ONATE ARAUJO Otto Felix,CUB,"Born: Jan 23, 2000",B.weight: 60.45,Group: A,Snatch: 121,CI&Jerk: 145,Total: 266,,61kgMen,Total,455
Rank: 6,GUEMEZ CEL Victor Badur,MEX,"Born: Jun 23, 2000",B.weight: 60.85,Group: A,Snatch: 116,CI&Jerk: 146,Total: 262,,61kgMen,Total,455
Rank: 7,ROJAS CONCHA Marcos Antonio,PER,"Born: Jun 02, 1995",B.weight: 60.90,Group: A,Snatch: 112,CI&Jerk: 142,Total: 254,,61kgMen,Total,455
Rank: 8,CRUZ LOPEZ Dario Enrique,GUA,"Born: Aug 23, 1997",B.weight: 60.70,Group: A,Snatch: 105,CI&Jerk: 140,Total: 245,,61kgMen,Total,455
Rank: 9,SALAMANCA PINEDA Julio Cesar,ESA,"Born: Jul 15, 1989",B.weight: 60.95,Group: A,Snatch: 100,CI&Jerk: 130,Total: 230,,61kgMen,Total,455
Rank: ---,VASQUEZ MORALES Orlando Antonio,NCA,"Born: Oct 28, 1997",B.weight: 60.70,Group: A,Snatch: 116,CI&Jerk: ---,Total: ---,,61kgMen,Total,455
Rank: 1,OSORIO HERNANDEZ Jose Luis,COL,"Born: Mar 04, 2000",B.weight: 65.10,Group: A,1: 128,2: 132,3: 135,Total: 135,67kgMen,Snatch,455
Rank: 2,MUNOZ MARTINEZ Jonathan Antonio,MEX,"Born: Nov 10, 1995",B.weight: 66.50,Group: A,1: 130,2: -134,3: 134,Total: 134,67kgMen,Snatch,455
Rank: 3,WISSINGER Jordan Derek,USA,"Born: Apr 23, 1997",B.weight: 67.00,Group: A,1: 125,2: 130,3: -133,Total: 130,67kgMen,Snatch,455
Rank: 4,BARDALEZ TUISIMA Luis David,PER,"Born: Oct 03, 1995",B.weight: 66.55,Group: A,1: 122,2: 126,3: 128,Total: 128,67kgMen,Snatch,455
Rank: 5,EDISNEL ENRIQUE Corrales Rondon,CUB,"Born: Aug 06, 2001",B.weight: 66.05,Group: A,1: 123,2: 127,3: -131,Total: 127,67kgMen,Snatch,455
Rank: 6,ROSARIO GARCIA Jean Carlos,DOM,"Born: Feb 25, 1995",B.weight: 66.45,Group: A,1: 120,2: 123,3: 126,Total: 126,67kgMen,Snatch,455
Rank: 7,PINEDA ZETA Edgar Ismael,GUA,"Born: Aug 17, 1997",B.weight: 65.15,Group: A,1: -125,2: 125,3: -130,Total: 125,67kgMen,Snatch,455
Rank: 8,PIRON CANDELARIO Jhon Augusto,DOM,"Born: Apr 12, 1996",B.weight: 65.75,Group: A,1: 118,2: 122,3: -125,Total: 122,67kgMen,Snatch,455
Rank: 9,MOSQUERA VALENCIA Francisco Antonio,COL,"Born: Apr 01, 1992",B.weight: 62.95,Group: A,1: 120,2: -125,3: -125,Total: 120,67kgMen,Snatch,455
Rank: 10,MARTINEZ CASTILLO Ronnier Zaed,PAN,"Born: Dec 12, 2001",B.weight: 65.10,Group: A,1: 111,2: 115,3: -118,Total: 115,67kgMen,Snatch,455
Rank: 11,CRUZ ESCOBAR Ramon Ernesto,ESA,"Born: May 23, 1995",B.weight: 66.75,Group: A,1: 110,2: -115,3: -115,Total: 110,67kgMen,Snatch,455
Rank: 1,MUNOZ MARTINEZ Jonathan Antonio,MEX,"Born: Nov 10, 1995",B.weight: 66.50,Group: A,1: 160,2: 164,3: 170,Total: 170,67kgMen,CleanJerk,455
Rank: 2,PINEDA ZETA Edgar Ismael,GUA,"Born: Aug 17, 1997",B.weight: 65.15,Group: A,1: 161,2: -165,3: 165,Total: 165,67kgMen,CleanJerk,455
Rank: 3,BARDALEZ TUISIMA Luis David,PER,"Born: Oct 03, 1995",B.weight: 66.55,Group: A,1: 158,2: 161,3: -164,Total: 161,67kgMen,CleanJerk,455
