rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id
Rank: 1,YEPEZ PENATE Kevin David,COL,"Born: Nov 18, 2004",B.weight: 48.80,Group: A,1: 75,2: -80,3: -80,Total: 75,49kgMen,Snatch,523
Rank: 2,SEVERINO JIMENEZ Brayan Kenhheimer,PER,"Born: Sep 01, 2004",B.weight: 49.00,Group: A,1: 66,2: 68,3: 71,Total: 71,49kgMen,Snatch,523
Rank: 3,LOCKWOOD Logan Aron,USA,"Born: Sep 10, 2006",B.weight: 48.00,Group: A,1: 65,2: 67,3: 70,Total: 70,49kgMen,Snatch,523
Rank: 1,YEPEZ PENATE Kevin David,COL,"Born: Nov 18, 2004",B.weight: 48.80,Group: A,1: 95,2: 100,3: 105,Total: 105,49kgMen,CleanJerk,523
Rank: 2,LOCKWOOD Logan Aron,USA,"Born: Sep 10, 2006",B.weight: 48.00,Group: A,1: 90,2: -93,3: -93,Total: 90,49kgMen,CleanJerk,523
Rank: 3,SEVERINO JIMENEZ Brayan Kenhheimer,PER,"Born: Sep 01, 2004",B.weight: 49.00,Group: A,1: 85,2: -90,3: 90,Total: 90,49kgMen,CleanJerk,523
Rank: 1,YEPEZ PENATE Kevin David,COL,"Born: Nov 18, 2004",B.weight: 48.80,Group: A,Snatch: 75,CI&Jerk: 105,Total: 180,,49kgMen,Total,523
Rank: 2,SEVERINO JIMENEZ Brayan Kenhheimer,PER,"Born: Sep 01, 2004",B.weight: 49.00,Group: A,Snatch: 71,CI&Jerk: 90,Total: 161,,49kgMen,Total,523
Rank: 3,LOCKWOOD Logan Aron,USA,"Born: Sep 10, 2006",B.weight: 48.00,Group: A,Snatch: 70,CI&Jerk: 90,Total: 160,,49kgMen,Total,523
Rank: 1,EK NOH Irving Josue,MEX,"Born: Sep 03, 2004",B.weight: 54.80,Group: A,1: 89,2: -93,3: 93,Total: 93,55kgMen,Snatch,523
Rank: 2,TUN DZIB Adolfo Angel,MEX,"Born: Sep 23, 2004",B.weight: 54.60,Group: A,1: 88,2: -92,3: -93,Total: 88,55kgMen,Snatch,523
Rank: 3,RIOS CHUMBE Nol Jermis,PER,"Born: Aug 21, 2004",B.weight: 53.90,Group: A,1: 83,2: 86,3: 88,Total: 88,55kgMen,Snatch,523
Rank: 4,GONZALEZ MARMOLEJO Jose Eder,COL,"Born: Feb 19, 2004",B.weight: 53.90,Group: A,1: -82,2: 82,3: 87,Total: 87,55kgMen,Snatch,523
Rank: 5,LONDONO RAMIREZ Andres Felipe,COL,"Born: May 17, 2006",B.weight: 52.50,Group: A,1: 72,2: 76,3: 79,Total: 79,55kgMen,Snatch,523
