rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id
Rank: 1,GARCIA PEREZ Jairo Luis,COL,"Born: Aug 02, 2000",B.weight: 55.00,Group: A,1: 105,2: 110,3: 112,Total: 112,55kgMen,Snatch,442
Rank: 2,SANCHEZ GUTIERREZ Winder Alejandro,VEN,"Born: Sep 14, 2001",B.weight: 54.00,Group: A,1: - 97,2: 97,3: -101,Total: 97,55kgMen,Snatch,442
Rank: 1,GARCIA PEREZ Jairo Luis,COL,"Born: Aug 02, 2000",B.weight: 55.00,Group: A,1: 126,2: 131,3: 135,Total: 135,55kgMen,CleanJerk,442
Rank: 2,SANCHEZ GUTIERREZ Winder Alejandro,VEN,"Born: Sep 14, 2001",B.weight: 54.00,Group: A,1: -123,2: 123,3: -127,Total: 123,55kgMen,CleanJerk,442
Rank: 1,GARCIA PEREZ Jairo Luis,COL,"Born: Aug 02, 2000",B.weight: 55.00,Group: A,Snatch: 112,CI&Jerk: 135,Total: 247,,55kgMen,Total,442
Rank: 2,SANCHEZ GUTIERREZ Winder Alejandro,VEN,"Born: Sep 14, 2001",B.weight: 54.00,Group: A,Snatch: 97,CI&Jerk: 123,Total: 220,,55kgMen,Total,442
Rank: 1,ZURITA VALLEJO Cristhian David,ECU,"Born: Feb 10, 1998",B.weight: 60.20,Group: A,1: 121,2: 124,3: 127,Total: 127,61kgMen,Snatch,442
Rank: 2,LUGO RODRIGUEZ Wilkeinner Nahun,VEN,"Born: Mar 25, 1997",B.weight: 61.00,Group: A,1: 113,2: 116,3: 120,Total: 120,61kgMen,Snatch,442
Rank: 3,BERNA GONZALEZ Carlos Andres,COL,"Born: Jan 21, 1990",B.weight: 61.00,Group: A,1: 117,2: -122,3: -122,Total: 117,61kgMen,Snatch,442
Rank: 4,MARTINEZ CASTILLO Ronnier Zaed,PAN,"Born: Dec 12, 2001",B.weight: 60.60,Group: A,1: 110,2: 113,3: 115,Total: 115,61kgMen,Snatch,442
Rank: 5,SERNA MENDOZA Jhon Jairo,COL,"Born: Dec 03, 1994",B.weight: 60.60,Group: A,1: 107,2: 112,3: -115,Total: 112,61kgMen,Snatch,442
Rank: 6,LEYES Jonatan Martin,ARG,"Born: May 12, 2001",B.weight: 59.60,Group: A,1: 93,2: 98,3: -100,Total: 98,61kgMen,Snatch,442
Rank: 1,BERNA GONZALEZ Carlos Andres,COL,"Born: Jan 21, 1990",B.weight: 61.00,Group: A,1: -153,2: -154,3: 154,Total: 154,61kgMen,CleanJerk,442
Rank: 2,LUGO RODRIGUEZ Wilkeinner Nahun,VEN,"Born: Mar 25, 1997",B.weight: 61.00,Group: A,1: 142,2: 146,3: 151,Total: 151,61kgMen,CleanJerk,442
Rank: 3,SERNA MENDOZA Jhon Jairo,COL,"Born: Dec 03, 1994",B.weight: 60.60,Group: A,1: 138,2: 145,3: 150,Total: 150,61kgMen,CleanJerk,442
Rank: 4,ZURITA VALLEJO Cristhian David,ECU,"Born: Feb 10, 1998",B.weight: 60.20,Group: A,1: 143,2: -147,3: 147,Total: 147,61kgMen,CleanJerk,442
Rank: 5,MARTINEZ CASTILLO Ronnier Zaed,PAN,"Born: Dec 12, 2001",B.weight: 60.60,Group: A,1: 138,2: 141,3: -146,Total: 141,61kgMen,CleanJerk,442
Rank: 6,LEYES Jonatan Martin,ARG,"Born: May 12, 2001",B.weight: 59.60,Group: A,1: 120,2: 125,3: -127,Total: 125,61kgMen,CleanJerk,442
Rank: 1,ZURITA VALLEJO Cristhian David,ECU,"Born: Feb 10, 1998",B.weight: 60.20,Group: A,Snatch: 127,CI&Jerk: 147,Total: 274,,61kgMen,Total,442
Rank: 2,LUGO RODRIGUEZ Wilkeinner Nahun,VEN,"Born: Mar 25, 1997",B.weight: 61.00,Group: A,Snatch: 120,CI&Jerk: 151,Total: 271,,61kgMen,Total,442
Rank: 3,BERNA GONZALEZ Carlos Andres,COL,"Born: Jan 21, 1990",B.weight: 61.00,Group: A,Snatch: 117,CI&Jerk: 154,Total: 271,,61kgMen,Total,442
Rank: 4,SERNA MENDOZA Jhon Jairo,COL,"Born: Dec 03, 1994",B.weight: 60.60,Group: A,Snatch: 112,CI&Jerk: 150,Total: 262,,61kgMen,Total,442
Rank: 5,MARTINEZ CASTILLO Ronnier Zaed,PAN,"Born: Dec 12, 2001",B.weight: 60.60,Group: A,Snatch: 115,CI&Jerk: 141,Total: 256,,61kgMen,Total,442
Rank: 6,LEYES Jonatan Martin,ARG,"Born: May 12, 2001",B.weight: 59.60,Group: A,Snatch: 98,CI&Jerk: 125,Total: 223,,61kgMen,Total,442
Rank: 1,MAYORA PERNIA Julio Ruben,VEN,"Born: Sep 02, 1996",B.weight: 66.75,Group: A,1: 140,2: 145,3: -149,Total: 145,67kgMen,Snatch,442
Rank: 2,FIGUEROA MOSQUERA Oscar Albeiro,COL,"Born: Apr 27, 1983",B.weight: 66.20,Group: A,1: -137,2: 137,3: -142,Total: 137,67kgMen,Snatch,442
Rank: 3,ESCALONA MORENO Kervis Eidy,VEN,"Born: Oct 15, 1998",B.weight: 66.80,Group: A,1: 125,2: -130,3: -130,Total: 125,67kgMen,Snatch,442
Rank: 4,VARGAS VIGORENA Ignacio Omar,CHI,"Born: Nov 14, 2000",B.weight: 66.20,Group: B,1: 95,2: 100,3: 103,Total: 103,67kgMen,Snatch,442
Rank: 5,BRAVO BADILLA Daniel,CHI,"Born: Aug 25, 2002",B.weight: 66.20,Group: B,1: 75,2: 78,3: 81,Total: 81,67kgMen,Snatch,442
Rank: 1,FIGUEROA MOSQUERA Oscar Albeiro,COL,"Born: Apr 27, 1983",B.weight: 66.20,Group: A,1: 175,2: -182,3: 182,Total: 182,67kgMen,CleanJerk,442
Rank: 2,MAYORA PERNIA Julio Ruben,VEN,"Born: Sep 02, 1996",B.weight: 66.75,Group: A,1: -173,2: -173,3: 173,Total: 173,67kgMen,CleanJerk,442
Rank: 3,ESCALONA MORENO Kervis Eidy,VEN,"Born: Oct 15, 1998",B.weight: 66.80,Group: A,1: 152,2: -157,3: 159,Total: 159,67kgMen,CleanJerk,442
Rank: 4,VARGAS VIGORENA Ignacio Omar,CHI,"Born: Nov 14, 2000",B.weight: 66.20,Group: B,1: 125,2: -130,3: 130,Total: 130,67kgMen,CleanJerk,442
