rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id
Rank: 1,TOPTAS Caner,TUR,"Born: Aug 14, 2001",B.weight: 56.00,Group: A,1: 105,2: 108,3: 110,Total: 110,56kgMen,Snatch,401
Rank: 2,VORONOVSKYI Dmytro,UKR,"Born: Jan 03, 1997",B.weight: 55.90,Group: A,1: 104,2: 107,3: 109,Total: 109,56kgMen,Snatch,401
Rank: 3,ZALIPSKYI Pavlo,UKR,"Born: Jul 13, 1998",B.weight: 56.00,Group: A,1: 103,2: 106,3: 108,Total: 108,56kgMen,Snatch,401
Rank: 4,LUCA Marian-Cristian,ROU,"Born: Feb 16, 1999",B.weight: 55.50,Group: A,1: 100,2: 104,3: 107,Total: 107,56kgMen,Snatch,401
Rank: 5,MIRON Bogdan Cosmin,ROU,"Born: Sep 03, 1999",B.weight: 55.80,Group: A,1: 101,2: 105,3: -108,Total: 105,56kgMen,Snatch,401
Rank: 6,GUNGOR Isa,TUR,"Born: Sep 13, 1998",B.weight: 56.00,Group: A,1: 103,2: -107,3: -109,Total: 103,56kgMen,Snatch,401
Rank: 7,RZAZADE Ruslan,AZE,"Born: Sep 11, 1998",B.weight: 55.60,Group: A,1: -95,2: 95,3: 102,Total: 102,56kgMen,Snatch,401
Rank: 8,LUNGU Daniel,MDA,"Born: Oct 16, 1998",B.weight: 55.60,Group: B,1: 98,2: -102,3: 102,Total: 102,56kgMen,Snatch,401
Rank: 9,RUSEV Angel Hriskov,BUL,"Born: Jul 13, 2001",B.weight: 55.90,Group: A,1: 96,2: 99,3: -101,Total: 99,56kgMen,Snatch,401
Rank: 10,SCHEDLER Leon,GER,"Born: Jun 01, 1998",B.weight: 56.00,Group: A,1: -98,2: -98,3: 98,Total: 98,56kgMen,Snatch,401
Rank: 11,PERALES GARCIA Jose David,ESP,"Born: Jan 27, 2001",B.weight: 55.50,Group: B,1: 88,2: 92,3: 95,Total: 95,56kgMen,Snatch,401
Rank: 12,POLAK Frantisek,CZE,"Born: Jul 01, 2001",B.weight: 55.90,Group: B,1: -94,2: 94,3: -99,Total: 94,56kgMen,Snatch,401
Rank: 13,VELIJI Mihnet,KOS,"Born: Aug 22, 2001",B.weight: 52.80,Group: B,1: 40,2: -44,3: -44,Total: 40,56kgMen,Snatch,401
Rank: 1,ZALIPSKYI Pavlo,UKR,"Born: Jul 13, 1998",B.weight: 56.00,Group: A,1: 121,2: 126,3: 130,Total: 130,56kgMen,CleanJerk,401
Rank: 2,VORONOVSKYI Dmytro,UKR,"Born: Jan 03, 1997",B.weight: 55.90,Group: A,1: 128,2: -130,3: 130,Total: 130,56kgMen,CleanJerk,401
Rank: 3,SCHEDLER Leon,GER,"Born: Jun 01, 1998",B.weight: 56.00,Group: A,1: 125,2: -129,3: 129,Total: 129,56kgMen,CleanJerk,401
Rank: 4,RUSEV Angel Hriskov,BUL,"Born: Jul 13, 2001",B.weight: 55.90,Group: A,1: 125,2: -129,3: 129,Total: 129,56kgMen,CleanJerk,401
Rank: 5,TOPTAS Caner,TUR,"Born: Aug 14, 2001",B.weight: 56.00,Group: A,1: 124,2: -128,3: 128,Total: 128,56kgMen,CleanJerk,401
Rank: 6,LUCA Marian-Cristian,ROU,"Born: Feb 16, 1999",B.weight: 55.50,Group: A,1: 122,2: -126,3: 127,Total: 127,56kgMen,CleanJerk,401
Rank: 7,MIRON Bogdan Cosmin,ROU,"Born: Sep 03, 1999",B.weight: 55.80,Group: A,1: 125,2: -129,3: -129,Total: 125,56kgMen,CleanJerk,401
Rank: 8,POLAK Frantisek,CZE,"Born: Jul 01, 2001",B.weight: 55.90,Group: B,1: 112,2: 117,3: 123,Total: 123,56kgMen,CleanJerk,401
Rank: 9,PERALES GARCIA Jose David,ESP,"Born: Jan 27, 2001",B.weight: 55.50,Group: B,1: 108,2: 112,3: 115,Total: 115,56kgMen,CleanJerk,401
Rank: 10,LUNGU Daniel,MDA,"Born: Oct 16, 1998",B.weight: 55.60,Group: B,1: 109,2: -114,3: 114,Total: 114,56kgMen,CleanJerk,401
Rank: 11,VELIJI Mihnet,KOS,"Born: Aug 22, 2001",B.weight: 52.80,Group: B,1: 55,2: 58,3: -60,Total: 58,56kgMen,CleanJerk,401
Rank: ---,GUNGOR Isa,TUR,"Born: Sep 13, 1998",B.weight: 56.00,Group: A,1: -120,2: -120,3: -121,Total: ---,56kgMen,CleanJerk,401
Rank: ---,RZAZADE Ruslan,AZE,"Born: Sep 11, 1998",B.weight: 55.60,Group: A,1: -125,2: -125,3: -125,Total: ---,56kgMen,CleanJerk,401
Rank: 1,VORONOVSKYI Dmytro,UKR,"Born: Jan 03, 1997",B.weight: 55.90,Group: A,Snatch: 109,CI&Jerk: 130,Total: 239,,56kgMen,Total,401
Rank: 2,TOPTAS Caner,TUR,"Born: Aug 14, 2001",B.weight: 56.00,Group: A,Snatch: 110,CI&Jerk: 128,Total: 238,,56kgMen,Total,401
Rank: 3,ZALIPSKYI Pavlo,UKR,"Born: Jul 13, 1998",B.weight: 56.00,Group: A,Snatch: 108,CI&Jerk: 130,Total: 238,,56kgMen,Total,401
Rank: 4,LUCA Marian-Cristian,ROU,"Born: Feb 16, 1999",B.weight: 55.50,Group: A,Snatch: 107,CI&Jerk: 127,Total: 234,,56kgMen,Total,401
Rank: 5,MIRON Bogdan Cosmin,ROU,"Born: Sep 03, 1999",B.weight: 55.80,Group: A,Snatch: 105,CI&Jerk: 125,Total: 230,,56kgMen,Total,401
Rank: 6,RUSEV Angel Hriskov,BUL,"Born: Jul 13, 2001",B.weight: 55.90,Group: A,Snatch: 99,CI&Jerk: 129,Total: 228,,56kgMen,Total,401
Rank: 7,SCHEDLER Leon,GER,"Born: Jun 01, 1998",B.weight: 56.00,Group: A,Snatch: 98,CI&Jerk: 129,Total: 227,,56kgMen,Total,401
Rank: 8,POLAK Frantisek,CZE,"Born: Jul 01, 2001",B.weight: 55.90,Group: B,Snatch: 94,CI&Jerk: 123,Total: 217,,56kgMen,Total,401
Rank: 9,LUNGU Daniel,MDA,"Born: Oct 16, 1998",B.weight: 55.60,Group: B,Snatch: 102,CI&Jerk: 114,Total: 216,,56kgMen,Total,401
Rank: 10,PERALES GARCIA Jose David,ESP,"Born: Jan 27, 2001",B.weight: 55.50,Group: B,Snatch: 95,CI&Jerk: 115,Total: 210,,56kgMen,Total,401
Rank: 11,VELIJI Mihnet,KOS,"Born: Aug 22, 2001",B.weight: 52.80,Group: B,Snatch: 40,CI&Jerk: 58,Total: 98,,56kgMen,Total,401
Rank: ---,GUNGOR Isa,TUR,"Born: Sep 13, 1998",B.weight: 56.00,Group: A,Snatch: 103,CI&Jerk: ---,Total: ---,,56kgMen,Total,401
Rank: ---,RZAZADE Ruslan,AZE,"Born: Sep 11, 1998",B.weight: 55.60,Group: A,Snatch: 102,CI&Jerk: ---,Total: ---,,56kgMen,Total,401
Rank: 1,LAPTSEU Henadz,BLR,"Born: Dec 15, 1998",B.weight: 62.00,Group: A,1: 125,2: 130,3: 132,Total: 132,62kgMen,Snatch,401
Rank: 2,CERCIZ Arberi,ALB,"Born: Apr 28, 1997",B.weight: 61.60,Group: A,1: 120,2: 126,3: 131,Total: 131,62kgMen,Snatch,401
Rank: 3,KHALILOV Kanan,AZE,"Born: Aug 09, 1999",B.weight: 61.90,Group: A,1: 118,2: -123,3: 123,Total: 123,62kgMen,Snatch,401
Rank: 4,KARA Ramazan,TUR,"Born: Jun 19, 1999",B.weight: 61.80,Group: A,1: 112,2: -116,3: 116,Total: 116,62kgMen,Snatch,401
Rank: 5,MANEA Robert Stefan,ROU,"Born: Dec 09, 1997",B.weight: 61.90,Group: A,1: 115,2: -119,3: -119,Total: 115,62kgMen,Snatch,401
Rank: 6,MAMMADLI Mahammad,AZE,"Born: Oct 31, 1997",B.weight: 61.90,Group: A,1: 115,2: -120,3: -120,Total: 115,62kgMen,Snatch,401
Rank: 7,INDOVIGLIA Antonino,ITA,"Born: Aug 05, 1999",B.weight: 62.00,Group: A,1: 110,2: -115,3: 115,Total: 115,62kgMen,Snatch,401
