total_rank,snatch_rank,cleanjerk_rank,name,athlete_id,date_of_birth,age,gender,nation,group,bw,category,dq,old_classes,event_id,event,date,snatch_lift1,snatch_lift2,snatch_lift3,snatch_best,cleanjerk_lift1,cleanjerk_lift2,cleanjerk_lift3,cleanjerk_best,total
1,1,1,IVANOVA Dzhesika,11503,1998-10-26,15.917808219178083,W,BUL,A,71.2,+69 kg Women,0,1,304,1st EUROPEAN UNION YOUTH CUP,2014-09-26,78,-81,81,81,95,-100,100,100,181
2,2,2,BUDISA Karmen,11373,1998-08-14,16.117808219178084,W,CRO,A,74.6,+69 kg Women,0,1,304,1st EUROPEAN UNION YOUTH CUP,2014-09-26,40,-46,-46,40,50,-55,55,55,95
1,1,1,PEDRAK Benjamin Ludovic Matthieu,11568,1998-11-25,15.835616438356164,M,FRA,A,56,56 kg Men,0,1,304,1st EUROPEAN UNION YOUTH CUP,2014-09-26,80,84,87,87,100,104,107,107,194
1,1,1,DAVILA SANSINENA Susana,10964,1998-02-07,16.632876712328766,W,ESP,A,57.8,58 kg Women,0,1,304,1st EUROPEAN UNION YOUTH CUP,2014-09-26,63,66,-70,66,80,-83,83,83,149
1,1,1,PEPLOWSKA Aleksandra,11107,1998-04-13,16.454794520547946,W,POL,A,60.3,63 kg Women,0,1,304,1st EUROPEAN UNION YOUTH CUP,2014-09-26,75,78,-80,78,-88,88,92,92,170
2,3,2,LARSEN Jessie Sarah,11496,1998-10-21,15.931506849315069,W,DEN,A,62.8,63 kg Women,0,1,304,1st EUROPEAN UNION YOUTH CUP,2014-09-26,57,60,-62,60,75,78,80,80,140
3,2,3,OTT Justine Myriam Jacqueline Joelle,11522,1998-11-02,15.898630136986302,W,FRA,A,61.3,63 kg Women,0,1,304,1st EUROPEAN UNION YOUTH CUP,2014-09-26,57,60,-63,60,72,75,-78,75,135
1,1,1,SOTIROV Hristo,11452,1998-09-30,15.98904109589041,M,BUL,A,62.6,69 kg Men,0,1,304,1st EUROPEAN UNION YOUTH CUP,2014-09-26,95,98,101,101,115,120,124,124,225
1,1,1,RAJIC Toni,10409,1997-05-24,17.34246575342466,M,BIH,A,70.8,77 kg Men,0,1,304,1st EUROPEAN UNION YOUTH CUP,2014-09-26,73,-77,-77,73,98,-102,104,104,177
1,1,1,SECKA Mario,11561,1998-11-18,15.854794520547944,M,AUT,A,84.8,85 kg Men,0,1,304,1st EUROPEAN UNION YOUTH CUP,2014-09-26,110,115,-118,115,-125,125,130,130,245
2,2,2,INJIC Marco,10960,1998-02-06,16.635616438356166,M,CRO,A,81.6,85 kg Men,0,1,304,1st EUROPEAN UNION YOUTH CUP,2014-09-26,80,85,88,88,105,110,115,115,203
1,1,1,MARTENSSON Anton Andreas,11434,1998-09-19,16.019178082191782,M,SWE,A,90.4,94 kg Men,0,1,304,1st EUROPEAN UNION YOUTH CUP,2014-09-26,-90,90,96,96,120,125,128,128,224
