total_rank,snatch_rank,cleanjerk_rank,name,athlete_id,date_of_birth,age,gender,nation,group,bw,category,dq,old_classes,event_id,event,date,snatch_lift1,snatch_lift2,snatch_lift3,snatch_best,cleanjerk_lift1,cleanjerk_lift2,cleanjerk_lift3,cleanjerk_best,total
1,1,6,SHYMECHKO Ihor,3598,1986-05-27,24.873972602739727,M,UKR,A,134.81,+105 kg Men,0,1,140,90TH MEN AND 24TH WOMEN EUROPEAN CHAMPIONSHIPS,2011-04-11,190,195,-198,195,-217,217,-223,217,412
2,4,1,ORSAG Jiri,4722,1989-01-05,22.263013698630136,M,CZE,A,119.04,+105 kg Men,0,1,140,90TH MEN AND 24TH WOMEN EUROPEAN CHAMPIONSHIPS,2011-04-11,180,184,-186,184,220,224,226,226,410
3,3,3,ZHARNASEK Yauheni,4074,1987-08-09,23.671232876712327,M,BLR,A,149.26,+105 kg Men,0,1,140,90TH MEN AND 24TH WOMEN EUROPEAN CHAMPIONSHIPS,2011-04-11,178,183,187,187,210,218,223,223,410
4,5,2,SUDAS Bunyamin,652,1975-08-23,35.632876712328766,M,TUR,A,121.31,+105 kg Men,0,1,140,90TH MEN AND 24TH WOMEN EUROPEAN CHAMPIONSHIPS,2011-04-11,170,180,184,184,215,222,224,224,408
5,2,5,TURMANIDZE Irakli,3021,1984-12-13,26.326027397260273,M,GEO,A,121.56,+105 kg Men,0,1,140,90TH MEN AND 24TH WOMEN EUROPEAN CHAMPIONSHIPS,2011-04-11,180,185,188,188,214,218,-223,218,406
6,6,4,VORNIK Dzmitry,4525,1988-08-22,22.635616438356166,M,BLR,A,119.85,+105 kg Men,0,1,140,90TH MEN AND 24TH WOMEN EUROPEAN CHAMPIONSHIPS,2011-04-11,175,181,-185,181,210,218,-224,218,399
NA,NA,NA,CHIGISHEV Evgeny,1368,1979-05-28,31.87123287671233,M,RUS,A,129.72,+105 kg Men,0,1,140,90TH MEN AND 24TH WOMEN EUROPEAN CHAMPIONSHIPS,2011-04-11,-195,-195,-195,NA,NA,NA,NA,NA,NA
NA,NA,NA,LAPIKOV Dmitry,2169,1982-04-06,29.01366120218579,M,RUS,A,120.07,+105 kg Men,1,1,140,90TH MEN AND 24TH WOMEN EUROPEAN CHAMPIONSHIPS,2011-04-11,-192,192,-198,NA,225,227,NA,NA,NA
7,7,7,GYLLEHAMMAR Jim,1225,1978-12-26,32.29041095890411,M,SWE,B,126.86,+105 kg Men,0,1,140,90TH MEN AND 24TH WOMEN EUROPEAN CHAMPIONSHIPS,2011-04-11,160,170,-175,170,205,212,-220,212,382
8,9,8,KLICKI Krzysztof,5463,1990-06-13,20.827397260273973,M,POL,B,167.6,+105 kg Men,0,1,140,90TH MEN AND 24TH WOMEN EUROPEAN CHAMPIONSHIPS,2011-04-11,-165,-165,165,165,-205,205,-211,205,370
9,10,9,CHEVAUX Lenny,1976,1981-09-29,29.53150684931507,M,FRA,B,125.63,+105 kg Men,0,1,140,90TH MEN AND 24TH WOMEN EUROPEAN CHAMPIONSHIPS,2011-04-11,153,158,-161,158,190,197,202,202,360
10,8,11,VUKOVIC Ante,3536,1986-04-08,25.008196721311474,M,CRO,B,126.3,+105 kg Men,0,1,140,90TH MEN AND 24TH WOMEN EUROPEAN CHAMPIONSHIPS,2011-04-11,160,165,-168,165,190,195,-198,195,360
11,11,12,ROININEN Teemu Tapio,3648,1986-07-10,24.753424657534246,M,FIN,B,139.51,+105 kg Men,0,1,140,90TH MEN AND 24TH WOMEN EUROPEAN CHAMPIONSHIPS,2011-04-11,145,-150,-150,145,-190,190,-196,190,335
12,12,13,KNEZEVIC Milos,5333,1990-03-22,21.05464480874317,M,SRB,B,115.24,+105 kg Men,0,1,140,90TH MEN AND 24TH WOMEN EUROPEAN CHAMPIONSHIPS,2011-04-11,130,135,140,140,165,170,-175,170,310
NA,NA,NA,IVANOVS Artjoms,3535,1986-04-07,25.010928961748633,M,LAT,B,107.15,+105 kg Men,0,1,140,90TH MEN AND 24TH WOMEN EUROPEAN CHAMPIONSHIPS,2011-04-11,-145,-145,-145,NA,NA,NA,NA,NA,NA
NA,NA,10,HEJDA Petr,2675,1983-11-13,27.40821917808219,M,CZE,B,134.47,+105 kg Men,0,1,140,90TH MEN AND 24TH WOMEN EUROPEAN CHAMPIONSHIPS,2011-04-11,-158,-158,-158,NA,-202,202,NA,202,NA
1,1,1,KASHIRINA Tatiana,5783,1991-01-24,20.21095890410959,W,RUS,A,97.64,+75 kg Women,0,1,140,90TH MEN AND 24TH WOMEN EUROPEAN CHAMPIONSHIPS,2011-04-11,137,142,146,146,170,177,181,181,327
2,2,2,UCAR Ummuhan,3436,1986-01-01,25.273972602739725,W,TUR,A,82.67,+75 kg Women,0,1,140,90TH MEN AND 24TH WOMEN EUROPEAN CHAMPIONSHIPS,2011-04-11,105,111,113,113,130,136,-140,136,249
3,3,3,SCHOPPE Kathleen,2354,1982-12-16,28.317808219178083,W,GER,A,94.42,+75 kg Women,0,1,140,90TH MEN AND 24TH WOMEN EUROPEAN CHAMPIONSHIPS,2011-04-11,95,100,-103,100,127,131,NA,131,231
4,4,4,CAMPALDINI Annarosa,3248,1985-07-09,25.756164383561643,W,ITA,A,99.4,+75 kg Women,0,1,140,90TH MEN AND 24TH WOMEN EUROPEAN CHAMPIONSHIPS,2011-04-11,91,95,98,98,116,121,123,123,221
NA,NA,NA,KHURSHUDYAN Hripsime,4061,1987-07-27,23.706849315068492,W,ARM,A,85.86,+75 kg Women,1,1,140,90TH MEN AND 24TH WOMEN EUROPEAN CHAMPIONSHIPS,2011-04-11,106,111,114,NA,131,137,140,NA,NA
1,1,1,AKKAEV Khadzhimurat,3155,1985-03-27,26.040983606557376,M,RUS,A,104.37,105 kg Men,0,1,140,90TH MEN AND 24TH WOMEN EUROPEAN CHAMPIONSHIPS,2011-04-11,185,190,195,195,220,225,230,230,425
2,2,2,MACHAVARIANI Gia,3123,1985-02-26,26.12054794520548,M,GEO,A,103.25,105 kg Men,0,1,140,90TH MEN AND 24TH WOMEN EUROPEAN CHAMPIONSHIPS,2011-04-11,180,183,-185,183,213,217,-221,217,400
3,4,4,BONK Bartlomiej Wojciech,2962,1984-10-11,26.4986301369863,M,POL,A,103.92,105 kg Men,0,1,140,90TH MEN AND 24TH WOMEN EUROPEAN CHAMPIONSHIPS,2011-04-11,180,-185,-185,180,211,214,-221,214,394
4,3,5,AUDZEYEU Mikhail,2106,1982-02-02,29.186301369863013,M,BLR,A,104.52,105 kg Men,0,1,140,90TH MEN AND 24TH WOMEN EUROPEAN CHAMPIONSHIPS,2011-04-11,173,178,181,181,-210,210,213,213,394
5,11,3,TOROKHTIY Oleksiy,3592,1986-05-22,24.887671232876713,M,UKR,A,104.78,105 kg Men,0,1,140,90TH MEN AND 24TH WOMEN EUROPEAN CHAMPIONSHIPS,2011-04-11,170,-175,-175,170,-215,215,-218,215,385
6,6,8,CZEKIEL Kornel,4043,1987-07-15,23.73972602739726,M,POL,A,104.65,105 kg Men,0,1,140,90TH MEN AND 24TH WOMEN EUROPEAN CHAMPIONSHIPS,2011-04-11,-173,-174,174,174,-210,210,-215,210,384
7,8,6,PLESNIEKS Arturs,6352,1992-01-21,19.21917808219178,M,LAT,A,103.36,105 kg Men,0,1,140,90TH MEN AND 24TH WOMEN EUROPEAN CHAMPIONSHIPS,2011-04-11,165,170,-173,170,210,-214,-215,210,380
8,10,7,BABAYAN Artur,2678,1983-11-17,27.397260273972602,M,ARM,A,104.6,105 kg Men,0,1,140,90TH MEN AND 24TH WOMEN EUROPEAN CHAMPIONSHIPS,2011-04-11,170,-175,-175,170,-210,210,-218,210,380
9,5,11,GYURKOVICS Ferenc,1412,1979-09-03,31.602739726027398,M,HUN,A,104.76,105 kg Men,0,1,140,90TH MEN AND 24TH WOMEN EUROPEAN CHAMPIONSHIPS,2011-04-11,175,-181,-181,175,201,-205,-205,201,376
NA,NA,NA,KONSTANTINOV Roman,2599,1983-08-15,27.654794520547945,M,RUS,A,103.05,105 kg Men,0,1,140,90TH MEN AND 24TH WOMEN EUROPEAN CHAMPIONSHIPS,2011-04-11,-180,-180,-180,NA,NA,NA,NA,NA,NA
10,9,10,TAGIROV Sergiy,4716,1989-01-02,22.27123287671233,M,UKR,B,104.42,105 kg Men,0,1,140,90TH MEN AND 24TH WOMEN EUROPEAN CHAMPIONSHIPS,2011-04-11,165,-170,170,170,195,202,-208,202,372
11,7,12,SPIESS Jurgen Christian,2800,1984-03-26,27.043715846994534,M,GER,B,102.36,105 kg Men,0,1,140,90TH MEN AND 24TH WOMEN EUROPEAN CHAMPIONSHIPS,2011-04-11,165,170,-175,170,200,-207,-208,200,370
12,12,13,TESOVIC Martin,546,1974-10-20,36.47397260273973,M,SVK,B,104.7,105 kg Men,0,1,140,90TH MEN AND 24TH WOMEN EUROPEAN CHAMPIONSHIPS,2011-04-11,165,-170,-173,165,200,-206,-206,200,365
13,15,9,HORN Rene,3364,1985-10-31,25.443835616438356,M,GER,B,101.8,105 kg Men,0,1,140,90TH MEN AND 24TH WOMEN EUROPEAN CHAMPIONSHIPS,2011-04-11,154,158,-161,158,200,205,-210,205,363
14,13,14,TRAJANAUSKAS Algimantas,6227,1991-12-07,19.34246575342466,M,LTU,B,101.99,105 kg Men,0,1,140,90TH MEN AND 24TH WOMEN EUROPEAN CHAMPIONSHIPS,2011-04-11,160,-165,-165,160,193,-198,-205,193,353
15,16,15,WALZER Libor,683,1975-12-08,35.33972602739726,M,CZE,B,104.11,105 kg Men,0,1,140,90TH MEN AND 24TH WOMEN EUROPEAN CHAMPIONSHIPS,2011-04-11,155,-159,-160,155,-186,186,-190,186,341
