total_rank,snatch_rank,cleanjerk_rank,name,athlete_id,date_of_birth,age,gender,nation,group,bw,category,dq,old_classes,event_id,event,date,snatch_lift1,snatch_lift2,snatch_lift3,snatch_best,cleanjerk_lift1,cleanjerk_lift2,cleanjerk_lift3,cleanjerk_best,total
1,1,1,ASTO SAITEROS Kevin Mateo,1383,2005-03-19,17.7,M,ECU,A,129.7,+102 kg Men,0,0,544,Pan-American Youth Championships,2022-11-20,118,122,NA,122,140,145,150,150,272
2,2,2,SANDOVAL Enrique,13521,2008-09-10,14.2,M,GUA,A,103.4,+102 kg Men,0,0,544,Pan-American Youth Championships,2022-11-20,75,80,86,86,95,100,107,107,193
1,1,1,PAVON Leydi,11781,2005-12-19,16.9,W,ECU,A,122.3,+81 kg Women,0,0,544,Pan-American Youth Championships,2022-11-20,85,90,95,95,107,113,118,118,213
2,2,2,GUERRERO Keren,5586,2005-10-14,17.1,W,ESA,A,85.5,+81 kg Women,0,0,544,Pan-American Youth Championships,2022-11-20,60,62,65,65,80,82,-85,82,147
3,3,3,KAAL Krisna,7067,2007-02-20,15.7,W,GUA,A,85.5,+81 kg Women,0,0,544,Pan-American Youth Championships,2022-11-20,50,56,61,61,70,76,81,81,142
1,1,1,MIRANDA LARA Felipe Antonio,10046,2007-04-07,15.6,M,CHI,A,101.5,102 kg Men,0,0,544,Pan-American Youth Championships,2022-11-20,75,85,90,90,100,110,120,120,210
2,2,2,VASQUEZ Pablo,15782,2006-06-22,16.4,M,GUA,A,96.6,102 kg Men,0,0,544,Pan-American Youth Championships,2022-11-20,65,-72,-72,65,75,82,88,88,153
1,1,1,LARA TITUANA Delany Aylen,8402,2008-05-07,14.5,W,ECU,A,44.6,45 kg Women,0,0,544,Pan-American Youth Championships,2022-11-20,50,-54,54,54,70,-74,-74,70,124
2,2,2,AQUINO Dulce,1184,2007-01-30,15.8,W,GUA,A,41,45 kg Women,0,0,544,Pan-American Youth Championships,2022-11-20,37,-45,46,46,-55,55,-58,55,101
3,3,3,GARCIA Ana,5036,2005-10-05,17.1,W,GUA,A,43.8,45 kg Women,0,0,544,Pan-American Youth Championships,2022-11-20,35,42,45,45,-45,45,-52,45,90
1,1,1,ENDARA CRIOLLO Alexis Javier,4369,2005-08-05,17.3,M,ECU,A,48.6,49 kg Men,0,0,544,Pan-American Youth Championships,2022-11-20,76,80,83,83,100,106,-109,106,189
2,2,2,SEPULVEDA Luis,13832,2008-01-01,14.9,M,CHI,A,48.5,49 kg Men,0,0,544,Pan-American Youth Championships,2022-11-20,57,60,65,65,77,82,86,86,151
3,3,3,CAMEY Jose,2607,2006-02-28,16.7,M,GUA,A,47.3,49 kg Men,0,0,544,Pan-American Youth Championships,2022-11-20,53,57,-61,57,65,72,75,75,132
1,2,1,RUBIO Linsay,13146,2007-03-26,15.7,W,GUA,A,48.7,49 kg Women,0,0,544,Pan-American Youth Championships,2022-11-20,37,42,46,46,56,61,63,63,109
2,1,2,MENDOZA July,9872,2006-09-09,16.2,W,ESA,A,46.8,49 kg Women,0,0,544,Pan-American Youth Championships,2022-11-20,40,45,47,47,55,60,-63,60,107
1,1,1,LOCKWOOD Logan Aron,8881,2006-09-10,16.2,M,USA,A,54.2,55 kg Men,0,0,544,Pan-American Youth Championships,2022-11-20,-88,-88,88,88,115,-120,-125,115,203
2,2,2,YAX Oscar,16493,2005-09-13,17.2,M,GUA,A,54.6,55 kg Men,0,0,544,Pan-American Youth Championships,2022-11-20,65,70,75,75,75,80,-90,80,155
1,2,1,MONCAYO FUENTES Brithany Judith,10274,2006-05-10,16.5,W,ECU,A,54.7,55 kg Women,0,0,544,Pan-American Youth Championships,2022-11-20,68,71,-74,71,86,90,-94,90,161
2,1,2,GIORGI Ava Marie,5232,2006-08-31,16.2,W,USA,A,54.8,55 kg Women,0,0,544,Pan-American Youth Championships,2022-11-20,70,73,-75,73,-83,83,-85,83,156
3,3,3,ANDRAS Maria Elena,1074,2006-04-30,16.6,W,CAN,A,54.8,55 kg Women,0,0,544,Pan-American Youth Championships,2022-11-20,66,69,-72,69,77,80,83,83,152
4,4,4,SMITH Makenna,14318,2006-01-09,16.9,W,CAN,A,54.8,55 kg Women,0,0,544,Pan-American Youth Championships,2022-11-20,62,-65,-65,62,75,-78,-78,75,137
1,1,1,SIMONEAU Charlotte,14179,2005-05-30,17.5,W,CAN,A,58.9,59 kg Women,0,0,544,Pan-American Youth Championships,2022-11-20,82,85,-89,85,100,-104,105,105,190
2,2,2,"NANTZ Jordan Lea",10729,2006-08-13,16.3,W,USA,A,55.3,59 kg Women,0,0,544,Pan-American Youth Championships,2022-11-20,61,65,67,67,78,81,-83,81,148
3,3,3,VELASQUEZ Sasha,15818,2006-04-10,16.6,W,GUA,A,55.6,59 kg Women,0,0,544,Pan-American Youth Championships,2022-11-20,52,57,-60,57,67,75,-80,75,132
4,4,4,GALEANO Daniela,4965,2007-10-10,15.1,W,GUA,A,57.2,59 kg Women,0,0,544,Pan-American Youth Championships,2022-11-20,45,50,-56,50,51,60,-66,60,110
1,1,1,YAX Oscar,16493,2005-09-13,17.2,M,GUA,A,60.8,61 kg Men,0,0,544,Pan-American Youth Championships,2022-11-20,70,75,-80,75,90,95,100,100,175
1,1,1,SIERRA Anna,14117,2005-04-21,17.6,W,USA,A,62.2,64 kg Women,0,0,544,Pan-American Youth Championships,2022-11-20,73,76,79,79,-101,-101,101,101,180
2,2,2,MARQUEZ Brianna Arisde,9500,2005-05-22,17.5,W,USA,A,63.2,64 kg Women,0,0,544,Pan-American Youth Championships,2022-11-20,68,-71,-71,68,-95,95,100,100,168
3,3,3,APARICIO Kelly,1170,2007-04-08,15.6,W,PAN,A,64,64 kg Women,0,0,544,Pan-American Youth Championships,2022-11-20,65,68,-71,68,87,91,92,92,160
1,1,1,ESTUPINAN VACACELA Erick Wellington,4490,2005-01-06,17.9,M,ECU,A,66.5,67 kg Men,0,0,544,Pan-American Youth Championships,2022-11-20,103,107,-110,107,133,139,-144,139,246
2,2,2,JOLICOEUR Etienne,6950,2006-04-24,16.6,M,CAN,A,66.7,67 kg Men,0,0,544,Pan-American Youth Championships,2022-11-20,103,-107,-107,103,132,138,-144,138,241
3,3,3,MONTERROSO Bryan,10289,2007-08-11,15.3,M,GUA,A,65.6,67 kg Men,0,0,544,Pan-American Youth Championships,2022-11-20,93,-100,100,100,120,-128,-128,120,220
1,1,1,RHODES Mia Deleslyn,12759,2005-06-27,17.4,W,USA,A,68.5,71 kg Women,0,0,544,Pan-American Youth Championships,2022-11-20,84,88,91,91,102,107,111,111,202
2,2,2,GUITRON Jeylin,5610,2006-02-22,16.7,W,GUA,A,69.6,71 kg Women,0,0,544,Pan-American Youth Championships,2022-11-20,-53,53,59,59,65,72,75,75,134
3,3,3,BARRIENTOS Kristhel,1743,2005-06-20,17.4,W,GUA,A,65.1,71 kg Women,0,0,544,Pan-American Youth Championships,2022-11-20,45,50,-54,50,55,61,66,66,116
1,1,1,MCFARLANE Mauvert,9745,2005-06-22,17.4,M,CRC,A,73,73 kg Men,0,0,544,Pan-American Youth Championships,2022-11-20,95,100,105,105,120,-127,-130,120,225
2,2,2,DE PAZ Jimmy,3738,2007-04-01,15.6,M,ESA,A,67.7,73 kg Men,0,0,544,Pan-American Youth Championships,2022-11-20,80,85,90,90,95,100,-105,100,190
3,3,3,ALDANA Jose,647,2008-05-14,14.5,M,GUA,A,70.4,73 kg Men,0,0,544,Pan-American Youth Championships,2022-11-20,70,75,81,81,90,98,100,100,181
1,1,1,RIVERA Isabella Marie,12855,2005-03-18,17.7,W,USA,A,71.5,76 kg Women,0,0,544,Pan-American Youth Championships,2022-11-20,75,84,-88,84,95,101,-106,101,185
2,2,2,BEAOUDIN Rose,1847,2006-08-26,16.2,W,CAN,A,74.5,76 kg Women,0,0,544,Pan-American Youth Championships,2022-11-20,-73,-73,73,73,85,-88,88,88,161
3,3,3,CAMEY Krisell,2608,2006-07-31,16.3,W,GUA,A,72.3,76 kg Women,0,0,544,Pan-American Youth Championships,2022-11-20,55,60,66,66,75,80,86,86,152
1,1,1,RAMIREZ MARTINEZ Elkin Shamir,12535,2005-12-16,16.9,M,ECU,A,80.7,81 kg Men,0,0,544,Pan-American Youth Championships,2022-11-20,117,121,124,124,155,160,-165,160,284
2,2,2,MARTIN JR Kyle Justin,9524,2006-10-16,16.1,M,USA,A,80.3,81 kg Men,0,0,544,Pan-American Youth Championships,2022-11-20,110,114,-120,114,152,156,-161,156,270
1,1,1,SANCHEZ SANCHEZ Anyi Lisseth,13505,2005-01-11,17.9,W,ECU,A,81,81 kg Women,0,0,544,Pan-American Youth Championships,2022-11-20,75,78,80,80,90,95,-100,95,175
2,2,2,DE LEON CARDOZA Beverly Shanen,3721,2006-03-09,16.7,W,GUA,A,76.2,81 kg Women,0,0,544,Pan-American Youth Championships,2022-11-20,65,72,-77,72,-85,85,90,90,162
1,2,1,DAVIDGE JR Michael Rayburn,3647,2005-04-07,17.6,M,USA,A,86.7,89 kg Men,0,0,544,Pan-American Youth Championships,2022-11-20,114,-118,-118,114,143,149,151,151,265
2,1,2,ARTEAGA Julio,1307,2006-06-08,16.5,M,ECU,A,85.6,89 kg Men,0,0,544,Pan-American Youth Championships,2022-11-20,115,-119,119,119,144,-150,-150,144,263
3,3,3,ALMAZAN Darisson,819,2008-09-03,14.2,M,GUA,A,83.8,89 kg Men,0,0,544,Pan-American Youth Championships,2022-11-20,80,90,-101,90,100,105,-115,105,195
1,1,1,GONZALEZ Jose,5368,2005-11-01,17.1,M,GUA,A,93,96 kg Men,0,0,544,Pan-American Youth Championships,2022-11-20,80,90,-100,90,105,-113,115,115,205
