total_rank,snatch_rank,cleanjerk_rank,name,athlete_id,date_of_birth,age,gender,nation,group,bw,category,dq,old_classes,event_id,event,date,snatch_lift1,snatch_lift2,snatch_lift3,snatch_best,cleanjerk_lift1,cleanjerk_lift2,cleanjerk_lift3,cleanjerk_best,total
1,3,1,TUITUPOU Aisake,15172,1994-09-01,24.9,M,TGA,A,153.46,+109 kg Men,0,0,466,2019 Pacific Games,2019-07-09,140,-145,-150,140,190,-195,-200,190,330
2,4,2,FAAMAUSILIFALA Malachi David,4431,2001-08-08,17.9,M,SAM,A,132.93,+109 kg Men,0,0,466,2019 Pacific Games,2019-07-09,122,127,131,131,150,-160,-160,150,281
NA,1,NA,LUI Lauititi,8897,1995-12-04,23.6,M,SAM,A,139,+109 kg Men,0,0,466,2019 Pacific Games,2019-07-09,174,178,-180,178,-205,-205,-205,NA,NA
NA,2,NA,LITI David Andrew,8644,1996-07-11,23,M,NZL,A,168,+109 kg Men,0,0,466,2019 Pacific Games,2019-07-09,173,177,-180,177,-220,-220,-220,NA,NA
1,1,2,HUBBARD Laurel,6264,1978-02-09,41.4,W,NZL,A,138.17,+87 kg Women,0,0,466,2019 Pacific Games,2019-07-09,112,118,125,125,133,143,-148,143,268
2,2,3,STOWERS Feagaiga,14339,2000-11-17,18.6,W,SAM,A,117.97,+87 kg Women,0,0,466,2019 Pacific Games,2019-07-09,113,119,-126,119,142,-147,-150,142,261
3,4,1,SIPAIA Iuniarra,13982,1993-06-25,26,W,SAM,A,129.83,+87 kg Women,0,0,466,2019 Pacific Games,2019-07-09,103,104,108,108,142,-147,147,147,255
4,3,4,AMOE TARRANT Charisma,1002,1999-05-26,20.1,W,AUS,A,131.8,+87 kg Women,0,0,466,2019 Pacific Games,2019-07-09,100,105,109,109,137,-143,-144,137,246
5,6,5,MWAREOW Mamuel,10426,2002-10-31,16.7,W,NRU,A,98.25,+87 kg Women,0,0,466,2019 Pacific Games,2019-07-09,80,-85,-85,80,105,111,-115,111,191
6,7,6,SEIPUA Helen Anastasia,13546,2002-07-21,17,W,FIJ,A,126.2,+87 kg Women,0,0,466,2019 Pacific Games,2019-07-09,55,60,65,65,80,85,-90,85,150
NA,5,NA,MANUMUA Kuinini Juanita Mechteld,9245,2000-12-12,18.6,W,TGA,A,110.24,+87 kg Women,0,0,466,2019 Pacific Games,2019-07-09,94,98,-101,98,-111,-111,-111,NA,NA
1,2,1,KATOATAU David,7197,1984-07-17,35,M,KIR,A,100.99,102 kg Men,0,0,466,2019 Pacific Games,2019-07-09,138,-142,142,142,196,-201,NA,196,338
2,3,2,LAUTUSI Petelo,8281,1996-06-28,23,M,SAM,A,100.55,102 kg Men,0,0,466,2019 Pacific Games,2019-07-09,130,140,-143,140,160,170,-176,170,310
NA,1,NA,OPELOGE Petunu,11144,1994-06-27,25,M,SAM,A,100.74,102 kg Men,0,0,466,2019 Pacific Games,2019-07-09,144,150,NA,150,-195,-195,-195,NA,NA
