total_rank,snatch_rank,cleanjerk_rank,name,athlete_id,date_of_birth,age,gender,nation,group,bw,category,dq,old_classes,event_id,event,date,snatch_lift1,snatch_lift2,snatch_lift3,snatch_best,cleanjerk_lift1,cleanjerk_lift2,cleanjerk_lift3,cleanjerk_best,total
1,3,1,AN Yong-Kwon,1037,1982-10-15,27.1,M,KOR,A,142.23,+105 kg Men,0,1,41,77th MEN's and 20th WOMEN's WORLD CHAMPIONSHIPS,2009-11-19,-198,198,-206,198,233,240,247,247,445
2,2,2,UDACHYN Artem,15510,1980-03-26,29.7,M,UKR,A,158.9,+105 kg Men,0,1,41,77th MEN's and 20th WOMEN's WORLD CHAMPIONSHIPS,2009-11-19,195,-200,200,200,231,238,245,245,445
3,1,7,SHYMECHKO Ihor,14099,1986-05-27,23.5,M,UKR,A,133.82,+105 kg Men,0,1,41,77th MEN's and 20th WOMEN's WORLD CHAMPIONSHIPS,2009-11-19,197,202,-206,202,-223,225,-230,225,427
4,5,4,ELSAYED Abdelrahman Mohamed A. A.,4338,1989-05-19,20.5,M,EGY,A,122.15,+105 kg Men,0,1,41,77th MEN's and 20th WOMEN's WORLD CHAMPIONSHIPS,2009-11-19,180,185,-187,185,-225,225,230,230,415
5,7,5,MASSOUD Mohamed Ehsan Attia,9610,1984-01-11,25.9,M,EGY,A,149.38,+105 kg Men,0,1,41,77th MEN's and 20th WOMEN's WORLD CHAMPIONSHIPS,2009-11-19,-180,180,185,185,225,230,-234,230,415
6,6,6,VELAGIC Almir,15812,1981-08-22,28.2,M,GER,A,133.72,+105 kg Men,0,1,41,77th MEN's and 20th WOMEN's WORLD CHAMPIONSHIPS,2009-11-19,-185,185,-190,185,223,228,-231,228,413
7,8,3,KOZLOV Andrey,8048,1982-09-27,27.1,M,RUS,A,145.75,+105 kg Men,0,1,41,77th MEN's and 20th WOMEN's WORLD CHAMPIONSHIPS,2009-11-19,180,-188,-188,180,220,231,-235,231,411
NA,4,NA,SCERBATIHS Viktors,13689,1974-06-10,35.4,M,LAT,A,134.52,+105 kg Men,0,1,41,77th MEN's and 20th WOMEN's WORLD CHAMPIONSHIPS,2009-11-19,195,-200,-200,195,NA,NA,NA,NA,NA
8,13,8,ORSAG Jiri,11374,1989-01-05,20.9,M,CZE,B,122.95,+105 kg Men,0,1,41,77th MEN's and 20th WOMEN's WORLD CHAMPIONSHIPS,2009-11-19,170,-175,-177,170,210,-216,218,218,388
9,11,9,JUDGE Patrick,7016,1986-03-06,23.7,M,USA,B,157.25,+105 kg Men,0,1,41,77th MEN's and 20th WOMEN's WORLD CHAMPIONSHIPS,2009-11-19,160,166,171,171,205,212,217,217,388
10,12,10,SUDAS Bunyamin,14660,1975-08-23,34.2,M,TUR,B,116.95,+105 kg Men,0,1,41,77th MEN's and 20th WOMEN's WORLD CHAMPIONSHIPS,2009-11-19,170,-175,-175,170,205,211,216,216,386
11,14,13,SOBOTKA Petr,14344,1975-04-30,34.6,M,CZE,B,151.79,+105 kg Men,0,1,41,77th MEN's and 20th WOMEN's WORLD CHAMPIONSHIPS,2009-11-19,170,-175,-175,170,205,211,-213,211,381
12,15,14,DETENAMO Itte,3857,1986-09-22,23.2,M,NRU,B,152.93,+105 kg Men,0,1,41,77th MEN's and 20th WOMEN's WORLD CHAMPIONSHIPS,2009-11-19,165,170,-174,170,206,211,-215,211,381
