total_rank,snatch_rank,cleanjerk_rank,name,athlete_id,date_of_birth,age,gender,nation,group,bw,category,dq,old_classes,event_id,event,date,snatch_lift1,snatch_lift2,snatch_lift3,snatch_best,cleanjerk_lift1,cleanjerk_lift2,cleanjerk_lift3,cleanjerk_best,total
1,1,1,BEN MOUSSA Ameni,1893,1999-03-24,17.7,W,TUN,A,91.7,+69 kg Women,0,1,373,2016 AFRICAN YOUTH CHAMPIONSHIPS,2016-12-08,75,82,85,85,100,105,-109,105,190
1,1,1,AYAD Mohamed Said Fathi Said,1448,2000-11-24,16,M,EGY,A,104.25,+94 kg Men,0,1,373,2016 AFRICAN YOUTH CHAMPIONSHIPS,2016-12-08,-134,134,143,143,161,171,177,177,320
2,2,2,BACHA Aymen,1505,1999-10-26,17.1,M,TUN,A,96,+94 kg Men,0,1,373,2016 AFRICAN YOUTH CHAMPIONSHIPS,2016-12-08,135,140,-143,140,160,170,-174,170,310
1,1,1,AHMED Hadir Wael Imbabi,348,2002-03-19,14.7,W,EGY,A,44,44 kg Women,0,1,373,2016 AFRICAN YOUTH CHAMPIONSHIPS,2016-12-08,48,52,54,54,60,66,69,69,123
2,2,2,RADWA Alla El Dein El Said,12230,2001-01-01,15.9,W,EGY,A,43.75,44 kg Women,0,1,373,2016 AFRICAN YOUTH CHAMPIONSHIPS,2016-12-08,-50,50,53,53,60,65,68,68,121
1,2,1,MOUSSA Amal Mohamed Tawfik,10251,2001-01-10,15.9,W,EGY,A,48,48 kg Women,0,1,373,2016 AFRICAN YOUTH CHAMPIONSHIPS,2016-12-08,57,-61,-61,57,70,75,78,78,135
2,1,2,HEZZI Sabrine,5999,1999-01-01,17.9,W,TUN,A,47.35,48 kg Women,0,1,373,2016 AFRICAN YOUTH CHAMPIONSHIPS,2016-12-08,51,56,60,60,70,-75,-75,70,130
3,3,3,BEN ISSA Yossra,1890,2001-09-16,15.2,W,TUN,A,47.35,48 kg Women,0,1,373,2016 AFRICAN YOUTH CHAMPIONSHIPS,2016-12-08,47,50,52,52,62,66,-70,66,118
1,1,1,MECHICHI Mohamed Aziz,9607,2000-11-29,16,M,TUN,A,49.5,50 kg Men,0,1,373,2016 AFRICAN YOUTH CHAMPIONSHIPS,2016-12-08,80,-83,-85,80,-97,97,-99,97,177
2,2,3,ABDELLAH Awney Ahmed Abdelsamee,65,2001-07-16,15.4,M,EGY,A,49.5,50 kg Men,0,1,373,2016 AFRICAN YOUTH CHAMPIONSHIPS,2016-12-08,70,75,-81,75,91,-96,96,96,171
3,3,2,CHITIOUI Mohamed Raouf,3064,1999-01-01,17.9,M,ALG,A,50,50 kg Men,0,1,373,2016 AFRICAN YOUTH CHAMPIONSHIPS,2016-12-08,65,71,-76,71,92,97,-102,97,168
1,1,1,ABBARY Asmaa,20,2000-01-01,16.9,W,EGY,A,52.6,53 kg Women,0,1,373,2016 AFRICAN YOUTH CHAMPIONSHIPS,2016-12-08,68,72,75,75,80,87,90,90,165
2,2,2,DEROUICHE Chaima,3764,2001-10-16,15.1,W,TUN,A,52.25,53 kg Women,0,1,373,2016 AFRICAN YOUTH CHAMPIONSHIPS,2016-12-08,50,-54,54,54,58,63,66,66,120
1,1,2,OSSAMA Mahmoud Ahmed,11230,2000-01-01,16.9,M,EGY,A,55.6,56 kg Men,0,1,373,2016 AFRICAN YOUTH CHAMPIONSHIPS,2016-12-08,90,95,98,98,110,116,-120,116,214
2,2,1,ELTAMADI Ahmed Abdelghani Said,4256,1999-01-16,17.9,M,EGY,A,55.95,56 kg Men,0,1,373,2016 AFRICAN YOUTH CHAMPIONSHIPS,2016-12-08,91,96,-99,96,112,117,-120,117,213
3,3,3,JEBALI Nidhal,6691,2000-10-04,16.2,M,TUN,A,55.85,56 kg Men,0,1,373,2016 AFRICAN YOUTH CHAMPIONSHIPS,2016-12-08,85,90,94,94,107,-110,-111,107,201
1,1,1,ABDELBARI Marwa Abdelbari Helmi,58,2002-03-13,14.7,W,EGY,A,57.85,58 kg Women,0,1,373,2016 AFRICAN YOUTH CHAMPIONSHIPS,2016-12-08,72,77,80,80,90,97,-104,97,177
2,2,2,RAHMOUNI Chaima,12249,2001-03-25,15.7,W,TUN,A,56.2,58 kg Women,0,1,373,2016 AFRICAN YOUTH CHAMPIONSHIPS,2016-12-08,68,-71,71,71,80,85,-88,85,156
3,3,3,FATNASSI Mariem,4524,2001-01-01,15.9,W,TUN,A,57.5,58 kg Women,0,1,373,2016 AFRICAN YOUTH CHAMPIONSHIPS,2016-12-08,59,-62,-62,59,70,75,-78,75,134
1,1,3,ROMDHANI Firas,12819,1999-10-15,17.1,M,TUN,A,61.6,62 kg Men,0,1,373,2016 AFRICAN YOUTH CHAMPIONSHIPS,2016-12-08,95,97,102,102,-114,-114,114,114,216
2,2,1,OTMANE Mohamed El Amine,11254,2000-04-10,16.7,M,ALG,A,61.35,62 kg Men,0,1,373,2016 AFRICAN YOUTH CHAMPIONSHIPS,2016-12-08,-90,90,96,96,-114,-114,115,115,211
3,3,2,MOKHTAR Omar,10074,2000-02-06,16.8,M,TUN,A,61.15,62 kg Men,0,1,373,2016 AFRICAN YOUTH CHAMPIONSHIPS,2016-12-08,87,90,92,92,111,113,114,114,206
1,1,1,BELKHIR Ghofrane,1872,2001-08-11,15.3,W,TUN,A,61.35,63 kg Women,0,1,373,2016 AFRICAN YOUTH CHAMPIONSHIPS,2016-12-08,78,82,-86,82,97,-103,104,104,186
2,2,2,FATMA Ibrahiem Metwally,4522,2001-01-01,15.9,W,EGY,A,63,63 kg Women,0,1,373,2016 AFRICAN YOUTH CHAMPIONSHIPS,2016-12-08,65,70,75,75,75,80,85,85,160
1,1,1,BCHINI Slim,1808,1999-01-20,17.9,M,TUN,A,68.35,69 kg Men,0,1,373,2016 AFRICAN YOUTH CHAMPIONSHIPS,2016-12-08,110,113,-116,113,-132,132,138,138,251
1,1,1,BAYOMY Hannen Adel,1795,2000-01-01,16.9,W,EGY,A,67.8,69 kg Women,0,1,373,2016 AFRICAN YOUTH CHAMPIONSHIPS,2016-12-08,76,81,83,83,95,103,108,108,191
1,1,1,ALI Ahmed,702,1999-01-10,17.9,M,EGY,A,76.25,77 kg Men,0,1,373,2016 AFRICAN YOUTH CHAMPIONSHIPS,2016-12-08,120,126,131,131,150,157,162,162,293
