total_rank,snatch_rank,cleanjerk_rank,name,athlete_id,date_of_birth,age,gender,nation,group,bw,category,dq,old_classes,event_id,event,date,snatch_lift1,snatch_lift2,snatch_lift3,snatch_best,cleanjerk_lift1,cleanjerk_lift2,cleanjerk_lift3,cleanjerk_best,total
1,1,1,AI Yunan,5982,1991-06-21,20.207650273224044,M,CHN,A,145,+105 kg Men,0,1,175,ASIAN JUNIOR CHAMPIONSHIPS,2011-09-05,165,175,185,185,205,215,225,225,410
2,2,2,YANG Hao,8635,1995-01-11,16.649315068493152,M,CHN,A,138.35,+105 kg Men,0,1,175,ASIAN JUNIOR CHAMPIONSHIPS,2011-09-05,140,-150,150,150,180,190,-200,190,340
3,3,3,HIMANSHU Kumar Chang,6333,1992-01-15,19.638356164383563,M,IND,A,127.55,+105 kg Men,0,1,175,ASIAN JUNIOR CHAMPIONSHIPS,2011-09-05,130,135,136,136,165,170,172,172,308
4,4,4,SRISUWAN Pongsakorn,8873,1995-05-01,16.346994535519126,M,THA,A,114.65,+105 kg Men,0,1,175,ASIAN JUNIOR CHAMPIONSHIPS,2011-09-05,120,130,135,135,155,166,171,171,306
5,5,5,GURUNG Pukar,6170,1991-11-04,19.835616438356166,M,NEP,A,140.95,+105 kg Men,0,1,175,ASIAN JUNIOR CHAMPIONSHIPS,2011-09-05,-90,-90,90,90,110,-113,-115,110,200
1,1,1,KHENJANTUEK Praeonapa,6697,1992-07-30,19.101092896174862,W,THA,A,116.8,+75 kg Women,0,1,175,ASIAN JUNIOR CHAMPIONSHIPS,2011-09-05,110,115,-120,115,135,145,150,150,265
2,2,2,CHOOMANEE Thunyaluk,7196,1993-03-11,18.48633879781421,W,THA,A,75.4,+75 kg Women,0,1,175,ASIAN JUNIOR CHAMPIONSHIPS,2011-09-05,94,100,105,105,115,120,-125,120,225
3,3,3,SUNG Tsai Ying,6534,1992-04-23,19.368852459016395,W,TPE,A,87.3,+75 kg Women,0,1,175,ASIAN JUNIOR CHAMPIONSHIPS,2011-09-05,87,90,93,93,108,113,118,118,211
4,4,4,KINJO Erika,7787,1993-12-15,17.723287671232878,W,JPN,A,97.75,+75 kg Women,0,1,175,ASIAN JUNIOR CHAMPIONSHIPS,2011-09-05,85,-88,88,88,108,114,-119,114,202
1,1,1,SHAMURATOV Shukhrat,6541,1992-04-28,19.3551912568306,M,UZB,A,97.85,105 kg Men,0,1,175,ASIAN JUNIOR CHAMPIONSHIPS,2011-09-05,-140,140,145,145,170,172,180,180,325
2,2,2,BAEK Se Hyeon,8099,1994-04-21,17.37431693989071,M,KOR,A,103.9,105 kg Men,0,1,175,ASIAN JUNIOR CHAMPIONSHIPS,2011-09-05,132,137,-145,137,160,168,171,171,308
3,5,3,LIU Tzu Hao,6082,1991-09-03,20.005464480874316,M,TPE,A,103.5,105 kg Men,0,1,175,ASIAN JUNIOR CHAMPIONSHIPS,2011-09-05,125,-130,-130,125,-165,165,170,170,295
4,3,7,VOMPU Prabhakar,6259,1991-12-29,19.684931506849313,M,IND,A,104.3,105 kg Men,0,1,175,ASIAN JUNIOR CHAMPIONSHIPS,2011-09-05,115,130,-136,130,150,-166,-171,150,280
5,4,6,NITIN Singh Rawat,6584,1992-05-29,19.270491803278688,M,IND,A,103.1,105 kg Men,0,1,175,ASIAN JUNIOR CHAMPIONSHIPS,2011-09-05,120,125,127,127,140,150,-155,150,277
6,6,4,IDIEV Avez,7472,1993-07-20,18.128415300546447,M,UZB,A,94.5,105 kg Men,0,1,175,ASIAN JUNIOR CHAMPIONSHIPS,2011-09-05,110,120,-126,120,150,155,-157,155,275
7,7,5,LEE Sang Jin,7433,1993-07-03,18.174863387978142,M,KOR,A,103.2,105 kg Men,0,1,175,ASIAN JUNIOR CHAMPIONSHIPS,2011-09-05,120,-127,-128,120,145,155,-166,155,275
NA,NA,NA,NUCHCHAROENPOL Kanayut,7516,1993-08-09,18.07377049180328,M,THA,A,100.7,105 kg Men,1,1,175,ASIAN JUNIOR CHAMPIONSHIPS,2011-09-05,120,130,135,NA,165,168,171,NA,NA
1,2,1,TOGOEVA Makhliyo,6316,1992-01-07,19.660273972602738,W,UZB,A,47.45,48 kg Women,0,1,175,ASIAN JUNIOR CHAMPIONSHIPS,2011-09-05,69,-73,73,73,89,92,96,96,169
2,1,2,SISOEVA Marina,7363,1993-05-30,18.26775956284153,W,UZB,A,48,48 kg Women,0,1,175,ASIAN JUNIOR CHAMPIONSHIPS,2011-09-05,68,72,74,74,88,91,95,95,169
3,3,3,KHUMUKCHAM Sanjita Chanu,7863,1994-01-02,17.673972602739727,W,IND,A,47.65,48 kg Women,0,1,175,ASIAN JUNIOR CHAMPIONSHIPS,2011-09-05,65,68,71,71,85,-90,90,90,161
4,5,4,OKOEVA Zhanyl,7725,1993-11-15,17.805479452054794,W,KGZ,A,46.65,48 kg Women,0,1,175,ASIAN JUNIOR CHAMPIONSHIPS,2011-09-05,60,64,-67,64,82,-87,87,87,151
5,4,5,MIRABAI Chanu Saikhom,8313,1994-08-08,17.07650273224044,W,IND,A,47.7,48 kg Women,0,1,175,ASIAN JUNIOR CHAMPIONSHIPS,2011-09-05,60,64,66,66,82,-85,85,85,151
6,6,6,ROJAS Kelle Kay,5880,1991-04-06,20.415300546448087,W,PHI,A,46.85,48 kg Women,0,1,175,ASIAN JUNIOR CHAMPIONSHIPS,2011-09-05,63,-67,-68,63,83,-85,-85,83,146
7,7,7,YAN Wei Cian,5787,1991-01-27,20.605479452054794,W,TPE,A,47.4,48 kg Women,0,1,175,ASIAN JUNIOR CHAMPIONSHIPS,2011-09-05,62,-65,-65,62,73,76,-79,76,138
8,8,8,KERIMOVA Melike,8827,1995-04-05,16.418032786885245,W,TKM,A,47.05,48 kg Women,0,1,175,ASIAN JUNIOR CHAMPIONSHIPS,2011-09-05,45,-50,50,50,50,-54,-54,50,100
1,1,1,TAO Lingai,8146,1994-05-10,17.3224043715847,W,CHN,A,52.75,53 kg Women,0,1,175,ASIAN JUNIOR CHAMPIONSHIPS,2011-09-05,83,89,-91,89,103,107,110,110,199
2,2,2,SUTANAN Kittima,6570,1992-05-20,19.295081967213115,W,THA,A,52.85,53 kg Women,0,1,175,ASIAN JUNIOR CHAMPIONSHIPS,2011-09-05,83,-88,-88,83,104,108,-111,108,191
3,3,3,WU Lingqian,7899,1994-01-18,17.63013698630137,W,CHN,A,50.1,53 kg Women,0,1,175,ASIAN JUNIOR CHAMPIONSHIPS,2011-09-05,-78,78,-83,78,93,-98,98,98,176
4,4,4,MATSA Santoshi,8017,1994-03-10,17.489071038251367,W,IND,A,52.5,53 kg Women,0,1,175,ASIAN JUNIOR CHAMPIONSHIPS,2011-09-05,65,70,73,73,88,92,98,98,171
5,5,5,TULEGENOVA Gulsara,6012,1991-07-13,20.147540983606557,W,KAZ,A,52.55,53 kg Women,0,1,175,ASIAN JUNIOR CHAMPIONSHIPS,2011-09-05,66,71,-74,71,-86,86,90,90,161
6,6,6,KRISANI Pramila,9362,1996-01-09,15.654794520547945,W,IND,A,52.65,53 kg Women,0,1,175,ASIAN JUNIOR CHAMPIONSHIPS,2011-09-05,65,-68,68,68,83,-88,88,88,156
7,7,7,SHERMETOVA Kristina,7355,1993-05-25,18.281420765027324,W,TKM,A,52.2,53 kg Women,0,1,175,ASIAN JUNIOR CHAMPIONSHIPS,2011-09-05,67,-72,-72,67,86,-90,-90,86,153
8,8,8,SHIN Jae Kjeong,8701,1995-02-08,16.572602739726026,W,KOR,A,52.6,53 kg Women,0,1,175,ASIAN JUNIOR CHAMPIONSHIPS,2011-09-05,60,-65,65,65,80,85,-89,85,150
9,9,9,BAKIROVA Dilfuzahon,5872,1991-04-01,20.42896174863388,W,UZB,A,48.7,53 kg Women,0,1,175,ASIAN JUNIOR CHAMPIONSHIPS,2011-09-05,50,54,57,57,64,67,-70,67,124
1,1,1,COLONIA Nestor,6395,1992-02-16,19.55068493150685,M,PHI,A,55.75,56 kg Men,0,1,175,ASIAN JUNIOR CHAMPIONSHIPS,2011-09-05,110,115,-117,115,137,-142,-142,137,252
2,2,2,LIM Changyoon,6585,1992-05-30,19.26775956284153,M,KOR,A,55.95,56 kg Men,0,1,175,ASIAN JUNIOR CHAMPIONSHIPS,2011-09-05,97,103,-109,103,125,-130,130,130,233
