total_rank,snatch_rank,cleanjerk_rank,name,athlete_id,date_of_birth,age,gender,nation,group,bw,category,dq,old_classes,event_id,event,date,snatch_lift1,snatch_lift2,snatch_lift3,snatch_best,cleanjerk_lift1,cleanjerk_lift2,cleanjerk_lift3,cleanjerk_best,total
1,1,2,OFLAZ Ali,11012,2003-10-01,19,M,TUR,A,147.05,+109 kg Men,0,0,557,European Junior Championships,2022-10-15,154,158,161,161,189,195,201,201,362
2,3,1,BURBALA Yevhen,2384,2002-01-19,20.7,M,UKR,A,135.4,+109 kg Men,0,0,557,European Junior Championships,2022-10-15,153,157,159,159,187,192,201,201,360
3,2,3,MACURA Vladimir,9001,2005-01-08,17.8,M,SVK,A,139.65,+109 kg Men,0,0,557,European Junior Championships,2022-10-15,151,157,160,160,178,183,-188,183,343
4,6,4,TALEWICZ Tomasz,14657,2004-01-30,18.7,M,POL,A,131.1,+109 kg Men,0,0,557,European Junior Championships,2022-10-15,140,144,147,147,171,-176,178,178,325
5,7,5,TOSHEV Martin,15034,2003-04-14,19.5,M,BUL,A,127.15,+109 kg Men,0,0,557,European Junior Championships,2022-10-15,135,140,-145,140,175,-182,-184,175,315
6,5,6,KESKITALO Hanno Matias,7319,2003-07-01,19.3,M,FIN,A,138.45,+109 kg Men,0,0,557,European Junior Championships,2022-10-15,145,149,-152,149,165,-170,-172,165,314
7,8,7,GRIPSHI Bekim,5411,2004-01-03,18.8,M,ALB,A,128.5,+109 kg Men,0,0,557,European Junior Championships,2022-10-15,130,137,-140,137,-160,160,165,165,302
NA,4,NA,ADAMIA Mikheil,226,2002-04-07,20.5,M,GEO,A,130.9,+109 kg Men,0,0,557,European Junior Championships,2022-10-15,150,156,-160,156,NA,NA,NA,NA,NA
1,2,1,KAYMAZ Aleyna,7237,2004-06-21,18.3,W,TUR,A,95,+87 kg Women,0,0,557,European Junior Championships,2022-10-15,90,-93,93,93,115,119,121,121,214
2,1,4,AVANESYAN Julieta,1413,2005-07-27,17.2,W,ARM,A,116.3,+87 kg Women,0,0,557,European Junior Championships,2022-10-15,91,95,-97,95,107,111,-118,111,206
