total_rank,snatch_rank,cleanjerk_rank,name,athlete_id,date_of_birth,age,gender,nation,group,bw,category,dq,old_classes,event_id,event,date,snatch_lift1,snatch_lift2,snatch_lift3,snatch_best,cleanjerk_lift1,cleanjerk_lift2,cleanjerk_lift3,cleanjerk_best,total
1,1,1,HOYOS MARTINEZ Jhonatan,11769,1999-02-26,20.76164383561644,M,COL,A,112.4,+109 kg Men,0,0,494,South American Junior Championships,2019-12-01,145,NA,NA,145,180,200,NA,200,345
2,2,2,HELOU Marcos Eliseo,13539,2001-10-26,18.098360655737704,M,ARG,A,142.3,+109 kg Men,0,0,494,South American Junior Championships,2019-12-01,125,135,-141,135,165,-175,-181,165,300
3,3,3,GALLEGOS POBLETE Maikol,14790,2004-08-27,15.262295081967213,M,CHI,A,109.5,+109 kg Men,0,0,494,South American Junior Championships,2019-12-01,90,98,104,104,116,125,-132,125,229
1,1,1,CHAVERRA MOSQUERA Anlly Paola,12113,1999-09-02,20.24590163934426,W,COL,A,116.5,+87 kg Women,0,0,494,South American Junior Championships,2019-12-01,98,-103,NA,98,125,127,NA,127,225
2,2,2,ANANGONO PADILLA Emily Yajaira,12971,2000-12-24,18.936986301369863,W,ECU,A,99.8,+87 kg Women,0,0,494,South American Junior Championships,2019-12-01,91,-96,97,97,118,123,126,126,223
3,3,3,NUNEZ GONZALEZ Moyra Paola M,12935,2000-11-22,19.024590163934427,W,CHI,A,119.1,+87 kg Women,0,0,494,South American Junior Championships,2019-12-01,85,90,-93,90,105,110,115,115,205
4,4,4,JUSTINO DE LIMA Taiane,14625,2004-02-16,15.789041095890411,W,BRA,A,105.9,+87 kg Women,0,0,494,South American Junior Championships,2019-12-01,80,85,-90,85,100,106,-111,106,191
5,5,5,PAVEZ MIRANDA Arantzazu,14876,2004-11-23,15.021857923497267,W,CHI,A,108.9,+87 kg Women,0,0,494,South American Junior Championships,2019-12-01,75,80,-84,80,95,-101,-101,95,175
6,6,6,VARGAS TORRES Gabriela del Rosario,14466,2003-09-25,16.183060109289617,W,PER,A,104.1,+87 kg Women,0,0,494,South American Junior Championships,2019-12-01,60,65,-70,65,80,85,90,90,155
2,2,2,BIZAMA CONEJERO Alonso Javier,14868,2004-11-10,15.057377049180328,M,CHI,A,98.1,102 kg Men,0,0,494,South American Junior Championships,2019-12-01,85,90,98,98,110,120,130,130,228
1,1,1,VIEIRA BEZERRA Isac Borges,13478,2001-09-17,18.204918032786885,M,BRA,A,107.3,109 kg Men,0,0,494,South American Junior Championships,2019-12-01,120,125,-130,125,150,161,-165,161,286
2,2,2,FERREIRA DIAZ Angelo,13190,2001-03-28,18.6775956284153,M,CHI,A,107.8,109 kg Men,0,0,494,South American Junior Championships,2019-12-01,112,117,-121,117,-142,142,-147,142,259
