total_rank,snatch_rank,cleanjerk_rank,name,athlete_id,date_of_birth,age,gender,nation,group,bw,category,dq,old_classes,event_id,event,date,snatch_lift1,snatch_lift2,snatch_lift3,snatch_best,cleanjerk_lift1,cleanjerk_lift2,cleanjerk_lift3,cleanjerk_best,total
1,1,1,ASTO SAITEROS Kevin Mateo,1387,2005-03-19,17.6,M,ECU,A,132.08,+102 kg Men,0,0,565,South American Youth Championships,2022-10-19,117,122,-127,122,150,160,-165,160,282
2,3,2,URREGO Jose,15621,2007-01-08,15.8,M,COL,A,127.67,+102 kg Men,0,0,565,South American Youth Championships,2022-10-19,95,100,104,104,130,135,143,143,247
3,2,3,COPELLO Maximiliano,3374,2006-01-01,16.8,M,CHI,A,107.08,+102 kg Men,0,0,565,South American Youth Championships,2022-10-19,97,102,105,105,-127,127,-133,127,232
1,1,1,TYSFOROD Yairan,15533,2005-07-02,17.3,W,COL,A,114.31,+81 kg Women,0,0,565,South American Youth Championships,2022-10-19,95,-99,-99,95,115,121,-126,121,216
2,2,2,PAVON Leydi,11810,2005-12-19,16.8,W,ECU,A,119.48,+81 kg Women,0,0,565,South American Youth Championships,2022-10-19,83,87,90,90,108,115,-120,115,205
3,3,3,SINTJACOBA Farelies,14260,2005-11-10,16.9,W,CUR,A,83.03,+81 kg Women,0,0,565,South American Youth Championships,2022-10-19,66,-70,70,70,72,76,81,81,151
1,1,1,ALOMIA FERRIN Hans Nikolay,856,2005-06-04,17.4,M,ECU,A,99.59,102 kg Men,0,0,565,South American Youth Championships,2022-10-19,-125,-125,126,126,150,155,160,160,286
2,2,2,MESA Joaquin,9934,2006-07-21,16.2,M,ARG,A,96.78,102 kg Men,0,0,565,South American Youth Championships,2022-10-19,-125,-125,125,125,135,145,155,155,280
3,3,3,ANSELMI Ramiro,1145,2006-04-12,16.5,M,ARG,A,100.02,102 kg Men,0,0,565,South American Youth Championships,2022-10-19,102,106,110,110,125,130,134,134,244
4,4,4,GARCIA Augusto,5049,2005-12-23,16.8,M,PER,A,98.82,102 kg Men,0,0,565,South American Youth Championships,2022-10-19,77,82,86,86,100,-106,106,106,192
1,1,2,LARA TITUANA Delany Aylen,8423,2008-05-07,14.5,W,ECU,A,45,45 kg Women,0,0,565,South American Youth Championships,2022-10-19,52,54,56,56,68,71,-73,71,127
2,2,1,TEZEN MONTERO Shany Tabita Elena,15147,2006-06-24,16.3,W,PER,A,45,45 kg Women,0,0,565,South American Youth Championships,2022-10-19,50,53,-55,53,69,-72,72,72,125
3,3,3,BERRIOS Taia,2010,2005-07-25,17.2,W,CHI,A,43.58,45 kg Women,0,0,565,South American Youth Championships,2022-10-19,33,-36,36,36,40,43,45,45,81
1,1,1,ENDARA CRIOLLO Alexis Javier,4379,2005-08-05,17.2,M,ECU,A,47.8,49 kg Men,0,0,565,South American Youth Championships,2022-10-19,79,81,83,83,95,102,-107,102,185
