total_rank,snatch_rank,cleanjerk_rank,name,athlete_id,date_of_birth,age,gender,nation,group,bw,category,dq,old_classes,event_id,event,date,snatch_lift1,snatch_lift2,snatch_lift3,snatch_best,cleanjerk_lift1,cleanjerk_lift2,cleanjerk_lift3,cleanjerk_best,total
1,1,1,MOHAMED Gaber Ahmed Farhan,10322,1985-09-01,32.8,M,EGY,A,104.98,105 kg Men,0,1,431,XVIII MEDITERRANEAN GAMES,2018-06-22,162,NA,NA,162,-198,199,204,204,366
2,3,2,ELVAN Resul,4418,1989-03-18,29.3,M,TUR,A,104.76,105 kg Men,0,1,431,XVIII MEDITERRANEAN GAMES,2018-06-22,157,160,-163,160,198,203,-206,203,363
3,4,4,MARKOULAS Georgios,9629,1982-11-16,35.6,M,GRE,A,104.36,105 kg Men,0,1,431,XVIII MEDITERRANEAN GAMES,2018-06-22,-153,158,-161,158,198,201,NA,201,359
4,5,3,HASSAN Majd,6022,1996-08-06,21.9,M,SYR,A,104.82,105 kg Men,0,1,431,XVIII MEDITERRANEAN GAMES,2018-06-22,145,-158,-159,145,195,202,-206,202,347
NA,2,NA,BACHA Aymen,1558,1999-10-26,18.7,M,TUN,A,104.54,105 kg Men,0,1,431,XVIII MEDITERRANEAN GAMES,2018-06-22,-157,157,162,162,-180,-180,-180,NA,NA
NA,NA,NA,JUGHELI Ahed,7131,1982-10-10,35.7,M,SYR,A,104.8,105 kg Men,0,1,431,XVIII MEDITERRANEAN GAMES,2018-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,1,ERDOGAN Saziye,4479,1992-02-23,26.3,W,TUR,A,47.78,48 kg Women,0,1,431,XVIII MEDITERRANEAN GAMES,2018-06-22,74,-77,78,78,93,96,-101,96,174
2,2,2,MICHEL Anais,10110,1988-01-12,30.4,W,FRA,A,47.86,48 kg Women,0,1,431,XVIII MEDITERRANEAN GAMES,2018-06-22,75,-78,-79,75,92,-95,-97,92,167
3,4,3,AHMED Heba Saleh Mahmoud,357,1996-07-03,22,W,EGY,A,47.42,48 kg Women,0,1,431,XVIII MEDITERRANEAN GAMES,2018-06-22,67,71,-73,71,91,-94,-96,91,162
4,5,4,KARAKOL Gamze,7355,1998-12-15,19.5,W,TUR,A,47.62,48 kg Women,0,1,431,XVIII MEDITERRANEAN GAMES,2018-06-22,70,-73,-73,70,90,-92,-93,90,160
5,3,5,PAGLIARO Alessandra,11722,1997-07-16,20.9,W,ITA,A,44.84,48 kg Women,0,1,431,XVIII MEDITERRANEAN GAMES,2018-06-22,-70,72,-76,72,85,-90,-91,85,157
6,7,6,PIPILIARIDOU Maria,12251,1986-09-30,31.7,W,GRE,A,47.84,48 kg Women,0,1,431,XVIII MEDITERRANEAN GAMES,2018-06-22,62,-66,66,66,80,-86,-86,80,146
7,6,7,CHIHI Zohra,3144,1994-08-27,23.8,W,TUN,A,47.82,48 kg Women,0,1,431,XVIII MEDITERRANEAN GAMES,2018-06-22,63,66,-70,66,-75,75,80,80,146
1,1,1,LOMBARDO Jennifer,9036,1991-06-24,27,W,ITA,A,52.3,53 kg Women,0,1,431,XVIII MEDITERRANEAN GAMES,2018-06-22,81,-84,85,85,105,108,-111,108,193
2,2,4,HERNANDEZ MARTIN Atenery,6164,1994-12-10,23.5,W,ESP,A,52.94,53 kg Women,0,1,431,XVIII MEDITERRANEAN GAMES,2018-06-22,80,-82,-82,80,98,-101,-101,98,178
3,3,3,LORENTZ Manon Camille,9107,1991-07-17,26.9,W,FRA,A,51.38,53 kg Women,0,1,431,XVIII MEDITERRANEAN GAMES,2018-06-22,79,-81,-82,79,97,99,-101,99,178
4,4,5,BRAJSHORI Leonora,2327,1985-07-19,32.9,W,KOS,A,52.84,53 kg Women,0,1,431,XVIII MEDITERRANEAN GAMES,2018-06-22,-62,62,-66,62,76,-79,80,80,142
5,5,6,DIK Soumia,3992,1988-10-19,29.7,W,MAR,A,52.3,53 kg Women,0,1,431,XVIII MEDITERRANEAN GAMES,2018-06-22,55,60,-63,60,72,76,-79,76,136
NA,NA,2,RUSSO Giorgia,13406,1993-04-28,25.2,W,ITA,A,52.8,53 kg Women,0,1,431,XVIII MEDITERRANEAN GAMES,2018-06-22,-79,-80,-80,NA,102,-106,-109,102,NA
1,3,1,CAKIN Aysegul,2593,1999-06-24,19,W,TUR,A,57.68,58 kg Women,0,1,431,XVIII MEDITERRANEAN GAMES,2018-06-22,-83,83,86,86,106,112,114,114,200
2,1,2,BENTELI Konstantina,1988,1993-08-24,24.8,W,GRE,A,57.42,58 kg Women,0,1,431,XVIII MEDITERRANEAN GAMES,2018-06-22,84,87,91,91,107,-111,-111,107,198
3,4,3,SANCHEZ FERRER Alba,13687,1998-01-10,20.4,W,ESP,A,57.36,58 kg Women,0,1,431,XVIII MEDITERRANEAN GAMES,2018-06-22,82,-85,-86,82,-100,100,105,105,187
4,6,4,SKANDI EL ASAAD Mouna,14494,1992-01-10,26.4,W,ESP,A,56.44,58 kg Women,0,1,431,XVIII MEDITERRANEAN GAMES,2018-06-22,75,-78,-78,75,95,100,-105,100,175
5,5,5,STESL Nastasja,14792,1991-05-28,27.1,W,SLO,A,57.78,58 kg Women,0,1,431,XVIII MEDITERRANEAN GAMES,2018-06-22,71,75,77,77,91,-95,-96,91,168
NA,2,NA,LANDOULSI Nouha,8498,1998-05-05,20.1,W,TUN,A,55.42,58 kg Women,0,1,431,XVIII MEDITERRANEAN GAMES,2018-06-22,-90,90,-92,90,-111,-111,-113,NA,NA
1,1,1,SAAD Ahmed Ahmed Mohamed,13454,1986-11-01,31.6,M,EGY,A,61.82,62 kg Men,0,1,431,XVIII MEDITERRANEAN GAMES,2018-06-22,124,127,NA,127,155,157,NA,157,284
2,2,2,BILGIN Erol,2107,1987-02-20,31.3,M,TUR,A,61.9,62 kg Men,0,1,431,XVIII MEDITERRANEAN GAMES,2018-06-22,123,126,-128,126,147,156,-158,156,282
3,3,5,BRACHI GARCIA Josue,2320,1992-09-08,25.8,M,ESP,A,58.9,62 kg Men,0,1,431,XVIII MEDITERRANEAN GAMES,2018-06-22,119,121,-125,121,140,-144,-144,140,261
4,4,4,SCARANTINO Mirco,13905,1995-01-16,23.4,M,ITA,A,58.38,62 kg Men,0,1,431,XVIII MEDITERRANEAN GAMES,2018-06-22,115,118,-120,118,-140,141,-146,141,259
5,5,3,DI GIUSTO Michael,3939,1995-02-16,23.3,M,ITA,A,61.98,62 kg Men,0,1,431,XVIII MEDITERRANEAN GAMES,2018-06-22,111,116,-120,116,-141,143,-146,143,259
6,6,6,VLADISAVLJEV Stevan,16211,1999-07-04,19,M,SRB,A,61.46,62 kg Men,0,1,431,XVIII MEDITERRANEAN GAMES,2018-06-22,100,105,110,110,130,135,-141,135,245
1,2,1,LEVENT Nuray,8745,2000-05-08,18.1,W,TUR,A,62.82,63 kg Women,0,1,431,XVIII MEDITERRANEAN GAMES,2018-06-22,89,-93,95,95,110,114,116,116,211
2,1,3,BELKHIR Ghofrane,1939,2001-08-11,16.9,W,TUN,A,59.96,63 kg Women,0,1,431,XVIII MEDITERRANEAN GAMES,2018-06-22,90,93,96,96,111,113,-116,113,209
3,4,4,ALEMANNO Maria Grazia,677,1990-09-02,27.8,W,ITA,A,62.44,63 kg Women,0,1,431,XVIII MEDITERRANEAN GAMES,2018-06-22,90,93,-94,93,-110,-110,112,112,205
4,3,5,MARTINEZ SANTIAGO Irene,9706,1993-09-14,24.8,W,ESP,A,62.32,63 kg Women,0,1,431,XVIII MEDITERRANEAN GAMES,2018-06-22,92,94,-96,94,104,108,-111,108,202
5,6,6,BENMILOUD Meryem Nada,1985,1997-09-26,20.7,W,ALG,A,62.32,63 kg Women,0,1,431,XVIII MEDITERRANEAN GAMES,2018-06-22,70,73,75,75,90,95,-97,95,170
NA,5,NA,AHMED Esraa Elsayed Rashed Elsayed,353,1998-11-21,19.6,W,EGY,A,62.26,63 kg Women,0,1,431,XVIII MEDITERRANEAN GAMES,2018-06-22,91,-95,-97,91,-111,-112,-113,NA,NA
NA,NA,2,FATTOUH Mahassen Hala,4692,1989-08-27,28.8,W,LBN,A,62.76,63 kg Women,0,1,431,XVIII MEDITERRANEAN GAMES,2018-06-22,-89,-89,-92,NA,107,112,115,115,NA
1,1,1,ISMAYILOV Daniyar,6741,1992-02-03,26.4,M,TUR,A,68.64,69 kg Men,0,1,431,XVIII MEDITERRANEAN GAMES,2018-06-22,146,152,NA,152,176,-179,179,179,331
2,3,3,BEN HNIA Karem,1956,1994-11-13,23.6,M,TUN,A,68.64,69 kg Men,0,1,431,XVIII MEDITERRANEAN GAMES,2018-06-22,141,-143,144,144,173,-175,177,177,321
3,2,5,ZANNI Mirko,16985,1997-10-16,20.7,M,ITA,A,68.72,69 kg Men,0,1,431,XVIII MEDITERRANEAN GAMES,2018-06-22,141,143,145,145,170,-174,-174,170,315
4,8,2,IBRAHIM Moustafa Wahid Shaaban,6594,1996-12-01,21.6,M,EGY,A,68.98,69 kg Men,0,1,431,XVIII MEDITERRANEAN GAMES,2018-06-22,136,-142,-142,136,173,176,178,178,314
5,6,4,KINGUE MATAM Bernardin Ledoux,7860,1990-05-20,28.1,M,FRA,A,68.7,69 kg Men,0,1,431,XVIII MEDITERRANEAN GAMES,2018-06-22,138,-142,-142,138,173,175,-177,175,313
6,4,6,SANCHEZ LOPEZ David,13701,1994-07-20,23.9,M,ESP,A,68.98,69 kg Men,0,1,431,XVIII MEDITERRANEAN GAMES,2018-06-22,137,141,-143,141,165,170,-173,170,311
7,7,7,HERNANDEZ MENDOZA Acoran Juan,6170,1990-12-30,27.5,M,ESP,A,68.4,69 kg Men,0,1,431,XVIII MEDITERRANEAN GAMES,2018-06-22,133,137,-140,137,160,-165,-165,160,297
NA,5,NA,OKYAY Ahmet Turan,11425,1996-05-06,22.1,M,TUR,A,68.82,69 kg Men,0,1,431,XVIII MEDITERRANEAN GAMES,2018-06-22,140,-144,-145,140,-170,-170,-174,NA,NA
NA,9,NA,SARIAK Nafaa,13828,1994-11-29,23.6,M,ALG,A,68.76,69 kg Men,0,1,431,XVIII MEDITERRANEAN GAMES,2018-06-22,-135,-136,136,136,-160,-161,-165,NA,NA
1,1,1,AHMED Sara Samir Elsayed Mohamed,366,1998-01-01,20.5,W,EGY,A,68.62,69 kg Women,0,1,431,XVIII MEDITERRANEAN GAMES,2018-06-22,100,105,-107,105,127,135,NA,135,240
2,2,2,BORDIGNON Giorgia,2248,1987-05-24,31.1,W,ITA,A,64.6,69 kg Women,0,1,431,XVIII MEDITERRANEAN GAMES,2018-06-22,97,-101,-106,97,-122,122,-128,122,219
3,3,4,GIANELLI Milena,5289,1998-06-16,20,W,ITA,A,68.48,69 kg Women,0,1,431,XVIII MEDITERRANEAN GAMES,2018-06-22,87,89,93,93,110,114,-116,114,207
4,4,5,KOURTELIDOU Eleni,8142,1985-04-14,33.2,W,GRE,A,68.94,69 kg Women,0,1,431,XVIII MEDITERRANEAN GAMES,2018-06-22,-87,88,-90,88,107,-111,-111,107,195
5,5,6,ZAMMIT STEVENS Yasmin,16976,1993-04-21,25.2,W,MLT,A,68.3,69 kg Women,0,1,431,XVIII MEDITERRANEAN GAMES,2018-06-22,77,80,-83,80,100,103,105,105,185
6,6,7,CHERRARA Ikram,3109,1998-06-06,20,W,ALG,A,65.02,69 kg Women,0,1,431,XVIII MEDITERRANEAN GAMES,2018-06-22,-72,72,80,80,95,100,-103,100,180
NA,NA,3,HERNANDEZ MARTIN Ilia,6166,1998-04-12,20.2,W,ESP,A,68.42,69 kg Women,0,1,431,XVIII MEDITERRANEAN GAMES,2018-06-22,-85,-85,-85,NA,115,-120,-120,115,NA
1,1,1,VALENTIN PEREZ Lidia,15924,1985-02-10,33.4,W,ESP,A,74.44,75 kg Women,0,1,431,XVIII MEDITERRANEAN GAMES,2018-06-22,105,110,112,112,130,137,NA,137,249
2,2,2,"NAYO KETCHANKE Gaelle Verlaine",10984,1988-04-20,30.2,W,FRA,A,74.86,75 kg Women,0,1,431,XVIII MEDITERRANEAN GAMES,2018-06-22,99,-102,-102,99,-128,129,-136,129,228
3,3,4,KAYA Rabia,7492,1994-12-05,23.5,W,TUR,A,74.26,75 kg Women,0,1,431,XVIII MEDITERRANEAN GAMES,2018-06-22,95,98,-101,98,115,121,-124,121,219
4,4,3,BARAKAT Dina Ahmed Elsayed,1706,1989-05-20,29.1,W,EGY,A,74.64,75 kg Women,0,1,431,XVIII MEDITERRANEAN GAMES,2018-06-22,94,-98,-99,94,120,123,-130,123,217
5,6,5,"NARIN Dilara",10920,2002-03-17,16.3,W,TUR,A,73.92,75 kg Women,0,1,431,XVIII MEDITERRANEAN GAMES,2018-06-22,-85,85,-95,85,115,-121,-124,115,200
6,5,6,DYAB Nahil,4249,1989-11-20,28.6,W,SYR,A,74.28,75 kg Women,0,1,431,XVIII MEDITERRANEAN GAMES,2018-06-22,85,-92,-92,85,-102,102,115,115,200
7,7,7,HIRECH Bouchra Fatima Zohra,6253,2000-08-22,17.8,W,ALG,A,74.7,75 kg Women,0,1,431,XVIII MEDITERRANEAN GAMES,2018-06-22,75,-80,80,80,100,-105,-105,100,180
8,8,8,BOURELIA Erini,2298,1983-10-14,34.7,W,GRE,A,72.04,75 kg Women,0,1,431,XVIII MEDITERRANEAN GAMES,2018-06-22,-73,-73,73,73,-93,-100,100,100,173
