total_rank,snatch_rank,cleanjerk_rank,name,athlete_id,date_of_birth,age,gender,nation,group,bw,category,dq,old_classes,event_id,event,date,snatch_lift1,snatch_lift2,snatch_lift3,snatch_best,cleanjerk_lift1,cleanjerk_lift2,cleanjerk_lift3,cleanjerk_best,total
1,1,1,TYSFOROD RIVAS Yairan Sofia,15600,2005-12-19,16.4,W,COL,A,104.2,+64 kg Women,0,0,541,III South American Youth Games,2022-05-06,85,95,-100,95,108,115,121,121,216
2,2,2,PAVON FUENTES Leidy Pamela,11856,2005-03-02,17.2,W,ECU,A,115.8,+64 kg Women,0,0,541,III South American Youth Games,2022-05-06,-80,80,85,85,100,105,110,110,195
3,4,3,MARTINEZ Mariangela,9612,2005-03-14,17.1,W,VEN,A,75.2,+64 kg Women,0,0,541,III South American Youth Games,2022-05-06,75,-79,79,79,94,99,106,106,185
4,3,4,MARCHIONNI Yamila Juliana,9496,2005-07-02,16.8,W,ARG,A,142,+64 kg Women,0,0,541,III South American Youth Games,2022-05-06,71,75,79,79,93,98,105,105,184
5,5,6,ROCHA GRIMALDI RIZZO Laila,13005,2007-06-19,14.9,W,BRA,A,71.2,+64 kg Women,0,0,541,III South American Youth Games,2022-05-06,70,75,78,78,-82,83,-89,83,161
6,6,5,MAYORGA IGOR Constanza Muriel A,9759,2007-02-15,15.2,W,CHI,A,67.1,+64 kg Women,0,0,541,III South American Youth Games,2022-05-06,60,65,70,70,83,88,-92,88,158
7,7,7,GONZALES MANCILLA Malena,5382,2005-01-11,17.3,W,BOL,A,72.8,+64 kg Women,0,0,541,III South American Youth Games,2022-05-06,50,55,58,58,65,70,75,75,133
8,8,8,ZARATE Elena,16849,2005-06-03,16.9,W,PAR,A,65.2,+64 kg Women,0,0,541,III South American Youth Games,2022-05-06,53,-56,-57,53,63,-68,-75,63,116
1,1,1,MARTINEZ ROBLEDO Jhon Mario,9618,2005-02-28,17.2,M,COL,A,113.3,+81 kg Men,0,0,541,III South American Youth Games,2022-05-06,127,130,135,135,155,160,170,170,305
2,2,2,ASTO SAITEROS Kevin Mateo,1395,2005-03-19,17.1,M,ECU,A,116.3,+81 kg Men,0,0,541,III South American Youth Games,2022-05-06,120,125,128,128,152,156,160,160,288
3,3,3,LEON AVELLA Carlos Enrique,8639,2005-02-06,17.2,M,VEN,A,90.9,+81 kg Men,0,0,541,III South American Youth Games,2022-05-06,116,121,126,126,145,153,-163,153,279
4,4,4,DE SOUSA PESSANHA Matheus,3767,2005-08-27,16.7,M,BRA,A,89.9,+81 kg Men,0,0,541,III South American Youth Games,2022-05-06,110,-115,116,116,142,150,-155,150,266
5,5,5,MESA Joaquin,9972,2006-07-21,15.8,M,ARG,A,92,+81 kg Men,0,0,541,III South American Youth Games,2022-05-06,107,112,115,115,130,135,-144,135,250
6,6,6,REVECO MARCHANT Simon Eduardo,12794,2005-01-10,17.3,M,CHI,A,96.2,+81 kg Men,0,0,541,III South American Youth Games,2022-05-06,105,-110,110,110,122,127,131,131,241
