total_rank,snatch_rank,cleanjerk_rank,name,athlete_id,date_of_birth,age,gender,nation,group,bw,category,dq,old_classes,event_id,event,date,snatch_lift1,snatch_lift2,snatch_lift3,snatch_best,cleanjerk_lift1,cleanjerk_lift2,cleanjerk_lift3,cleanjerk_best,total
1,1,1,LAURET RODRIGUEZ Luis Manuel,7524,1997-01-20,20.7,M,CUB,A,114.3,+105 kg Men,0,1,400,CENTRAL AMERICAN AND CARIBBEAN CHAMPIONSHIPS,2017-09-17,158,165,172,172,193,198,206,206,378
2,2,3,HOIL MAS Luis Alberto,5495,1990-09-07,27,M,GUA,A,149.1,+105 kg Men,0,1,400,CENTRAL AMERICAN AND CARIBBEAN CHAMPIONSHIPS,2017-09-17,150,155,158,158,185,194,197,197,355
3,3,2,COCA SIERRA Luis Alberto,2920,1993-11-04,23.9,M,DOM,A,133.8,+105 kg Men,0,1,400,CENTRAL AMERICAN AND CARIBBEAN CHAMPIONSHIPS,2017-09-17,146,151,156,156,187,195,198,198,354
4,4,4,CAMPOS Juan,2294,1992-11-05,24.9,M,DOM,A,107.6,+105 kg Men,0,1,400,CENTRAL AMERICAN AND CARIBBEAN CHAMPIONSHIPS,2017-09-17,146,-152,152,152,186,-194,195,195,347
5,5,5,MEDINA ANDUEZA Josue Said,8743,1998-06-15,19.3,M,MEX,A,115.9,+105 kg Men,0,1,400,CENTRAL AMERICAN AND CARIBBEAN CHAMPIONSHIPS,2017-09-17,-151,151,-157,151,183,-190,-193,183,334
6,8,6,ANESES NIEVES Pedro Jose,945,1988-06-09,29.3,M,PUR,A,122.6,+105 kg Men,0,1,400,CENTRAL AMERICAN AND CARIBBEAN CHAMPIONSHIPS,2017-09-17,135,140,-148,140,175,-182,-182,175,315
7,7,7,SALAS MONTERO Paul Johan,11988,1996-06-29,21.2,M,CRC,A,117.8,+105 kg Men,0,1,400,CENTRAL AMERICAN AND CARIBBEAN CHAMPIONSHIPS,2017-09-17,130,137,142,142,161,-167,-170,161,303
8,9,8,ORELLANA RUANO Billy Josue,10167,1986-06-05,31.3,M,ESA,A,129.5,+105 kg Men,0,1,400,CENTRAL AMERICAN AND CARIBBEAN CHAMPIONSHIPS,2017-09-17,-115,115,125,125,150,160,-170,160,285
9,10,9,FALLAS Andrei,4009,1997-09-09,20,M,CRC,A,114.6,+105 kg Men,0,1,400,CENTRAL AMERICAN AND CARIBBEAN CHAMPIONSHIPS,2017-09-17,103,-110,110,110,130,137,142,142,252
NA,6,NA,MORALES NAVAS Yoel Jose,9243,1983-09-10,34,M,VEN,A,115.6,+105 kg Men,0,1,400,CENTRAL AMERICAN AND CARIBBEAN CHAMPIONSHIPS,2017-09-17,-145,145,-153,145,-195,-195,-197,NA,NA
1,2,1,MASCORRO OSUNA Tania Guadalupe,8585,1988-11-24,28.8,W,MEX,A,109.8,+90 kg Women,0,1,400,CENTRAL AMERICAN AND CARIBBEAN CHAMPIONSHIPS,2017-09-17,114,-117,117,117,141,146,-150,146,263
2,1,2,SALADIN TOLENTINO Veronica Estela,11975,1992-05-21,25.3,W,DOM,A,128.4,+90 kg Women,0,1,400,CENTRAL AMERICAN AND CARIBBEAN CHAMPIONSHIPS,2017-09-17,115,118,120,120,142,-147,-147,142,262
3,3,3,ESPINOSA Yaniuska,3935,1986-12-05,30.8,W,VEN,A,107.9,+90 kg Women,0,1,400,CENTRAL AMERICAN AND CARIBBEAN CHAMPIONSHIPS,2017-09-17,105,111,114,114,135,140,-143,140,254
4,5,4,CORREA MENA Dalia Beatriz,2990,1999-01-28,18.6,W,CUB,A,91.6,+90 kg Women,0,1,400,CENTRAL AMERICAN AND CARIBBEAN CHAMPIONSHIPS,2017-09-17,80,84,87,87,107,111,117,117,204
5,4,5,DUVERGER PILETA Eyurkenia,3685,1999-10-04,18,W,CUB,A,92.9,+90 kg Women,0,1,400,CENTRAL AMERICAN AND CARIBBEAN CHAMPIONSHIPS,2017-09-17,81,88,-92,88,101,107,112,112,200
6,7,6,"NAVAS SAMAYOA Erika Patricia",9661,1987-03-30,30.5,W,ESA,A,106.4,+90 kg Women,0,1,400,CENTRAL AMERICAN AND CARIBBEAN CHAMPIONSHIPS,2017-09-17,-76,76,-78,76,100,104,106,106,182
7,6,8,GAVIDIA ROMERO Sara Raquel,4519,1996-11-01,20.9,W,ESA,A,98.6,+90 kg Women,0,1,400,CENTRAL AMERICAN AND CARIBBEAN CHAMPIONSHIPS,2017-09-17,70,75,77,77,90,95,-98,95,172
