total_rank,snatch_rank,cleanjerk_rank,name,athlete_id,date_of_birth,age,gender,nation,group,bw,category,dq,old_classes,event_id,event,date,snatch_lift1,snatch_lift2,snatch_lift3,snatch_best,cleanjerk_lift1,cleanjerk_lift2,cleanjerk_lift3,cleanjerk_best,total
2,2,2,ELGARHY Osama Mohamed Monir Ibrahim,4381,1998-06-02,16.6,M,EGY,A,125.7,+105 kg Men,0,1,309,ARAB JUNIOR CHAMPIONSHIPS,2015-01-01,130,140,143,143,160,170,-173,170,313
3,3,3,AL-DARRAJI Mohammed Hadi Kadhim,528,1998-07-25,16.4,M,IRQ,A,118.6,+105 kg Men,0,1,309,ARAB JUNIOR CHAMPIONSHIPS,2015-01-01,85,95,-106,95,105,110,115,115,210
4,4,4,AL-SHAHRANI Hamad Omair A H,562,1998-10-04,16.2,M,QAT,A,109.45,+105 kg Men,0,1,309,ARAB JUNIOR CHAMPIONSHIPS,2015-01-01,40,45,-50,45,50,-55,-60,50,95
1,1,1,ABDELHAMED Ahmed,63,1996-01-01,19,M,EGY,B,124.1,+105 kg Men,0,1,309,ARAB JUNIOR CHAMPIONSHIPS,2015-01-01,145,152,-160,152,180,190,195,195,347
1,1,1,AL-SARRAY Hadeer Naeem Ali,560,1996-09-05,18.3,W,IRQ,A,103.2,+75 kg Women,0,1,309,ARAB JUNIOR CHAMPIONSHIPS,2015-01-01,65,-77,-77,65,80,90,-95,90,155
2,2,2,ALMHEIRI Sara Malfi Khamis Aldehail,845,1997-07-21,17.4,W,UAE,A,85.55,+75 kg Women,0,1,309,ARAB JUNIOR CHAMPIONSHIPS,2015-01-01,30,35,-40,35,35,40,45,45,80
1,1,1,ABDELWAHAB Omar Ibrahim Elsayed,75,1995-11-20,19.1,M,EGY,A,104.15,105 kg Men,0,1,309,ARAB JUNIOR CHAMPIONSHIPS,2015-01-01,140,145,-150,145,170,-177,-177,170,315
2,2,2,KELLOU Mohamed Seghir,7536,1995-08-14,19.4,M,ALG,A,103.95,105 kg Men,0,1,309,ARAB JUNIOR CHAMPIONSHIPS,2015-01-01,-123,123,129,129,145,153,157,157,286
3,3,3,MOHAMMED Aljawad Ahmed,10361,1995-01-08,20,M,IRQ,A,94.2,105 kg Men,0,1,309,ARAB JUNIOR CHAMPIONSHIPS,2015-01-01,120,123,-128,123,-150,150,156,156,279
4,4,4,SALEM Mohamed,13614,1997-01-01,18,M,UAE,A,95.1,105 kg Men,0,1,309,ARAB JUNIOR CHAMPIONSHIPS,2015-01-01,92,100,-106,100,125,-135,135,135,235
5,5,5,ALMURI Naser,858,1996-01-01,19,M,QAT,A,94.65,105 kg Men,0,1,309,ARAB JUNIOR CHAMPIONSHIPS,2015-01-01,45,-50,NA,45,55,60,-61,60,105
1,1,1,LAGHOUATI Fatima Zohra,8423,1999-02-27,15.8,W,ALG,A,47.5,48 kg Women,0,1,309,ARAB JUNIOR CHAMPIONSHIPS,2015-01-01,42,46,49,49,56,58,61,61,110
2,2,2,AL-SAEDI Najah Hashim Naser,558,1999-05-15,15.6,W,IRQ,A,43.7,48 kg Women,0,1,309,ARAB JUNIOR CHAMPIONSHIPS,2015-01-01,46,-48,-48,46,55,56,-59,56,102
3,3,3,ALNASRI Zahraa,865,2000-04-28,14.7,W,IRQ,A,43.85,48 kg Women,0,1,309,ARAB JUNIOR CHAMPIONSHIPS,2015-01-01,25,30,NA,30,30,-35,-35,30,60
