total_rank,snatch_rank,cleanjerk_rank,name,athlete_id,date_of_birth,age,gender,nation,group,bw,category,dq,old_classes,event_id,event,date,snatch_lift1,snatch_lift2,snatch_lift3,snatch_best,cleanjerk_lift1,cleanjerk_lift2,cleanjerk_lift3,cleanjerk_best,total
1,1,1,SHAW Gordon,14192,1994-06-23,17.3,M,RSA,A,102.15,+94 kg Men,0,1,178,2011 COMMONWEALTH YOUTH CHAMPIONSHIPS,2011-10-10,-120,120,127,127,135,142,-150,142,269
2,2,2,MENTZ Johnathan,10039,1994-02-15,17.6,M,RSA,A,100.05,+94 kg Men,0,1,178,2011 COMMONWEALTH YOUTH CHAMPIONSHIPS,2011-10-10,103,109,114,114,120,125,-130,125,239
1,1,1,DAS Minati Kumari,3671,1994-03-05,17.6,W,IND,A,43.68,44 kg Women,0,1,178,2011 COMMONWEALTH YOUTH CHAMPIONSHIPS,2011-10-10,40,42,45,45,50,55,-60,55,100
2,2,2,OCTOBER Tracey-Lee,11360,1997-05-17,14.4,W,RSA,A,44,44 kg Women,0,1,178,2011 COMMONWEALTH YOUTH CHAMPIONSHIPS,2011-10-10,30,-35,36,36,42,-47,47,47,83
1,1,1,OPARA Nkechi,11507,1995-12-13,15.8,W,NGR,A,47.02,48 kg Women,0,1,178,2011 COMMONWEALTH YOUTH CHAMPIONSHIPS,2011-10-10,61,65,70,70,85,-90,90,90,160
2,4,2,MAL Joti,9417,1996-07-22,15.2,W,IND,A,47.54,48 kg Women,0,1,178,2011 COMMONWEALTH YOUTH CHAMPIONSHIPS,2011-10-10,50,-53,-55,50,62,68,72,72,122
3,3,3,MEITRAM Purnima Chanu,9970,1998-05-04,13.4,W,IND,A,47.76,48 kg Women,0,1,178,2011 COMMONWEALTH YOUTH CHAMPIONSHIPS,2011-10-10,50,53,-55,53,62,68,69,69,122
4,2,4,ABEYSEKARA D. D. D.,143,1997-11-16,13.9,W,SRI,A,46.4,48 kg Women,0,1,178,2011 COMMONWEALTH YOUTH CHAMPIONSHIPS,2011-10-10,50,53,-55,53,62,65,68,68,121
5,5,5,HIABATHE Tembile,6217,1994-09-28,17,W,RSA,A,45.4,48 kg Women,0,1,178,2011 COMMONWEALTH YOUTH CHAMPIONSHIPS,2011-10-10,38,-41,41,41,48,53,-56,53,94
1,2,1,EKANAYAKE E.M.S.S.,4330,1996-06-01,15.4,M,SRI,A,47.96,50 kg Men,0,1,178,2011 COMMONWEALTH YOUTH CHAMPIONSHIPS,2011-10-10,60,65,71,71,80,90,95,95,166
2,1,2,LOITONGBAM Ajit Singh,9023,1995-12-30,15.8,M,IND,A,49.52,50 kg Men,0,1,178,2011 COMMONWEALTH YOUTH CHAMPIONSHIPS,2011-10-10,70,75,-78,75,90,-94,-94,90,165
3,3,3,ISRAEL Denver,6750,1995-11-02,15.9,M,RSA,A,46.34,50 kg Men,0,1,178,2011 COMMONWEALTH YOUTH CHAMPIONSHIPS,2011-10-10,55,58,-61,58,72,-75,-75,72,130
1,2,1,KRISANI Pramila,8214,1996-01-09,15.8,W,IND,A,52.78,53 kg Women,0,1,178,2011 COMMONWEALTH YOUTH CHAMPIONSHIPS,2011-10-10,65,-70,-70,65,80,84,90,90,155
2,1,2,KHANGEMBAM Bidyabati Chanu,7650,1994-04-02,17.5,W,IND,A,52.76,53 kg Women,0,1,178,2011 COMMONWEALTH YOUTH CHAMPIONSHIPS,2011-10-10,60,65,67,67,75,78,81,81,148
1,1,1,BRECHTEFELD Elson Edward,2347,1994-03-02,17.6,M,NRU,A,55.5,56 kg Men,0,1,178,2011 COMMONWEALTH YOUTH CHAMPIONSHIPS,2011-10-10,93,97,-99,97,115,121,-126,121,218
2,2,2,CHETIA Apurba,3115,1994-05-06,17.4,M,IND,A,55.84,56 kg Men,0,1,178,2011 COMMONWEALTH YOUTH CHAMPIONSHIPS,2011-10-10,90,94,-98,94,115,120,-125,120,214
