total_rank,snatch_rank,cleanjerk_rank,name,athlete_id,date_of_birth,age,gender,nation,group,bw,category,dq,old_classes,event_id,event,date,snatch_lift1,snatch_lift2,snatch_lift3,snatch_best,cleanjerk_lift1,cleanjerk_lift2,cleanjerk_lift3,cleanjerk_best,total
1,1,1,TABEL Tabea Hannah,4208,1996-10-21,16.9,W,GER,A,73.15,+69 kg Women,0,1,264,EUROPEAN UNDER 17 CHAMPIONSHIPS,2013-09-01,88,91,94,94,107,109,111,111,205
2,2,4,KACZMARCZYK Kinga,4210,1997-07-10,16.1,W,POL,A,80.4,+69 kg Women,0,1,264,EUROPEAN UNDER 17 CHAMPIONSHIPS,2013-09-01,82,86,88,88,101,104,-108,104,192
3,4,3,BROWN Mercy Opeyemi,6619,1996-06-20,17.2,W,GBR,A,76.65,+69 kg Women,0,1,264,EUROPEAN UNDER 17 CHAMPIONSHIPS,2013-09-01,78,83,-86,83,98,102,104,104,187
4,3,5,RITTMANN Mara,5179,1996-03-31,17.4,W,GER,A,152.8,+69 kg Women,0,1,264,EUROPEAN UNDER 17 CHAMPIONSHIPS,2013-09-01,81,84,-86,84,100,-103,-103,100,184
5,5,6,SIWIK Tanya,4221,1996-04-07,17.4,W,FRA,A,85.65,+69 kg Women,0,1,264,EUROPEAN UNDER 17 CHAMPIONSHIPS,2013-09-01,76,80,-82,80,94,-98,-98,94,174
6,6,8,WCISLAK Eliza,5055,1997-02-16,16.5,W,POL,A,78.5,+69 kg Women,0,1,264,EUROPEAN UNDER 17 CHAMPIONSHIPS,2013-09-01,-78,78,-82,78,-88,88,NA,88,166
7,7,7,YAVUZ Gulsum,6620,1997-10-15,15.9,W,TUR,A,88.75,+69 kg Women,0,1,264,EUROPEAN UNDER 17 CHAMPIONSHIPS,2013-09-01,60,65,-68,65,88,92,-96,92,157
8,8,9,ROSAN Kysia,6621,1996-06-17,17.2,W,FRA,A,74.55,+69 kg Women,0,1,264,EUROPEAN UNDER 17 CHAMPIONSHIPS,2013-09-01,60,63,-66,63,83,-87,-90,83,146
NA,NA,2,MOLNAR Martina Szilvia,4222,1996-01-08,17.6,W,HUN,A,105.3,+69 kg Women,0,1,264,EUROPEAN UNDER 17 CHAMPIONSHIPS,2013-09-01,-87,-87,-87,NA,102,106,111,111,NA
1,11,1,MARTIROSYAN Simon,4994,1997-02-17,16.5,M,ARM,A,106.6,+94 kg Men,0,1,264,EUROPEAN UNDER 17 CHAMPIONSHIPS,2013-09-01,150,160,167,167,187,200,-205,200,367
2,3,2,AKHMEDIANOV Iurii,6601,1997-03-09,16.5,M,RUS,A,130.75,+94 kg Men,0,1,264,EUROPEAN UNDER 17 CHAMPIONSHIPS,2013-09-01,-140,140,144,144,176,181,-185,181,325
3,2,3,ROMAN Andrei-Mircea,5149,1996-05-29,17.3,M,ROU,A,99.45,+94 kg Men,0,1,264,EUROPEAN UNDER 17 CHAMPIONSHIPS,2013-09-01,140,145,-148,145,170,176,-181,176,321
4,4,4,KAJDOCI Tamas,5872,1997-04-21,16.4,M,SRB,A,110.95,+94 kg Men,0,1,264,EUROPEAN UNDER 17 CHAMPIONSHIPS,2013-09-01,137,142,-145,142,170,-175,175,175,317
5,6,6,HARUTYUNYAN Aren,6603,1996-06-04,17.2,M,ARM,A,117.7,+94 kg Men,0,1,264,EUROPEAN UNDER 17 CHAMPIONSHIPS,2013-09-01,130,135,-140,135,170,-182,-182,170,305
6,7,5,AUGUSTYNIAK Krystian,5873,1996-08-26,17,M,POL,A,115.15,+94 kg Men,0,1,264,EUROPEAN UNDER 17 CHAMPIONSHIPS,2013-09-01,130,-134,-134,130,165,171,-177,171,301
