total_rank,snatch_rank,cleanjerk_rank,name,athlete_id,birthday,gender,nation,group,category,dq,old_classes,event_id,snatch_lift1,snatch_lift2,snatch_lift3,snatch_best,cleanjerk_lift1,cleanjerk_lift2,cleanjerk_lift3,cleanjerk_best,total
1,1,1,HERNANDEZ Carlos,NA,1983-06-03,NA,NA,A,56 kg Men,0,1,87,109,115,-118,115,137,143,146,146,261
2,2,2,ROMERO Yasmani,NA,1988-09-26,NA,NA,A,56 kg Men,0,1,87,-110,110,-115,110,137,142,145,145,255
3,3,3,CORNIVEL CASTRO Elvis Ramon,NA,1990-05-17,NA,NA,A,56 kg Men,0,1,87,100,104,107,107,-123,-123,123,123,230
4,4,4,GIL GALBAN Adiel,NA,1990-03-07,NA,NA,A,56 kg Men,0,1,87,98,103,106,106,125,130,135,135,241
1,1,1,YOSVANY Gomez,NA,1987-01-01,NA,NA,A,62 kg Men,0,1,87,115,122,-128,122,140,-148,148,148,270
2,2,2,ALVAREZ BOULET Sergio,NA,1979-10-11,NA,NA,A,62 kg Men,0,1,87,102,107,110,110,125,132,137,137,247
3,3,3,RIVERO Jose,NA,1992-06-11,NA,NA,A,62 kg Men,0,1,87,100,106,-110,106,127,132,136,136,242
1,1,2,NUNEZ QUESADA Yadier,NA,1991-12-06,NA,NA,A,77 kg Men,0,1,87,128,133,138,138,160,-166,-168,160,298
2,2,1,PIMIENTA Alexander,NA,1990-01-01,NA,NA,A,77 kg Men,0,1,87,-125,125,132,132,157,163,-168,163,295
3,3,3,HECTOR P. Hurtado,NA,1987-01-01,NA,NA,A,77 kg Men,0,1,87,112,-117,120,120,145,150,-155,150,270
