total_rank,snatch_rank,cleanjerk_rank,name,athlete_id,date_of_birth,age,gender,nation,group,bw,category,dq,old_classes,event_id,event,date,snatch_lift1,snatch_lift2,snatch_lift3,snatch_best,cleanjerk_lift1,cleanjerk_lift2,cleanjerk_lift3,cleanjerk_best,total
1,NA,NA,NZESSO NGAKE Madias Dodo,10354,1992-04-20,17.3,W,CMR,A,72.77,+69 kg Women,0,1,45,"AFRICAN YOUTH (1st MEN, 1st WOMEN) CHAMPIONSHIPS",2009-07-31,0,0,0,90,0,0,0,112,202
1,NA,NA,ALANANI Ibrahim Ehmeda,539,1993-06-04,16.2,M,LBA,A,97.48,+94 kg Men,0,1,45,"AFRICAN YOUTH (1st MEN, 1st WOMEN) CHAMPIONSHIPS",2009-07-31,0,0,0,107,0,0,0,130,237
2,NA,NA,MOHAMED Elmahjob,9444,1992-01-01,17.6,M,LBA,A,103.51,+94 kg Men,0,1,45,"AFRICAN YOUTH (1st MEN, 1st WOMEN) CHAMPIONSHIPS",2009-07-31,0,0,0,85,0,0,0,110,195
1,NA,NA,MEJRI Oumaima,9129,1994-08-22,14.9,W,TUN,A,47.87,48 kg Women,0,1,45,"AFRICAN YOUTH (1st MEN, 1st WOMEN) CHAMPIONSHIPS",2009-07-31,0,0,0,55,0,0,0,65,120
1,NA,NA,SARIAK Nafaa,12660,1994-11-29,14.7,M,ALG,A,46.93,50 kg Men,0,1,45,"AFRICAN YOUTH (1st MEN, 1st WOMEN) CHAMPIONSHIPS",2009-07-31,0,0,0,65,0,0,0,80,145
2,NA,NA,KAWOOYA Huzaif,6823,1995-01-07,14.6,M,UGA,A,44.13,50 kg Men,0,1,45,"AFRICAN YOUTH (1st MEN, 1st WOMEN) CHAMPIONSHIPS",2009-07-31,0,0,0,45,0,0,0,55,100
1,NA,NA,KAYTESI Milly,6835,1990-01-01,19.6,W,UGA,A,51.35,53 kg Women,0,1,45,"AFRICAN YOUTH (1st MEN, 1st WOMEN) CHAMPIONSHIPS",2009-07-31,0,0,0,40,0,0,0,50,90
2,NA,NA,ALINAFE Mchochomi,684,1993-11-14,15.7,W,MAW,A,52.87,53 kg Women,0,1,45,"AFRICAN YOUTH (1st MEN, 1st WOMEN) CHAMPIONSHIPS",2009-07-31,0,0,0,40,0,0,0,40,80
3,NA,NA,"NAKAYIZA Nashiba",9936,1994-01-01,15.6,W,UGA,A,52.19,53 kg Women,0,1,45,"AFRICAN YOUTH (1st MEN, 1st WOMEN) CHAMPIONSHIPS",2009-07-31,0,0,0,30,0,0,0,35,65
1,NA,NA,AHMED YAHIA Fouad Abdel Azim,331,1992-09-01,16.9,M,EGY,A,55.98,56 kg Men,0,1,45,"AFRICAN YOUTH (1st MEN, 1st WOMEN) CHAMPIONSHIPS",2009-07-31,0,0,0,93,0,0,0,115,208
