total_rank,snatch_rank,cleanjerk_rank,name,athlete_id,date_of_birth,age,gender,nation,group,bw,category,dq,old_classes,event_id,event,date,snatch_lift1,snatch_lift2,snatch_lift3,snatch_best,cleanjerk_lift1,cleanjerk_lift2,cleanjerk_lift3,cleanjerk_best,total
NA,NA,NA,ZAWIYAH Yousuf,16872,2005-01-01,17.7,M,LBA,A,121.9,+102 kg Men,0,0,554,African Youth Championships,2022-09-01,85,105,115,115,100,130,147,147,262
NA,NA,NA,ABDELAZIM Shams Mohamed Ahmed,50,2006-05-15,16.3,W,EGY,A,81.6,+81 kg Women,0,0,554,African Youth Championships,2022-09-01,86,91,95,95,105,113,118,118,213
NA,NA,NA,QANAW Abdulsalam,12446,2005-01-01,17.7,M,LBA,A,98.2,102 kg Men,0,0,554,African Youth Championships,2022-09-01,70,85,95,95,90,-107,-110,90,185
NA,NA,NA,EN-NAMLI Marwa,4396,2009-01-01,13.7,W,MAR,A,37.5,40 kg Women,0,0,554,African Youth Championships,2022-09-01,22,25,-28,25,27,32,35,35,60
NA,NA,NA,KHATHRAOUI Maissa,7590,2006-01-01,16.7,W,TUN,A,39,40 kg Women,0,0,554,African Youth Championships,2022-09-01,35,41,-43,41,53,56,-59,56,97
NA,NA,NA,SETTAOUI Reda,13970,2007-01-01,15.7,M,MAR,A,48.7,49 kg Men,0,0,554,African Youth Championships,2022-09-01,55,-60,60,60,65,70,75,75,135
NA,NA,NA,CHATER Marouare,2940,2006-01-01,16.7,M,MAR,A,47.4,49 kg Men,0,0,554,African Youth Championships,2022-09-01,40,45,-46,45,50,55,-58,55,100
NA,NA,NA,KIRFATLAN Aya,7806,2005-01-01,17.7,W,MAR,A,47.5,49 kg Women,0,0,554,African Youth Championships,2022-09-01,42,45,48,48,51,57,60,60,108
NA,NA,NA,SHALABI Kamal,14017,2006-01-01,16.7,M,LBA,A,54.8,55 kg Men,0,0,554,African Youth Championships,2022-09-01,65,75,-82,75,80,95,-103,95,170
NA,NA,NA,JINDI Abdelfatah,6963,2008-01-01,14.7,M,MAR,A,50,55 kg Men,0,0,554,African Youth Championships,2022-09-01,45,50,53,53,55,60,-65,60,113
NA,NA,NA,LARTI Amal,8467,2005-01-01,17.7,W,MAR,A,53.8,55 kg Women,0,0,554,African Youth Championships,2022-09-01,50,55,-60,55,68,72,-75,72,127
NA,NA,NA,NDOLO Madeleine Jacquette Ndolo,10902,2008-01-01,14.7,W,CMR,A,57.1,59 kg Women,0,0,554,African Youth Championships,2022-09-01,-60,-60,60,60,70,73,77,77,137
NA,NA,NA,ELSAYED Hanin Ahmed Mohamed Ahmed,4370,2006-01-01,16.7,W,EGY,A,58.6,59 kg Women,0,0,554,African Youth Championships,2022-09-01,-74,74,76,76,92,98,-104,98,174
NA,NA,NA,ECH-CHACHOUIY Ech-Chaibia,4247,2006-03-10,16.5,W,MAR,A,58.2,59 kg Women,0,0,554,African Youth Championships,2022-09-01,68,-73,75,75,-85,85,-91,85,160
NA,NA,NA,MUTESI Shabra,10663,2005-12-05,16.7,W,UGA,A,55.7,59 kg Women,0,0,554,African Youth Championships,2022-09-01,55,-60,-60,55,65,-72,-72,65,120
NA,NA,NA,LENT Sephora,8634,2005-01-01,17.7,W,MRI,A,56.6,59 kg Women,0,0,554,African Youth Championships,2022-09-01,62,-65,-65,62,66,70,-74,70,132
NA,NA,NA,BELCAID Aya,1912,2005-01-01,17.7,W,MAR,A,55.4,59 kg Women,0,0,554,African Youth Championships,2022-09-01,55,60,-62,60,-70,-72,72,72,132
NA,NA,NA,HARFI Mohammed Amine,5896,2005-01-01,17.7,M,MAR,A,57.3,61 kg Men,0,0,554,African Youth Championships,2022-09-01,67,73,-77,73,90,-96,-96,90,163
NA,NA,NA,DONFACK NGABAN Alex Stephen,4063,2005-01-01,17.7,M,CMR,A,60.9,61 kg Men,0,0,554,African Youth Championships,2022-09-01,75,80,83,83,-95,-95,95,95,178
NA,NA,NA,OUNASSE Hicham,11541,2008-01-01,14.7,M,MAR,A,60.3,61 kg Men,0,0,554,African Youth Championships,2022-09-01,45,-50,-53,45,55,-60,-65,55,100
NA,NA,NA,ALBAOUR Abdulmalik,615,2007-01-01,15.7,M,LBA,A,60.3,61 kg Men,0,0,554,African Youth Championships,2022-09-01,65,76,-77,76,80,-93,95,95,171
NA,NA,NA,LAHRIOUECH Dounia,8367,2005-01-01,17.7,W,MAR,A,62.9,64 kg Women,0,0,554,African Youth Championships,2022-09-01,64,69,-72,69,-83,83,91,91,160
NA,NA,NA,PAGAA Anne Pelagie,11613,2006-01-01,16.7,W,CMR,A,63.3,64 kg Women,0,0,554,African Youth Championships,2022-09-01,55,-62,-62,55,62,-68,-68,62,117
