total_rank,snatch_rank,cleanjerk_rank,name,athlete_id,date_of_birth,age,gender,nation,group,bw,category,dq,old_classes,event_id,event,date,snatch_lift1,snatch_lift2,snatch_lift3,snatch_best,cleanjerk_lift1,cleanjerk_lift2,cleanjerk_lift3,cleanjerk_best,total
1,NA,NA,SARAIVA REIS Fernando,5310,1990-03-10,25.33606557377049,M,BRA,A,150.78,+105 kg Men,0,1,326,2015 PAN AMERICAN GAMES,2015-07-11,180,192,-195,192,221,235,NA,235,427
2,NA,NA,KOBALADZE George,778,1976-05-24,39.131147540983605,M,CAN,A,138.65,+105 kg Men,0,1,326,2015 PAN AMERICAN GAMES,2015-07-11,161,168,-171,168,208,-218,-220,208,376
3,NA,NA,SALAS MANGUIS Fernando Fabricio,4297,1988-02-10,27.413698630136988,M,ECU,A,157.7,+105 kg Men,0,1,326,2015 PAN AMERICAN GAMES,2015-07-11,165,170,-175,170,195,200,NA,200,370
4,NA,NA,HOIL MAS Luis Alberto,5576,1990-09-07,24.84109589041096,M,GUA,A,147.76,+105 kg Men,0,1,326,2015 PAN AMERICAN GAMES,2015-07-11,145,150,155,155,175,182,-190,182,337
5,NA,NA,COTO PEREIRA Emanuel,5801,1991-02-07,24.421917808219177,M,URU,A,127.1,+105 kg Men,0,1,326,2015 PAN AMERICAN GAMES,2015-07-11,130,140,146,146,167,-177,-177,167,313
1,NA,NA,ESPINOSA Yaniuska,3783,1986-12-05,28.5972602739726,W,VEN,A,110.68,+75 kg Women,0,1,326,2015 PAN AMERICAN GAMES,2015-07-11,110,115,-118,115,142,145,148,148,263
2,NA,NA,PEREZ REVERON Naryury Alexandra,6827,1992-09-29,22.78082191780822,W,VEN,A,98.28,+75 kg Women,0,1,326,2015 PAN AMERICAN GAMES,2015-07-11,105,110,112,112,142,146,-151,146,258
3,NA,NA,NIEVE ARROYO Oliba Seledina,978,1977-11-25,37.62465753424657,W,ECU,A,92.51,+75 kg Women,0,1,326,2015 PAN AMERICAN GAMES,2015-07-11,110,-115,115,115,138,-142,142,142,257
4,NA,NA,MASCORRO OSUNA Tania Guadalupe,4643,1988-11-24,26.627397260273973,W,MEX,A,107.84,+75 kg Women,0,1,326,2015 PAN AMERICAN GAMES,2015-07-11,111,-116,116,116,135,140,-145,140,256
5,NA,NA,MANGOLD Holley Elizabeth,5153,1989-12-22,25.55068493150685,W,USA,A,173.19,+75 kg Women,0,1,326,2015 PAN AMERICAN GAMES,2015-07-11,98,101,104,104,135,-146,-154,135,239
NA,NA,NA,SALADIN TOLENTINO Veronica Estela,6571,1992-05-21,23.139344262295083,W,DOM,A,116.31,+75 kg Women,0,1,326,2015 PAN AMERICAN GAMES,2015-07-11,110,115,-117,115,-132,-132,-132,NA,NA
