total_rank,snatch_rank,cleanjerk_rank,name,athlete_id,date_of_birth,age,gender,nation,group,bw,category,dq,old_classes,event_id,event,date,snatch_lift1,snatch_lift2,snatch_lift3,snatch_best,cleanjerk_lift1,cleanjerk_lift2,cleanjerk_lift3,cleanjerk_best,total
1,1,1,"NAGY Peter",9535,1986-01-16,28.9,M,HUN,A,153.18,+105 kg Men,0,1,299,4th FISU WORLD UNIVERSITY CHAMPIONSHIPS,2014-12-05,175,182,-187,182,210,216,NA,216,398
2,2,2,LEE Jaesang,7593,1994-09-11,20.2,M,KOR,A,123.96,+105 kg Men,0,1,299,4th FISU WORLD UNIVERSITY CHAMPIONSHIPS,2014-12-05,155,160,170,170,205,215,-223,215,385
3,3,4,HWANG Wooman,5738,1995-07-12,19.4,M,KOR,A,129.74,+105 kg Men,0,1,299,4th FISU WORLD UNIVERSITY CHAMPIONSHIPS,2014-12-05,155,161,170,170,-186,186,195,195,365
4,4,3,MURAKAMI Eishiro,9439,1995-08-08,19.3,M,JPN,A,127.76,+105 kg Men,0,1,299,4th FISU WORLD UNIVERSITY CHAMPIONSHIPS,2014-12-05,-150,150,-160,150,180,187,195,195,345
5,5,6,CHINEN Kosuke,2735,1996-01-06,18.9,M,JPN,A,143.15,+105 kg Men,0,1,299,4th FISU WORLD UNIVERSITY CHAMPIONSHIPS,2014-12-05,150,-155,-155,150,175,-180,-180,175,325
6,6,5,CHEN Ke-Wei,2623,1993-03-07,21.7,M,TPE,A,126.27,+105 kg Men,0,1,299,4th FISU WORLD UNIVERSITY CHAMPIONSHIPS,2014-12-05,140,145,-148,145,175,-178,178,178,323
7,7,7,RAMANAYAKE ARACHCHILLAGE Kasun D. R.,11212,1990-03-25,24.7,M,SRI,A,113.71,+105 kg Men,0,1,299,4th FISU WORLD UNIVERSITY CHAMPIONSHIPS,2014-12-05,70,-80,80,80,100,-105,-105,100,180
1,1,1,PULSABSAKUL Chitchanok,11051,1993-11-04,21.1,W,THA,A,126.12,+75 kg Women,0,1,299,4th FISU WORLD UNIVERSITY CHAMPIONSHIPS,2014-12-05,120,125,130,130,153,157,161,161,291
2,2,2,KHENJANTUEK Praeonapa,6728,1992-07-30,22.4,W,THA,A,135.59,+75 kg Women,0,1,299,4th FISU WORLD UNIVERSITY CHAMPIONSHIPS,2014-12-05,110,-121,121,121,150,156,-160,156,277
3,4,3,CHEN Wun-Ling,2650,1993-07-24,21.4,W,TPE,A,93.89,+75 kg Women,0,1,299,4th FISU WORLD UNIVERSITY CHAMPIONSHIPS,2014-12-05,92,96,99,99,120,123,-130,123,222
4,3,5,ARREGUIN GOMEZ Jessica Guadalupe,1095,1993-01-20,21.9,W,MEX,A,95.54,+75 kg Women,0,1,299,4th FISU WORLD UNIVERSITY CHAMPIONSHIPS,2014-12-05,96,98,100,100,118,-121,-124,118,218
5,5,4,IMADA Chihiro,5825,1992-10-08,22.2,W,JPN,A,117.76,+75 kg Women,0,1,299,4th FISU WORLD UNIVERSITY CHAMPIONSHIPS,2014-12-05,91,94,98,98,-119,-119,119,119,217
6,6,6,FASSINA Kaitlyn Jade Judges,4059,1990-07-17,24.4,W,AUS,A,94.36,+75 kg Women,0,1,299,4th FISU WORLD UNIVERSITY CHAMPIONSHIPS,2014-12-05,90,-95,-95,90,105,110,-113,110,200
7,7,7,LINFORD Kate Sarah Anne,7853,1987-11-23,27,W,AUS,A,106.14,+75 kg Women,0,1,299,4th FISU WORLD UNIVERSITY CHAMPIONSHIPS,2014-12-05,74,-78,78,78,92,96,100,100,178
1,3,1,ELVAN Resul,3829,1989-03-18,25.7,M,TUR,A,104.77,105 kg Men,0,1,299,4th FISU WORLD UNIVERSITY CHAMPIONSHIPS,2014-12-05,156,-161,161,161,191,197,202,202,363
2,2,2,GOH Geunhyeong,4661,1994-10-17,20.1,M,KOR,A,104.1,105 kg Men,0,1,299,4th FISU WORLD UNIVERSITY CHAMPIONSHIPS,2014-12-05,155,160,164,164,190,-193,193,193,357
3,1,4,TATARCIK Radoslav,13456,1992-03-08,22.7,M,SVK,A,103.77,105 kg Men,0,1,299,4th FISU WORLD UNIVERSITY CHAMPIONSHIPS,2014-12-05,163,168,171,171,185,-189,-190,185,356
4,6,3,BUDEK Przemyslaw,2096,1992-04-04,22.7,M,POL,A,104.92,105 kg Men,0,1,299,4th FISU WORLD UNIVERSITY CHAMPIONSHIPS,2014-12-05,153,-158,-158,153,192,-204,-204,192,345
5,8,5,GASIOR Jiri,4503,1991-01-24,23.9,M,CZE,A,98.16,105 kg Men,0,1,299,4th FISU WORLD UNIVERSITY CHAMPIONSHIPS,2014-12-05,149,-154,-154,149,175,181,-186,181,330
6,9,8,LAURIE Gordon Geoffrey,7525,1986-01-04,28.9,M,AUS,A,104.41,105 kg Men,0,1,299,4th FISU WORLD UNIVERSITY CHAMPIONSHIPS,2014-12-05,145,-150,-150,145,170,-178,-178,170,315
7,10,6,BAKER Edward Lee,1398,1992-04-21,22.6,M,USA,A,104.1,105 kg Men,0,1,299,4th FISU WORLD UNIVERSITY CHAMPIONSHIPS,2014-12-05,135,-140,-140,135,175,178,-187,178,313
8,11,7,MUDHA Rajendra Chaitanya,9355,1993-10-10,21.2,M,IND,A,103.41,105 kg Men,0,1,299,4th FISU WORLD UNIVERSITY CHAMPIONSHIPS,2014-12-05,125,131,-137,131,160,170,-176,170,301
9,13,9,SIDDEEK Mohomed Nadir,12633,1993-04-22,21.6,M,SRI,A,103.48,105 kg Men,0,1,299,4th FISU WORLD UNIVERSITY CHAMPIONSHIPS,2014-12-05,80,90,-93,90,105,-110,110,110,200
NA,4,NA,KRYWULT Patrik,7236,1990-08-25,24.3,M,CZE,A,100.56,105 kg Men,0,1,299,4th FISU WORLD UNIVERSITY CHAMPIONSHIPS,2014-12-05,150,155,-157,155,NA,NA,NA,NA,NA
NA,5,NA,KANRAWANGCHAI Tinnaphop,6414,1995-07-12,19.4,M,THA,A,104.59,105 kg Men,0,1,299,4th FISU WORLD UNIVERSITY CHAMPIONSHIPS,2014-12-05,147,154,-158,154,-190,-190,-190,NA,NA
NA,7,NA,LEE Hao-Jan,7583,1994-07-28,20.4,M,TPE,A,104.99,105 kg Men,0,1,299,4th FISU WORLD UNIVERSITY CHAMPIONSHIPS,2014-12-05,145,150,-155,150,-185,-191,-192,NA,NA
NA,12,NA,KO Seunghwan,6988,1994-02-18,20.8,M,KOR,A,97.96,105 kg Men,0,1,299,4th FISU WORLD UNIVERSITY CHAMPIONSHIPS,2014-12-05,130,-140,NA,130,NA,NA,NA,NA,NA
1,1,1,KHAMSRI Panida,6709,1989-01-13,25.9,W,THA,A,47.63,48 kg Women,0,1,299,4th FISU WORLD UNIVERSITY CHAMPIONSHIPS,2014-12-05,73,75,77,77,97,103,105,105,182
2,3,2,YANAGIDA Mizuki,14711,1992-09-05,22.2,W,JPN,A,47.87,48 kg Women,0,1,299,4th FISU WORLD UNIVERSITY CHAMPIONSHIPS,2014-12-05,69,71,-72,71,87,90,-92,90,161
3,2,3,DEMIREL Hacer,3365,1992-03-27,22.7,W,TUR,A,47.92,48 kg Women,0,1,299,4th FISU WORLD UNIVERSITY CHAMPIONSHIPS,2014-12-05,67,-70,72,72,-85,86,89,89,161
4,5,4,LEE Seulki,7621,1995-08-20,19.3,W,KOR,A,47.85,48 kg Women,0,1,299,4th FISU WORLD UNIVERSITY CHAMPIONSHIPS,2014-12-05,-60,60,65,65,81,85,88,88,153
5,4,5,SANCHEZ Suzanna,12097,1990-07-31,24.3,W,USA,A,47.71,48 kg Women,0,1,299,4th FISU WORLD UNIVERSITY CHAMPIONSHIPS,2014-12-05,-63,63,65,65,79,82,-85,82,147
6,6,6,GRZESIAK Monika Lidia,4904,1990-08-17,24.3,W,POL,A,47.85,48 kg Women,0,1,299,4th FISU WORLD UNIVERSITY CHAMPIONSHIPS,2014-12-05,63,-66,-66,63,80,-84,-85,80,143
7,7,7,SILVA E SILVA Flora,12661,1992-12-03,22,W,BRA,A,47.59,48 kg Women,0,1,299,4th FISU WORLD UNIVERSITY CHAMPIONSHIPS,2014-12-05,57,60,-63,60,75,79,-82,79,139
8,8,8,RANABHAT Manisha,11263,1994-12-20,20,W,NEP,A,47.79,48 kg Women,0,1,299,4th FISU WORLD UNIVERSITY CHAMPIONSHIPS,2014-12-05,38,-41,41,41,48,-51,-51,48,89
1,1,1,SUTANAN Kittima,13220,1992-05-20,22.5,W,THA,A,52.55,53 kg Women,0,1,299,4th FISU WORLD UNIVERSITY CHAMPIONSHIPS,2014-12-05,81,84,86,86,104,110,-112,110,196
2,4,2,COBAN BASOL Aysegul,2916,1992-12-16,22,W,TUR,A,52.61,53 kg Women,0,1,299,4th FISU WORLD UNIVERSITY CHAMPIONSHIPS,2014-12-05,75,77,-79,77,103,110,-111,110,187
3,2,5,DOS REIS SANTOS Rosane,3578,1987-06-20,27.5,W,BRA,A,52.74,53 kg Women,0,1,299,4th FISU WORLD UNIVERSITY CHAMPIONSHIPS,2014-12-05,-82,82,-86,82,95,-98,-98,95,177
4,8,3,GOLOVANOVA Olga,4675,1992-08-05,22.3,W,RUS,A,52.85,53 kg Women,0,1,299,4th FISU WORLD UNIVERSITY CHAMPIONSHIPS,2014-12-05,70,NA,NA,70,95,102,NA,102,172
5,6,4,HUNG Tzu-Chun,5694,1994-01-01,20.9,W,TPE,A,52.9,53 kg Women,0,1,299,4th FISU WORLD UNIVERSITY CHAMPIONSHIPS,2014-12-05,71,75,-79,75,-91,91,96,96,171
6,3,8,XU Li,14654,1988-07-01,26.4,W,CHN,A,52.92,53 kg Women,0,1,299,4th FISU WORLD UNIVERSITY CHAMPIONSHIPS,2014-12-05,76,-80,80,80,85,91,-96,91,171
7,5,6,BERCHI Dana Alexandra,1717,1990-03-11,24.7,W,ROU,A,52.82,53 kg Women,0,1,299,4th FISU WORLD UNIVERSITY CHAMPIONSHIPS,2014-12-05,70,73,76,76,86,90,92,92,168
8,9,9,AZIZAH Binti Fadzil,1304,1991-01-14,23.9,W,MAS,A,52.99,53 kg Women,0,1,299,4th FISU WORLD UNIVERSITY CHAMPIONSHIPS,2014-12-05,-70,-70,70,70,85,90,-93,90,160
9,7,10,MALEC Emilia,8321,1990-12-25,23.9,W,POL,A,52.78,53 kg Women,0,1,299,4th FISU WORLD UNIVERSITY CHAMPIONSHIPS,2014-12-05,65,68,71,71,85,-88,88,88,159
10,10,7,JANG Eunbi,5990,1994-03-09,20.7,W,KOR,A,52.84,53 kg Women,0,1,299,4th FISU WORLD UNIVERSITY CHAMPIONSHIPS,2014-12-05,68,-72,-72,68,-86,86,91,91,159
11,11,11,ROJAS Kelle Kay,11657,1991-04-06,23.7,W,PHI,A,52.47,53 kg Women,0,1,299,4th FISU WORLD UNIVERSITY CHAMPIONSHIPS,2014-12-05,63,67,-70,67,87,-91,-91,87,154
1,2,1,MINGMOON Witoon,8974,1996-02-10,18.8,M,THA,A,55.87,56 kg Men,0,1,299,4th FISU WORLD UNIVERSITY CHAMPIONSHIPS,2014-12-05,103,107,109,109,135,-139,139,139,248
2,3,2,TAN Chi Chung,13392,1990-02-24,24.8,M,TPE,A,56,56 kg Men,0,1,299,4th FISU WORLD UNIVERSITY CHAMPIONSHIPS,2014-12-05,105,-108,-108,105,130,136,-144,136,241
3,1,3,TANG Wei,13417,1991-12-16,23,M,CHN,A,55.57,56 kg Men,0,1,299,4th FISU WORLD UNIVERSITY CHAMPIONSHIPS,2014-12-05,105,110,-115,110,120,130,-135,130,240
4,6,4,BORGES Ryan Morgan,1940,1992-06-06,22.5,M,USA,A,56,56 kg Men,0,1,299,4th FISU WORLD UNIVERSITY CHAMPIONSHIPS,2014-12-05,90,-96,-96,90,116,-120,-120,116,206
5,5,5,SHMAKOTIN Anatolii,12587,1990-08-24,24.3,M,RUS,A,55.74,56 kg Men,0,1,299,4th FISU WORLD UNIVERSITY CHAMPIONSHIPS,2014-12-05,87,91,-94,91,107,110,114,114,205
NA,4,NA,JU Jinpyo,6240,1994-08-04,20.3,M,KOR,A,55.57,56 kg Men,0,1,299,4th FISU WORLD UNIVERSITY CHAMPIONSHIPS,2014-12-05,100,-106,-106,100,-121,-121,-121,NA,NA
1,1,1,SRISURAT Sukanya,12991,1995-05-03,19.6,W,THA,A,57.79,58 kg Women,0,1,299,4th FISU WORLD UNIVERSITY CHAMPIONSHIPS,2014-12-05,90,95,-100,95,110,115,120,120,215
2,4,3,LUGO ROBLES Carolina Guadalupe,8101,1996-03-16,18.7,W,MEX,A,57.79,58 kg Women,0,1,299,4th FISU WORLD UNIVERSITY CHAMPIONSHIPS,2014-12-05,78,-81,82,82,100,104,107,107,189
3,7,2,CANDAGE Angela Erin,2307,1987-03-15,27.7,W,USA,A,57.72,58 kg Women,0,1,299,4th FISU WORLD UNIVERSITY CHAMPIONSHIPS,2014-12-05,75,80,-83,80,-105,105,108,108,188
