total_rank,snatch_rank,cleanjerk_rank,name,athlete_id,date_of_birth,age,gender,nation,group,bw,category,dq,old_classes,event_id,event,date,snatch_lift1,snatch_lift2,snatch_lift3,snatch_best,cleanjerk_lift1,cleanjerk_lift2,cleanjerk_lift3,cleanjerk_best,total
1,1,3,CALERO TORRES Anderson Jimmy,2245,1992-09-04,23.3,M,ECU,A,156.92,+105 kg Men,0,1,343,SOUTH-AMERICAN CHAMPIONSHIPS,2015-12-09,165,-169,-170,165,-195,195,200,200,365
2,2,2,GREGORIO MACHADO Mateus Filipe,4842,1993-07-05,22.4,M,BRA,A,107.9,+105 kg Men,0,1,343,SOUTH-AMERICAN CHAMPIONSHIPS,2015-12-09,160,-165,-165,160,190,195,200,200,360
3,3,1,CARABALI QUINTERO Milton Elias,2334,1995-09-20,20.2,M,ECU,A,145.45,+105 kg Men,0,1,343,SOUTH-AMERICAN CHAMPIONSHIPS,2015-12-09,140,145,151,151,190,201,-207,201,352
4,4,4,COTO PEREIRA Emanuel,3011,1991-02-07,24.8,M,URU,A,125.9,+105 kg Men,0,1,343,SOUTH-AMERICAN CHAMPIONSHIPS,2015-12-09,131,135,140,140,170,-177,-177,170,310
5,5,5,MICHELIN-SALOMON Bralan M.,8908,1986-02-18,29.8,M,URU,A,117.55,+105 kg Men,0,1,343,SOUTH-AMERICAN CHAMPIONSHIPS,2015-12-09,120,-130,-132,120,150,-157,-157,150,270
1,1,1,CORTEZ GARCIA Elizabeth Del Rosario,2998,1983-08-01,32.4,W,CHI,A,144.4,+75 kg Women,0,1,343,SOUTH-AMERICAN CHAMPIONSHIPS,2015-12-09,75,82,85,85,95,105,115,115,200
2,2,2,PORTELA MILICHIO Mercedes Noemi,10930,1987-03-25,28.7,W,URU,A,76.42,+75 kg Women,0,1,343,SOUTH-AMERICAN CHAMPIONSHIPS,2015-12-09,63,66,-70,66,86,91,95,95,161
3,3,3,OLANO FASANANDO Diana Del Pilar,10077,2000-03-16,15.7,W,PER,A,81.44,+75 kg Women,0,1,343,SOUTH-AMERICAN CHAMPIONSHIPS,2015-12-09,50,55,-58,55,60,-64,64,64,119
1,1,1,VIERA ESPINOZA Hernan Moises,14225,1993-01-16,22.9,M,PER,A,103.89,105 kg Men,0,1,343,SOUTH-AMERICAN CHAMPIONSHIPS,2015-12-09,145,151,-156,151,-190,190,200,200,351
2,2,3,ARROYO VALDEZ Dixon Bladimir,1103,1997-08-12,18.3,M,ECU,A,95.66,105 kg Men,0,1,343,SOUTH-AMERICAN CHAMPIONSHIPS,2015-12-09,125,131,138,138,153,160,165,165,303
3,3,2,VALENCIA MONTESINOS Alex Dario,14039,1986-04-14,29.7,M,PER,A,97.3,105 kg Men,0,1,343,SOUTH-AMERICAN CHAMPIONSHIPS,2015-12-09,120,126,-132,126,150,161,166,166,292
4,4,4,MORALES GONZALEZ Brandon Alexander,9235,1998-06-12,17.5,M,CHI,A,94.98,105 kg Men,0,1,343,SOUTH-AMERICAN CHAMPIONSHIPS,2015-12-09,95,108,-118,108,125,-130,134,134,242
5,5,5,MARRA CALABRIA Rodrigo Sebastian,8512,1994-11-10,21.1,M,URU,A,103.44,105 kg Men,0,1,343,SOUTH-AMERICAN CHAMPIONSHIPS,2015-12-09,100,-110,-114,100,120,130,-142,130,230
1,1,1,DE SOUZA FACCIOLLA FERREIRA Aline,3302,1999-06-04,16.5,W,BRA,A,47.94,48 kg Women,0,1,343,SOUTH-AMERICAN CHAMPIONSHIPS,2015-12-09,74,77,-80,77,89,92,-95,92,169
2,3,2,CAMPOVERDE ALMEIDA Angelica Mercedes,2300,1996-05-31,19.5,W,ECU,A,47.47,48 kg Women,0,1,343,SOUTH-AMERICAN CHAMPIONSHIPS,2015-12-09,66,-70,70,70,85,-89,89,89,159
3,4,3,ARAVENA VASQUEZ Allianni M.D.L.A.,1033,1999-11-25,16,W,CHI,A,47.16,48 kg Women,0,1,343,SOUTH-AMERICAN CHAMPIONSHIPS,2015-12-09,45,50,-53,50,55,-60,-60,55,105
NA,2,NA,OLIVEIRA MADEIRA Luana,10095,1998-01-31,17.9,W,BRA,A,47.56,48 kg Women,0,1,343,SOUTH-AMERICAN CHAMPIONSHIPS,2015-12-09,-75,75,-78,75,-88,-88,-89,NA,NA
1,1,1,DE AGUIAR GONCALVES Alexsandra,3260,1989-03-12,26.7,W,BRA,A,52.97,53 kg Women,0,1,343,SOUTH-AMERICAN CHAMPIONSHIPS,2015-12-09,80,84,-87,84,-100,-101,101,101,185
