total_rank,snatch_rank,cleanjerk_rank,name,athlete_id,date_of_birth,age,gender,nation,group,bw,category,dq,old_classes,event_id,event,date,snatch_lift1,snatch_lift2,snatch_lift3,snatch_best,cleanjerk_lift1,cleanjerk_lift2,cleanjerk_lift3,cleanjerk_best,total
1,1,1,WIDANA PATHIRANAGE Ushan Charuka,16191,1993-08-09,28.5,M,SRI,A,146.5,+109 kg Men,0,0,534,Singapore Weightlifting International,2022-02-25,140,-150,150,150,180,-185,-190,180,330
1,2,1,ROBERTS-YOUNG Jackson George,12894,1996-08-15,25.5,M,AUS,A,108.75,109 kg Men,0,0,534,Singapore Weightlifting International,2022-02-25,145,-150,-150,145,194,-198,-198,194,339
2,1,2,BIN SHAMSUDDIN Muhammad Hafiz,2088,1999-04-20,22.9,M,MAS,A,108.2,109 kg Men,0,0,534,Singapore Weightlifting International,2022-02-25,151,156,-161,156,-180,180,-185,180,336
3,3,5,COURTNEY Zachary,3418,1994-04-12,27.9,M,SCO,A,107.65,109 kg Men,0,0,534,Singapore Weightlifting International,2022-02-25,135,-143,143,143,160,-172,-172,160,303
4,4,3,PETERS Shanaka Madusanka,11933,1991-10-10,30.4,M,SRI,A,103.2,109 kg Men,0,0,534,Singapore Weightlifting International,2022-02-25,131,-134,134,134,-168,168,-174,168,302
5,5,4,AVIMEDILLE GEDARA Saman Abeywickrama,1460,1988-05-18,33.8,M,SRI,A,107.3,109 kg Men,0,0,534,Singapore Weightlifting International,2022-02-25,-131,131,-134,131,-165,165,-173,165,296
1,1,1,DIVISEKARA Mudiyanselage Srimali Samarak,3977,1999-09-19,22.4,W,SRI,A,48.35,49 kg Women,0,0,534,Singapore Weightlifting International,2022-02-25,61,63,65,65,83,86,-90,86,151
2,2,2,CHAN Ying Ying,2869,1995-03-06,27,W,SGP,A,48.4,49 kg Women,0,0,534,Singapore Weightlifting International,2022-02-25,55,58,-61,58,70,74,-78,74,132
NA,NA,NA,BOMIRIYAGE GOMAS Dinusha Hansani,2183,1992-12-30,29.2,W,SRI,A,48.8,49 kg Women,0,0,534,Singapore Weightlifting International,2022-02-25,-63,-63,-63,NA,NA,NA,NA,NA,NA
1,1,1,SARGAR Sanket Mahadev,13605,2000-10-16,21.4,M,IND,A,54.65,55 kg Men,0,0,534,Singapore Weightlifting International,2022-02-25,108,111,113,113,135,139,143,143,256
2,2,2,CHANAMBAM Rishikanta Singh,2870,1998-07-05,23.6,M,IND,A,55,55 kg Men,0,0,534,Singapore Weightlifting International,2022-02-25,-110,110,-113,110,-136,136,-139,136,246
3,3,3,YODAGE Dilanka Isuru Kumara,16557,1996-04-21,25.8,M,SRI,A,54.7,55 kg Men,0,0,534,Singapore Weightlifting International,2022-02-25,100,106,-112,106,120,132,-141,132,238
4,4,4,MOK David Pingwei,10239,2002-08-16,19.5,M,SGP,A,54.75,55 kg Men,0,0,534,Singapore Weightlifting International,2022-02-25,80,-85,NA,80,85,90,90,90,170
1,1,1,MIRABAI Chanu Saikhom,10041,1994-08-08,27.6,W,IND,A,50.8,55 kg Women,0,0,534,Singapore Weightlifting International,2022-02-25,81,84,86,86,105,NA,NA,105,191
2,2,3,SEWASTENKO Jess,13884,1994-02-22,28,W,AUS,A,54.7,55 kg Women,0,0,534,Singapore Weightlifting International,2022-02-25,73,77,-79,77,-90,90,-100,90,167
3,3,2,ELLY Cascandra Engelbert,4333,2000-06-19,21.7,W,MAS,A,53.75,55 kg Women,0,0,534,Singapore Weightlifting International,2022-02-25,70,75,-78,75,90,-92,-92,90,165
4,4,4,CHUA Jiin Linn,3221,1998-12-29,23.2,W,SGP,A,54.7,55 kg Women,0,0,534,Singapore Weightlifting International,2022-02-25,-60,60,-62,60,-80,80,-82,80,140
5,5,5,SIDEK Liyana Safiah,14108,1995-01-22,27.1,W,BRU,A,54.5,55 kg Women,0,0,534,Singapore Weightlifting International,2022-02-25,48,50,52,52,-61,61,63,63,115
1,1,1,SOROKHAIBAM Bindyarani Devi,14420,1999-01-27,23.1,W,IND,A,56.35,59 kg Women,0,0,534,Singapore Weightlifting International,2022-02-25,81,-84,85,85,111,-115,-116,111,196
