total_rank,snatch_rank,cleanjerk_rank,name,athlete_id,date_of_birth,age,gender,nation,group,bw,category,dq,old_classes,event_id,event,date,snatch_lift1,snatch_lift2,snatch_lift3,snatch_best,cleanjerk_lift1,cleanjerk_lift2,cleanjerk_lift3,cleanjerk_best,total
1,1,1,ASSAD Qais,1390,1985-11-20,27.8,M,SYR,A,113.31,+105 kg Men,0,1,258,ASIAN CUP,2013-09-10,150,-160,160,160,185,-195,200,200,360
NA,NA,NA,KODIROV Zufar,7921,1994-01-29,19.6,M,UZB,A,126.99,+105 kg Men,0,1,258,ASIAN CUP,2013-09-10,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,1,KIM Su Jong,7741,1994-11-23,18.8,W,PRK,A,75.68,+75 kg Women,0,1,258,ASIAN CUP,2013-09-10,105,110,112,112,-125,125,130,130,242
2,2,2,MUN Hyang Seon,10568,1992-09-18,21,W,KOR,A,107.47,+75 kg Women,0,1,258,ASIAN CUP,2013-09-10,70,75,-80,75,90,100,-110,100,175
1,1,1,JADID Ali,6742,1989-01-15,24.7,M,SYR,A,98.17,105 kg Men,0,1,258,ASIAN CUP,2013-09-10,140,151,-157,151,170,186,-193,186,337
1,1,1,LONG Xiaoqun,8973,1996-01-21,17.6,W,CHN,A,47.52,48 kg Women,0,1,258,ASIAN CUP,2013-09-10,75,80,82,82,95,102,-105,102,184
2,2,2,RI Hyang Suk,12849,1988-08-28,25,W,PRK,A,47.56,48 kg Women,0,1,258,ASIAN CUP,2013-09-10,75,-80,81,81,95,-102,-103,95,176
3,3,3,KO Bogeum,7885,1991-01-04,22.7,W,KOR,A,47.75,48 kg Women,0,1,258,ASIAN CUP,2013-09-10,63,-69,-71,63,-83,83,90,90,153
1,1,1,LUO Xu Ling,9146,1991-11-12,21.8,W,CHN,A,52.47,53 kg Women,0,1,258,ASIAN CUP,2013-09-10,80,82,85,85,105,108,111,111,196
2,2,2,PAK Yong Gum,11634,1991-04-10,22.4,W,PRK,A,52.88,53 kg Women,0,1,258,ASIAN CUP,2013-09-10,75,-81,81,81,-105,105,-111,105,186
3,3,3,ZHANG Xue Ping,16934,1990-03-04,23.5,W,CHN,A,52.23,53 kg Women,0,1,258,ASIAN CUP,2013-09-10,-70,-70,70,70,85,NA,NA,85,155
1,1,1,SIN Chol Bom,14290,1990-06-15,23.2,M,PRK,A,55.77,56 kg Men,0,1,258,ASIAN CUP,2013-09-10,108,112,-113,112,140,143,-147,143,255
2,2,2,GO Suk-Kyo,5293,1981-12-02,31.8,M,KOR,A,55.73,56 kg Men,0,1,258,ASIAN CUP,2013-09-10,106,110,-113,110,135,139,142,142,252
3,3,3,DENG Yawei,3854,1995-08-10,18.1,M,CHN,A,55.85,56 kg Men,0,1,258,ASIAN CUP,2013-09-10,100,106,109,109,135,141,-147,141,250
4,4,4,RI Nung Song,12859,1985-11-23,27.8,M,PRK,A,55.84,56 kg Men,0,1,258,ASIAN CUP,2013-09-10,102,107,-111,107,-138,-138,138,138,245
1,1,1,KIM Chun Mi,7675,1991-04-29,22.4,W,PRK,A,57.2,58 kg Women,0,1,258,ASIAN CUP,2013-09-10,90,-93,93,93,110,115,122,122,215
2,2,2,LUO Liqin,9138,1990-07-09,23.2,W,CHN,A,57.8,58 kg Women,0,1,258,ASIAN CUP,2013-09-10,85,-91,-91,85,-102,102,NA,102,187
3,3,3,CHU Jin Ri,3238,1991-12-01,21.8,W,KOR,A,54.64,58 kg Women,0,1,258,ASIAN CUP,2013-09-10,70,-74,74,74,93,98,101,101,175
1,2,1,CHEN Hongqing,2995,1988-05-18,25.3,M,CHN,A,61.94,62 kg Men,0,1,258,ASIAN CUP,2013-09-10,124,NA,NA,124,158,-170,-171,158,282
2,1,2,CHEN Meilong,3012,1993-04-29,20.4,M,CHN,A,61.32,62 kg Men,0,1,258,ASIAN CUP,2013-09-10,124,130,NA,130,151,NA,NA,151,281
3,3,3,KYE Kwang Su,8315,1985-02-19,28.6,M,PRK,A,61.7,62 kg Men,0,1,258,ASIAN CUP,2013-09-10,110,120,123,123,140,-150,150,150,273
4,4,4,KIM Sam Young,7728,1985-02-22,28.5,M,KOR,A,61.31,62 kg Men,0,1,258,ASIAN CUP,2013-09-10,95,100,105,105,120,-125,-125,120,225
5,5,5,SURENJAV Bayarbat,14853,1986-07-09,27.2,M,MGL,A,59.14,62 kg Men,0,1,258,ASIAN CUP,2013-09-10,-85,85,-92,85,105,110,-113,110,195
6,6,6,ALARIAR Yousef,600,1997-03-04,16.5,M,KUW,A,57.09,62 kg Men,0,1,258,ASIAN CUP,2013-09-10,-60,60,70,70,80,87,-90,87,157
NA,NA,NA,AINE UDDIN Mohammad,377,1994-03-25,19.5,M,BAN,A,59.44,62 kg Men,0,1,258,ASIAN CUP,2013-09-10,-95,NA,NA,NA,NA,NA,NA,NA,NA
1,1,2,RI Jong Hwa,12854,1990-10-16,22.9,W,PRK,A,59.46,63 kg Women,0,1,258,ASIAN CUP,2013-09-10,98,102,105,105,128,-132,132,132,237
2,2,1,LONG Dingling,8971,1992-01-11,21.7,W,CHN,A,61.61,63 kg Women,0,1,258,ASIAN CUP,2013-09-10,95,101,103,103,115,130,133,133,236
3,3,3,YOUM Ok-Jin,16710,1982-01-01,31.7,W,KOR,A,60.1,63 kg Women,0,1,258,ASIAN CUP,2013-09-10,70,72,77,77,95,-100,103,103,180
4,4,4,SULTANA SATHY Rokeya,14804,1994-06-23,19.2,W,BAN,A,62.4,63 kg Women,0,1,258,ASIAN CUP,2013-09-10,60,65,71,71,-72,-75,75,75,146
1,1,1,WON Jeongsik,16384,1990-12-09,22.8,M,KOR,A,68.85,69 kg Men,0,1,258,ASIAN CUP,2013-09-10,140,-144,144,144,175,180,-184,180,324
2,3,2,KWON Chang Il,8305,1991-08-07,22.1,M,PRK,A,68.82,69 kg Men,0,1,258,ASIAN CUP,2013-09-10,-135,135,142,142,165,-171,-175,165,307
3,2,4,YU Yong Chan,16740,1989-07-18,24.1,M,PRK,A,68.7,69 kg Men,0,1,258,ASIAN CUP,2013-09-10,-137,137,142,142,-160,-160,160,160,302
4,4,3,WU Xianshu,16443,1993-04-09,20.4,M,CHN,A,68.73,69 kg Men,0,1,258,ASIAN CUP,2013-09-10,-140,140,-143,140,161,-165,-165,161,301
5,5,5,KIM Seon Ghyo,7730,1990-04-14,23.4,M,KOR,A,65.07,69 kg Men,0,1,258,ASIAN CUP,2013-09-10,103,108,112,112,-135,-135,137,137,249
NA,6,NA,MOHAMMAD Mahdy,10256,1998-07-21,15.1,M,KUW,A,64.61,69 kg Men,0,1,258,ASIAN CUP,2013-09-10,60,-67,-67,60,NA,NA,NA,NA,NA
1,1,1,RYO Un Hui,13321,1994-08-09,19.1,W,PRK,A,68.55,69 kg Women,0,1,258,ASIAN CUP,2013-09-10,105,110,113,113,135,140,143,143,256
2,2,3,"NAURYZOVA Gulnaz",10858,1987-07-04,26.2,W,KAZ,A,67.18,69 kg Women,0,1,258,ASIAN CUP,2013-09-10,90,94,-97,94,-110,110,-113,110,204
3,3,2,JEONG Ji Yeong,6896,1992-08-14,21.1,W,KOR,A,68.85,69 kg Women,0,1,258,ASIAN CUP,2013-09-10,85,89,-92,89,-111,111,-116,111,200
1,1,1,RIM Jong Sim,12900,1993-02-05,20.6,W,PRK,A,70.33,75 kg Women,0,1,258,ASIAN CUP,2013-09-10,105,110,-115,110,135,-145,NA,135,245
2,2,2,LEE Aera,8535,1990-03-06,23.5,W,KOR,A,74.46,75 kg Women,0,1,258,ASIAN CUP,2013-09-10,83,88,92,92,105,-115,-120,105,197
