total_rank,snatch_rank,cleanjerk_rank,name,athlete_id,date_of_birth,age,gender,nation,group,bw,category,dq,old_classes,event_id,event,date,snatch_lift1,snatch_lift2,snatch_lift3,snatch_best,cleanjerk_lift1,cleanjerk_lift2,cleanjerk_lift3,cleanjerk_best,total
1,1,1,LITI David Andrew,8803,1996-07-11,22,M,NZL,A,164.6,+105 kg Men,0,1,429,2018 OCEANIAN SENIOR CHAMPIONSHIPS,2018-06-26,160,NA,NA,160,200,NA,NA,200,360
2,2,2,LIKAFIA Leon,8717,1983-08-31,34.8,M,NCL,A,113.9,+105 kg Men,0,1,429,2018 OCEANIAN SENIOR CHAMPIONSHIPS,2018-06-26,100,105,108,108,120,125,132,132,240
3,3,3,MICHEL Kyle Hisakichi,9961,1989-06-29,29,M,NCL,A,106,+105 kg Men,0,1,429,2018 OCEANIAN SENIOR CHAMPIONSHIPS,2018-06-26,95,102,-106,102,114,120,-132,120,222
1,2,1,AMOE-TARRANT Charisma Precious,1020,1999-05-26,19.1,W,NRU,A,131,+90 kg Women,0,1,429,2018 OCEANIAN SENIOR CHAMPIONSHIPS,2018-06-26,100,103,105,105,138,-143,145,145,250
2,1,2,SIPAIA Iuniarra,14227,1993-06-25,25,W,SAM,A,130.6,+90 kg Women,0,1,429,2018 OCEANIAN SENIOR CHAMPIONSHIPS,2018-06-26,102,106,-110,106,-136,-136,136,136,242
3,3,3,FIAPULE Lesila,4741,2001-10-22,16.7,W,SAM,A,102.6,+90 kg Women,0,1,429,2018 OCEANIAN SENIOR CHAMPIONSHIPS,2018-06-26,85,-90,90,90,108,114,-120,114,204
1,1,1,PETELO Koriata,11925,1991-09-13,26.8,M,SAM,A,103.6,105 kg Men,0,1,429,2018 OCEANIAN SENIOR CHAMPIONSHIPS,2018-06-26,140,146,-151,146,183,189,195,195,341
2,2,2,ROBERTS-YOUNG Jackson George,12894,1996-08-15,21.9,M,AUS,A,103.9,105 kg Men,0,1,429,2018 OCEANIAN SENIOR CHAMPIONSHIPS,2018-06-26,136,141,145,145,180,187,-193,187,332
3,3,3,BARAKAUSKAS Andrius Julius,1681,1992-06-03,26.1,M,NZL,A,104.1,105 kg Men,0,1,429,2018 OCEANIAN SENIOR CHAMPIONSHIPS,2018-06-26,137,140,143,143,-168,168,-173,168,311
4,4,4,HOLM Brandon James,6207,1993-07-12,25,M,GUM,A,104.2,105 kg Men,0,1,429,2018 OCEANIAN SENIOR CHAMPIONSHIPS,2018-06-26,115,120,-125,120,145,-150,-150,145,265
