total_rank,snatch_rank,cleanjerk_rank,name,athlete_id,date_of_birth,age,gender,nation,group,bw,category,dq,old_classes,event_id,event,date,snatch_lift1,snatch_lift2,snatch_lift3,snatch_best,cleanjerk_lift1,cleanjerk_lift2,cleanjerk_lift3,cleanjerk_best,total
1,NA,NA,NZESSO NGAKE Madias Dodo,6525,1992-04-20,17.279452054794522,W,CMR,A,72.77,+69 kg Women,0,1,45,"AFRICAN YOUTH (1st MEN, 1st WOMEN) CHAMPIONSHIPS",2009-07-31,0,0,0,90,0,0,0,112,202
1,NA,NA,ALANANI Ibrahim Ehmeda,7371,1993-06-04,16.156164383561645,M,LBA,A,97.48,+94 kg Men,0,1,45,"AFRICAN YOUTH (1st MEN, 1st WOMEN) CHAMPIONSHIPS",2009-07-31,0,0,0,107,0,0,0,130,237
2,NA,NA,MOHAMED Elmahjob,6277,1992-01-01,17.578082191780823,M,LBA,A,103.51,+94 kg Men,0,1,45,"AFRICAN YOUTH (1st MEN, 1st WOMEN) CHAMPIONSHIPS",2009-07-31,0,0,0,85,0,0,0,110,195
1,NA,NA,MEJRI Oumaima,8341,1994-08-22,14.93972602739726,W,TUN,A,47.87,48 kg Women,0,1,45,"AFRICAN YOUTH (1st MEN, 1st WOMEN) CHAMPIONSHIPS",2009-07-31,0,0,0,55,0,0,0,65,120
1,NA,NA,SARIAK Nafaa,8519,1994-11-29,14.668493150684931,M,ALG,A,46.93,50 kg Men,0,1,45,"AFRICAN YOUTH (1st MEN, 1st WOMEN) CHAMPIONSHIPS",2009-07-31,0,0,0,65,0,0,0,80,145
2,NA,NA,KAWOOYA Huzaif,8627,1995-01-07,14.561643835616438,M,UGA,A,44.13,50 kg Men,0,1,45,"AFRICAN YOUTH (1st MEN, 1st WOMEN) CHAMPIONSHIPS",2009-07-31,0,0,0,45,0,0,0,55,100
1,NA,NA,KAYTESI Milly,5206,1990-01-01,19.578082191780823,W,UGA,A,51.35,53 kg Women,0,1,45,"AFRICAN YOUTH (1st MEN, 1st WOMEN) CHAMPIONSHIPS",2009-07-31,0,0,0,40,0,0,0,50,90
2,NA,NA,ALINAFE Mchochomi,7722,1993-11-14,15.70958904109589,W,MAW,A,52.87,53 kg Women,0,1,45,"AFRICAN YOUTH (1st MEN, 1st WOMEN) CHAMPIONSHIPS",2009-07-31,0,0,0,40,0,0,0,40,80
3,NA,NA,"NAKAYIZA Nashiba",7852,1994-01-01,15.578082191780823,W,UGA,A,52.19,53 kg Women,0,1,45,"AFRICAN YOUTH (1st MEN, 1st WOMEN) CHAMPIONSHIPS",2009-07-31,0,0,0,30,0,0,0,35,65
1,NA,NA,AHMED YAHIA Fouad Abdel Azim,6765,1992-09-01,16.912328767123288,M,EGY,A,55.98,56 kg Men,0,1,45,"AFRICAN YOUTH (1st MEN, 1st WOMEN) CHAMPIONSHIPS",2009-07-31,0,0,0,93,0,0,0,115,208
2,NA,NA,IBRAHIM Mostafa Atef Ahmed,7451,1993-07-12,16.052054794520547,M,EGY,A,54.73,56 kg Men,0,1,45,"AFRICAN YOUTH (1st MEN, 1st WOMEN) CHAMPIONSHIPS",2009-07-31,0,0,0,90,0,0,0,111,201
3,NA,NA,MOUSSA Abdella Khalifa Mohamed,6331,1992-01-12,17.54794520547945,M,LBA,A,55.36,56 kg Men,0,1,45,"AFRICAN YOUTH (1st MEN, 1st WOMEN) CHAMPIONSHIPS",2009-07-31,0,0,0,85,0,0,0,111,196
4,NA,NA,PHILLIPS Anrich Morico,6866,1992-10-17,16.786301369863015,M,RSA,A,53.16,56 kg Men,0,1,45,"AFRICAN YOUTH (1st MEN, 1st WOMEN) CHAMPIONSHIPS",2009-07-31,0,0,0,83,0,0,0,100,183
5,NA,NA,MOAAD Faraj,7830,1994-01-01,15.578082191780823,M,LBA,A,54.52,56 kg Men,0,1,45,"AFRICAN YOUTH (1st MEN, 1st WOMEN) CHAMPIONSHIPS",2009-07-31,0,0,0,75,0,0,0,95,170
6,NA,NA,RAMELA Phehello John,7485,1993-07-25,16.016438356164382,M,RSA,A,55.48,56 kg Men,0,1,45,"AFRICAN YOUTH (1st MEN, 1st WOMEN) CHAMPIONSHIPS",2009-07-31,0,0,0,79,0,0,0,87,166
7,NA,NA,BELHOUT Adel,7714,1993-11-10,15.72054794520548,M,ALG,A,55.35,56 kg Men,0,1,45,"AFRICAN YOUTH (1st MEN, 1st WOMEN) CHAMPIONSHIPS",2009-07-31,0,0,0,75,0,0,0,90,165
