total_rank,snatch_rank,cleanjerk_rank,name,athlete_id,date_of_birth,age,gender,nation,group,bw,category,dq,old_classes,event_id,event,date,snatch_lift1,snatch_lift2,snatch_lift3,snatch_best,cleanjerk_lift1,cleanjerk_lift2,cleanjerk_lift3,cleanjerk_best,total
1,1,1,TALO Orepa Rosery,14920,1999-04-12,16.2,W,ASA,A,118.08,+69 kg Women,0,1,327,OCEANIA YOUTH CHAMPIONSHIPS,2015-07-06,80,-85,85,85,97,-102,102,102,187
2,4,2,MAFUTUNA Julietta Pasikate,9183,1999-03-22,16.3,W,NCL,A,73.97,+69 kg Women,0,1,327,OCEANIA YOUTH CHAMPIONSHIPS,2015-07-06,65,-70,-70,65,80,-84,84,84,149
3,3,3,ANDREWS-NAHU Kanah Shenelle,1088,2001-01-18,14.5,W,NZL,A,73.63,+69 kg Women,0,1,327,OCEANIA YOUTH CHAMPIONSHIPS,2015-07-06,65,-68,-68,65,75,-80,82,82,147
4,2,4,AUSAGE Jennade Ferline,1432,1999-01-24,16.4,W,ASA,A,74.79,+69 kg Women,0,1,327,OCEANIA YOUTH CHAMPIONSHIPS,2015-07-06,-67,-67,67,67,80,-83,-83,80,147
5,7,5,GRUNDLER Fe-Male,5547,1999-10-29,15.7,W,NRU,A,81.11,+69 kg Women,0,1,327,OCEANIA YOUTH CHAMPIONSHIPS,2015-07-06,50,-53,53,53,70,77,-80,77,130
6,6,6,BEAR Tamryn Bernice,1848,1999-04-23,16.2,W,NZL,A,74.18,+69 kg Women,0,1,327,OCEANIA YOUTH CHAMPIONSHIPS,2015-07-06,50,-53,53,53,70,-75,75,75,128
7,5,7,TAUHOLA Ana Poema,15024,1999-12-04,15.6,W,WLF,A,82.52,+69 kg Women,0,1,327,OCEANIA YOUTH CHAMPIONSHIPS,2015-07-06,-55,55,56,56,65,67,70,70,126
8,9,8,TANO Motoria Vicmoria Celina Jacy,14978,2000-03-07,15.3,W,NIU,A,83.2,+69 kg Women,0,1,327,OCEANIA YOUTH CHAMPIONSHIPS,2015-07-06,37,43,-45,43,45,48,-55,48,91
NA,8,NA,WAINTAU Tenunaki,16026,1998-09-02,16.8,W,KIR,A,92.76,+69 kg Women,0,1,327,OCEANIA YOUTH CHAMPIONSHIPS,2015-07-06,45,50,-55,50,-60,-60,-60,NA,NA
NA,NA,NA,ELIKO Togafiti,4316,1998-02-16,17.4,W,TUV,A,86.42,+69 kg Women,0,1,327,OCEANIA YOUTH CHAMPIONSHIPS,2015-07-06,-60,-60,-60,NA,NA,NA,NA,NA,NA
1,1,1,SETEFANO Joachim Tuigamala Ofisa,13864,1998-07-18,17,M,NZL,A,147.32,+94 kg Men,0,1,327,OCEANIA YOUTH CHAMPIONSHIPS,2015-07-06,110,115,-120,115,140,145,150,150,265
2,2,2,TIVOLI Montel Iatuma Rupuha,15193,1998-11-05,16.7,M,NZL,A,95.66,+94 kg Men,0,1,327,OCEANIA YOUTH CHAMPIONSHIPS,2015-07-06,103,110,-115,110,135,141,-145,141,251
3,4,3,SITAGATA Malaki Atonio Jr.,14248,1999-04-11,16.2,M,ASA,A,117.46,+94 kg Men,0,1,327,OCEANIA YOUTH CHAMPIONSHIPS,2015-07-06,-100,102,107,107,-140,140,-146,140,247
4,3,4,LEWIS Marcus Norman,8620,1998-03-10,17.3,M,AUS,A,110.94,+94 kg Men,0,1,327,OCEANIA YOUTH CHAMPIONSHIPS,2015-07-06,-110,110,-117,110,135,-145,-145,135,245
1,1,1,OVIA Bea,11475,1998-05-06,17.2,W,PNG,A,47.81,48 kg Women,0,1,327,OCEANIA YOUTH CHAMPIONSHIPS,2015-07-06,48,53,55,55,60,65,70,70,125
2,2,2,BAKAEKIRI Monita,1609,1999-02-02,16.4,W,KIR,A,47.7,48 kg Women,0,1,327,OCEANIA YOUTH CHAMPIONSHIPS,2015-07-06,40,42,45,45,55,60,-66,60,105
3,3,3,UEPA Bernada,15520,2000-07-07,15,W,NRU,A,46.37,48 kg Women,0,1,327,OCEANIA YOUTH CHAMPIONSHIPS,2015-07-06,35,-40,40,40,45,51,-53,51,91
1,1,1,HENI Lohia,6010,1998-07-01,17,M,PNG,A,47.53,50 kg Men,0,1,327,OCEANIA YOUTH CHAMPIONSHIPS,2015-07-06,70,77,-80,77,-80,80,-89,80,157
2,3,2,ALEX Lohia Junior,673,1999-11-15,15.6,M,PNG,A,48.06,50 kg Men,0,1,327,OCEANIA YOUTH CHAMPIONSHIPS,2015-07-06,-55,55,-60,55,70,-75,-75,70,125
3,2,3,CAIN Shadrach,2542,1999-07-27,15.9,M,NRU,A,48.62,50 kg Men,0,1,327,OCEANIA YOUTH CHAMPIONSHIPS,2015-07-06,-55,55,57,57,65,-72,-72,65,122
1,1,2,LAWGUN Paige Marion Ng,8447,1999-04-10,16.2,W,NZL,A,50.52,53 kg Women,0,1,327,OCEANIA YOUTH CHAMPIONSHIPS,2015-07-06,47,50,52,52,58,62,64,64,116
2,2,3,DANIEL Ricci Pheaulika,3588,2002-08-10,12.9,W,NRU,A,51.8,53 kg Women,0,1,327,OCEANIA YOUTH CHAMPIONSHIPS,2015-07-06,45,50,-52,50,-60,60,62,62,112
3,4,4,MARAGA Emily Geua,9427,1999-04-18,16.2,W,PNG,A,51.27,53 kg Women,0,1,327,OCEANIA YOUTH CHAMPIONSHIPS,2015-07-06,45,-50,-50,45,60,-63,-63,60,105
