total_rank,snatch_rank,cleanjerk_rank,name,athlete_id,date_of_birth,age,gender,nation,group,bw,category,dq,old_classes,event_id,event,date,snatch_lift1,snatch_lift2,snatch_lift3,snatch_best,cleanjerk_lift1,cleanjerk_lift2,cleanjerk_lift3,cleanjerk_best,total
1,2,2,SALIMIKORDASIABI Behdad,13414,1989-12-08,20.8,M,IRI,A,162.01,+105 kg Men,0,1,116,78th MEN's and 21st WOMEN's WORLD CHAMPIONSHIPS,2010-09-16,203,208,-211,208,241,245,-247,245,453
2,5,1,STEINER Matthias,14535,1982-08-25,28.1,M,GER,A,146.07,+105 kg Men,0,1,116,78th MEN's and 21st WOMEN's WORLD CHAMPIONSHIPS,2010-09-16,190,194,-196,194,233,241,246,246,440
3,3,5,UDACHYN Artem,15510,1980-03-26,30.5,M,UKR,A,158.13,+105 kg Men,0,1,116,78th MEN's and 21st WOMEN's WORLD CHAMPIONSHIPS,2010-09-16,195,201,205,205,235,-242,NA,235,440
4,13,3,JEON Sang-Guen,6842,1981-02-28,29.5,M,KOR,A,158.89,+105 kg Men,0,1,116,78th MEN's and 21st WOMEN's WORLD CHAMPIONSHIPS,2010-09-16,-185,185,-190,185,230,-241,242,242,427
5,7,4,ANOUSHIRAVANI HAMLABAD Sajjad,1140,1984-05-12,26.3,M,IRI,A,149.29,+105 kg Men,0,1,116,78th MEN's and 21st WOMEN's WORLD CHAMPIONSHIPS,2010-09-16,-185,185,191,191,-228,228,235,235,426
6,8,6,KOZLOV Andrey,8048,1982-09-27,28,M,RUS,A,147.69,+105 kg Men,0,1,116,78th MEN's and 21st WOMEN's WORLD CHAMPIONSHIPS,2010-09-16,185,190,-195,190,230,-238,-240,230,420
8,6,9,AN Yong-Kwon,1037,1982-10-15,27.9,M,KOR,A,141.25,+105 kg Men,0,1,116,78th MEN's and 21st WOMEN's WORLD CHAMPIONSHIPS,2010-09-16,-190,-190,191,191,225,NA,NA,225,416
NA,1,NA,CHIGISHEV Evgeny,3094,1979-05-28,31.3,M,RUS,A,133.96,+105 kg Men,0,1,116,78th MEN's and 21st WOMEN's WORLD CHAMPIONSHIPS,2010-09-16,202,207,210,210,-240,-241,-241,NA,NA
NA,4,NA,SCERBATIHS Viktors,13689,1974-06-10,36.3,M,LAT,A,132.36,+105 kg Men,0,1,116,78th MEN's and 21st WOMEN's WORLD CHAMPIONSHIPS,2010-09-16,190,195,200,200,-231,-232,-235,NA,NA
NA,10,NA,VELAGIC Almir,15812,1981-08-22,29.1,M,GER,A,138.13,+105 kg Men,0,1,116,78th MEN's and 21st WOMEN's WORLD CHAMPIONSHIPS,2010-09-16,186,-191,-191,186,NA,NA,NA,NA,NA
NA,NA,13,SHYMECHKO Ihor,14099,1986-05-27,24.3,M,UKR,A,136.14,+105 kg Men,0,1,116,78th MEN's and 21st WOMEN's WORLD CHAMPIONSHIPS,2010-09-16,-200,-200,-201,NA,220,-230,-231,220,NA
7,9,7,MASSOUD Mohamed Ehsan Attia,9610,1984-01-11,26.7,M,EGY,B,149.13,+105 kg Men,0,1,116,78th MEN's and 21st WOMEN's WORLD CHAMPIONSHIPS,2010-09-16,180,186,190,190,221,228,NA,228,418
9,12,12,PAPAGERIDIS Dimitrios,11653,1986-04-11,24.4,M,GRE,B,134.72,+105 kg Men,0,1,116,78th MEN's and 21st WOMEN's WORLD CHAMPIONSHIPS,2010-09-16,177,182,185,185,210,215,220,220,405
10,18,8,CHEN Shih-Chieh,3002,1989-11-27,20.8,M,TPE,B,135.85,+105 kg Men,0,1,116,78th MEN's and 21st WOMEN's WORLD CHAMPIONSHIPS,2010-09-16,170,175,-178,175,210,223,226,226,401
11,16,11,ZHARNASEK Yauheni,16829,1987-08-09,23.1,M,BLR,B,142.94,+105 kg Men,0,1,116,78th MEN's and 21st WOMEN's WORLD CHAMPIONSHIPS,2010-09-16,175,-180,180,180,210,215,221,221,401
12,11,14,TURMANIDZE Irakli,15474,1984-12-13,25.8,M,GEO,B,120.36,+105 kg Men,0,1,116,78th MEN's and 21st WOMEN's WORLD CHAMPIONSHIPS,2010-09-16,175,180,185,185,205,210,215,215,400
13,20,10,JUDGE Patrick,7016,1986-03-06,24.5,M,USA,B,155.05,+105 kg Men,0,1,116,78th MEN's and 21st WOMEN's WORLD CHAMPIONSHIPS,2010-09-16,165,173,-178,173,-215,215,223,223,396
14,15,15,ORSAG Jiri,11374,1989-01-05,21.7,M,CZE,B,121.84,+105 kg Men,0,1,116,78th MEN's and 21st WOMEN's WORLD CHAMPIONSHIPS,2010-09-16,175,-180,180,180,215,-221,-225,215,395
15,14,18,"NAGY Peter",10659,1986-01-16,24.7,M,HUN,B,150.25,+105 kg Men,0,1,116,78th MEN's and 21st WOMEN's WORLD CHAMPIONSHIPS,2010-09-16,183,-190,-191,183,-212,212,-218,212,395
16,19,16,OTA Kazuomi,11433,1986-07-01,24.2,M,JPN,B,144.1,+105 kg Men,0,1,116,78th MEN's and 21st WOMEN's WORLD CHAMPIONSHIPS,2010-09-16,175,-180,-180,175,210,214,-221,214,389
17,17,21,DOLEGA Daniel,4014,1988-12-16,21.8,M,POL,B,116.38,+105 kg Men,0,1,116,78th MEN's and 21st WOMEN's WORLD CHAMPIONSHIPS,2010-09-16,173,178,-183,178,202,-212,-212,202,380
18,21,20,ARTEAGA GARCIA Julio Cesar,1306,1986-03-09,24.5,M,ECU,B,133.41,+105 kg Men,0,1,116,78th MEN's and 21st WOMEN's WORLD CHAMPIONSHIPS,2010-09-16,163,168,172,172,207,-217,-220,207,379
20,26,19,HEJDA Petr,5988,1983-11-13,26.8,M,CZE,B,137.22,+105 kg Men,0,1,116,78th MEN's and 21st WOMEN's WORLD CHAMPIONSHIPS,2010-09-16,158,163,-166,163,205,210,-215,210,373
21,22,22,REMEZA Egidijus,12679,1983-04-03,27.5,M,LTU,B,108.5,+105 kg Men,0,1,116,78th MEN's and 21st WOMEN's WORLD CHAMPIONSHIPS,2010-09-16,165,170,-175,170,200,-207,-207,200,370
19,24,17,KOBALADZE George,7841,1976-05-24,34.3,M,CAN,C,126.17,+105 kg Men,0,1,116,78th MEN's and 21st WOMEN's WORLD CHAMPIONSHIPS,2010-09-16,-162,-162,165,165,212,-218,-218,212,377
22,25,24,KRUZEL Ondrej,8111,1988-08-23,22.1,M,SVK,C,129.83,+105 kg Men,0,1,116,78th MEN's and 21st WOMEN's WORLD CHAMPIONSHIPS,2010-09-16,157,163,-168,163,199,-205,-207,199,362
23,23,25,LOPEZ BOBADILLA Christian Alberto,8928,1984-03-30,26.5,M,GUA,C,120.43,+105 kg Men,0,1,116,78th MEN's and 21st WOMEN's WORLD CHAMPIONSHIPS,2010-09-16,-165,165,-171,165,190,-196,196,196,361
24,28,26,CHAO Shih-Chieh,2899,1990-08-19,20.1,M,TPE,C,138.42,+105 kg Men,0,1,116,78th MEN's and 21st WOMEN's WORLD CHAMPIONSHIPS,2010-09-16,-160,160,-165,160,195,-203,-203,195,355
25,31,23,ITO Collin,6649,1987-04-05,23.4,M,USA,C,130.81,+105 kg Men,0,1,116,78th MEN's and 21st WOMEN's WORLD CHAMPIONSHIPS,2010-09-16,146,-150,-152,146,191,196,200,200,346
26,29,27,SARAIVA REIS Fernando,13597,1990-03-10,20.5,M,BRA,C,122.98,+105 kg Men,0,1,116,78th MEN's and 21st WOMEN's WORLD CHAMPIONSHIPS,2010-09-16,-155,-155,155,155,-190,190,NA,190,345
27,30,28,ROININEN Teemu Tapio,13003,1986-07-10,24.2,M,FIN,C,138.46,+105 kg Men,0,1,116,78th MEN's and 21st WOMEN's WORLD CHAMPIONSHIPS,2010-09-16,145,149,152,152,190,-196,-197,190,342
28,33,29,SANDEEP Kumar,13511,1980-01-01,30.7,M,IND,C,114.28,+105 kg Men,0,1,116,78th MEN's and 21st WOMEN's WORLD CHAMPIONSHIPS,2010-09-16,132,137,141,141,175,180,183,183,324
29,32,30,RUPINDER Singh,13189,1985-08-15,25.1,M,IND,C,112.57,+105 kg Men,0,1,116,78th MEN's and 21st WOMEN's WORLD CHAMPIONSHIPS,2010-09-16,137,145,-150,145,175,-180,-180,175,320
30,34,31,AINSLIE William,378,1979-08-02,31.1,M,RSA,C,133.97,+105 kg Men,0,1,116,78th MEN's and 21st WOMEN's WORLD CHAMPIONSHIPS,2010-09-16,127,133,-138,133,165,-170,170,170,303
NA,27,NA,TALAKHADZE Lasha,14907,1993-10-02,17,M,GEO,C,130.34,+105 kg Men,0,1,116,78th MEN's and 21st WOMEN's WORLD CHAMPIONSHIPS,2010-09-16,157,-162,162,162,-180,-180,NA,NA,NA
1,1,3,KASHIRINA Tatiana,7306,1991-01-24,19.6,W,RUS,A,96.93,+75 kg Women,0,1,116,78th MEN's and 21st WOMEN's WORLD CHAMPIONSHIPS,2010-09-16,135,141,145,145,165,170,-175,170,315
2,2,1,MENG Suping,9884,1989-07-17,21.2,W,CHN,A,115.72,+75 kg Women,0,1,116,78th MEN's and 21st WOMEN's WORLD CHAMPIONSHIPS,2010-09-16,120,126,131,131,165,177,179,179,310
3,3,2,JANG Mi-ran,6739,1983-10-09,26.9,W,KOR,A,116.12,+75 kg Women,0,1,116,78th MEN's and 21st WOMEN's WORLD CHAMPIONSHIPS,2010-09-16,125,-130,130,130,167,-176,179,179,309
4,5,5,ABORNEVA Alexandra,152,1986-10-30,23.9,W,KAZ,A,94.84,+75 kg Women,0,1,116,78th MEN's and 21st WOMEN's WORLD CHAMPIONSHIPS,2010-09-16,113,-117,-120,113,145,147,-155,147,260
5,6,6,NIEVE ARROYO Oliba Seledina,10972,1977-11-25,32.8,W,ECU,A,92.09,+75 kg Women,0,1,116,78th MEN's and 21st WOMEN's WORLD CHAMPIONSHIPS,2010-09-16,107,112,-117,112,140,-146,146,146,258
6,4,7,DOVHAL Yuliya,4082,1983-06-02,27.3,W,UKR,A,87.43,+75 kg Women,0,1,116,78th MEN's and 21st WOMEN's WORLD CHAMPIONSHIPS,2010-09-16,115,-120,-120,115,137,-142,142,142,257
10,12,8,CHERNIAVSKA Svitlana,3056,1984-02-12,26.6,W,UKR,A,103.6,+75 kg Women,0,1,116,78th MEN's and 21st WOMEN's WORLD CHAMPIONSHIPS,2010-09-16,106,-110,-110,106,134,138,141,141,247
NA,NA,NA,KHURSHUDYAN Hripsime,7596,1987-07-27,23.1,W,ARM,A,86.05,+75 kg Women,1,1,116,78th MEN's and 21st WOMEN's WORLD CHAMPIONSHIPS,2010-09-16,123,-130,-130,NA,152,160,NA,NA,NA
7,7,10,SHIMAMOTO Mami,14024,1987-09-24,23,W,JPN,B,101.39,+75 kg Women,0,1,116,78th MEN's and 21st WOMEN's WORLD CHAMPIONSHIPS,2010-09-16,106,110,112,112,137,140,-144,140,252
8,13,4,JONAI Fumiko,6959,1985-02-19,25.6,W,JPN,B,107.22,+75 kg Women,0,1,116,78th MEN's and 21st WOMEN's WORLD CHAMPIONSHIPS,2010-09-16,100,-103,103,103,140,144,148,148,251
9,8,11,ROBLES Sarah Elizabeth,12905,1988-08-01,22.1,W,USA,B,122.24,+75 kg Women,0,1,116,78th MEN's and 21st WOMEN's WORLD CHAMPIONSHIPS,2010-09-16,104,108,111,111,-139,-140,140,140,251
11,11,9,IBRAHIEM MOHAMED Afaf,6482,1989-02-05,21.6,W,EGY,B,99.47,+75 kg Women,0,1,116,78th MEN's and 21st WOMEN's WORLD CHAMPIONSHIPS,2010-09-16,101,-106,106,106,131,136,140,140,246
