total_rank,snatch_rank,cleanjerk_rank,name,athlete_id,date_of_birth,age,gender,nation,group,bw,category,dq,old_classes,event_id,event,date,snatch_lift1,snatch_lift2,snatch_lift3,snatch_best,cleanjerk_lift1,cleanjerk_lift2,cleanjerk_lift3,cleanjerk_best,total
1,1,1,TALO Orepa Rosery,11850,1999-04-12,15.117808219178082,W,ASA,A,111.25,+69 kg Women,0,1,285,2014 OCEANIAN YOUTH CH. (YOG Qualification),2014-05-25,65,70,78,78,80,85,90,90,168
2,2,2,MICHAEL Charmaine Mairi Raka,12204,1999-10-22,14.58904109589041,W,PNG,A,69.2,+69 kg Women,0,1,285,2014 OCEANIAN YOUTH CH. (YOG Qualification),2014-05-25,55,60,-65,60,70,75,78,78,138
3,3,3,MOANA Maraia,11932,1999-05-23,15.005479452054795,W,FIJ,A,69.85,+69 kg Women,0,1,285,2014 OCEANIAN YOUTH CH. (YOG Qualification),2014-05-25,53,58,-62,58,67,74,-78,74,132
4,4,4,AUSAGE Jennade Ferline,11688,1999-01-24,15.331506849315069,W,ASA,A,73.3,+69 kg Women,0,1,285,2014 OCEANIAN YOUTH CH. (YOG Qualification),2014-05-25,50,-55,55,55,65,-70,70,70,125
5,5,5,VEA Malia,10327,1997-04-15,17.10958904109589,W,NIU,A,73.65,+69 kg Women,0,1,285,2014 OCEANIAN YOUTH CH. (YOG Qualification),2014-05-25,40,45,50,50,-60,65,70,70,120
6,6,6,TANO Motoria Vicmoria Celina Jacy,12459,2000-03-07,14.216438356164383,W,NIU,A,88.2,+69 kg Women,0,1,285,2014 OCEANIAN YOUTH CH. (YOG Qualification),2014-05-25,35,43,45,45,45,52,-56,52,97
1,1,1,PAPALII Isaiah Fauatea,11437,1998-09-20,15.676712328767124,M,NZL,A,103.4,+94 kg Men,0,1,285,2014 OCEANIAN YOUTH CH. (YOG Qualification),2014-05-25,97,102,107,107,115,120,125,125,232
2,3,3,SITAGATA Malaki Atonio Jr.,11844,1999-04-11,15.12054794520548,M,ASA,A,110.95,+94 kg Men,0,1,285,2014 OCEANIAN YOUTH CH. (YOG Qualification),2014-05-25,85,92,98,98,115,119,122,122,220
3,5,2,MAXWELL Edward Peter,10394,1997-05-18,17.019178082191782,M,AUS,A,108.95,+94 kg Men,0,1,285,2014 OCEANIAN YOUTH CH. (YOG Qualification),2014-05-25,87,92,95,95,112,118,122,122,217
4,4,4,EARLE Devon,10313,1997-04-09,17.126027397260273,M,NZL,A,148.15,+94 kg Men,0,1,285,2014 OCEANIAN YOUTH CH. (YOG Qualification),2014-05-25,85,91,97,97,115,-121,-121,115,212
5,2,5,MALANI Wilisoni Tuiketei,11560,1998-11-18,15.515068493150684,M,FIJ,A,120.8,+94 kg Men,0,1,285,2014 OCEANIAN YOUTH CH. (YOG Qualification),2014-05-25,87,92,99,99,110,-116,-116,110,209
1,1,1,MARETA Maria,13193,2001-03-30,13.153424657534247,W,FIJ,A,41.5,44 kg Women,0,1,285,2014 OCEANIAN YOUTH CH. (YOG Qualification),2014-05-25,35,40,-43,40,50,-54,-54,50,90
2,2,2,GAVERA Korema Marie,12589,2000-05-18,14.01917808219178,W,PNG,A,42.8,44 kg Women,0,1,285,2014 OCEANIAN YOUTH CH. (YOG Qualification),2014-05-25,25,28,32,32,30,35,-40,35,67
1,1,1,OVIA Bea,11150,1998-05-06,16.052054794520547,W,PNG,A,47.35,48 kg Women,0,1,285,2014 OCEANIAN YOUTH CH. (YOG Qualification),2014-05-25,45,50,52,52,60,64,68,68,120
2,2,2,PARR Robin Bridget,10196,1997-02-24,17.246575342465754,W,AUS,A,46.65,48 kg Women,0,1,285,2014 OCEANIAN YOUTH CH. (YOG Qualification),2014-05-25,42,45,47,47,56,60,-62,60,107
3,3,3,LAWGUN Paige Marion Ng,11841,1999-04-10,15.123287671232877,W,NZL,A,46.2,48 kg Women,0,1,285,2014 OCEANIAN YOUTH CH. (YOG Qualification),2014-05-25,37,40,42,42,47,50,52,52,94
1,1,2,HENI Lohia,11272,1998-07-01,15.898630136986302,M,PNG,A,46.4,50 kg Men,0,1,285,2014 OCEANIAN YOUTH CH. (YOG Qualification),2014-05-25,55,60,-65,60,60,65,-70,65,125
2,2,1,NOU John,10742,1997-10-27,16.575342465753426,M,PNG,A,49.6,50 kg Men,0,1,285,2014 OCEANIAN YOUTH CH. (YOG Qualification),2014-05-25,50,-55,-55,50,60,65,70,70,120
1,1,1,SAGONE Ulina Tinaiadivila,10984,1998-02-18,16.263013698630136,W,FIJ,A,52.25,53 kg Women,0,1,285,2014 OCEANIAN YOUTH CH. (YOG Qualification),2014-05-25,53,57,60,60,67,72,-76,72,132
