total_rank,snatch_rank,cleanjerk_rank,name,athlete_id,date_of_birth,age,gender,nation,group,bw,category,dq,old_classes,event_id,event,date,snatch_lift1,snatch_lift2,snatch_lift3,snatch_best,cleanjerk_lift1,cleanjerk_lift2,cleanjerk_lift3,cleanjerk_best,total
1,NA,NA,SALIMIKORDASIABI Behdad,13506,1989-12-08,19.4,M,IRI,A,149.5,+105 kg Men,0,1,43,21st ASIAN SENIOR WOMEN'S 40th ASIAN SENIOR MEN'S CHAMPIONSHIPS,2009-05-09,0,0,0,190,0,0,0,231,421
2,NA,NA,BERKH Yakov,2003,1988-06-28,20.9,M,KAZ,A,108.25,+105 kg Men,0,1,43,21st ASIAN SENIOR WOMEN'S 40th ASIAN SENIOR MEN'S CHAMPIONSHIPS,2009-05-09,0,0,0,175,0,0,0,211,386
3,NA,NA,OTA Kazuomi,11509,1986-07-01,22.9,M,JPN,A,143.8,+105 kg Men,0,1,43,21st ASIAN SENIOR WOMEN'S 40th ASIAN SENIOR MEN'S CHAMPIONSHIPS,2009-05-09,0,0,0,170,0,0,0,211,381
4,NA,NA,CHEN Shih-Chieh,3021,1989-11-27,19.4,M,TPE,A,129.8,+105 kg Men,0,1,43,21st ASIAN SENIOR WOMEN'S 40th ASIAN SENIOR MEN'S CHAMPIONSHIPS,2009-05-09,0,0,0,160,0,0,0,210,370
5,NA,NA,ALDABERGENOV Aibol,645,1989-07-22,19.8,M,KAZ,A,107.75,+105 kg Men,0,1,43,21st ASIAN SENIOR WOMEN'S 40th ASIAN SENIOR MEN'S CHAMPIONSHIPS,2009-05-09,0,0,0,165,0,0,0,195,360
6,NA,NA,SANDEEP Kumar,13604,1980-01-01,29.4,M,IND,A,117.9,+105 kg Men,0,1,43,21st ASIAN SENIOR WOMEN'S 40th ASIAN SENIOR MEN'S CHAMPIONSHIPS,2009-05-09,0,0,0,135,0,0,0,182,317
7,NA,NA,GURPREET Singh,5706,1980-06-28,28.9,M,IND,A,107.4,+105 kg Men,0,1,43,21st ASIAN SENIOR WOMEN'S 40th ASIAN SENIOR MEN'S CHAMPIONSHIPS,2009-05-09,0,0,0,137,0,0,0,170,307
8,NA,NA,APRIYANTO Dedi,1190,1988-02-13,21.2,M,INA,A,138.9,+105 kg Men,0,1,43,21st ASIAN SENIOR WOMEN'S 40th ASIAN SENIOR MEN'S CHAMPIONSHIPS,2009-05-09,0,0,0,130,0,0,0,160,290
9,NA,NA,FEROZ Mohammad,4751,1979-11-14,29.5,M,BAN,A,130.3,+105 kg Men,0,1,43,21st ASIAN SENIOR WOMEN'S 40th ASIAN SENIOR MEN'S CHAMPIONSHIPS,2009-05-09,0,0,0,110,0,0,0,150,260
NA,NA,NA,SHARIFI SEDEH Rashid,14047,1984-09-21,24.6,M,IRI,A,141.9,+105 kg Men,1,1,43,21st ASIAN SENIOR WOMEN'S 40th ASIAN SENIOR MEN'S CHAMPIONSHIPS,2009-05-09,0,0,0,NA,0,0,0,NA,NA
1,NA,NA,KHROMOVA Tatyana,7636,1980-02-26,29.2,W,KAZ,A,78.3,+75 kg Women,0,1,43,21st ASIAN SENIOR WOMEN'S 40th ASIAN SENIOR MEN'S CHAMPIONSHIPS,2009-05-09,0,0,0,115,0,0,0,143,258
