total_rank,snatch_rank,cleanjerk_rank,name,athlete_id,date_of_birth,age,gender,nation,group,bw,category,dq,old_classes,event_id,event,date,snatch_lift1,snatch_lift2,snatch_lift3,snatch_best,cleanjerk_lift1,cleanjerk_lift2,cleanjerk_lift3,cleanjerk_best,total
1,1,1,BIDANI Walid,2059,1994-06-11,27,M,ALG,A,139.2,+109 kg Men,0,0,516,2021 African Championships,2021-05-24,180,190,201,201,-215,215,-232,215,416
1,1,1,ESSAMA OWONA Denis Joel,4481,1989-10-16,31.6,M,CMR,A,99,102 kg Men,0,0,516,2021 African Championships,2021-05-24,145,150,156,156,175,190,-195,190,346
2,2,2,SAADI Farid,13246,2001-09-28,19.7,M,ALG,A,102,102 kg Men,0,0,516,2021 African Championships,2021-05-24,-146,146,-155,146,-171,-171,171,171,317
3,3,3,REEDERS Christoffel Frederik,12649,1990-10-06,30.6,M,RSA,A,101.45,102 kg Men,0,0,516,2021 African Championships,2021-05-24,130,-136,-138,130,160,-165,-170,160,290
1,1,1,BACHA Aymen,1533,1999-10-26,21.6,M,TUN,A,107.5,109 kg Men,0,0,516,2021 African Championships,2021-05-24,170,-178,-178,170,200,-210,-220,200,370
2,2,2,DRIDI Ayoub,4102,2000-07-27,20.8,M,TUN,A,102.75,109 kg Men,0,0,516,2021 African Championships,2021-05-24,125,135,-145,135,160,-170,-170,160,295
1,1,1,RANDAFIARISON Rosina,12576,1999-12-29,21.4,W,MAD,A,43.5,45 kg Women,0,0,516,2021 African Championships,2021-05-24,55,-65,65,65,70,-80,-80,70,135
2,2,2,ODUOR Janet Atieno,11195,1993-12-23,27.4,W,KEN,A,43.2,45 kg Women,0,0,516,2021 African Championships,2021-05-24,30,42,-46,42,40,-50,50,50,92
1,2,1,KINGSLEY Stella Peter,7733,2002-11-13,18.5,W,NGR,A,47.95,49 kg Women,0,0,516,2021 African Championships,2021-05-24,68,71,-73,71,88,93,95,95,166
2,1,2,CHIHI Zohra,3096,1994-08-27,26.7,W,TUN,A,47.7,49 kg Women,0,0,516,2021 African Championships,2021-05-24,68,72,-75,72,81,88,92,92,164
3,3,3,NWAOKOLO Augustina Nkem,11117,1992-12-12,28.4,W,NGR,A,48.65,49 kg Women,0,0,516,2021 African Championships,2021-05-24,68,-71,71,71,85,89,-91,89,160
1,1,2,RAMIARIMANANA Jean Elariont Ricardo,12524,1999-07-22,21.8,M,MAD,A,55,55 kg Men,0,0,516,2021 African Championships,2021-05-24,-95,95,100,100,115,120,-122,120,220
2,2,1,CHETIOUI Abdelraouf,3068,1999-04-12,22.1,M,ALG,A,54.75,55 kg Men,0,0,516,2021 African Championships,2021-05-24,80,-91,-91,80,110,116,121,121,201
1,1,1,OLARINOYE Adijat Adenike,11253,1999-07-14,21.9,W,NGR,A,54.75,55 kg Women,0,0,516,2021 African Championships,2021-05-24,85,-90,90,90,105,110,NA,110,200
2,2,2,LAGHOUATI Fatima Zohra,8295,1999-02-27,22.2,W,ALG,A,55,55 kg Women,0,0,516,2021 African Championships,2021-05-24,60,-73,75,75,80,-90,-90,80,155
3,3,3,WANGECHI Caroline Wairimu,16099,1990-12-12,30.4,W,KEN,A,53.8,55 kg Women,0,0,516,2021 African Championships,2021-05-24,40,-52,-52,40,55,60,-67,60,100
1,1,1,FOLASHADE LAWAL Rafiatu,4819,1996-11-12,24.5,W,NGR,A,56.93,59 kg Women,0,0,516,2021 African Championships,2021-05-24,88,90,-92,90,109,111,-115,111,201
2,4,2,LANGAT Winny Chepngeno,8375,1988-07-03,32.9,W,KEN,A,57.93,59 kg Women,0,0,516,2021 African Championships,2021-05-24,55,61,-66,61,75,81,-85,81,142
3,5,3,MOYENGWA Magdeline,10438,2001-03-31,20.1,W,BOT,A,57.2,59 kg Women,0,0,516,2021 African Championships,2021-05-24,60,-65,-68,60,70,75,-80,75,135
NA,2,NA,LANDOULSI Nouha,8369,1998-05-05,23.1,W,TUN,A,56.55,59 kg Women,0,0,516,2021 African Championships,2021-05-24,-88,89,-91,89,-108,-110,-110,NA,NA
NA,3,NA,SPIES Anneke,14471,1993-06-28,27.9,W,RSA,A,59,59 kg Women,0,0,516,2021 African Championships,2021-05-24,-75,75,-80,75,-98,-98,-98,NA,NA
1,2,1,BOUHIJBHA Amine,2254,1996-02-28,25.2,M,TUN,A,60.35,61 kg Men,0,0,516,2021 African Championships,2021-05-24,113,-116,-119,113,143,-148,-148,143,256
2,1,2,APPAH Emmanuel Inemo,1176,1999-11-05,21.5,M,NGR,A,55.45,61 kg Men,0,0,516,2021 African Championships,2021-05-24,112,115,-119,115,-140,140,-145,140,255
3,3,3,ANDRIANTSITOHAINA Eric Herman,1094,1991-07-21,29.8,M,MAD,A,59.55,61 kg Men,0,0,516,2021 African Championships,2021-05-24,105,107,-111,107,132,-145,-147,132,239
4,4,4,FENNI Amor,4677,1993-10-01,27.6,M,ALG,A,60.95,61 kg Men,0,0,516,2021 African Championships,2021-05-24,100,-106,106,106,125,-131,131,131,237
5,5,5,NIYOYITA Davis,11002,2004-01-01,17.4,M,UGA,A,59.7,61 kg Men,0,0,516,2021 African Championships,2021-05-24,-90,90,96,96,120,-126,126,126,222
6,6,6,SEBOTA Nkhahle Thapelo,13752,1997-07-08,23.9,M,LES,A,60.75,61 kg Men,0,0,516,2021 African Championships,2021-05-24,-81,81,-88,81,105,-110,-115,105,186
7,7,7,KIVUMBI Mubarak Musoke,7780,1989-12-01,31.5,M,UGA,A,60.9,61 kg Men,0,0,516,2021 African Championships,2021-05-24,80,-83,-83,80,100,-105,-107,100,180
8,8,8,KGASWANE Kgotla Alphius N,7467,2000-07-07,20.9,M,BOT,A,60.15,61 kg Men,0,0,516,2021 African Championships,2021-05-24,60,70,-76,70,95,100,-105,100,170
