total_rank,snatch_rank,cleanjerk_rank,name,athlete_id,date_of_birth,age,gender,nation,group,bw,category,dq,old_classes,event_id,event,date,snatch_lift1,snatch_lift2,snatch_lift3,snatch_best,cleanjerk_lift1,cleanjerk_lift2,cleanjerk_lift3,cleanjerk_best,total
1,NA,NA,POKUSA Michal,12327,1987-05-11,22.3,M,SVK,A,127.25,+105 kg Men,0,1,52,XXVII LAUGARICIO CUP,2009-09-04,150,155,-160,155,197,-202,-202,197,352
2,NA,NA,KRUZEL Ondrej,8238,1988-08-23,21,M,SVK,A,125.15,+105 kg Men,0,1,52,XXVII LAUGARICIO CUP,2009-09-04,140,145,-150,145,180,190,200,200,345
3,NA,NA,HUDEC Radoslav,6492,1986-02-25,23.5,M,SVK,A,107.35,+105 kg Men,0,1,52,XXVII LAUGARICIO CUP,2009-09-04,105,-110,-112,105,130,-135,-140,130,235
1,NA,NA,KASIBA Timea,7427,1990-05-07,19.3,W,SRB,A,85.25,+75 kg Women,0,1,52,XXVII LAUGARICIO CUP,2009-09-04,65,-70,-70,65,75,-80,80,80,145
1,NA,NA,CIBULKA Lukas,3309,1987-08-09,22.1,M,CZE,A,96.5,105 kg Men,0,1,52,XXVII LAUGARICIO CUP,2009-09-04,-135,135,-140,135,175,180,0,180,315
2,NA,NA,SERENZES Daniel,14058,1988-06-09,21.2,M,SRB,A,101,105 kg Men,0,1,52,XXVII LAUGARICIO CUP,2009-09-04,120,130,135,135,160,-170,-170,160,295
3,NA,NA,KOZIENKA Lukas,8173,1989-06-30,20.2,M,SVK,A,94.75,105 kg Men,0,1,52,XXVII LAUGARICIO CUP,2009-09-04,124,-130,-133,124,165,-173,-173,165,289
4,NA,NA,ORAVEC Peter,11527,1991-04-16,18.4,M,SVK,A,94.9,105 kg Men,0,1,52,XXVII LAUGARICIO CUP,2009-09-04,115,120,125,125,150,155,160,160,285
5,NA,NA,PEKAR Jaroslav,12005,1981-12-08,27.7,M,CZE,A,98.3,105 kg Men,0,1,52,XXVII LAUGARICIO CUP,2009-09-04,105,110,115,115,133,-138,-140,133,248
1,NA,NA,KLIMPAROVA Petra,7933,1976-02-13,33.6,W,CZE,A,47.55,48 kg Women,0,1,52,XXVII LAUGARICIO CUP,2009-09-04,50,-52,-52,50,60,-63,-63,60,110
1,NA,NA,GASIOROVA Hana,5179,1993-12-06,15.7,W,CZE,A,52.75,53 kg Women,0,1,52,XXVII LAUGARICIO CUP,2009-09-04,49,52,-53,52,59,61,63,63,115
1,NA,NA,STASTNA Helena,14762,1993-07-07,16.2,W,CZE,A,56.95,58 kg Women,0,1,52,XXVII LAUGARICIO CUP,2009-09-04,32,-35,35,35,42,45,47,47,82
1,NA,NA,ORSAGOVA Lenka,11556,1983-09-20,26,W,CZE,A,62.35,63 kg Women,0,1,52,XXVII LAUGARICIO CUP,2009-09-04,80,83,86,86,105,108,-111,108,194
1,NA,NA,SLABY Petr,14514,1983-11-25,25.8,M,CZE,A,64.45,69 kg Men,0,1,52,XXVII LAUGARICIO CUP,2009-09-04,-100,102,-105,102,133,140,143,143,245
2,NA,NA,ROZA Adam,13335,1989-12-11,19.7,M,CZE,A,67.75,69 kg Men,0,1,52,XXVII LAUGARICIO CUP,2009-09-04,-95,95,101,101,122,126,129,129,230
3,NA,NA,"NAVRATIL Petr",10977,1991-03-26,18.4,M,CZE,A,64.9,69 kg Men,0,1,52,XXVII LAUGARICIO CUP,2009-09-04,85,90,-92,90,105,109,-111,109,199
4,NA,NA,JAROS Daniel,6881,1982-01-14,27.6,M,AUT,A,68.45,69 kg Men,0,1,52,XXVII LAUGARICIO CUP,2009-09-04,-75,75,80,80,90,95,-100,95,175
1,NA,NA,KLADIVOVA Pavla,7913,1984-10-03,24.9,W,CZE,A,67.65,69 kg Women,0,1,52,XXVII LAUGARICIO CUP,2009-09-04,80,-83,-84,80,95,-100,101,101,181
2,NA,NA,VUKAS Silvana,16253,1985-03-31,24.4,W,SRB,A,65.15,69 kg Women,0,1,52,XXVII LAUGARICIO CUP,2009-09-04,70,75,-80,75,97,101,-103,101,176
3,NA,NA,LOZOVA Laura,9143,1988-07-06,21.2,W,CZE,A,63.45,69 kg Women,0,1,52,XXVII LAUGARICIO CUP,2009-09-04,-66,66,-71,66,85,-90,-90,85,151
4,NA,NA,HORNA Magdalena,6345,1982-08-14,27.1,W,SVK,A,65.55,69 kg Women,0,1,52,XXVII LAUGARICIO CUP,2009-09-04,-55,57,65,65,65,72,-75,72,137
5,NA,NA,SARANOVA Iva,13815,1991-08-06,18.1,W,CZE,A,66.6,69 kg Women,0,1,52,XXVII LAUGARICIO CUP,2009-09-04,58,61,-63,61,70,74,-75,74,135
6,NA,NA,FALTIN Cecilia,4631,1987-05-08,22.3,W,AUT,A,64.8,69 kg Women,0,1,52,XXVII LAUGARICIO CUP,2009-09-04,58,-63,63,63,65,-70,70,70,133
7,NA,NA,KORYTAROVA Helena,8111,1990-03-15,19.5,W,CZE,A,65.5,69 kg Women,0,1,52,XXVII LAUGARICIO CUP,2009-09-04,-50,50,55,55,60,-65,-65,60,115
8,NA,NA,VASKOVA Barbora,16023,1993-02-22,16.5,W,CZE,A,64.45,69 kg Women,0,1,52,XXVII LAUGARICIO CUP,2009-09-04,42,45,-48,45,62,67,-70,67,112
9,NA,NA,ZIGOVA Dominika,17154,1992-09-14,17,W,SVK,A,66.75,69 kg Women,0,1,52,XXVII LAUGARICIO CUP,2009-09-04,40,44,-46,44,50,55,-57,55,99
1,NA,NA,GOGOROVA Eleonora,5359,1990-01-15,19.6,W,SVK,A,70.8,75 kg Women,0,1,52,XXVII LAUGARICIO CUP,2009-09-04,65,67,-70,67,83,-88,-88,83,150
2,NA,NA,GOLDSCHMIDT Petra,5372,1989-05-20,20.3,W,AUT,A,73.7,75 kg Women,0,1,52,XXVII LAUGARICIO CUP,2009-09-04,45,50,-55,50,65,70,75,75,125
3,NA,NA,KONCZOVA Lenka,8047,1990-05-14,19.3,W,SVK,A,71.6,75 kg Women,0,1,52,XXVII LAUGARICIO CUP,2009-09-04,38,42,-45,42,48,-55,-55,48,90
1,NA,NA,GRUBER Christian,5628,1985-09-03,24,M,AUT,A,71.75,77 kg Men,0,1,52,XXVII LAUGARICIO CUP,2009-09-04,95,102,-105,102,-110,110,-115,110,212
2,NA,NA,HERAK Peter,6124,1960-12-23,48.7,M,SVK,A,77,77 kg Men,0,1,52,XXVII LAUGARICIO CUP,2009-09-04,-91,91,93,93,-105,105,107,107,200
3,NA,NA,UNTERREINER Werner,15806,1987-06-30,22.2,M,AUT,A,69.4,77 kg Men,0,1,52,XXVII LAUGARICIO CUP,2009-09-04,45,52,55,55,57,62,66,66,121
1,NA,NA,TKAC Richard,15438,1985-05-24,24.3,M,SVK,A,84.65,85 kg Men,0,1,52,XXVII LAUGARICIO CUP,2009-09-04,140,-145,148,148,165,170,175,175,323
2,NA,NA,DAUDA Miroslav,3683,1989-02-07,20.6,M,SVK,A,81,85 kg Men,0,1,52,XXVII LAUGARICIO CUP,2009-09-04,108,112,-117,112,135,-140,-140,135,247
3,NA,NA,HATALA Robert,6032,1991-07-18,18.1,M,SVK,A,83.15,85 kg Men,0,1,52,XXVII LAUGARICIO CUP,2009-09-04,100,-105,-105,100,110,120,125,125,225
4,NA,NA,FORSTER Philipp,4911,1994-02-14,15.6,M,AUT,A,79.6,85 kg Men,0,1,52,XXVII LAUGARICIO CUP,2009-09-04,85,90,95,95,-110,-115,115,115,210
1,NA,NA,TROLL Jurgen,15612,1981-12-23,27.7,M,AUT,A,89.25,94 kg Men,0,1,52,XXVII LAUGARICIO CUP,2009-09-04,124,130,135,135,158,-166,166,166,301
2,NA,NA,TOMIC Igor,15490,1987-11-06,21.8,M,SRB,A,88,94 kg Men,0,1,52,XXVII LAUGARICIO CUP,2009-09-04,115,120,-123,120,155,-160,-160,155,275
3,NA,NA,MASNICA Adam,9748,1990-09-06,19,M,SVK,A,90.65,94 kg Men,0,1,52,XXVII LAUGARICIO CUP,2009-09-04,115,-120,-121,115,145,150,-155,150,265
4,NA,NA,JANAK Peter,6841,1988-09-25,20.9,M,SVK,A,87.1,94 kg Men,0,1,52,XXVII LAUGARICIO CUP,2009-09-04,120,-125,-125,120,140,-145,-145,140,260
5,NA,NA,PASKA Vojtech,11928,1988-07-27,21.1,M,CZE,A,91.95,94 kg Men,0,1,52,XXVII LAUGARICIO CUP,2009-09-04,105,110,115,115,-140,140,145,145,260
6,NA,NA,CHROMIK Martin,3260,1982-04-06,27.4,M,AUT,A,90.05,94 kg Men,0,1,52,XXVII LAUGARICIO CUP,2009-09-04,-100,100,110,110,127,134,-140,134,244
7,NA,NA,ZILAVA Jakub,17156,1994-05-13,15.3,M,SVK,A,90.7,94 kg Men,0,1,52,XXVII LAUGARICIO CUP,2009-09-04,100,-103,105,105,-127,127,-130,127,232
NA,NA,NA,POKUSA Matus,12326,1988-09-29,20.9,M,SVK,A,91.6,94 kg Men,0,1,52,XXVII LAUGARICIO CUP,2009-09-04,-130,-130,-130,NA,150,-160,-160,150,NA
