total_rank,snatch_rank,cleanjerk_rank,name,athlete_id,date_of_birth,age,gender,nation,group,bw,category,dq,old_classes,event_id,event,date,snatch_lift1,snatch_lift2,snatch_lift3,snatch_best,cleanjerk_lift1,cleanjerk_lift2,cleanjerk_lift3,cleanjerk_best,total
1,1,1,OVCHINNIKOVA Nadezhda,10307,1997-04-07,17.057534246575344,W,RUS,A,74.07,+69 kg Women,0,1,282,2014 EUROPEAN YOUTH CH. (YOG Qualification),2014-04-28,90,95,-97,95,106,110,111,111,206
2,2,2,WCISLAK Eliza,10175,1997-02-16,17.194520547945206,W,POL,A,81.22,+69 kg Women,0,1,282,2014 EUROPEAN YOUTH CH. (YOG Qualification),2014-04-28,88,91,95,95,105,-110,111,111,206
3,3,3,KACZMARCZYK Kinga,10511,1997-07-10,16.8,W,POL,A,75.87,+69 kg Women,0,1,282,2014 EUROPEAN YOUTH CH. (YOG Qualification),2014-04-28,90,-95,-95,90,105,108,110,110,200
4,4,4,BARANOVA Yelyzaveta,11539,1998-11-05,15.476712328767123,W,UKR,A,86.93,+69 kg Women,0,1,282,2014 EUROPEAN YOUTH CH. (YOG Qualification),2014-04-28,86,-89,89,89,104,107,110,110,199
5,5,5,TRUMMER Lena,10667,1997-09-16,16.613698630136987,W,GER,A,85.09,+69 kg Women,0,1,282,2014 EUROPEAN YOUTH CH. (YOG Qualification),2014-04-28,80,84,86,86,98,102,-105,102,188
6,6,6,DALALYAN Arpine,11750,1999-02-18,15.189041095890412,W,ARM,A,96.28,+69 kg Women,0,1,282,2014 EUROPEAN YOUTH CH. (YOG Qualification),2014-04-28,69,73,76,76,101,-106,-106,101,177
7,11,7,CATALDO Anna Chiara,11511,1998-10-29,15.495890410958904,W,ITA,A,81.6,+69 kg Women,0,1,282,2014 EUROPEAN YOUTH CH. (YOG Qualification),2014-04-28,-65,65,-75,65,85,92,95,95,160
8,7,8,GYURUS Barbara,11368,1998-08-12,15.70958904109589,W,HUN,A,111.8,+69 kg Women,0,1,282,2014 EUROPEAN YOUTH CH. (YOG Qualification),2014-04-28,63,67,70,70,83,87,90,90,160
9,8,9,AGHABEKYAN Diana,11775,1999-03-03,15.153424657534247,W,ARM,A,70.16,+69 kg Women,0,1,282,2014 EUROPEAN YOUTH CH. (YOG Qualification),2014-04-28,60,65,67,67,80,85,87,87,154
10,9,10,SPINA Francesca,10534,1997-07-19,16.775342465753425,W,ITA,A,113.97,+69 kg Women,0,1,282,2014 EUROPEAN YOUTH CH. (YOG Qualification),2014-04-28,55,63,67,67,75,80,86,86,153
11,10,11,PAKOZDI Eva,12382,2000-01-25,14.254794520547945,W,HUN,A,114.14,+69 kg Women,0,1,282,2014 EUROPEAN YOUTH CH. (YOG Qualification),2014-04-28,63,66,-69,66,73,77,80,80,146
1,1,1,MARTIROSYAN Simon,10176,1997-02-17,17.19178082191781,M,ARM,A,108.6,+94 kg Men,0,1,282,2014 EUROPEAN YOUTH CH. (YOG Qualification),2014-04-28,160,170,182,182,195,215,-221,215,397
2,3,2,AKHMEDIANOV Iurii,10231,1997-03-09,17.136986301369863,M,RUS,A,133.1,+94 kg Men,0,1,282,2014 EUROPEAN YOUTH CH. (YOG Qualification),2014-04-28,146,151,-156,151,182,190,-195,190,341
3,2,3,KAJDOCI Tamas,10337,1997-04-21,17.019178082191782,M,SRB,A,122.2,+94 kg Men,0,1,282,2014 EUROPEAN YOUTH CH. (YOG Qualification),2014-04-28,145,150,155,155,177,185,-188,185,340
4,4,4,COULLET Anthony Jean Pierre,10088,1997-01-10,17.295890410958904,M,FRA,A,127.8,+94 kg Men,0,1,282,2014 EUROPEAN YOUTH CH. (YOG Qualification),2014-04-28,130,137,-142,137,168,178,184,184,321
5,6,5,DIMITROV Dimitar Monev,10826,1997-12-11,16.378082191780823,M,BUL,A,137.3,+94 kg Men,0,1,282,2014 EUROPEAN YOUTH CH. (YOG Qualification),2014-04-28,119,126,131,131,154,166,-172,166,297
6,5,6,JARNUT Radoslaw,10309,1997-04-08,17.054794520547944,M,POL,A,131.35,+94 kg Men,0,1,282,2014 EUROPEAN YOUTH CH. (YOG Qualification),2014-04-28,-135,135,-139,135,-160,161,-165,161,296
7,7,7,HOLOCSI Krisztian,11411,1998-09-08,15.635616438356164,M,SVK,A,108.1,+94 kg Men,0,1,282,2014 EUROPEAN YOUTH CH. (YOG Qualification),2014-04-28,120,125,-128,125,153,158,-163,158,283
8,10,8,MIKOVICS Attila,11493,1998-10-20,15.520547945205479,M,HUN,A,119.8,+94 kg Men,0,1,282,2014 EUROPEAN YOUTH CH. (YOG Qualification),2014-04-28,115,120,-123,120,145,150,155,155,275
9,8,10,BACHIR EL HARRAOUI Abiolah,11348,1998-08-04,15.731506849315068,M,ESP,A,105.8,+94 kg Men,0,1,282,2014 EUROPEAN YOUTH CH. (YOG Qualification),2014-04-28,-118,118,122,122,145,150,-155,150,272
10,9,9,VINCI Alessandro,11754,1999-02-21,15.180821917808219,M,ITA,A,108.35,+94 kg Men,0,1,282,2014 EUROPEAN YOUTH CH. (YOG Qualification),2014-04-28,100,114,121,121,130,145,151,151,272
11,11,11,BANI Federico,10335,1997-04-21,17.019178082191782,M,ITA,A,139.5,+94 kg Men,0,1,282,2014 EUROPEAN YOUTH CH. (YOG Qualification),2014-04-28,110,120,-131,120,140,150,-160,150,270
12,12,12,JUCIUS Deivydas,11607,1998-12-17,15.361643835616439,M,LTU,A,113.42,+94 kg Men,0,1,282,2014 EUROPEAN YOUTH CH. (YOG Qualification),2014-04-28,95,-100,100,100,115,120,-125,120,220
1,3,1,DUDOGLU Georgiana,11020,1998-03-07,16.14246575342466,W,ROU,A,43.8,44 kg Women,0,1,282,2014 EUROPEAN YOUTH CH. (YOG Qualification),2014-04-28,56,59,-61,59,74,78,81,81,140
2,2,2,KARAKOL Gamze,11603,1998-12-15,15.367123287671232,W,TUR,A,43.57,44 kg Women,0,1,282,2014 EUROPEAN YOUTH CH. (YOG Qualification),2014-04-28,55,-58,59,59,73,77,-79,77,136
3,4,3,POPOVICI Alina-Alexandra,12846,2000-10-01,13.572602739726028,W,ROU,A,41.85,44 kg Women,0,1,282,2014 EUROPEAN YOUTH CH. (YOG Qualification),2014-04-28,54,58,-61,58,70,-74,-74,70,128
4,1,5,PAGLIARO Alessandra,10526,1997-07-16,16.783561643835615,W,ITA,A,43.05,44 kg Women,0,1,282,2014 EUROPEAN YOUTH CH. (YOG Qualification),2014-04-28,57,60,-63,60,-68,68,-72,68,128
5,5,4,OLESKIEWICZ Sylwia Malgorzata,11989,1999-06-23,14.846575342465753,W,POL,A,42.7,44 kg Women,0,1,282,2014 EUROPEAN YOUTH CH. (YOG Qualification),2014-04-28,55,-57,58,58,66,69,-71,69,127
6,6,7,NGUEN Nadezhda-Mey Tuy,12670,2000-07-01,13.824657534246576,W,BUL,A,43.72,44 kg Women,0,1,282,2014 EUROPEAN YOUTH CH. (YOG Qualification),2014-04-28,53,-56,56,56,67,-71,-72,67,123
7,7,6,PAMPORDZHIEVA Gergana,11676,1999-01-17,15.276712328767124,W,BUL,A,43.8,44 kg Women,0,1,282,2014 EUROPEAN YOUTH CH. (YOG Qualification),2014-04-28,52,54,-56,54,63,66,68,68,122
8,8,8,WALZAK Pauline,11994,1999-06-25,14.841095890410958,W,GER,A,43.6,44 kg Women,0,1,282,2014 EUROPEAN YOUTH CH. (YOG Qualification),2014-04-28,-50,50,53,53,58,61,-63,61,114
9,9,9,POIRET Kimberley Katia Alysson,10249,1997-03-15,17.12054794520548,W,FRA,A,41.78,44 kg Women,0,1,282,2014 EUROPEAN YOUTH CH. (YOG Qualification),2014-04-28,42,45,47,47,54,58,-62,58,105
10,10,10,MOCAER-LORGERE Nolwenn,11853,1999-04-13,15.04109589041096,W,FRA,A,42.56,44 kg Women,0,1,282,2014 EUROPEAN YOUTH CH. (YOG Qualification),2014-04-28,41,-44,44,44,54,58,-61,58,102
1,1,1,KOHA Rebeka,11178,1998-05-19,15.942465753424658,W,LAT,A,47.81,48 kg Women,0,1,282,2014 EUROPEAN YOUTH CH. (YOG Qualification),2014-04-28,69,71,73,73,83,86,-90,86,159
2,3,2,FERNANDEZ GARCIA Olga Maria,10338,1997-04-21,17.019178082191782,W,ESP,A,47.55,48 kg Women,0,1,282,2014 EUROPEAN YOUTH CH. (YOG Qualification),2014-04-28,60,63,65,65,80,85,-90,85,150
3,4,4,LACATIS Adriana-Garofita,10766,1997-11-10,16.463013698630135,W,ROU,A,47.06,48 kg Women,0,1,282,2014 EUROPEAN YOUTH CH. (YOG Qualification),2014-04-28,60,-64,64,64,72,75,-77,75,139
4,2,5,YAYLA Gamze,12909,2000-11-09,13.465753424657533,W,TUR,A,47.64,48 kg Women,0,1,282,2014 EUROPEAN YOUTH CH. (YOG Qualification),2014-04-28,64,66,-68,66,-73,73,-76,73,139
5,5,3,ILIEVA Atanaska Asenova,12638,2000-06-14,13.871232876712329,W,BUL,A,47.66,48 kg Women,0,1,282,2014 EUROPEAN YOUTH CH. (YOG Qualification),2014-04-28,57,61,-63,61,72,76,-79,76,137
6,6,6,DEMIR Gizem Nur,11814,1999-03-24,15.095890410958905,W,TUR,A,47.77,48 kg Women,0,1,282,2014 EUROPEAN YOUTH CH. (YOG Qualification),2014-04-28,-54,54,57,57,70,-75,-75,70,127
7,7,7,POKORNA Ladislava,12374,2000-01-21,14.265753424657534,W,CZE,A,46.9,48 kg Women,0,1,282,2014 EUROPEAN YOUTH CH. (YOG Qualification),2014-04-28,47,-50,50,50,-59,59,62,62,112
8,9,8,CARRETTO Sabina,12915,2000-11-12,13.457534246575342,W,ITA,A,46.76,48 kg Women,0,1,282,2014 EUROPEAN YOUTH CH. (YOG Qualification),2014-04-28,45,-48,49,49,55,59,61,61,110
9,10,9,RIGAUD Garance Ariette Ouiza,12238,1999-11-12,14.457534246575342,W,FRA,A,45.74,48 kg Women,0,1,282,2014 EUROPEAN YOUTH CH. (YOG Qualification),2014-04-28,45,48,-50,48,55,59,-62,59,107
10,11,10,RICHET Catherine Antoinette Haimitti,12319,1999-12-29,14.32876712328767,W,FRA,A,47.1,48 kg Women,0,1,282,2014 EUROPEAN YOUTH CH. (YOG Qualification),2014-04-28,42,-45,45,45,50,55,59,59,104
11,8,11,MAGISTRIS Lucrezia,11869,1999-04-21,15.01917808219178,W,ITA,A,47.34,48 kg Women,0,1,282,2014 EUROPEAN YOUTH CH. (YOG Qualification),2014-04-28,45,48,50,50,54,-59,-59,54,104
