total_rank,snatch_rank,cleanjerk_rank,name,athlete_id,date_of_birth,age,gender,nation,group,bw,category,dq,old_classes,event_id,event,date,snatch_lift1,snatch_lift2,snatch_lift3,snatch_best,cleanjerk_lift1,cleanjerk_lift2,cleanjerk_lift3,cleanjerk_best,total
1,1,1,ALEKSANYAN Ruben,5316,1990-03-14,26.01095890410959,M,ARM,A,150.5,+105 kg Men,0,1,349,6th RUSSIAN FEDERATION PRESIDENT'S CUP - IWF GRAND PRIX,2016-03-18,182,187,189,189,232,241,NA,241,430
2,2,3,"NAGY Peter",3454,1986-01-16,30.169398907103826,M,HUN,A,156.95,+105 kg Men,0,1,349,6th RUSSIAN FEDERATION PRESIDENT'S CUP - IWF GRAND PRIX,2016-03-18,-183,-183,188,188,215,225,233,233,421
3,3,2,ORSAG Jiri,4722,1989-01-05,27.19945355191257,M,CZE,A,122.9,+105 kg Men,0,1,349,6th RUSSIAN FEDERATION PRESIDENT'S CUP - IWF GRAND PRIX,2016-03-18,180,-184,-185,180,225,234,-241,234,414
4,4,4,MZHACHYK Aliaksei,9717,1996-06-30,19.715846994535518,M,BLR,A,131.15,+105 kg Men,0,1,349,6th RUSSIAN FEDERATION PRESIDENT'S CUP - IWF GRAND PRIX,2016-03-18,160,165,170,170,200,207,213,213,383
5,5,5,BUDEK Przemyslaw,6501,1992-04-04,23.953551912568305,M,POL,A,119.05,+105 kg Men,0,1,349,6th RUSSIAN FEDERATION PRESIDENT'S CUP - IWF GRAND PRIX,2016-03-18,-168,168,-173,168,212,-217,NA,212,380
6,7,6,KAJDOCSI Tivadar,7658,1993-10-15,22.42349726775956,M,SRB,A,127.5,+105 kg Men,0,1,349,6th RUSSIAN FEDERATION PRESIDENT'S CUP - IWF GRAND PRIX,2016-03-18,152,-157,157,157,-200,200,207,207,364
7,6,7,FORD Donovan Sevon,5219,1990-01-05,26.19945355191257,M,USA,A,108.55,+105 kg Men,0,1,349,6th RUSSIAN FEDERATION PRESIDENT'S CUP - IWF GRAND PRIX,2016-03-18,-155,-160,160,160,195,203,-207,203,363
NA,NA,8,STARKS Jason Ryan,1445,1979-11-01,36.377049180327866,M,USA,A,148.5,+105 kg Men,0,1,349,6th RUSSIAN FEDERATION PRESIDENT'S CUP - IWF GRAND PRIX,2016-03-18,-154,-154,-155,NA,-190,190,-195,190,NA
NA,NA,NA,MOGUSHKOV Chingiz,3808,1986-12-31,29.21311475409836,M,RUS,A,195.8,+105 kg Men,1,1,349,6th RUSSIAN FEDERATION PRESIDENT'S CUP - IWF GRAND PRIX,2016-03-18,182,-187,-189,NA,220,-232,-240,NA,NA
1,1,1,MAKHIYANOVA Lyaysan,7296,1993-05-02,22.87704918032787,W,RUS,A,75.95,+75 kg Women,0,1,349,6th RUSSIAN FEDERATION PRESIDENT'S CUP - IWF GRAND PRIX,2016-03-18,95,98,101,101,115,120,127,127,228
