total_rank,snatch_rank,cleanjerk_rank,name,athlete_id,date_of_birth,age,gender,nation,group,bw,category,dq,old_classes,event_id,event,date,snatch_lift1,snatch_lift2,snatch_lift3,snatch_best,cleanjerk_lift1,cleanjerk_lift2,cleanjerk_lift3,cleanjerk_best,total
1,NA,NA,SALIMIKORDASIABI Behdad,13506,1989-12-08,22.6,M,IRI,A,168.19,+105 kg Men,0,1,214,XXX OLYMPIC GAMES,2012-07-27,201,205,208,208,247,-264,NA,247,455
2,NA,NA,ANOUSHIRAVANI HAMLABAD Sajjad,1149,1984-05-12,28.2,M,IRI,A,152.46,+105 kg Men,0,1,214,XXX OLYMPIC GAMES,2012-07-27,198,-204,204,204,237,245,-251,245,449
3,NA,NA,JEON Sang-Guen,6885,1981-02-28,31.4,M,KOR,A,157.53,+105 kg Men,0,1,214,XXX OLYMPIC GAMES,2012-07-27,190,-200,-200,190,-246,246,-259,246,436
4,NA,NA,TURMANIDZE Irakli,15582,1984-12-13,27.6,M,GEO,A,126.23,+105 kg Men,0,1,214,XXX OLYMPIC GAMES,2012-07-27,192,198,201,201,225,-232,232,232,433
5,NA,NA,SHYMECHKO Ihor,14197,1986-05-27,26.2,M,UKR,A,137.38,+105 kg Men,0,1,214,XXX OLYMPIC GAMES,2012-07-27,-197,197,-200,197,225,232,-237,232,429
6,NA,NA,ORSAG Jiri,11450,1989-01-05,23.6,M,CZE,A,128.15,+105 kg Men,0,1,214,XXX OLYMPIC GAMES,2012-07-27,182,187,-190,187,231,239,-242,239,426
7,NA,NA,VELAGIC Almir,15924,1981-08-22,30.9,M,GER,A,141.41,+105 kg Men,0,1,214,XXX OLYMPIC GAMES,2012-07-27,186,190,192,192,229,234,-238,234,426
NA,NA,NA,STEINER Matthias,14639,1982-08-25,29.9,M,GER,A,149.98,+105 kg Men,0,1,214,XXX OLYMPIC GAMES,2012-07-27,192,-196,-197,192,NA,NA,NA,NA,NA
NA,NA,NA,ALBEGOV Ruslan,626,1988-01-26,24.5,M,RUS,A,147.15,+105 kg Men,1,1,214,XXX OLYMPIC GAMES,2012-07-27,198,204,208,NA,240,-245,-247,NA,NA
8,NA,NA,CHEN Shih-Chieh,3021,1989-11-27,22.7,M,TPE,B,141.14,+105 kg Men,0,1,214,XXX OLYMPIC GAMES,2012-07-27,177,182,-185,182,230,236,-240,236,418
9,NA,NA,"NAGY Peter",10728,1986-01-16,26.5,M,HUN,B,155.55,+105 kg Men,0,1,214,XXX OLYMPIC GAMES,2012-07-27,184,191,-196,191,216,225,-230,225,416
10,NA,NA,SARAIVA REIS Fernando,13690,1990-03-10,22.4,M,BRA,B,140.49,+105 kg Men,0,1,214,XXX OLYMPIC GAMES,2012-07-27,178,180,-186,180,220,-225,NA,220,400
11,NA,NA,OTA Kazuomi,11509,1986-07-01,26.1,M,JPN,B,146.51,+105 kg Men,0,1,214,XXX OLYMPIC GAMES,2012-07-27,180,-184,185,185,-215,215,-222,215,400
12,NA,NA,DETENAMO Itte,3881,1986-09-22,25.8,M,NRU,B,151.32,+105 kg Men,0,1,214,XXX OLYMPIC GAMES,2012-07-27,165,170,175,175,205,-215,215,215,390
13,NA,NA,LOPEZ BOBADILLA Christian Alberto,8982,1984-03-30,28.3,M,GUA,B,139.15,+105 kg Men,0,1,214,XXX OLYMPIC GAMES,2012-07-27,172,-177,-177,172,-209,209,215,215,387
14,NA,NA,KELLY Damon Joseph,7466,1983-12-01,28.7,M,AUS,B,150.83,+105 kg Men,0,1,214,XXX OLYMPIC GAMES,2012-07-27,155,160,165,165,192,201,216,216,381
15,NA,NA,FOKEJOU TEFOT Frederic,4848,1979-12-03,32.6,M,CMR,B,132.74,+105 kg Men,0,1,214,XXX OLYMPIC GAMES,2012-07-27,150,155,160,160,190,-200,202,202,362
16,NA,NA,CARL Henriquez,2710,1979-08-08,33,M,ARU,B,150.38,+105 kg Men,0,1,214,XXX OLYMPIC GAMES,2012-07-27,115,122,-127,122,-160,160,-171,160,282
NA,NA,NA,ZHARNASEK Yauheni,16951,1987-08-09,25,M,BLR,B,147.37,+105 kg Men,1,1,214,XXX OLYMPIC GAMES,2012-07-27,188,193,196,NA,219,225,230,NA,NA
1,NA,NA,ZHOU Lulu,16972,1988-03-19,24.4,W,CHN,A,130.83,+75 kg Women,0,1,214,XXX OLYMPIC GAMES,2012-07-27,142,-146,146,146,181,187,-190,187,333
2,NA,NA,KASHIRINA Tatiana,7353,1991-01-24,21.5,W,RUS,A,102.31,+75 kg Women,0,1,214,XXX OLYMPIC GAMES,2012-07-27,144,149,151,151,175,181,-187,181,332
3,NA,NA,JANG Mi-ran,6781,1983-10-09,28.8,W,KOR,A,118.07,+75 kg Women,0,1,214,XXX OLYMPIC GAMES,2012-07-27,120,125,-129,125,158,164,-170,164,289
4,NA,NA,RAMADAN MOHAMED Nahla,12593,1985-04-04,27.3,W,EGY,A,105.51,+75 kg Women,0,1,214,XXX OLYMPIC GAMES,2012-07-27,122,-125,-125,122,150,155,-158,155,277
5,NA,NA,OPELOGE Ele,11407,1985-07-11,27,W,SAM,A,124.89,+75 kg Women,0,1,214,XXX OLYMPIC GAMES,2012-07-27,117,-122,-122,117,145,150,-155,150,267
6,NA,NA,ROBLES Sarah Elizabeth,12993,1988-08-01,24,W,USA,A,124.35,+75 kg Women,0,1,214,XXX OLYMPIC GAMES,2012-07-27,114,-118,120,120,-144,-145,145,145,265
