total_rank,snatch_rank,cleanjerk_rank,name,athlete_id,date_of_birth,age,gender,nation,group,bw,category,dq,old_classes,event_id,event,date,snatch_lift1,snatch_lift2,snatch_lift3,snatch_best,cleanjerk_lift1,cleanjerk_lift2,cleanjerk_lift3,cleanjerk_best,total
1,NA,NA,ABIR ABDELRAHMAN Khalil Mahmoud Khalil,6612,1992-06-13,16.936986301369863,W,EGY,A,75.2,+75 kg Women,0,1,51,6th INTERNL. ELEIKO AUSTRIA WOMEN'S TOURNAMENT,2009-05-21,0,0,0,111,0,0,0,142,253
1,NA,NA,ULRIKE Zehner,905,1977-04-27,32.06575342465754,W,GER,A,47.7,48 kg Women,0,1,51,6th INTERNL. ELEIKO AUSTRIA WOMEN'S TOURNAMENT,2009-05-21,0,0,0,50,0,0,0,64,114
23,NA,NA,HINTZE Janin,9294,1995-12-18,13.421917808219177,W,GER,A,40.7,48 kg Women,0,1,51,6th INTERNL. ELEIKO AUSTRIA WOMEN'S TOURNAMENT,2009-05-21,0,0,0,33,0,0,0,39,72
NA,NA,NA,STARCKOVA Eva,4092,1987-08-25,21.736986301369864,W,CZE,A,47.1,48 kg Women,0,1,51,6th INTERNL. ELEIKO AUSTRIA WOMEN'S TOURNAMENT,2009-05-21,0,0,0,NA,0,0,0,NA,NA
1,NA,NA,CALVINO Joanne Elizabeth,1669,1980-08-18,28.756164383561643,W,GBR,A,52.7,53 kg Women,0,1,51,6th INTERNL. ELEIKO AUSTRIA WOMEN'S TOURNAMENT,2009-05-21,0,0,0,67,0,0,0,87,154
2,NA,NA,SHAIMAA GAMAL Maged Ismail,7961,1994-02-12,15.268493150684932,W,EGY,A,52.8,53 kg Women,0,1,51,6th INTERNL. ELEIKO AUSTRIA WOMEN'S TOURNAMENT,2009-05-21,0,0,0,68,0,0,0,80,148
3,NA,NA,HOLZAPFEL Gina,8911,1995-05-19,14.005479452054795,W,GER,A,50.1,53 kg Women,0,1,51,6th INTERNL. ELEIKO AUSTRIA WOMEN'S TOURNAMENT,2009-05-21,0,0,0,42,0,0,0,55,97
1,NA,NA,BEGAJ Romela,3754,1986-11-02,22.54794520547945,W,ALB,A,57.9,58 kg Women,0,1,51,6th INTERNL. ELEIKO AUSTRIA WOMEN'S TOURNAMENT,2009-05-21,0,0,0,88,0,0,0,102,190
2,NA,NA,JEWELL Helen Jane,4650,1988-11-29,20.473972602739725,W,GBR,A,57.6,58 kg Women,0,1,51,6th INTERNL. ELEIKO AUSTRIA WOMEN'S TOURNAMENT,2009-05-21,0,0,0,77,0,0,0,90,167
3,NA,NA,EMBACHER Jessica,5200,1990-01-01,19.383561643835616,W,AUT,A,58,58 kg Women,0,1,51,6th INTERNL. ELEIKO AUSTRIA WOMEN'S TOURNAMENT,2009-05-21,0,0,0,64,0,0,0,82,146
4,NA,NA,HEIDEN Yvonne,2250,1982-08-03,26.797260273972604,W,GER,A,57.5,58 kg Women,0,1,51,6th INTERNL. ELEIKO AUSTRIA WOMEN'S TOURNAMENT,2009-05-21,0,0,0,60,0,0,0,72,132
5,NA,NA,BUG Sabrina,4372,1988-04-13,21.104109589041094,W,GER,A,57.2,58 kg Women,0,1,51,6th INTERNL. ELEIKO AUSTRIA WOMEN'S TOURNAMENT,2009-05-21,0,0,0,57,0,0,0,72,129
6,NA,NA,GRUNDNER Verena,5156,1989-12-24,19.405479452054795,W,AUT,A,57.9,58 kg Women,0,1,51,6th INTERNL. ELEIKO AUSTRIA WOMEN'S TOURNAMENT,2009-05-21,0,0,0,61,0,0,0,68,129
7,NA,NA,TEEUWEN Ingrid,1862,1981-03-30,28.14246575342466,W,NED,A,56.2,58 kg Women,0,1,51,6th INTERNL. ELEIKO AUSTRIA WOMEN'S TOURNAMENT,2009-05-21,0,0,0,49,0,0,0,60,109
8,NA,NA,HEBIBI Marigona,8065,1994-04-05,15.126027397260273,W,GER,A,57.4,58 kg Women,0,1,51,6th INTERNL. ELEIKO AUSTRIA WOMEN'S TOURNAMENT,2009-05-21,0,0,0,41,0,0,0,51,92
NA,NA,NA,FEICHTNER Vanessa,6808,1992-09-19,16.66849315068493,W,AUT,A,57.3,58 kg Women,0,1,51,6th INTERNL. ELEIKO AUSTRIA WOMEN'S TOURNAMENT,2009-05-21,0,0,0,50,0,0,0,NA,NA
