total_rank,snatch_rank,cleanjerk_rank,name,athlete_id,date_of_birth,age,gender,nation,group,bw,category,dq,old_classes,event_id,event,date,snatch_lift1,snatch_lift2,snatch_lift3,snatch_best,cleanjerk_lift1,cleanjerk_lift2,cleanjerk_lift3,cleanjerk_best,total
1,1,1,BIDANI Walid,8199,1994-06-11,24.164383561643834,M,ALG,A,136.7,+105 kg Men,0,1,439,AFRICAN CHAMPIONSHIPS,2018-08-10,-170,170,180,180,200,210,-220,210,390
2,2,2,JUBOO Khelwin,13956,2002-06-27,16.12054794520548,M,MRI,A,108.2,+105 kg Men,0,1,439,AFRICAN CHAMPIONSHIPS,2018-08-10,100,106,115,115,140,-150,-155,140,255
3,3,3,JOORON Dhunanjay Alvin,3631,1986-06-23,32.131506849315066,M,MRI,A,105.02,+105 kg Men,0,1,439,AFRICAN CHAMPIONSHIPS,2018-08-10,-95,95,105,105,130,-141,-149,130,235
1,1,1,ABBAS Halima Abdelazim Sedky,8887,1995-05-05,23.265753424657536,W,EGY,A,132.07,+90 kg Women,0,1,439,AFRICAN CHAMPIONSHIPS,2018-08-10,108,113,-118,113,135,143,150,150,263
2,2,2,VALAYDON Shalinee,3541,1986-04-13,32.326027397260276,W,MRI,A,116.13,+90 kg Women,0,1,439,AFRICAN CHAMPIONSHIPS,2018-08-10,90,-98,-100,90,115,120,-125,120,210
1,1,1,RAMKH Ahmed Tolba Mohamed Elbasiony,12031,1999-07-17,19.065753424657533,M,EGY,A,103.39,105 kg Men,0,1,439,AFRICAN CHAMPIONSHIPS,2018-08-10,147,153,-157,153,186,193,196,196,349
2,2,2,CHOUYA Rabeh,4549,1988-09-10,29.915068493150685,M,ALG,A,104.7,105 kg Men,0,1,439,AFRICAN CHAMPIONSHIPS,2018-08-10,145,148,-154,148,175,180,-188,180,328
3,3,3,HANSEL Bristol,4458,1988-07-03,30.104109589041094,M,SEY,A,97.5,105 kg Men,0,1,439,AFRICAN CHAMPIONSHIPS,2018-08-10,80,-90,-90,80,110,120,125,125,205
1,1,1,SABRI Nour El Houda,14321,2003-04-28,15.284931506849315,W,ALG,A,47.97,48 kg Women,0,1,439,AFRICAN CHAMPIONSHIPS,2018-08-10,40,50,55,55,60,70,NA,70,125
1,1,1,RANAIVOSOA Marie Hanitra Roilya,5645,1990-11-14,27.736986301369864,W,MRI,A,52.9,53 kg Women,0,1,439,AFRICAN CHAMPIONSHIPS,2018-08-10,70,80,-83,80,90,100,-103,100,180
2,2,2,THELEMAQUE Katsia,4795,1989-02-28,29.446575342465753,W,SEY,A,49.57,53 kg Women,0,1,439,AFRICAN CHAMPIONSHIPS,2018-08-10,50,-55,-55,50,60,65,-70,65,115
1,1,1,AMDRIAITISTOUATMA Eric Le,5713,1991-01-01,27.605479452054794,M,MAD,A,55.82,56 kg Men,0,1,439,AFRICAN CHAMPIONSHIPS,2018-08-10,-100,100,-105,100,125,132,-140,132,232
2,2,2,LARIKI Elhabib,4170,1987-11-03,30.767123287671232,M,ALG,A,55.58,56 kg Men,0,1,439,AFRICAN CHAMPIONSHIPS,2018-08-10,90,95,-97,95,115,120,-125,120,215
3,3,3,MADANAMOOTHOO Jack Dorian,13240,2001-04-19,17.30958904109589,M,MRI,A,56,56 kg Men,0,1,439,AFRICAN CHAMPIONSHIPS,2018-08-10,75,80,85,85,95,105,-111,105,190
1,1,1,LAGHOUATI Fatima Zohra,11771,1999-02-27,19.44931506849315,W,ALG,A,57.28,58 kg Women,0,1,439,AFRICAN CHAMPIONSHIPS,2018-08-10,60,64,-70,64,76,-81,81,81,145
2,2,2,LANGAT Winny Chepngeno,4459,1988-07-03,30.104109589041094,W,KEN,A,57.8,58 kg Women,0,1,439,AFRICAN CHAMPIONSHIPS,2018-08-10,55,60,63,63,75,-80,-80,75,138
3,3,3,GOPALOODOO Priyanka,12330,2000-01-01,18.605479452054794,W,MRI,A,56.21,58 kg Women,0,1,439,AFRICAN CHAMPIONSHIPS,2018-08-10,30,40,43,43,40,45,52,52,95
1,2,1,CORET Marc Jonathan,4852,1989-04-13,29.326027397260273,M,MRI,A,61.96,62 kg Men,0,1,439,AFRICAN CHAMPIONSHIPS,2018-08-10,101,106,-108,106,126,135,NA,135,241
2,1,2,AINOUAZANE Abdelkader,8403,1994-09-22,23.882191780821916,M,ALG,A,61.91,62 kg Men,0,1,439,AFRICAN CHAMPIONSHIPS,2018-08-10,105,-107,109,109,130,-136,-136,130,239
3,3,3,DARYH Riaze,4686,1989-01-01,29.605479452054794,M,SEY,A,61.41,62 kg Men,0,1,439,AFRICAN CHAMPIONSHIPS,2018-08-10,75,80,-85,80,90,-100,100,100,180
4,4,4,ODHIAMBO Michael,13635,2002-01-01,16.605479452054794,M,KEN,A,58.05,62 kg Men,0,1,439,AFRICAN CHAMPIONSHIPS,2018-08-10,60,-66,66,66,77,82,-88,82,148
1,1,2,RAVOLOLONIAINA Elisa Vania,6422,1992-02-24,26.457534246575342,W,MAD,A,61.49,63 kg Women,0,1,439,AFRICAN CHAMPIONSHIPS,2018-08-10,80,-85,85,85,95,-100,-102,95,180
2,2,1,LENT Ketty,13069,2001-01-25,17.53972602739726,W,MRI,A,62.58,63 kg Women,0,1,439,AFRICAN CHAMPIONSHIPS,2018-08-10,70,77,-81,77,90,96,101,101,178
3,3,3,APAYA Aurelie Emilia Ariane,5734,1991-01-01,27.605479452054794,W,MRI,A,62.84,63 kg Women,0,1,439,AFRICAN CHAMPIONSHIPS,2018-08-10,45,55,60,60,60,70,-75,70,130
1,1,1,BEN HNIA Karem,8492,1994-11-13,23.73972602739726,M,TUN,A,68.67,69 kg Men,0,1,439,AFRICAN CHAMPIONSHIPS,2018-08-10,130,140,145,145,163,170,175,175,320
2,2,3,CONFIANCE Rick Yves,8170,1994-05-24,24.213698630136985,M,SEY,A,67.89,69 kg Men,0,1,439,AFRICAN CHAMPIONSHIPS,2018-08-10,103,108,-110,108,127,133,140,140,248
3,3,2,PANDOO Dinesh Jevin,13135,2001-02-25,17.454794520547946,M,MRI,A,68.77,69 kg Men,0,1,439,AFRICAN CHAMPIONSHIPS,2018-08-10,102,-108,-110,102,133,140,-147,140,242
4,4,4,MASINDE Anthony Libasia,5024,1989-08-30,28.945205479452056,M,KEN,A,68.59,69 kg Men,0,1,439,AFRICAN CHAMPIONSHIPS,2018-08-10,95,101,-107,101,125,130,-142,130,231
1,2,1,PRETORIUS Mona,4513,1988-08-12,29.994520547945207,W,RSA,A,63.69,69 kg Women,0,1,439,AFRICAN CHAMPIONSHIPS,2018-08-10,-82,82,-85,82,105,112,NA,112,194
2,1,2,LABONNE Emmanuella,3300,1985-09-04,32.93150684931507,W,MRI,A,68.96,69 kg Women,0,1,439,AFRICAN CHAMPIONSHIPS,2018-08-10,81,-86,86,86,101,-107,107,107,193
3,3,3,CHERRARA Ikram,11224,1998-06-06,20.17808219178082,W,ALG,A,65.23,69 kg Women,0,1,439,AFRICAN CHAMPIONSHIPS,2018-08-10,70,75,81,81,90,95,-101,95,176
1,1,1,SUNEE Alison Marie Leroy,12040,1999-07-20,19.057534246575344,W,MRI,A,71.41,75 kg Women,0,1,439,AFRICAN CHAMPIONSHIPS,2018-08-10,65,-75,75,75,80,-90,-90,80,155
1,1,1,ELSAYED Ahmed Adel Mohamed,10510,1997-07-10,21.084931506849315,M,EGY,A,76.87,77 kg Men,0,1,439,AFRICAN CHAMPIONSHIPS,2018-08-10,135,-141,141,141,171,180,-185,180,321
2,2,2,LUKOSE Webstar Ndoli,4896,1989-05-19,29.22739726027397,M,KEN,A,76.3,77 kg Men,0,1,439,AFRICAN CHAMPIONSHIPS,2018-08-10,120,126,131,131,150,156,-161,156,287
3,3,3,MADANAMOOTHOO Jack Anthony,11667,1999-01-13,19.572602739726026,M,MRI,A,76.77,77 kg Men,0,1,439,AFRICAN CHAMPIONSHIPS,2018-08-10,115,123,-128,123,140,NA,NA,140,263
1,1,1,BAHLOUL Ramzi,5073,1989-10-18,28.81095890410959,M,TUN,A,79,85 kg Men,0,1,439,AFRICAN CHAMPIONSHIPS,2018-08-10,131,NA,NA,131,166,168,NA,168,299
2,2,2,AROMO Maurice Oduor,4614,1988-10-22,29.8,M,KEN,A,82.82,85 kg Men,0,1,439,AFRICAN CHAMPIONSHIPS,2018-08-10,100,-105,107,107,130,136,-145,136,243
3,5,3,SOLOMON Dikabelo,9033,1995-07-23,23.04931506849315,M,BOT,A,82.5,85 kg Men,0,1,439,AFRICAN CHAMPIONSHIPS,2018-08-10,100,-103,-103,100,125,-133,135,135,235
4,3,4,FELICITE Jeremy Andy,12659,2000-06-24,18.12876712328767,M,MRI,A,77.87,85 kg Men,0,1,439,AFRICAN CHAMPIONSHIPS,2018-08-10,95,-103,105,105,-126,126,-133,126,231
5,4,5,FELICITE Valentino,8710,1995-02-14,23.484931506849314,M,MRI,A,81.99,85 kg Men,0,1,439,AFRICAN CHAMPIONSHIPS,2018-08-10,94,101,-103,101,115,120,-123,120,221
6,6,6,SERVINA Angelo,7921,1994-01-29,24.528767123287672,M,SEY,A,84.27,85 kg Men,0,1,439,AFRICAN CHAMPIONSHIPS,2018-08-10,90,-100,-100,90,-110,110,-120,110,200
7,7,7,GAMEDZE Zwelethu Sonkhe,11997,1999-06-27,19.12054794520548,M,SWZ,A,77.09,85 kg Men,0,1,439,AFRICAN CHAMPIONSHIPS,2018-08-10,65,70,75,75,87,92,95,95,170
1,1,1,HIRECH Bouchra Fatima Zohra,12771,2000-08-22,17.96712328767123,W,ALG,A,78.64,90 kg Women,0,1,439,AFRICAN CHAMPIONSHIPS,2018-08-10,70,76,-81,76,90,97,102,102,178
2,2,2,ROSE Chakira Mary,13185,2001-03-26,17.375342465753423,W,SEY,A,77.99,90 kg Women,0,1,439,AFRICAN CHAMPIONSHIPS,2018-08-10,50,55,-58,55,65,70,75,75,130
3,3,3,BABET Marie Megan Anastajia,12830,2000-09-20,17.887671232876713,W,MRI,A,84.73,90 kg Women,0,1,439,AFRICAN CHAMPIONSHIPS,2018-08-10,40,45,-52,45,45,50,55,55,100
1,1,1,MOHAMED Mahmoud Silem,10061,1997-01-01,21.605479452054794,M,EGY,A,92.9,94 kg Men,0,1,439,AFRICAN CHAMPIONSHIPS,2018-08-10,152,-158,158,158,187,195,201,201,359
2,2,2,MESSAOUI Saddam,6033,1991-07-24,27.046575342465754,M,ALG,A,92.8,94 kg Men,0,1,439,AFRICAN CHAMPIONSHIPS,2018-08-10,145,151,-158,151,175,180,-188,180,331
3,3,3,NJOYA Ahmed Valdy,11735,1999-02-13,19.487671232876714,M,CMR,A,86.9,94 kg Men,0,1,439,AFRICAN CHAMPIONSHIPS,2018-08-10,127,-132,135,135,165,172,-176,172,307
4,4,4,KAGISO Bokang Alphius,10284,1997-03-30,21.364383561643837,M,BOT,A,91.3,94 kg Men,0,1,439,AFRICAN CHAMPIONSHIPS,2018-08-10,-117,-120,120,120,135,140,-145,140,260
5,5,5,FARABEAU Sirous,9434,1996-02-16,22.47945205479452,M,SEY,A,92.6,94 kg Men,0,1,439,AFRICAN CHAMPIONSHIPS,2018-08-10,90,100,105,105,115,125,-135,125,230
