total_rank,snatch_rank,cleanjerk_rank,name,athlete_id,date_of_birth,age,gender,nation,group,bw,category,dq,old_classes,event_id,event,date,snatch_lift1,snatch_lift2,snatch_lift3,snatch_best,cleanjerk_lift1,cleanjerk_lift2,cleanjerk_lift3,cleanjerk_best,total
1,1,1,SCERBATIHS Viktors,519,1974-06-10,26.994520547945207,M,LAT,A,135.95,+105 kg Men,0,1,317,4th UNIVERSITY WORLD CUP,2001-06-08,180,190,NA,190,230,NA,NA,230,420
2,2,2,KRASILNIKOV Genadiy,894,1977-03-30,24.19178082191781,M,UKR,A,112.7,+105 kg Men,0,1,317,4th UNIVERSITY WORLD CUP,2001-06-08,165,172.5,-180,172.5,200,207.5,215,215,387.5
3,3,3,CHUNG Cheng-Lin,1801,1981-01-06,20.41917808219178,M,TPE,A,131.6,+105 kg Men,0,1,317,4th UNIVERSITY WORLD CUP,2001-06-08,140,150,-157.5,150,185,200,-202.5,200,350
4,4,4,MUSINSKY Jan,832,1976-12-17,24.473972602739725,M,CZE,A,143.5,+105 kg Men,0,1,317,4th UNIVERSITY WORLD CUP,2001-06-08,140,-145,145,145,180,-192.5,-192.5,180,325
5,5,5,BRAN Joel,2039,1981-12-23,19.457534246575342,M,GUA,A,118,+105 kg Men,0,1,317,4th UNIVERSITY WORLD CUP,2001-06-08,-120,120,-125,120,155,162.5,-170,162.5,282.5
6,6,6,VERBNJAK Damjan,1457,1979-12-03,21.512328767123286,M,SLO,A,125.75,+105 kg Men,0,1,317,4th UNIVERSITY WORLD CUP,2001-06-08,110,120,-125,120,150,155,160,160,280
7,7,7,SOLOMANIUK Seba,682,1975-12-04,25.50958904109589,M,ISR,A,108.65,+105 kg Men,0,1,317,4th UNIVERSITY WORLD CUP,2001-06-08,117.5,-122.5,-125,117.5,140,-145,145,145,262.5
1,1,1,HSIEH Su-Hua,1352,1979-04-16,22.145205479452056,W,TPE,A,109.3,+75 kg Women,0,1,317,4th UNIVERSITY WORLD CUP,2001-06-08,90,95,102.5,102.5,120,125,132.5,132.5,235
2,2,2,ACIKGOZ Derya,910,1977-05-11,24.076712328767123,W,TUR,A,81.6,+75 kg Women,0,1,317,4th UNIVERSITY WORLD CUP,2001-06-08,85,92.5,-97.5,92.5,110,115,122.5,122.5,215
3,3,3,VAINSTEIN Kineret,1199,1978-10-17,22.64109589041096,W,ISR,A,76.1,+75 kg Women,0,1,317,4th UNIVERSITY WORLD CUP,2001-06-08,55,60,-65,60,60,-65,65,65,125
