total_rank,snatch_rank,cleanjerk_rank,name,athlete_id,date_of_birth,age,gender,nation,group,bw,category,dq,old_classes,event_id,event,date,snatch_lift1,snatch_lift2,snatch_lift3,snatch_best,cleanjerk_lift1,cleanjerk_lift2,cleanjerk_lift3,cleanjerk_best,total
1,NA,NA,ELSAYED Abdelrahman Mohamed A. A.,4275,1989-05-19,20.2,M,EGY,A,115.37,+105 kg Men,0,1,46,"AFRICAN JUNIOR (15th MEN, 10th WOMEN) CHAMPIONSHIPS",2009-07-31,0,0,0,160,0,0,0,205,365
2,NA,NA,MOHAMED Alrghig,10030,1991-01-01,18.6,M,LBA,A,159.4,+105 kg Men,0,1,46,"AFRICAN JUNIOR (15th MEN, 10th WOMEN) CHAMPIONSHIPS",2009-07-31,0,0,0,122,0,0,0,150,272
NA,NA,NA,MEZGHICH Ammar,9809,1989-03-02,20.4,M,ALG,A,109.86,+105 kg Men,1,1,46,"AFRICAN JUNIOR (15th MEN, 10th WOMEN) CHAMPIONSHIPS",2009-07-31,0,0,0,NA,0,0,0,NA,NA
1,NA,NA,JLASSI Marwa,6823,1991-09-25,17.8,W,TUN,A,107.09,+75 kg Women,0,1,46,"AFRICAN JUNIOR (15th MEN, 10th WOMEN) CHAMPIONSHIPS",2009-07-31,0,0,0,85,0,0,0,109,194
2,NA,NA,"NAMUSOKE Becky",10571,1990-12-10,18.6,W,UGA,A,92.55,+75 kg Women,0,1,46,"AFRICAN JUNIOR (15th MEN, 10th WOMEN) CHAMPIONSHIPS",2009-07-31,0,0,0,72,0,0,0,90,162
3,NA,NA,"NAMUGALU Beth",10570,1989-01-01,20.6,W,UGA,A,83.11,+75 kg Women,0,1,46,"AFRICAN JUNIOR (15th MEN, 10th WOMEN) CHAMPIONSHIPS",2009-07-31,0,0,0,50,0,0,0,70,120
1,NA,NA,HALALMIA Omar,5670,1989-05-07,20.2,M,ALG,A,94.96,105 kg Men,0,1,46,"AFRICAN JUNIOR (15th MEN, 10th WOMEN) CHAMPIONSHIPS",2009-07-31,0,0,0,131,0,0,0,150,281
2,NA,NA,ALANANI Ibrahim Ehmeda,587,1993-06-04,16.2,M,LBA,A,97.48,105 kg Men,0,1,46,"AFRICAN JUNIOR (15th MEN, 10th WOMEN) CHAMPIONSHIPS",2009-07-31,0,0,0,107,0,0,0,130,237
1,NA,NA,THELEMAQUE Katsia,14927,1989-02-28,20.4,W,SEY,A,46.41,48 kg Women,0,1,46,"AFRICAN JUNIOR (15th MEN, 10th WOMEN) CHAMPIONSHIPS",2009-07-31,0,0,0,63,0,0,0,73,136
2,NA,NA,MEJRI Oumaima,9702,1994-08-22,14.9,W,TUN,A,47.87,48 kg Women,0,1,46,"AFRICAN JUNIOR (15th MEN, 10th WOMEN) CHAMPIONSHIPS",2009-07-31,0,0,0,55,0,0,0,65,120
3,NA,NA,HAULA Musoke,5859,1990-01-01,19.6,W,UGA,A,46.33,48 kg Women,0,1,46,"AFRICAN JUNIOR (15th MEN, 10th WOMEN) CHAMPIONSHIPS",2009-07-31,0,0,0,40,0,0,0,45,85
1,NA,NA,SINAZO Adonis,14016,1990-04-18,19.3,W,RSA,A,52.33,53 kg Women,0,1,46,"AFRICAN JUNIOR (15th MEN, 10th WOMEN) CHAMPIONSHIPS",2009-07-31,0,0,0,55,0,0,0,66,121
2,NA,NA,KAYTESI Milly,7275,1990-01-01,19.6,W,UGA,A,51.35,53 kg Women,0,1,46,"AFRICAN JUNIOR (15th MEN, 10th WOMEN) CHAMPIONSHIPS",2009-07-31,0,0,0,40,0,0,0,50,90
3,NA,NA,"NAKAYIZA Nashiba",10553,1994-01-01,15.6,W,UGA,A,52.19,53 kg Women,0,1,46,"AFRICAN JUNIOR (15th MEN, 10th WOMEN) CHAMPIONSHIPS",2009-07-31,0,0,0,30,0,0,0,35,65
1,NA,NA,ZIANE Khiredine,16661,1989-06-04,20.2,M,ALG,A,55.82,56 kg Men,0,1,46,"AFRICAN JUNIOR (15th MEN, 10th WOMEN) CHAMPIONSHIPS",2009-07-31,0,0,0,92,0,0,0,117,209
2,NA,NA,GUGANNOUNI Zied,5517,1991-07-15,18,M,TUN,A,55.88,56 kg Men,0,1,46,"AFRICAN JUNIOR (15th MEN, 10th WOMEN) CHAMPIONSHIPS",2009-07-31,0,0,0,93,0,0,0,116,209
3,NA,NA,MARC Jonathan,9306,1989-11-13,19.7,M,MRI,A,54.37,56 kg Men,0,1,46,"AFRICAN JUNIOR (15th MEN, 10th WOMEN) CHAMPIONSHIPS",2009-07-31,0,0,0,90,0,0,0,115,205
4,NA,NA,IBRAHIM Mostafa Atef Ahmed,6396,1993-07-12,16.1,M,EGY,A,54.73,56 kg Men,0,1,46,"AFRICAN JUNIOR (15th MEN, 10th WOMEN) CHAMPIONSHIPS",2009-07-31,0,0,0,90,0,0,0,111,201
5,NA,NA,MOUSSA Abdella Khalifa Mohamed,10288,1992-01-12,17.5,M,LBA,A,55.36,56 kg Men,0,1,46,"AFRICAN JUNIOR (15th MEN, 10th WOMEN) CHAMPIONSHIPS",2009-07-31,0,0,0,85,0,0,0,111,196
6,NA,NA,PHILLIPS Anrich Morico,11833,1992-10-17,16.8,M,RSA,A,53.16,56 kg Men,0,1,46,"AFRICAN JUNIOR (15th MEN, 10th WOMEN) CHAMPIONSHIPS",2009-07-31,0,0,0,83,0,0,0,100,183
7,NA,NA,ANDRIANTSITOHAINA Eric Herman,1077,1991-07-21,18,M,MAD,A,53.43,56 kg Men,0,1,46,"AFRICAN JUNIOR (15th MEN, 10th WOMEN) CHAMPIONSHIPS",2009-07-31,0,0,0,77,0,0,0,97,174
