total_rank,snatch_rank,cleanjerk_rank,name,athlete_id,date_of_birth,age,gender,nation,group,bw,category,dq,old_classes,event_id,event,date,snatch_lift1,snatch_lift2,snatch_lift3,snatch_best,cleanjerk_lift1,cleanjerk_lift2,cleanjerk_lift3,cleanjerk_best,total
NA,NA,NA,ZENG Ya-Li,15021,1998-11-28,16.1,W,TPE,A,112.3,+69 kg Women,1,1,310,17th ASIAN YOUTH CHAMPIONSHIPS,2015-01-01,68,-73,73,NA,92,98,-105,NA,NA
1,1,1,BUTT Muhammad Nooh Dastgir,2164,1998-02-03,16.9,M,PAK,A,148.2,+94 kg Men,0,1,310,17th ASIAN YOUTH CHAMPIONSHIPS,2015-01-01,-135,135,140,140,175,183,190,190,330
2,2,2,TANG Chun-Chin,13394,1998-08-14,16.4,M,TPE,A,99,+94 kg Men,0,1,310,17th ASIAN YOUTH CHAMPIONSHIPS,2015-01-01,105,110,117,117,140,150,157,157,274
3,3,3,TOYCHYYEV Nurmuhammet,13719,1998-10-25,16.2,M,TKM,A,122.15,+94 kg Men,0,1,310,17th ASIAN YOUTH CHAMPIONSHIPS,2015-01-01,100,-106,106,106,135,137,-141,137,243
4,5,4,AL-DARRAJI Mohammed Hadi Kadhim,452,1998-07-25,16.4,M,IRQ,A,118.6,+94 kg Men,0,1,310,17th ASIAN YOUTH CHAMPIONSHIPS,2015-01-01,85,95,-106,95,105,110,115,115,210
5,6,5,AL-SHAHRANI Hamad Omair A H,485,1998-10-04,16.2,M,QAT,A,109.45,+94 kg Men,0,1,310,17th ASIAN YOUTH CHAMPIONSHIPS,2015-01-01,40,45,-50,45,50,-55,-60,50,95
NA,4,NA,TURKMAN Fazal Karim,13852,1998-06-01,16.6,M,AFG,A,127.95,+94 kg Men,0,1,310,17th ASIAN YOUTH CHAMPIONSHIPS,2015-01-01,100,106,-107,106,-135,-136,-136,NA,NA
1,1,1,MOHINI Chavan,9148,1999-05-20,15.6,W,IND,A,43.65,44 kg Women,0,1,310,17th ASIAN YOUTH CHAMPIONSHIPS,2015-01-01,55,-58,58,58,-73,73,-76,73,131
2,2,2,RESHMA Jahura Akter,11363,1998-07-11,16.5,W,BAN,A,43.7,44 kg Women,0,1,310,17th ASIAN YOUTH CHAMPIONSHIPS,2015-01-01,47,50,51,51,60,65,-69,65,116
3,3,3,AL-SAEDI Najah Hashim Naser,481,1999-05-15,15.6,W,IRQ,A,43.7,44 kg Women,0,1,310,17th ASIAN YOUTH CHAMPIONSHIPS,2015-01-01,46,-48,-48,46,55,56,-59,56,102
4,4,4,TSENG Ying-Shan,13785,2000-05-02,14.7,W,TPE,A,42.55,44 kg Women,0,1,310,17th ASIAN YOUTH CHAMPIONSHIPS,2015-01-01,40,44,-47,44,50,55,-58,55,99
5,5,5,ALNASRI Zahraa,743,2000-04-28,14.7,W,IRQ,A,43.85,44 kg Women,0,1,310,17th ASIAN YOUTH CHAMPIONSHIPS,2015-01-01,25,30,NA,30,30,-35,-35,30,60
1,1,1,FANG Wan-Ling,4021,1999-12-01,15.1,W,TPE,A,45.55,48 kg Women,0,1,310,17th ASIAN YOUTH CHAMPIONSHIPS,2015-01-01,50,-55,55,55,-62,62,70,70,125
1,1,1,SON Igor,12887,1998-11-16,16.1,M,KAZ,A,49.65,50 kg Men,0,1,310,17th ASIAN YOUTH CHAMPIONSHIPS,2015-01-01,85,89,93,93,104,108,115,115,208
2,2,2,BUTT Fahad Hussain,2160,1999-01-01,16,M,PAK,A,49.9,50 kg Men,0,1,310,17th ASIAN YOUTH CHAMPIONSHIPS,2015-01-01,-84,84,86,86,101,-105,-105,101,187
3,3,3,AITPEKOV Kadyrbek,333,2001-10-01,13.3,M,KGZ,A,49.8,50 kg Men,0,1,310,17th ASIAN YOUTH CHAMPIONSHIPS,2015-01-01,77,83,85,85,100,-105,-105,100,185
4,4,4,YANGFO Gungte,14741,1999-03-24,15.8,M,IND,A,48.85,50 kg Men,0,1,310,17th ASIAN YOUTH CHAMPIONSHIPS,2015-01-01,78,82,84,84,-98,98,-105,98,182
5,5,6,WANG Jhih-Wun,14371,1999-07-18,15.5,M,TPE,A,49.85,50 kg Men,0,1,310,17th ASIAN YOUTH CHAMPIONSHIPS,2015-01-01,-70,70,75,75,-90,90,-94,90,165
6,7,5,AL-HABSI Ahmed Salim Said,456,1999-10-20,15.2,M,OMA,A,48.3,50 kg Men,0,1,310,17th ASIAN YOUTH CHAMPIONSHIPS,2015-01-01,63,68,71,71,89,-93,93,93,164
7,6,7,AL-LAMI Qasim Hasan Abdulhussein,471,2000-02-24,14.9,M,IRQ,A,49.95,50 kg Men,0,1,310,17th ASIAN YOUTH CHAMPIONSHIPS,2015-01-01,60,68,72,72,82,89,-93,89,161
8,8,8,POLHENGODA MOHOTTALALAGE Y. Y.B.P.,10874,1999-11-10,15.1,M,SRI,A,49.4,50 kg Men,0,1,310,17th ASIAN YOUTH CHAMPIONSHIPS,2015-01-01,62,65,68,68,88,-92,-92,88,156
9,9,9,ALMURI Rashid,738,1998-01-01,17,M,QAT,A,50,50 kg Men,0,1,310,17th ASIAN YOUTH CHAMPIONSHIPS,2015-01-01,30,-36,38,38,35,40,-45,40,78
1,1,1,TERAJIMA Naho,13513,1998-07-16,16.5,W,JPN,A,52.6,53 kg Women,0,1,310,17th ASIAN YOUTH CHAMPIONSHIPS,2015-01-01,60,63,64,64,78,80,83,83,147
2,2,2,LIU Shu-Chun,7893,1998-04-02,16.8,W,TPE,A,52.65,53 kg Women,0,1,310,17th ASIAN YOUTH CHAMPIONSHIPS,2015-01-01,-60,60,64,64,71,-79,-81,71,135
3,3,3,SAEED Tiba Nabeel Saeed,11890,1999-09-09,15.3,W,IRQ,A,52.55,53 kg Women,0,1,310,17th ASIAN YOUTH CHAMPIONSHIPS,2015-01-01,48,52,-54,52,60,66,-70,66,118
4,4,4,AL-SAEDI Hadeel Salim Neamah,479,2001-01-13,14,W,IRQ,A,48.15,53 kg Women,0,1,310,17th ASIAN YOUTH CHAMPIONSHIPS,2015-01-01,45,-50,50,50,55,-60,NA,55,105
NA,NA,5,ALMADANI Shouq,699,1999-11-18,15.1,W,UAE,A,49.75,53 kg Women,0,1,310,17th ASIAN YOUTH CHAMPIONSHIPS,2015-01-01,-30,-30,-30,NA,32,-40,40,40,NA
1,1,1,DERU Jimjang,3389,1998-10-01,16.3,M,IND,A,55.3,56 kg Men,0,1,310,17th ASIAN YOUTH CHAMPIONSHIPS,2015-01-01,98,101,-104,101,130,136,141,141,242
2,3,2,CHANG Hao-Yu,2521,1998-09-23,16.3,M,TPE,A,55.35,56 kg Men,0,1,310,17th ASIAN YOUTH CHAMPIONSHIPS,2015-01-01,85,90,93,93,115,120,-122,120,213
3,2,3,AL-BADRI Karrar Hameed Zayed,448,1998-09-03,16.3,M,IRQ,A,55.55,56 kg Men,0,1,310,17th ASIAN YOUTH CHAMPIONSHIPS,2015-01-01,90,-96,96,96,-117,117,-122,117,213
4,4,4,AL-MARRI Qassim Ali M A,474,1998-06-25,16.5,M,QAT,A,51.35,56 kg Men,0,1,310,17th ASIAN YOUTH CHAMPIONSHIPS,2015-01-01,30,36,-40,36,35,-40,-45,35,71
1,1,1,RODKING Thidarat,11568,1998-08-24,16.4,W,THA,A,57.35,58 kg Women,0,1,310,17th ASIAN YOUTH CHAMPIONSHIPS,2015-01-01,74,75,77,77,95,-100,100,100,177
2,2,2,AULBEK Aigerim,1229,1998-08-28,16.3,W,KAZ,A,57.35,58 kg Women,0,1,310,17th ASIAN YOUTH CHAMPIONSHIPS,2015-01-01,73,76,-78,76,93,-97,-97,93,169
3,3,3,KHUMUKCHAM Nungshiton Chanu,6765,1998-03-02,16.8,W,IND,A,57.35,58 kg Women,0,1,310,17th ASIAN YOUTH CHAMPIONSHIPS,2015-01-01,70,73,-75,73,88,-93,93,93,166
4,4,4,HSU Wei-Chun,5617,1998-11-10,16.1,W,TPE,A,56.45,58 kg Women,0,1,310,17th ASIAN YOUTH CHAMPIONSHIPS,2015-01-01,59,63,66,66,79,82,-88,82,148
5,5,5,CHIANG Meng-Chen,2711,1998-04-03,16.7,W,TPE,A,56.95,58 kg Women,0,1,310,17th ASIAN YOUTH CHAMPIONSHIPS,2015-01-01,60,63,65,65,77,81,-83,81,146
6,6,6,ALMADANI Mai Ahmad Essa Ahmad,698,2001-07-26,13.4,W,UAE,A,55,58 kg Women,0,1,310,17th ASIAN YOUTH CHAMPIONSHIPS,2015-01-01,-40,40,43,43,45,-50,50,50,93
1,2,1,TAKU Lalu,13349,1998-12-08,16.1,M,IND,A,61.9,62 kg Men,0,1,310,17th ASIAN YOUTH CHAMPIONSHIPS,2015-01-01,-108,108,-112,108,130,138,142,142,250
2,1,2,DEEPAK Lather,3310,2000-03-25,14.8,M,IND,A,61.8,62 kg Men,0,1,310,17th ASIAN YOUTH CHAMPIONSHIPS,2015-01-01,108,112,115,115,125,130,-134,130,245
3,3,3,CHUANG Sheng-Min,2840,1998-07-10,16.5,M,TPE,A,61.6,62 kg Men,0,1,310,17th ASIAN YOUTH CHAMPIONSHIPS,2015-01-01,98,102,-105,102,128,-130,-130,128,230
4,4,4,USMAN Muhammad,13965,1998-03-12,16.8,M,PAK,A,61.35,62 kg Men,0,1,310,17th ASIAN YOUTH CHAMPIONSHIPS,2015-01-01,87,92,-94,92,-107,107,109,109,201
1,1,1,CHOBNGAM Wanida,2771,1998-05-15,16.6,W,THA,A,62,63 kg Women,0,1,310,17th ASIAN YOUTH CHAMPIONSHIPS,2015-01-01,75,79,82,82,96,101,-105,101,183
2,2,2,ISHII Miku,5883,1998-03-30,16.8,W,JPN,A,62.6,63 kg Women,0,1,310,17th ASIAN YOUTH CHAMPIONSHIPS,2015-01-01,76,-80,-80,76,92,96,100,100,176
3,3,3,AKTAR Mabia,373,1999-10-07,15.2,W,BAN,A,61.85,63 kg Women,0,1,310,17th ASIAN YOUTH CHAMPIONSHIPS,2015-01-01,61,-68,68,68,80,90,-94,90,158
1,1,1,ANARDIN Uulu Askat,891,1998-08-10,16.4,M,KGZ,B,67.8,69 kg Men,0,1,310,17th ASIAN YOUTH CHAMPIONSHIPS,2015-01-01,103,-107,108,108,125,129,131,131,239
2,2,2,YAMANE Daichi,14683,1998-04-09,16.7,M,JPN,B,67.25,69 kg Men,0,1,310,17th ASIAN YOUTH CHAMPIONSHIPS,2015-01-01,100,105,107,107,120,126,130,130,237
3,4,3,CHINEN Yuki,2734,1998-07-29,16.4,M,JPN,B,68.35,69 kg Men,0,1,310,17th ASIAN YOUTH CHAMPIONSHIPS,2015-01-01,95,98,100,100,115,120,125,125,225
4,6,4,CHENG Hao-Ping,2672,1998-11-16,16.1,M,TPE,B,68.6,69 kg Men,0,1,310,17th ASIAN YOUTH CHAMPIONSHIPS,2015-01-01,-98,98,-101,98,125,-128,-128,125,223
5,3,5,AL-MASOODI Hussein Ali Dhaiban,476,1998-03-01,16.8,M,IRQ,B,67.85,69 kg Men,0,1,310,17th ASIAN YOUTH CHAMPIONSHIPS,2015-01-01,96,100,-105,100,122,-128,-128,122,222
6,5,6,AL AJMI Murshid Mohamed Murshid,394,2000-02-06,14.9,M,OMA,B,68.9,69 kg Men,0,1,310,17th ASIAN YOUTH CHAMPIONSHIPS,2015-01-01,91,96,99,99,-119,119,-129,119,218
7,7,7,ABEYWARNA Shenal,119,1998-08-19,16.4,M,SRI,B,67.95,69 kg Men,0,1,310,17th ASIAN YOUTH CHAMPIONSHIPS,2015-01-01,83,87,90,90,-108,108,113,113,203
1,1,1,HU Hsiao-Man,5620,1999-09-09,15.3,W,TPE,A,68.65,69 kg Women,0,1,310,17th ASIAN YOUTH CHAMPIONSHIPS,2015-01-01,65,70,74,74,87,90,95,95,169
1,1,1,REHMAN Abdur,11327,1998-06-20,16.5,M,PAK,B,76.7,77 kg Men,0,1,310,17th ASIAN YOUTH CHAMPIONSHIPS,2015-01-01,108,-112,113,113,132,138,-140,138,251
2,2,2,LUO Ming-Jia,8124,1998-01-03,17,M,TPE,B,75.05,77 kg Men,0,1,310,17th ASIAN YOUTH CHAMPIONSHIPS,2015-01-01,107,111,112,112,128,131,137,137,249
3,3,3,YANAGAWA Tomoaki,14698,1998-05-22,16.6,M,JPN,B,74.05,77 kg Men,0,1,310,17th ASIAN YOUTH CHAMPIONSHIPS,2015-01-01,100,107,111,111,115,122,128,128,239
4,4,4,WIJEWICKRAMA Bevishan Jith,14501,1999-06-30,15.5,M,SRI,B,75.85,77 kg Men,0,1,310,17th ASIAN YOUTH CHAMPIONSHIPS,2015-01-01,80,-85,85,85,115,120,-125,120,205
1,1,1,SU Tien-Tsung,13103,1998-09-21,16.3,M,TPE,A,83.1,85 kg Men,0,1,310,17th ASIAN YOUTH CHAMPIONSHIPS,2015-01-01,102,106,113,113,125,127,141,141,254
2,2,2,SYRGABAEV Urmatbek,13245,1998-01-16,17,M,KGZ,A,80.9,85 kg Men,0,1,310,17th ASIAN YOUTH CHAMPIONSHIPS,2015-01-01,105,108,111,111,120,127,-130,127,238
1,1,1,LO Hao-Jhih,7924,1998-01-27,16.9,M,TPE,A,93.4,94 kg Men,0,1,310,17th ASIAN YOUTH CHAMPIONSHIPS,2015-01-01,120,-132,132,132,150,-167,-167,150,282
2,2,2,ALMURI Hamdan,736,1998-01-01,17,M,QAT,A,93.5,94 kg Men,0,1,310,17th ASIAN YOUTH CHAMPIONSHIPS,2015-01-01,60,70,77,77,80,90,-100,90,167
