total_rank,snatch_rank,cleanjerk_rank,name,athlete_id,birthday,gender,nation,group,category,dq,old_classes,event_id,snatch_lift1,snatch_lift2,snatch_lift3,snatch_best,cleanjerk_lift1,cleanjerk_lift2,cleanjerk_lift3,cleanjerk_best,total
1,NA,NA,MUSA Fatima Otiameh,NA,1999-04-27,NA,NA,A,+69 kg Women,0,1,263,0,0,0,97,0,0,0,115,212
2,NA,NA,SWAPNA Priya Baruah,NA,1996-09-24,NA,NA,A,+69 kg Women,0,1,263,0,0,0,75,0,0,0,98,173
3,NA,NA,JABRIELLA Teo Samuel,NA,1998-07-06,NA,NA,A,+69 kg Women,0,1,263,0,0,0,77,0,0,0,90,167
4,NA,NA,HARRY Lorraine Henao,NA,1996-02-20,NA,NA,A,+69 kg Women,0,1,263,0,0,0,70,0,0,0,90,160
5,NA,NA,PAGE Courtney,NA,1996-04-03,NA,NA,A,+69 kg Women,0,1,263,0,0,0,69,0,0,0,84,153
1,NA,NA,ABID Mobil Ahmad,NA,1997-01-01,NA,NA,A,+94 kg Men,0,1,263,0,0,0,100,0,0,0,135,235
1,NA,NA,TARAFDAR Chandrika,NA,1996-10-12,NA,NA,A,44 kg Women,0,1,263,0,0,0,56,0,0,0,76,132
2,NA,NA,RESHMA Jahura Akter,NA,1998-07-11,NA,NA,A,44 kg Women,0,1,263,0,0,0,55,0,0,0,65,120
1,NA,NA,ABEYSEKARA D. D. D.,NA,1997-11-16,NA,NA,A,48 kg Women,0,1,263,0,0,0,62,0,0,0,74,136
2,NA,NA,BILLEN Jeenat,NA,2001-03-28,NA,NA,A,48 kg Women,0,1,263,0,0,0,60,0,0,0,71,131
3,NA,NA,DALAL Poonam,NA,1996-02-12,NA,NA,A,48 kg Women,0,1,263,0,0,0,57,0,0,0,71,128
4,NA,NA,OVIA Bea,NA,1998-05-06,NA,NA,A,48 kg Women,0,1,263,0,0,0,45,0,0,0,63,108
5,NA,NA,OVIA Gillian,NA,1996-09-27,NA,NA,A,48 kg Women,0,1,263,0,0,0,45,0,0,0,62,107
6,NA,NA,PARR Robin Bridget,NA,1997-02-24,NA,NA,A,48 kg Women,0,1,263,0,0,0,40,0,0,0,58,98
1,NA,NA,EKANAYAKE E.M.S.S.,NA,1996-06-01,NA,NA,A,50 kg Men,0,1,263,0,0,0,83,0,0,0,114,197
2,NA,NA,DEPAK Lather,NA,1996-01-01,NA,NA,A,50 kg Men,0,1,263,0,0,0,83,0,0,0,102,185
3,NA,NA,MHD Tafiq Idham Razali,NA,1998-01-01,NA,NA,A,50 kg Men,0,1,263,0,0,0,81,0,0,0,100,181
4,NA,NA,YODAGE Dilanka Isuru Kumara,NA,1996-04-21,NA,NA,A,50 kg Men,0,1,263,0,0,0,77,0,0,0,95,172
1,NA,NA,AMALAHA Chika Joy,NA,1997-10-28,NA,NA,A,53 kg Women,0,1,263,0,0,0,80,0,0,0,95,175
2,NA,NA,ERRA Deexitha,NA,1997-09-25,NA,NA,A,53 kg Women,0,1,263,0,0,0,65,0,0,0,86,151
3,NA,NA,GATT Nicole,NA,1997-01-11,NA,NA,A,53 kg Women,0,1,263,0,0,0,50,0,0,0,68,118
4,NA,NA,ELLY Cascandra Engelbert,NA,2000-06-19,NA,NA,A,53 kg Women,0,1,263,0,0,0,52,0,0,0,65,117
1,NA,NA,TBC Lalchhanhima,NA,1997-03-21,NA,NA,A,56 kg Men,0,1,263,0,0,0,99,0,0,0,124,223
2,NA,NA,LALZUIDIKA,NA,1997-06-23,NA,NA,A,56 kg Men,0,1,263,0,0,0,93,0,0,0,114,207
3,NA,NA,MUHAMAD Darul Najmi Bin Dollah,NA,1997-07-01,NA,NA,A,56 kg Men,0,1,263,0,0,0,93,0,0,0,113,206
4,NA,NA,DELANEY James Joseph,NA,1996-07-29,NA,NA,A,56 kg Men,0,1,263,0,0,0,75,0,0,0,98,173
1,NA,NA,MAL Joti,NA,1996-07-22,NA,NA,A,58 kg Women,0,1,263,0,0,0,70,0,0,0,90,160
2,NA,NA,NUR FARIESHA Irwana Binti M. Supian,NA,1996-12-31,NA,NA,A,58 kg Women,0,1,263,0,0,0,70,0,0,0,90,160
3,NA,NA,AKTAR Mabia,NA,1999-10-07,NA,NA,A,58 kg Women,0,1,263,0,0,0,65,0,0,0,86,151
4,NA,NA,LARUE Romentha,NA,1998-04-06,NA,NA,A,58 kg Women,0,1,263,0,0,0,53,0,0,0,63,116
5,NA,NA,TOUA Konio,NA,1999-02-25,NA,NA,A,58 kg Women,0,1,263,0,0,0,52,0,0,0,62,114
1,NA,NA,TAKU Lalu,NA,1998-12-08,NA,NA,A,62 kg Men,0,1,263,0,0,0,108,0,0,0,134,242
2,NA,NA,MUHAMMAD Zaidi Bin Mohd Nordin,NA,1997-04-14,NA,NA,A,62 kg Men,0,1,263,0,0,0,95,0,0,0,125,220
3,NA,NA,WU Joshua Luke James Vain Kyang,NA,1996-11-14,NA,NA,A,62 kg Men,0,1,263,0,0,0,85,0,0,0,117,202
4,NA,NA,KASUMBA Semei,NA,1996-10-02,NA,NA,A,62 kg Men,0,1,263,0,0,0,85,0,0,0,110,195
5,NA,NA,ADAM Hamish Theodoros Mackenzie,NA,1997-03-13,NA,NA,A,62 kg Men,0,1,263,0,0,0,77,0,0,0,90,167
6,NA,NA,KEVAU Isi Scophil,NA,1996-03-10,NA,NA,A,62 kg Men,0,1,263,0,0,0,77,0,0,0,90,167
NA,NA,NA,OALA Fred Karoho,NA,1996-09-12,NA,NA,A,62 kg Men,0,1,263,0,0,0,NA,0,0,0,NA,NA
1,NA,NA,SAGOLSEM Thasana Chanu,NA,1997-02-04,NA,NA,A,63 kg Women,0,1,263,0,0,0,75,0,0,0,95,170
2,NA,NA,GOODMAN Rachel Anne,NA,1997-05-07,NA,NA,A,63 kg Women,0,1,263,0,0,0,71,0,0,0,94,165
3,NA,NA,MANPREET Kaur,NA,1996-01-02,NA,NA,A,63 kg Women,0,1,263,0,0,0,72,0,0,0,89,161
