total_rank,snatch_rank,cleanjerk_rank,name,athlete_id,date_of_birth,age,gender,nation,group,bw,category,dq,old_classes,event_id,event,date,snatch_lift1,snatch_lift2,snatch_lift3,snatch_best,cleanjerk_lift1,cleanjerk_lift2,cleanjerk_lift3,cleanjerk_best,total
1,1,1,DETENAMO Itte,3710,1986-09-22,27.671232876712327,M,NRU,A,165.1,+105 kg Men,0,1,292,2014 SOUTH PACIFIC CHAMPIONSHIPS,2014-05-25,165,172,177,177,200,215,223,223,400
2,2,2,NEMANI Daniel,1870,1981-04-10,33.12328767123287,M,NIU,A,149.1,+105 kg Men,0,1,292,2014 SOUTH PACIFIC CHAMPIONSHIPS,2014-05-25,146,150,-154,150,180,-190,-190,180,330
3,3,3,LAGIKULA Petelo Sanele Ireneo,8942,1995-06-07,18.964383561643835,M,NCL,A,109,+105 kg Men,0,1,292,2014 SOUTH PACIFIC CHAMPIONSHIPS,2014-05-25,138,-142,-142,138,172,-176,-176,172,310
4,4,4,MUAVAKA Mikaele Palepaleafi,5474,1990-06-26,23.912328767123288,M,NCL,A,110.5,+105 kg Men,0,1,292,2014 SOUTH PACIFIC CHAMPIONSHIPS,2014-05-25,95,100,105,105,120,125,130,130,235
5,6,6,SITAGATA Malaki Atonio Jr.,11844,1999-04-11,15.12054794520548,M,ASA,A,110.95,+105 kg Men,0,1,292,2014 SOUTH PACIFIC CHAMPIONSHIPS,2014-05-25,85,92,98,98,115,119,122,122,220
6,7,5,TAUHOLA Soane,9634,1996-05-25,18,M,WLF,A,130.5,+105 kg Men,0,1,292,2014 SOUTH PACIFIC CHAMPIONSHIPS,2014-05-25,85,-90,-95,85,115,125,-132,125,210
7,5,7,MALANI Wilisoni Tuiketei,11560,1998-11-18,15.515068493150684,M,FIJ,A,120.8,+105 kg Men,0,1,292,2014 SOUTH PACIFIC CHAMPIONSHIPS,2014-05-25,87,92,99,99,110,-116,-116,110,209
1,1,1,OPELOGE Ele,3251,1985-07-11,28.87123287671233,W,SAM,A,130.3,+75 kg Women,0,1,292,2014 SOUTH PACIFIC CHAMPIONSHIPS,2014-05-25,110,116,121,121,140,141,150,150,271
2,2,2,SIPAIA Iuniarra,7413,1993-06-25,20.915068493150685,W,SAM,A,109.75,+75 kg Women,0,1,292,2014 SOUTH PACIFIC CHAMPIONSHIPS,2014-05-25,98,102,-106,102,127,-133,-133,127,229
3,3,3,PETERS Luisa Fatiaki Taitapu,7419,1993-06-27,20.90958904109589,W,COK,A,96.5,+75 kg Women,0,1,292,2014 SOUTH PACIFIC CHAMPIONSHIPS,2014-05-25,95,-100,100,100,115,120,-124,120,220
4,4,4,HARRY Lorraine Henao,9443,1996-02-20,18.257534246575343,W,PNG,A,82.6,+75 kg Women,0,1,292,2014 SOUTH PACIFIC CHAMPIONSHIPS,2014-05-25,70,-80,80,80,90,-100,100,100,180
5,5,5,TALO Orepa Rosery,11850,1999-04-12,15.117808219178082,W,ASA,A,111.25,+75 kg Women,0,1,292,2014 SOUTH PACIFIC CHAMPIONSHIPS,2014-05-25,65,70,78,78,80,85,90,90,168
6,6,6,TAUASI Vitolia Rose Chaynal,10835,1997-12-15,16.44109589041096,W,NIU,A,95.9,+75 kg Women,0,1,292,2014 SOUTH PACIFIC CHAMPIONSHIPS,2014-05-25,52,57,62,62,70,75,-80,75,137
