total_rank,snatch_rank,cleanjerk_rank,name,athlete_id,date_of_birth,age,gender,nation,group,bw,category,dq,old_classes,event_id,event,date,snatch_lift1,snatch_lift2,snatch_lift3,snatch_best,cleanjerk_lift1,cleanjerk_lift2,cleanjerk_lift3,cleanjerk_best,total
1,1,1,SALEM Jaber Saed,13232,1975-01-03,26.8,M,QAT,A,125.74,+105 kg Men,0,1,89,71st MEN's and 14th WOMEN's WORLD CHAMPIONSHIPS,2001-11-04,200,205,210,210,245,250,-263,250,460
2,2,4,MESHERIAKOV Roman,9784,1978-09-20,23.1,M,RUS,A,152.3,+105 kg Men,0,1,89,71st MEN's and 14th WOMEN's WORLD CHAMPIONSHIPS,2001-11-04,192.5,200,205,205,232.5,-240,240,240,445
3,3,3,CHEMERKIN Andrei,2921,1972-02-17,29.7,M,RUS,A,176.9,+105 kg Men,0,1,89,71st MEN's and 14th WOMEN's WORLD CHAMPIONSHIPS,2001-11-04,190,200,-205,200,242.5,-247.5,-247.5,242.5,442.5
4,5,2,"NAJDEK Pawel",10536,1973-04-09,28.6,M,POL,A,134.48,+105 kg Men,0,1,89,71st MEN's and 14th WOMEN's WORLD CHAMPIONSHIPS,2001-11-04,180,-185,185,185,235,245,250,250,435
5,4,7,STARK Tibor,14336,1972-01-01,29.8,M,HUN,A,139.42,+105 kg Men,0,1,89,71st MEN's and 14th WOMEN's WORLD CHAMPIONSHIPS,2001-11-04,180,187.5,190,190,-220,220,225,225,415
6,7,5,NOZADZE Aleko,10926,1976-12-17,24.9,M,GEO,A,116.38,+105 kg Men,0,1,89,71st MEN's and 14th WOMEN's WORLD CHAMPIONSHIPS,2001-11-04,180,-187.5,-187.5,180,220,225,-230,225,405
7,6,8,FRANZ Axel,4799,1972-01-18,29.8,M,GER,A,139.36,+105 kg Men,0,1,89,71st MEN's and 14th WOMEN's WORLD CHAMPIONSHIPS,2001-11-04,175,182.5,-187.5,182.5,215,222.5,-227.5,222.5,405
8,8,6,KOBALADZE George,7733,1976-05-24,25.4,M,GEO,A,122.4,+105 kg Men,0,1,89,71st MEN's and 14th WOMEN's WORLD CHAMPIONSHIPS,2001-11-04,172.5,177.5,-180,177.5,-225,225,-232.5,225,402.5
9,9,10,AVERY Nigel,1430,1967-01-01,34.8,M,NZL,A,123.3,+105 kg Men,0,1,89,71st MEN's and 14th WOMEN's WORLD CHAMPIONSHIPS,2001-11-04,-170,-170,170,170,205,210,217.5,217.5,387.5
10,10,9,MORILLO Hildegar,10222,1977-12-12,23.9,M,VEN,A,130.42,+105 kg Men,0,1,89,71st MEN's and 14th WOMEN's WORLD CHAMPIONSHIPS,2001-11-04,-160,160,165,165,200,212.5,220,220,385
11,11,12,SOBOTKA Petr,14159,1975-04-30,26.5,M,CZE,A,145.58,+105 kg Men,0,1,89,71st MEN's and 14th WOMEN's WORLD CHAMPIONSHIPS,2001-11-04,160,-165,165,165,190,-202.5,-202.5,190,355
