total_rank,snatch_rank,cleanjerk_rank,name,athlete_id,date_of_birth,age,gender,nation,group,bw,category,dq,old_classes,event_id,event,date,snatch_lift1,snatch_lift2,snatch_lift3,snatch_best,cleanjerk_lift1,cleanjerk_lift2,cleanjerk_lift3,cleanjerk_best,total
1,2,1,LITI David Andrew,8644,1996-07-11,20.3,M,NZL,A,148.55,+105 kg Men,0,1,366,2016 JUNIOR COMMONWEALTH CHAMPIONSHIPS,2016-10-25,-153,153,158,158,202,-211,211,211,369
2,1,2,BUTT Muhammad Nooh Dastgir,2428,1998-02-03,18.7,M,PAK,A,149.5,+105 kg Men,0,1,366,2016 JUNIOR COMMONWEALTH CHAMPIONSHIPS,2016-10-25,155,160,163,163,201,206,-211,206,369
3,3,3,NDRI Bin Saparudin,10650,1997-11-15,18.9,M,MAS,A,122.42,+105 kg Men,0,1,366,2016 JUNIOR COMMONWEALTH CHAMPIONSHIPS,2016-10-25,125,-130,130,130,157,-165,-165,157,287
4,4,4,PRETORIUS Curt,12055,1999-09-22,17.1,M,RSA,A,127.96,+105 kg Men,0,1,366,2016 JUNIOR COMMONWEALTH CHAMPIONSHIPS,2016-10-25,110,-116,116,116,140,144,150,150,266
1,1,1,PANDEY Purnima,11421,1997-10-16,19,W,IND,B,77.9,+75 kg Women,0,1,366,2016 JUNIOR COMMONWEALTH CHAMPIONSHIPS,2016-10-25,80,-84,84,84,100,104,-108,104,188
1,2,1,ROBERTS-YOUNG Jackson George,12679,1996-08-15,20.2,M,AUS,A,102.54,105 kg Men,0,1,366,2016 JUNIOR COMMONWEALTH CHAMPIONSHIPS,2016-10-25,118,-123,123,123,165,168,177,177,300
2,1,2,TIVOLI Montel Iatuma Rupuha,14933,1998-11-05,18,M,NZL,A,104.74,105 kg Men,0,1,366,2016 JUNIOR COMMONWEALTH CHAMPIONSHIPS,2016-10-25,118,122,126,126,-155,155,165,165,291
3,3,3,MAEA-BROWN Brayden Jurell Tautuki,9015,1997-02-22,19.7,M,NZL,A,104.58,105 kg Men,0,1,366,2016 JUNIOR COMMONWEALTH CHAMPIONSHIPS,2016-10-25,-122,-122,122,122,155,160,-168,160,282
1,1,2,CHAVAN Mohini Daryappa,2879,1999-05-20,17.4,M,IND,B,47.7,48 kg Women,0,1,366,2016 JUNIOR COMMONWEALTH CHAMPIONSHIPS,2016-10-25,63,66,-69,66,82,-86,-86,82,148
1,1,2,CHAVAN Mohini Daryappa,2880,1999-05-20,17.4,W,IND,B,47.7,48 kg Women,0,1,366,2016 JUNIOR COMMONWEALTH CHAMPIONSHIPS,2016-10-25,63,66,-69,66,82,-86,-86,82,148
2,2,1,DALABEHERA Jhilli,3483,1999-02-03,17.7,W,IND,B,47.57,48 kg Women,0,1,366,2016 JUNIOR COMMONWEALTH CHAMPIONSHIPS,2016-10-25,-61,61,-63,61,79,82,-85,82,143
NA,3,NA,JARRETT Hailee Nicole,6647,1999-12-02,16.9,W,AUS,B,47.95,48 kg Women,0,1,366,2016 JUNIOR COMMONWEALTH CHAMPIONSHIPS,2016-10-25,50,53,56,56,-68,-68,-68,NA,NA
1,1,1,MAL Joti,9115,1996-07-22,20.3,W,IND,A,52.94,53 kg Women,0,1,366,2016 JUNIOR COMMONWEALTH CHAMPIONSHIPS,2016-10-25,73,-76,-76,73,95,99,102,102,175
4,4,5,WASALA MUDIYANSELAGE C. S.,15841,1996-06-22,20.3,W,SRI,A,50.13,53 kg Women,0,1,366,2016 JUNIOR COMMONWEALTH CHAMPIONSHIPS,2016-10-25,48,51,-53,51,60,63,65,65,116
