total_rank,snatch_rank,cleanjerk_rank,name,athlete_id,date_of_birth,age,gender,nation,group,bw,category,dq,old_classes,event_id,event,date,snatch_lift1,snatch_lift2,snatch_lift3,snatch_best,cleanjerk_lift1,cleanjerk_lift2,cleanjerk_lift3,cleanjerk_best,total
1,1,1,PUPO Alberto,3867,1987-02-08,20.334246575342465,M,CUB,A,133.34,+105 kg Men,0,1,9,33rd MEN's and 13th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,2007-06-10,158,-165,166,166,201,210,-212,210,376
2,2,2,SOTSKOV Kostiantyn,3957,1987-04-28,20.117486338797814,M,UKR,A,146.3,+105 kg Men,0,1,9,33rd MEN's and 13th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,2007-06-10,160,166,-167,166,200,-210,-212,200,366
3,4,3,ORSAG Jiri,4722,1989-01-05,18.427397260273974,M,CZE,A,105.73,+105 kg Men,0,1,9,33rd MEN's and 13th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,2007-06-10,-150,150,155,155,186,191,-193,191,346
4,5,4,APRIYANTO Dedi,4302,1988-02-13,19.32054794520548,M,INA,A,144.29,+105 kg Men,0,1,9,33rd MEN's and 13th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,2007-06-10,145,152,-156,152,180,-190,190,190,342
5,6,5,SWART Cameron Marshall,4618,1988-10-24,18.627397260273973,M,USA,A,116.98,+105 kg Men,0,1,9,33rd MEN's and 13th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,2007-06-10,150,-155,-155,150,183,187,-192,187,337
6,3,8,SMORODINOV Denys,4858,1989-04-18,18.1448087431694,M,UKR,A,110.97,+105 kg Men,0,1,9,33rd MEN's and 13th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,2007-06-10,150,154,156,156,180,-185,-185,180,336
7,7,6,POKUSA Michal,3971,1987-05-11,20.081967213114755,M,SVK,A,119,+105 kg Men,0,1,9,33rd MEN's and 13th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,2007-06-10,143,150,-153,150,180,185,-190,185,335
8,9,7,TYMTSIOS Konstantinos,3875,1987-02-14,20.317808219178083,M,GRE,A,127.58,+105 kg Men,0,1,9,33rd MEN's and 13th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,2007-06-10,145,-151,-151,145,-185,-185,185,185,330
9,8,9,KRUZEL Ondrej,4527,1988-08-23,18.797260273972604,M,SVK,A,117.49,+105 kg Men,0,1,9,33rd MEN's and 13th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,2007-06-10,147,-151,-151,147,178,-183,-185,178,325
10,12,10,FALCONE Matthew,3953,1987-04-24,20.128415300546447,M,AUS,A,149.24,+105 kg Men,0,1,9,33rd MEN's and 13th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,2007-06-10,117,125,130,130,156,-160,160,160,290
11,10,12,PROVOST Marc-Olivier,3885,1987-02-24,20.29041095890411,M,CAN,A,136.48,+105 kg Men,0,1,9,33rd MEN's and 13th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,2007-06-10,125,130,133,133,152,-156,156,156,289
12,13,11,GABOR Robert,5894,1991-04-14,16.15573770491803,M,HUN,A,150.8,+105 kg Men,0,1,9,33rd MEN's and 13th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,2007-06-10,115,120,122,122,154,160,-162,160,282
13,11,13,BACSO Barnabas,4750,1989-01-26,18.36986301369863,M,HUN,A,111.45,+105 kg Men,0,1,9,33rd MEN's and 13th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,2007-06-10,125,130,-132,130,142,148,-155,148,278
1,2,1,HUANG Huang,3963,1987-05-06,20.095628415300546,W,CHN,A,125.81,+75 kg Women,0,1,9,33rd MEN's and 13th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,2007-06-10,-121,121,126,126,147,-152,152,152,278
2,1,2,GRABOVETSKAYA Mariya,3940,1987-04-10,20.166666666666668,W,KAZ,A,104.34,+75 kg Women,0,1,9,33rd MEN's and 13th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,2007-06-10,120,125,127,127,145,-150,150,150,277
