total_rank,snatch_rank,cleanjerk_rank,name,athlete_id,date_of_birth,age,gender,nation,group,bw,category,dq,old_classes,event_id,event,date,snatch_lift1,snatch_lift2,snatch_lift3,snatch_best,cleanjerk_lift1,cleanjerk_lift2,cleanjerk_lift3,cleanjerk_best,total
1,1,1,KIM Kuk Hyang,7317,1993-04-20,17,W,PRK,A,88.7,+69 kg Women,0,1,73,12th ASIAN YOUTH WEIGHTLIFTING CHAMPIONSHIPS,2010-04-08,98,102,106,106,133,135,140,140,246
2,2,2,AN Yunmo,965,1993-05-10,16.9,W,CHN,A,119.95,+69 kg Women,0,1,73,12th ASIAN YOUTH WEIGHTLIFTING CHAMPIONSHIPS,2010-04-08,96,-101,101,101,120,126,134,134,235
3,3,4,NURMUKHAMBETOVA Anna,10622,1993-07-28,16.7,W,KAZ,A,70.85,+69 kg Women,0,1,73,12th ASIAN YOUTH WEIGHTLIFTING CHAMPIONSHIPS,2010-04-08,90,94,96,96,107,115,118,118,214
4,4,3,KURNIATI Novita Sherly,7833,1993-11-28,16.4,W,INA,A,88,+69 kg Women,0,1,73,12th ASIAN YOUTH WEIGHTLIFTING CHAMPIONSHIPS,2010-04-08,88,92,-96,92,-115,115,120,120,212
5,5,5,CHEN Wun-Ling,2857,1993-07-24,16.7,W,TPE,A,90.35,+69 kg Women,0,1,73,12th ASIAN YOUTH WEIGHTLIFTING CHAMPIONSHIPS,2010-04-08,80,-83,83,83,100,105,109,109,192
6,6,6,KANDAGAROVA Dilafruz,6845,1995-10-26,14.4,W,UZB,A,73.95,+69 kg Women,0,1,73,12th ASIAN YOUTH WEIGHTLIFTING CHAMPIONSHIPS,2010-04-08,30,40,-43,40,40,45,50,50,90
1,1,1,FU Wang,4652,1994-01-02,16.3,M,CHN,A,129.75,+94 kg Men,0,1,73,12th ASIAN YOUTH WEIGHTLIFTING CHAMPIONSHIPS,2010-04-08,120,129,132,132,155,168,-175,168,300
2,2,2,SABAAWI Mahmood Khaleel Ibrahim,12684,1993-07-21,16.7,M,IRQ,A,97.1,+94 kg Men,0,1,73,12th ASIAN YOUTH WEIGHTLIFTING CHAMPIONSHIPS,2010-04-08,120,128,130,130,152,-167,-170,152,282
3,3,3,KHOO Jian Peng,7231,1994-09-11,15.6,M,MAS,A,131.3,+94 kg Men,0,1,73,12th ASIAN YOUTH WEIGHTLIFTING CHAMPIONSHIPS,2010-04-08,105,111,-116,111,146,-153,-153,146,257
4,4,4,HSIAO Meng-Fan,6017,1993-08-20,16.6,M,TPE,A,106.95,+94 kg Men,0,1,73,12th ASIAN YOUTH WEIGHTLIFTING CHAMPIONSHIPS,2010-04-08,109,-115,-115,109,140,145,-151,145,254
5,5,5,KODIROV Zufar,7514,1994-01-29,16.2,M,UZB,A,106.65,+94 kg Men,0,1,73,12th ASIAN YOUTH WEIGHTLIFTING CHAMPIONSHIPS,2010-04-08,100,-106,106,106,115,123,130,130,236
6,6,6,JONIBAEV Rustan,6650,1993-08-25,16.6,M,UZB,A,110.05,+94 kg Men,0,1,73,12th ASIAN YOUTH WEIGHTLIFTING CHAMPIONSHIPS,2010-04-08,85,95,102,102,110,-118,122,122,224
7,7,7,ALRASHEED Reda Hussain A.,825,1993-05-03,16.9,M,KSA,A,98.65,+94 kg Men,0,1,73,12th ASIAN YOUTH WEIGHTLIFTING CHAMPIONSHIPS,2010-04-08,80,87,-92,87,95,107,110,110,197
NA,NA,NA,ASAAD Man,1237,1993-11-20,16.4,M,SYR,A,125.85,+94 kg Men,1,1,73,12th ASIAN YOUTH WEIGHTLIFTING CHAMPIONSHIPS,2010-04-08,121,129,-131,NA,151,-161,-161,NA,NA
1,1,1,LONG Xiaoqun,8521,1996-01-21,14.2,W,CHN,A,43.7,44 kg Women,0,1,73,12th ASIAN YOUTH WEIGHTLIFTING CHAMPIONSHIPS,2010-04-08,62,66,70,70,76,82,-92,82,152
2,2,2,AGUSTIANI Sri Wahyuni,299,1994-08-13,15.7,W,INA,A,43.5,44 kg Women,0,1,73,12th ASIAN YOUTH WEIGHTLIFTING CHAMPIONSHIPS,2010-04-08,57,62,-65,62,75,-81,-83,75,137
3,3,3,SISOEVA Marina,13632,1993-05-30,16.9,W,UZB,A,43.5,44 kg Women,0,1,73,12th ASIAN YOUTH WEIGHTLIFTING CHAMPIONSHIPS,2010-04-08,50,55,58,58,65,69,71,71,129
4,4,4,CHIANG Meng-Chun,2921,1994-12-27,15.3,W,TPE,A,43.3,44 kg Women,0,1,73,12th ASIAN YOUTH WEIGHTLIFTING CHAMPIONSHIPS,2010-04-08,52,57,-58,57,62,-67,70,70,127
5,5,5,PRIYA Lakshmi,11754,1995-06-09,14.8,W,IND,A,42.75,44 kg Women,0,1,73,12th ASIAN YOUTH WEIGHTLIFTING CHAMPIONSHIPS,2010-04-08,40,45,50,50,55,60,62,62,112
6,6,6,NURIDINOVA Hilolabonu,10617,1995-08-25,14.6,W,TJK,A,43.85,44 kg Women,0,1,73,12th ASIAN YOUTH WEIGHTLIFTING CHAMPIONSHIPS,2010-04-08,40,-45,45,45,45,50,-55,50,95
7,7,7,URINOVA Maftuna,14914,1994-11-09,15.4,W,UZB,A,43.4,44 kg Women,0,1,73,12th ASIAN YOUTH WEIGHTLIFTING CHAMPIONSHIPS,2010-04-08,30,33,36,36,40,44,48,48,84
1,1,1,MATSA Santoshi,9232,1994-03-10,16.1,W,IND,A,48,48 kg Women,0,1,73,12th ASIAN YOUTH WEIGHTLIFTING CHAMPIONSHIPS,2010-04-08,-65,65,68,68,85,-88,88,88,156
2,2,2,RAHAYU Sri Dewi,11908,1994-02-02,16.2,W,INA,A,47.4,48 kg Women,0,1,73,12th ASIAN YOUTH WEIGHTLIFTING CHAMPIONSHIPS,2010-04-08,63,-66,-67,63,80,-85,-85,80,143
3,3,3,GUSDARIFAH Irma Cahaya,5406,1994-08-16,15.6,W,INA,A,47.15,48 kg Women,0,1,73,12th ASIAN YOUTH WEIGHTLIFTING CHAMPIONSHIPS,2010-04-08,58,-62,62,62,73,75,-76,75,137
4,4,4,CHUNG Wan-Chen,3074,1994-04-10,16,W,TPE,A,47.6,48 kg Women,0,1,73,12th ASIAN YOUTH WEIGHTLIFTING CHAMPIONSHIPS,2010-04-08,50,54,56,56,65,70,73,73,129
5,5,5,KADIROVA Lola,6758,1994-02-02,16.2,W,UZB,A,47.05,48 kg Women,0,1,73,12th ASIAN YOUTH WEIGHTLIFTING CHAMPIONSHIPS,2010-04-08,45,47,-50,47,55,62,64,64,111
6,6,6,TURGUNOVA Nigora,14809,1993-10-07,16.5,W,UZB,A,47.65,48 kg Women,0,1,73,12th ASIAN YOUTH WEIGHTLIFTING CHAMPIONSHIPS,2010-04-08,40,45,-49,45,50,58,-62,58,103
NA,NA,NA,GUO Tianxin,5377,1995-07-25,14.7,W,CHN,A,47.35,48 kg Women,1,1,73,12th ASIAN YOUTH WEIGHTLIFTING CHAMPIONSHIPS,2010-04-08,62,67,-70,NA,84,89,92,NA,NA
1,1,1,JIANG Hao,6569,1995-01-30,15.2,M,CHN,A,49.35,50 kg Men,0,1,73,12th ASIAN YOUTH WEIGHTLIFTING CHAMPIONSHIPS,2010-04-08,87,94,96,96,106,113,-118,113,209
2,2,2,YUN Han Min,15944,1993-08-17,16.6,M,PRK,A,49.75,50 kg Men,0,1,73,12th ASIAN YOUTH WEIGHTLIFTING CHAMPIONSHIPS,2010-04-08,85,90,-95,90,105,-112,112,112,202
3,3,3,YUAN Chengfei,15923,1995-07-14,14.7,M,CHN,A,49.3,50 kg Men,0,1,73,12th ASIAN YOUTH WEIGHTLIFTING CHAMPIONSHIPS,2010-04-08,85,-90,-90,85,100,105,110,110,195
4,5,4,MATKERIMOV Ihtiyor,9221,1994-04-18,16,M,TKM,A,49.7,50 kg Men,0,1,73,12th ASIAN YOUTH WEIGHTLIFTING CHAMPIONSHIPS,2010-04-08,76,-82,-82,76,95,101,106,106,182
5,4,6,ABRAMOV Vladimir,156,1993-11-30,16.4,M,KAZ,A,49.6,50 kg Men,0,1,73,12th ASIAN YOUTH WEIGHTLIFTING CHAMPIONSHIPS,2010-04-08,75,81,85,85,95,-101,-101,95,180
