total_rank,snatch_rank,cleanjerk_rank,name,athlete_id,date_of_birth,age,gender,nation,group,bw,category,dq,old_classes,event_id,event,date,snatch_lift1,snatch_lift2,snatch_lift3,snatch_best,cleanjerk_lift1,cleanjerk_lift2,cleanjerk_lift3,cleanjerk_best,total
1,1,1,LAMEC Abreu,7457,1989-05-08,21.5,M,VEN,A,120.15,+105 kg Men,0,1,131,XXVI. SIMON BOLIVAR CUP,2010-11-10,145,-151,-151,145,175,185,-192,185,330
NA,2,NA,CHACIN Julio,2486,1980-10-24,30,M,VEN,A,140.1,+105 kg Men,0,1,131,XXVI. SIMON BOLIVAR CUP,2010-11-10,-120,120,-125,120,-170,-170,-170,NA,NA
1,1,1,ESPINOSA Yaniuska,3935,1986-12-05,23.9,W,VEN,A,111.7,+75 kg Women,0,1,131,XXVI. SIMON BOLIVAR CUP,2010-11-10,100,105,-110,105,126,-134,-134,126,231
2,2,2,PEREZ REVERON Naryury Alexandra,10654,1992-09-29,18.1,W,VEN,A,96.75,+75 kg Women,0,1,131,XXVI. SIMON BOLIVAR CUP,2010-11-10,93,97,-101,97,-120,120,-127,120,217
3,3,3,DE LA CRUZ Marilyn,3280,1992-11-23,18,W,ECU,A,83.75,+75 kg Women,0,1,131,XXVI. SIMON BOLIVAR CUP,2010-11-10,90,-95,-95,90,103,105,107,107,197
1,2,1,DAZA TAPIA Angel David,3259,1979-04-11,31.6,M,VEN,A,104.2,105 kg Men,0,1,131,XXVI. SIMON BOLIVAR CUP,2010-11-10,-153,153,156,156,205,211,-216,211,367
2,1,3,ARROYO VALDEZ Jorge David,1105,1991-09-23,19.1,M,ECU,A,99.85,105 kg Men,0,1,131,XXVI. SIMON BOLIVAR CUP,2010-11-10,165,170,175,175,191,-200,-200,191,366
3,3,2,ALBARRAN VENTURA Leonel de Jesus,543,1982-09-25,28.1,M,VEN,A,103.15,105 kg Men,0,1,131,XXVI. SIMON BOLIVAR CUP,2010-11-10,150,155,-160,155,200,-205,-206,200,355
4,5,4,PAREDES Edinson,10458,1990-03-27,20.6,M,VEN,A,95.5,105 kg Men,0,1,131,XXVI. SIMON BOLIVAR CUP,2010-11-10,130,136,-141,136,165,171,-175,171,307
5,6,5,BURTOVOY Ivon,2149,1992-12-15,17.9,M,ARG,A,103.65,105 kg Men,0,1,131,XXVI. SIMON BOLIVAR CUP,2010-11-10,113,118,-126,118,140,-150,-150,140,258
