total_rank,snatch_rank,cleanjerk_rank,name,athlete_id,date_of_birth,age,gender,nation,group,bw,category,dq,old_classes,event_id,event,date,snatch_lift1,snatch_lift2,snatch_lift3,snatch_best,cleanjerk_lift1,cleanjerk_lift2,cleanjerk_lift3,cleanjerk_best,total
1,1,1,PRENDERGAST Samuel,8450,1994-10-17,17.631147540983605,M,NZL,A,105.07,+105 kg Men,0,1,210,JUNIOR OCEANIA CHAMPIONSHIPS,2012-06-04,105,110,115,115,137,143,147,147,262
2,2,2,SALIMU Lauititi,9273,1995-12-04,16.5,M,SAM,A,105.87,+105 kg Men,0,1,210,JUNIOR OCEANIA CHAMPIONSHIPS,2012-06-04,80,88,92,92,-105,105,110,110,202
3,3,3,JUNGBLUT Vainuupo David,8090,1994-04-14,18.13972602739726,M,ASA,A,111.13,+105 kg Men,0,1,210,JUNIOR OCEANIA CHAMPIONSHIPS,2012-06-04,70,-82,82,82,85,93,100,100,182
1,1,1,SIMANU Iuniarra,7412,1993-06-25,18.942622950819672,W,SAM,A,100.64,+75 kg Women,0,1,210,JUNIOR OCEANIA CHAMPIONSHIPS,2012-06-04,92,96,-99,96,115,121,125,125,221
2,2,2,PETERS Luisa Fatiaki Taitapu,7419,1993-06-27,18.937158469945356,W,COK,A,87.32,+75 kg Women,0,1,210,JUNIOR OCEANIA CHAMPIONSHIPS,2012-06-04,73,76,80,80,86,92,98,98,178
3,3,3,HARRY Lorraine Henao,9443,1996-02-20,16.28688524590164,W,PNG,A,79.92,+75 kg Women,0,1,210,JUNIOR OCEANIA CHAMPIONSHIPS,2012-06-04,65,70,-75,70,85,-90,-92,85,155
4,4,4,PAGE Courtney,9531,1996-04-03,16.16986301369863,W,AUS,A,98.83,+75 kg Women,0,1,210,JUNIOR OCEANIA CHAMPIONSHIPS,2012-06-04,-55,55,58,58,75,-79,-79,75,133
1,2,1,CORREOS David,6955,1992-12-08,19.489071038251367,M,NZL,A,102.92,105 kg Men,0,1,210,JUNIOR OCEANIA CHAMPIONSHIPS,2012-06-04,113,116,-120,116,150,153,159,159,275
2,1,2,SETI Fitu,6626,1992-06-20,19.956284153005463,M,SAM,A,95.21,105 kg Men,0,1,210,JUNIOR OCEANIA CHAMPIONSHIPS,2012-06-04,110,115,119,119,147,-152,155,155,274
1,1,1,MALANI Seruwaia,7171,1993-03-01,19.26027397260274,W,FIJ,A,46.18,48 kg Women,0,1,210,JUNIOR OCEANIA CHAMPIONSHIPS,2012-06-04,40,-45,45,45,55,60,65,65,110
2,2,2,MOSS Charlotte Louise,9118,1995-09-05,16.74590163934426,W,NZL,A,47.19,48 kg Women,0,1,210,JUNIOR OCEANIA CHAMPIONSHIPS,2012-06-04,35,38,41,41,48,-52,52,52,93
