total_rank,snatch_rank,cleanjerk_rank,name,athlete_id,date_of_birth,age,gender,nation,group,bw,category,dq,old_classes,event_id,event,date,snatch_lift1,snatch_lift2,snatch_lift3,snatch_best,cleanjerk_lift1,cleanjerk_lift2,cleanjerk_lift3,cleanjerk_best,total
1,1,1,VALENTINE Tauriwau Maciu,15676,2006-01-01,16.4,M,FIJ,A,134.45,+109 kg Men,0,0,543,Oceania Junior Championships,2022-05-20,-56,-56,56,56,-70,-70,70,70,126
1,1,2,SUMMERELL Miniah Willow,14710,2003-10-13,18.6,W,NZL,A,114.6,+87 kg Women,0,0,543,Oceania Junior Championships,2022-05-20,-83,-83,83,83,-105,-105,105,105,188
2,2,2,SEIPUA Helen Anastasia,13785,2002-07-21,19.8,W,FIJ,A,111.5,+87 kg Women,0,0,543,Oceania Junior Championships,2022-05-20,-82,-82,82,82,-105,-105,105,105,187
3,3,1,PELENATO Imoasina,11820,2006-04-15,16.1,W,SAM,A,111.7,+87 kg Women,0,0,543,Oceania Junior Championships,2022-05-20,-76,-76,76,76,-106,-106,106,106,182
1,1,1,VAGI Idau,15639,2006-03-27,16.1,W,PNG,A,44.5,45 kg Women,0,0,543,Oceania Junior Championships,2022-05-20,-45,-45,45,45,-55,-55,55,55,100
1,2,1,SANTOS Chloe,13580,2002-01-01,20.4,W,GUM,A,49,49 kg Women,0,0,543,Oceania Junior Championships,2022-05-20,-51,-51,51,51,-63,-63,63,63,114
NA,1,NA,DONGA Rowena Eddie,4045,2007-01-01,15.4,W,SOL,A,48.6,49 kg Women,0,0,543,Oceania Junior Championships,2022-05-20,-55,-55,55,55,NA,NA,NA,NA,NA
1,1,1,MASI Philip,9598,2004-10-27,17.6,M,SOL,A,54.32,55 kg Men,0,0,543,Oceania Junior Championships,2022-05-20,-82,-82,82,82,-98,-98,98,98,180
NA,NA,NA,TALEMAIGAU Eroni Caucau Vuratu,14913,2006-06-30,15.9,M,FIJ,A,54.2,55 kg Men,0,0,543,Oceania Junior Championships,2022-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,1,MYONLY Stephen,10614,2006-05-22,16,W,NRU,A,54.8,55 kg Women,0,0,543,Oceania Junior Championships,2022-05-20,-72,-72,72,72,-90,-90,90,90,162
1,1,1,ADITAROLEVA Aluwesi A.,248,2003-01-01,19.4,W,FIJ,A,58,59 kg Women,0,0,543,Oceania Junior Championships,2022-05-20,-65,-65,65,65,-82,-82,82,82,147
2,1,2,DETUDAMO Bernice,3861,2004-07-14,17.8,W,NRU,A,58.35,59 kg Women,0,0,543,Oceania Junior Championships,2022-05-20,-65,-65,65,65,-80,-80,80,80,145
3,1,3,KAINUKU Manaia Reihina Te Kapua,7112,2006-11-21,15.5,W,NZL,A,55.7,59 kg Women,0,0,543,Oceania Junior Championships,2022-05-20,-65,-65,65,65,-75,-75,75,75,140
4,4,4,WANEASI Betty,16047,2002-07-15,19.8,W,SOL,A,57.96,59 kg Women,0,0,543,Oceania Junior Championships,2022-05-20,-60,-60,60,60,-72,-72,72,72,132
5,5,5,DEIRERAGEA Jo-Beth,3771,2007-01-01,15.4,W,NRU,A,56.6,59 kg Women,0,0,543,Oceania Junior Championships,2022-05-20,-58,-58,58,58,-72,-72,72,72,130
6,6,6,VIRA Marian Ema Alowesi,15937,2002-08-19,19.8,W,FIJ,A,55.3,59 kg Women,0,0,543,Oceania Junior Championships,2022-05-20,-45,-45,45,45,-65,-65,65,65,110
NA,NA,NA,WAKANIBUA Apakuki Tabuwaiwai,16030,2002-03-12,20.2,M,FIJ,A,60.3,61 kg Men,0,0,543,Oceania Junior Championships,2022-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,2,QUINSEE Tanaya,12403,2004-01-01,18.4,W,AUS,A,63.65,64 kg Women,0,0,543,Oceania Junior Championships,2022-05-20,-75,-75,75,75,-89,-89,89,89,164
2,2,1,HAYMAN Nya Phebe,5960,2005-05-14,17,W,AUS,A,63.94,64 kg Women,0,0,543,Oceania Junior Championships,2022-05-20,-72,-72,72,72,-90,-90,90,90,162
3,2,2,AGIGO Roxima,286,2004-01-01,18.4,W,NRU,A,63.75,64 kg Women,0,0,543,Oceania Junior Championships,2022-05-20,-72,-72,72,72,-89,89,NA,89,161
4,4,4,TOKALAU Mere,15226,2004-01-01,18.4,W,FIJ,A,63.35,64 kg Women,0,0,543,Oceania Junior Championships,2022-05-20,-55,-55,55,55,-65,-65,65,65,120
1,1,1,IKA Ditto Titus,6523,2006-07-30,15.8,M,NRU,A,66.1,67 kg Men,0,0,543,Oceania Junior Championships,2022-05-20,-110,-110,110,110,-138,-138,138,138,248
2,2,2,FESOLAI Avery Durrell,4730,2002-12-27,19.4,M,NZL,A,63.6,67 kg Men,0,0,543,Oceania Junior Championships,2022-05-20,-98,-98,98,98,-126,-126,126,126,224
3,3,3,SHAW Daniel Zackariah Anthony,13969,2005-06-18,16.9,M,FIJ,A,66.1,67 kg Men,0,0,543,Oceania Junior Championships,2022-05-20,-90,-90,90,90,-112,-112,112,112,202
4,4,4,ATU George Sunga,1419,2004-01-01,18.4,M,SOL,A,66.5,67 kg Men,0,0,543,Oceania Junior Championships,2022-05-20,-88,-88,88,88,-108,-108,108,108,196
1,1,2,SELEMAIA Olivia Shalom,13795,2006-02-26,16.2,W,NZL,A,66.2,71 kg Women,0,0,543,Oceania Junior Championships,2022-05-20,-85,-85,85,85,-106,-106,106,106,191
2,3,1,DUNCAN Rachel,4151,2003-03-29,19.1,W,NZL,A,70,71 kg Women,0,0,543,Oceania Junior Championships,2022-05-20,-84,-84,84,84,-107,-107,107,107,191
3,1,3,ABOUKE Nancy Genzel,158,2003-07-05,18.9,W,NRU,A,69.3,71 kg Women,0,0,543,Oceania Junior Championships,2022-05-20,-85,-85,85,85,-105,-105,105,105,190
4,4,4,SEBUITA Talemaiwasa,13753,2004-05-02,18,W,FIJ,A,69.85,71 kg Women,0,0,543,Oceania Junior Championships,2022-05-20,-70,-70,70,70,-85,-85,85,85,155
5,5,5,CRIGHTON Briseis Tokorua Nootuatau Joyce,3431,2007-01-01,15.4,W,COK,A,66.4,71 kg Women,0,0,543,Oceania Junior Championships,2022-05-20,-51,-51,51,51,-70,-70,70,70,121
1,1,1,TAFI John Lautafi,14851,2002-05-10,20,M,SAM,A,71.7,73 kg Men,0,0,543,Oceania Junior Championships,2022-05-20,-133,-133,133,133,-165,-165,165,165,298
2,2,2,VIRA Solomoni Lili,15939,2004-11-05,17.5,M,FIJ,A,71.85,73 kg Men,0,0,543,Oceania Junior Championships,2022-05-20,-95,-95,95,95,-130,-130,130,130,225
1,1,1,UEPA Maximina,15521,2002-09-22,19.7,W,NRU,A,73.45,76 kg Women,0,0,543,Oceania Junior Championships,2022-05-20,-95,-95,95,95,-120,-120,120,120,215
2,2,2,ROY Alyssa Jane,13118,2002-03-26,20.2,W,NZL,A,73.5,76 kg Women,0,0,543,Oceania Junior Championships,2022-05-20,-82,-82,82,82,-98,-98,98,98,180
3,3,3,OPELOGE Avatu,11329,2003-11-29,18.5,W,SAM,A,73,76 kg Women,0,0,543,Oceania Junior Championships,2022-05-20,-78,-78,78,78,-96,-96,96,96,174
1,1,1,NIDES Michael,10956,2002-01-01,20.4,M,AUS,A,80.7,81 kg Men,0,0,543,Oceania Junior Championships,2022-05-20,-119,-119,119,119,-137,-137,137,137,256
2,2,2,AH CHONG Tovio,322,2006-08-23,15.7,M,SAM,A,79.7,81 kg Men,0,0,543,Oceania Junior Championships,2022-05-20,-100,-100,100,100,-126,-126,126,126,226
1,1,1,JONES Medea Elyse,6962,2003-02-18,19.2,W,NZL,A,79.8,81 kg Women,0,0,543,Oceania Junior Championships,2022-05-20,-84,-84,84,84,-95,-95,95,95,179
2,2,2,DOMONATANI Leyna-May T.R.,4032,2005-01-01,17.4,W,FIJ,A,78.8,81 kg Women,0,0,543,Oceania Junior Championships,2022-05-20,-45,-45,45,45,-70,-70,70,70,115
1,1,1,OPELOGE Faustina,11332,2004-01-01,18.4,W,SAM,A,85.6,87 kg Women,0,0,543,Oceania Junior Championships,2022-05-20,-84,-84,84,84,-106,-106,106,106,190
2,2,2,PRITCHARD-LOLO Ajah,12286,2002-08-10,19.8,W,VAN,A,85.5,87 kg Women,0,0,543,Oceania Junior Championships,2022-05-20,-79,-79,79,79,-90,-90,90,90,169
1,1,1,SAXTON Oliver Riley,13674,2003-02-16,19.3,M,AUS,A,88.3,89 kg Men,0,0,543,Oceania Junior Championships,2022-05-20,-130,-130,130,130,-170,-170,170,170,300
1,1,2,MARSH Taj,9510,2004-01-01,18.4,M,AUS,A,91.5,96 kg Men,0,0,543,Oceania Junior Championships,2022-05-20,-127,-127,127,127,-152,-152,152,152,279
2,2,1,SIMOI Sepa,14170,2002-02-11,20.3,M,PNG,A,94.1,96 kg Men,0,0,543,Oceania Junior Championships,2022-05-20,-120,-120,120,120,-155,-155,155,155,275
